battery_soc,calories,distance,timestamp,altitude,ascent,descent,enhanced_altitude,enhanced_speed,grade,position_lat,position_long,speed,vertical_speed,heart_rate,temperature
,27,638.68,2023-04-17 16:55:33,39.60000000000002,23.0,0.0,39.60000000000002,3.783,3.04,438172103.0,-52933888.0,3.783,0.126,136.0,20.0
,27,642.78,2023-04-17 16:55:34,39.60000000000002,23.0,0.0,39.60000000000002,3.976,2.97,438172239.0,-52934406.0,3.976,0.118,136.0,20.0
,27,646.93,2023-04-17 16:55:35,39.799999999999955,23.0,0.0,39.799999999999955,4.084,2.89,438172285.0,-52934963.0,4.084,0.116,136.0,20.0
,27,650.83,2023-04-17 16:55:36,39.799999999999955,23.0,0.0,39.799999999999955,3.479,2.79,438172285.0,-52935481.0,3.479,0.11,135.0,20.0
,27,656.33,2023-04-17 16:55:37,39.799999999999955,23.0,0.0,39.799999999999955,3.426,2.66,438172376.0,-52936209.0,3.426,0.102,134.0,20.0
,28,660.94,2023-04-17 16:55:38,40.0,24.0,0.0,40.0,4.464,2.51,438172421.0,-52936818.0,4.464,0.093,134.0,20.0
,28,666.17,2023-04-17 16:55:39,40.0,24.0,0.0,40.0,4.552,2.37,438172740.0,-52937426.0,4.552,0.083,135.0,20.0
,28,671.34,2023-04-17 16:55:40,40.200000000000045,24.0,0.0,40.200000000000045,5.061,2.24,438173059.0,-52937978.0,5.061,0.082,135.0,20.0
,28,677.6,2023-04-17 16:55:41,40.200000000000045,24.0,0.0,40.200000000000045,5.15,2.08,438173241.0,-52938797.0,5.15,0.074,135.0,20.0
,28,682.54,2023-04-17 16:55:42,40.200000000000045,24.0,0.0,40.200000000000045,4.957,1.85,438173332.0,-52939435.0,4.957,0.067,136.0,20.0
,29,688.13,2023-04-17 16:55:43,40.200000000000045,24.0,0.0,40.200000000000045,4.953,1.58,438173468.0,-52940169.0,4.953,0.062,137.0,20.0
,29,692.15,2023-04-17 16:55:44,40.200000000000045,24.0,0.0,40.200000000000045,4.953,1.29,438173559.0,-52940692.0,4.953,0.051,137.0,20.0
,29,697.07,2023-04-17 16:55:45,40.200000000000045,25.0,0.0,40.200000000000045,4.911,1.03,438173650.0,-52941340.0,4.911,0.043,138.0,20.0
,29,704.62,2023-04-17 16:55:46,40.39999999999998,25.0,0.0,40.39999999999998,5.469,0.82,438173559.0,-52942342.0,5.469,0.039,138.0,20.0
,30,712.99,2023-04-17 16:55:47,40.39999999999998,25.0,0.0,40.39999999999998,5.154,0.5,438173559.0,-52943462.0,5.154,0.032,139.0,20.0
,30,720.63,2023-04-17 16:55:48,40.39999999999998,25.0,0.0,40.39999999999998,5.472,0.0,438173559.0,-52944481.0,5.472,0.0,139.0,20.0
,30,726.59,2023-04-17 16:55:49,40.60000000000002,25.0,0.0,40.60000000000002,5.155,0.21,438173559.0,-52945277.0,5.155,0.035,139.0,20.0
,30,734.18,2023-04-17 16:55:50,40.60000000000002,25.0,0.0,40.60000000000002,5.239,0.72,438173787.0,-52946244.0,5.239,0.045,139.0,20.0
,30,740.76,2023-04-17 16:55:51,40.60000000000002,25.0,0.0,40.60000000000002,5.955,0.81,438174151.0,-52947012.0,5.955,0.05,139.0,20.0
,31,748.02,2023-04-17 16:55:52,40.60000000000002,25.0,0.0,40.60000000000002,5.962,0.59,438174697.0,-52947706.0,5.962,0.0,139.0,20.0
,31,754.17,2023-04-17 16:55:53,40.60000000000002,25.0,0.0,40.60000000000002,5.746,0.0,438175016.0,-52948417.0,5.746,0.0,139.0,20.0
,31,761.02,2023-04-17 16:55:54,40.799999999999955,25.0,0.0,40.799999999999955,5.842,0.0,438175289.0,-52949265.0,5.842,0.0,140.0,20.0
,31,766.92,2023-04-17 16:55:55,40.799999999999955,25.0,0.0,40.799999999999955,5.842,0.0,438175516.0,-52950016.0,5.842,0.039,140.0,20.0
,32,773.51,2023-04-17 16:55:56,40.799999999999955,25.0,0.0,40.799999999999955,5.842,0.2,438175698.0,-52950864.0,5.842,0.0,140.0,20.0
,32,780.13,2023-04-17 16:55:57,41.0,25.0,0.0,41.0,5.907,0.68,438175880.0,-52951723.0,5.907,0.043,140.0,20.0
,32,785.99,2023-04-17 16:55:58,41.0,25.0,0.0,41.0,5.908,0.69,438176153.0,-52952417.0,5.908,0.045,139.0,20.0
,32,792.51,2023-04-17 16:55:59,41.0,26.0,0.0,41.0,5.909,0.71,438176472.0,-52953196.0,5.909,0.05,139.0,20.0
,33,798.64,2023-04-17 16:56:00,41.0,26.0,0.0,41.0,5.963,0.53,438176700.0,-52953953.0,5.963,0.0,138.0,20.0
,33,804.97,2023-04-17 16:56:01,41.0,26.0,0.0,41.0,5.907,0.0,438176927.0,-52954749.0,5.907,0.0,137.0,20.0
,33,810.65,2023-04-17 16:56:02,41.0,26.0,0.0,41.0,5.804,0.0,438177109.0,-52955472.0,5.804,0.0,135.0,20.0
,33,816.23,2023-04-17 16:56:03,41.0,26.0,0.0,41.0,5.751,0.0,438177337.0,-52956160.0,5.751,0.0,133.0,20.0
,33,822.05,2023-04-17 16:56:04,41.200000000000045,26.0,0.0,41.200000000000045,5.75,0.0,438177564.0,-52956894.0,5.75,0.0,133.0,20.0
,34,828.02,2023-04-17 16:56:05,41.200000000000045,26.0,0.0,41.200000000000045,5.742,0.0,438177701.0,-52957673.0,5.742,0.0,133.0,20.0
,34,834.29,2023-04-17 16:56:06,41.200000000000045,26.0,0.0,41.200000000000045,5.75,0.0,438177928.0,-52958470.0,5.75,0.0,134.0,20.0
,34,841.59,2023-04-17 16:56:07,41.200000000000045,26.0,0.0,41.200000000000045,5.806,0.0,438178065.0,-52959425.0,5.806,0.0,134.0,20.0
,34,848.27,2023-04-17 16:56:08,41.200000000000045,26.0,0.0,41.200000000000045,5.806,0.0,438178383.0,-52960245.0,5.806,0.0,136.0,20.0
,34,855.06,2023-04-17 16:56:09,41.39999999999998,26.0,0.0,41.39999999999998,5.949,0.0,438178565.0,-52961121.0,5.949,0.0,136.0,20.0
,35,861.72,2023-04-17 16:56:10,41.39999999999998,26.0,0.0,41.39999999999998,5.953,0.0,438178657.0,-52962002.0,5.953,0.0,137.0,20.0
,35,868.7,2023-04-17 16:56:11,41.39999999999998,26.0,0.0,41.39999999999998,5.742,0.0,438178793.0,-52962907.0,5.742,0.0,138.0,20.0
,35,874.92,2023-04-17 16:56:12,41.39999999999998,26.0,0.0,41.39999999999998,5.745,0.0,438178930.0,-52963726.0,5.745,0.0,139.0,20.0
,35,880.99,2023-04-17 16:56:13,41.39999999999998,26.0,0.0,41.39999999999998,5.931,0.0,438179066.0,-52964517.0,5.931,0.0,139.0,20.0
,36,887.6,2023-04-17 16:56:14,41.60000000000002,26.0,0.0,41.60000000000002,5.936,0.0,438179294.0,-52965359.0,5.936,0.0,139.0,20.0
,36,894.32,2023-04-17 16:56:15,41.60000000000002,26.0,0.0,41.60000000000002,5.936,0.0,438179567.0,-52966189.0,5.936,0.0,139.0,20.0
,36,901.48,2023-04-17 16:56:16,41.799999999999955,26.0,0.0,41.799999999999955,5.936,0.23,438179840.0,-52967083.0,5.936,0.0,139.0,20.0
,36,908.01,2023-04-17 16:56:17,41.799999999999955,26.0,0.0,41.799999999999955,5.936,0.84,438180158.0,-52967845.0,5.936,0.0,139.0,20.0
,36,915.59,2023-04-17 16:56:18,41.799999999999955,26.0,0.0,41.799999999999955,5.936,0.9,438180431.0,-52968801.0,5.936,0.0,138.0,20.0
,37,923.32,2023-04-17 16:56:19,41.799999999999955,26.0,0.0,41.799999999999955,5.936,0.95,438180613.0,-52969813.0,5.936,0.0,138.0,20.0
,37,929.73,2023-04-17 16:56:20,41.799999999999955,26.0,0.0,41.799999999999955,5.936,0.69,438180841.0,-52970610.0,5.936,0.0,139.0,20.0
,37,936.58,2023-04-17 16:56:21,42.0,26.0,0.0,42.0,5.828,0.21,438181069.0,-52971480.0,5.828,0.051,139.0,20.0
,37,942.22,2023-04-17 16:56:22,42.0,26.0,0.0,42.0,5.934,0.78,438181387.0,-52972146.0,5.934,0.047,139.0,20.0
,38,948.27,2023-04-17 16:56:23,42.200000000000045,26.0,0.0,42.200000000000045,5.936,0.82,438181660.0,-52972874.0,5.936,0.047,140.0,20.0
,38,954.34,2023-04-17 16:56:24,42.39999999999998,26.0,0.0,42.39999999999998,5.925,1.0,438181888.0,-52973619.0,5.925,0.059,140.0,20.0
,38,960.24,2023-04-17 16:56:25,42.60000000000002,26.0,0.0,42.60000000000002,5.936,1.29,438182161.0,-52974330.0,5.936,0.075,141.0,20.0
,38,966.57,2023-04-17 16:56:26,43.0,27.0,0.0,43.0,5.953,1.71,438182479.0,-52975093.0,5.953,0.109,141.0,20.0
,38,972.57,2023-04-17 16:56:27,43.200000000000045,27.0,0.0,43.200000000000045,5.964,2.22,438182707.0,-52975832.0,5.964,0.141,141.0,20.0
,39,978.62,2023-04-17 16:56:28,43.39999999999998,27.0,0.0,43.39999999999998,5.949,2.7,438182935.0,-52976600.0,5.949,0.168,141.0,20.0
,39,983.52,2023-04-17 16:56:29,43.60000000000002,27.0,0.0,43.60000000000002,5.428,3.08,438183162.0,-52977197.0,5.428,0.187,141.0,20.0
,39,987.68,2023-04-17 16:56:30,43.799999999999955,28.0,0.0,43.799999999999955,4.456,3.35,438183344.0,-52977692.0,4.456,0.197,141.0,20.0
,39,990.97,2023-04-17 16:56:31,44.0,28.0,0.0,44.0,4.22,3.47,438183526.0,-52978057.0,4.22,0.203,140.0,20.0
,40,993.29,2023-04-17 16:56:32,44.200000000000045,28.0,0.0,44.200000000000045,3.153,3.5,438183663.0,-52978330.0,3.153,0.199,140.0,20.0
,40,994.77,2023-04-17 16:56:33,44.39999999999998,28.0,0.0,44.39999999999998,2.956,3.48,438183754.0,-52978500.0,2.956,0.192,139.0,20.0
,40,995.47,2023-04-17 16:56:34,44.39999999999998,28.0,0.0,44.39999999999998,2.403,3.44,438183799.0,-52978580.0,2.403,0.176,138.0,20.0
,40,995.48,2023-04-17 16:57:30,44.799999999999955,28.0,0.0,44.799999999999955,1.048,0.0,438183936.0,-52978779.0,1.048,0.0,85.0,19.0
,40,996.4,2023-04-17 16:57:31,44.799999999999955,28.0,0.0,44.799999999999955,1.11,0.0,438183981.0,-52978859.0,1.11,0.0,88.0,19.0
,41,998.2,2023-04-17 16:57:32,44.799999999999955,28.0,0.0,44.799999999999955,1.267,0.0,438184163.0,-52978995.0,1.267,0.0,93.0,19.0
,41,999.6,2023-04-17 16:57:33,44.799999999999955,28.0,0.0,44.799999999999955,2.239,0.0,438184254.0,-52979149.0,2.239,0.0,99.0,19.0
,41,1001.56,2023-04-17 16:57:34,45.0,28.0,0.0,45.0,2.333,0.0,438184436.0,-52979234.0,2.333,0.0,105.0,19.0
,41,1005.04,2023-04-17 16:57:35,45.0,29.0,0.0,45.0,3.072,0.45,438184755.0,-52979530.0,3.072,0.014,110.0,19.0
,41,1010.79,2023-04-17 16:57:36,45.200000000000045,29.0,0.0,45.200000000000045,4.832,2.24,438185028.0,-52980196.0,4.832,0.027,115.0,19.0
,41,1017.92,2023-04-17 16:57:37,45.39999999999998,29.0,0.0,45.39999999999998,5.861,2.61,438185301.0,-52981077.0,5.861,0.051,121.0,19.0
,41,1024.36,2023-04-17 16:57:38,45.60000000000002,30.0,0.0,45.60000000000002,5.861,2.87,438185574.0,-52981874.0,5.861,0.075,125.0,19.0
,42,1030.84,2023-04-17 16:57:39,45.60000000000002,30.0,0.0,45.60000000000002,5.861,3.52,438185893.0,-52982642.0,5.861,0.093,128.0,19.0
,42,1036.56,2023-04-17 16:57:40,45.799999999999955,30.0,0.0,45.799999999999955,5.645,3.24,438186166.0,-52983336.0,5.645,0.109,130.0,19.0
,42,1041.98,2023-04-17 16:57:41,46.0,30.0,0.0,46.0,4.683,2.98,438186393.0,-52984001.0,4.683,0.123,133.0,19.0
,42,1047.25,2023-04-17 16:57:42,46.200000000000045,30.0,0.0,46.200000000000045,4.675,2.77,438186666.0,-52984610.0,4.675,0.133,133.0,19.0
,42,1052.68,2023-04-17 16:57:43,46.39999999999998,30.0,0.0,46.39999999999998,4.869,2.65,438186940.0,-52985236.0,4.869,0.139,135.0,19.0
,43,1058.67,2023-04-17 16:57:44,46.60000000000002,31.0,0.0,46.60000000000002,4.869,2.62,438187213.0,-52985970.0,4.869,0.149,135.0,19.0
,43,1065.29,2023-04-17 16:57:45,46.799999999999955,31.0,0.0,46.799999999999955,4.871,2.71,438187531.0,-52986772.0,4.871,0.154,135.0,19.0
,43,1070.45,2023-04-17 16:57:46,47.0,31.0,0.0,47.0,5.827,2.91,438187759.0,-52987386.0,5.827,0.16,134.0,19.0
,43,1074.66,2023-04-17 16:57:47,47.200000000000045,31.0,0.0,47.200000000000045,4.867,3.1,438187941.0,-52987915.0,4.867,0.168,133.0,19.0
,44,1080.27,2023-04-17 16:57:48,47.39999999999998,31.0,0.0,47.39999999999998,4.799,3.25,438187895.0,-52988661.0,4.799,0.176,132.0,19.0
,44,1085.89,2023-04-17 16:57:49,47.39999999999998,32.0,0.0,47.39999999999998,5.377,3.31,438188032.0,-52989394.0,5.377,0.168,131.0,19.0
,44,1091.17,2023-04-17 16:57:50,47.60000000000002,32.0,0.0,47.60000000000002,5.358,3.26,438188305.0,-52989997.0,5.358,0.16,130.0,19.0
,44,1095.58,2023-04-17 16:57:51,47.799999999999955,32.0,0.0,47.799999999999955,5.329,3.18,438188578.0,-52990487.0,5.329,0.154,129.0,19.0
86.0,44,1099.74,2023-04-17 16:57:52,48.0,32.0,0.0,48.0,5.05,3.08,438188714.0,-52991016.0,5.05,0.149,129.0,19.0
,45,1103.23,2023-04-17 16:57:53,48.200000000000045,32.0,0.0,48.200000000000045,4.83,2.96,438188805.0,-52991460.0,4.83,0.148,129.0,19.0
,45,1107.83,2023-04-17 16:57:54,48.200000000000045,32.0,0.0,48.200000000000045,4.779,2.85,438188988.0,-52992040.0,4.779,0.141,130.0,19.0
,45,1112.0,2023-04-17 16:57:55,48.39999999999998,33.0,0.0,48.39999999999998,4.32,2.76,438189170.0,-52992529.0,4.32,0.138,130.0,19.0
,45,1116.32,2023-04-17 16:57:56,48.60000000000002,33.0,0.0,48.60000000000002,4.328,2.68,438189397.0,-52993052.0,4.328,0.138,131.0,19.0
,45,1120.35,2023-04-17 16:57:57,48.60000000000002,33.0,0.0,48.60000000000002,4.1,2.6,438189534.0,-52993564.0,4.1,0.133,132.0,19.0
,46,1124.6,2023-04-17 16:57:58,48.799999999999955,33.0,0.0,48.799999999999955,4.219,2.56,438189761.0,-52994059.0,4.219,0.132,131.0,19.0
,46,1127.73,2023-04-17 16:57:59,48.799999999999955,33.0,0.0,48.799999999999955,4.24,2.55,438189898.0,-52994429.0,4.24,0.118,131.0,19.0
,46,1130.07,2023-04-17 16:58:00,49.0,33.0,0.0,49.0,3.897,2.56,438189943.0,-52994736.0,3.897,0.111,131.0,19.0
,46,1133.5,2023-04-17 16:58:01,49.200000000000045,33.0,0.0,49.200000000000045,3.639,2.6,438190034.0,-52995180.0,3.639,0.109,132.0,19.0
,46,1140.25,2023-04-17 16:58:02,49.200000000000045,33.0,0.0,49.200000000000045,3.639,2.65,438190216.0,-52996062.0,3.639,0.106,132.0,19.0
,47,1146.11,2023-04-17 16:58:03,49.39999999999998,34.0,0.0,49.39999999999998,3.666,2.7,438190398.0,-52996801.0,3.666,0.109,132.0,19.0
,47,1150.58,2023-04-17 16:58:04,49.60000000000002,34.0,0.0,49.60000000000002,3.685,2.76,438190535.0,-52997376.0,3.685,0.111,133.0,19.0
,47,1154.67,2023-04-17 16:58:05,49.60000000000002,34.0,0.0,49.60000000000002,3.859,2.81,438190717.0,-52997882.0,3.859,0.11,133.0,19.0
,47,1158.72,2023-04-17 16:58:06,49.799999999999955,34.0,0.0,49.799999999999955,3.998,2.84,438190853.0,-52998394.0,3.998,0.116,133.0,19.0
,47,1164.37,2023-04-17 16:58:07,49.799999999999955,34.0,0.0,49.799999999999955,4.045,2.87,438190899.0,-52999145.0,4.045,0.11,133.0,19.0
,48,1169.32,2023-04-17 16:58:08,50.0,34.0,0.0,50.0,4.685,2.87,438190899.0,-52999805.0,4.685,0.111,132.0,19.0
,48,1173.04,2023-04-17 16:58:09,50.200000000000045,34.0,0.0,50.200000000000045,4.865,2.88,438191127.0,-53000232.0,4.865,0.109,132.0,19.0
,48,1178.37,2023-04-17 16:58:10,50.39999999999998,34.0,0.0,50.39999999999998,5.195,2.89,438191400.0,-53000846.0,5.195,0.114,132.0,19.0
,48,1184.73,2023-04-17 16:58:11,50.39999999999998,35.0,0.0,50.39999999999998,5.066,2.9,438191673.0,-53001631.0,5.066,0.117,134.0,19.0
,48,1190.71,2023-04-17 16:58:12,50.60000000000002,35.0,0.0,50.60000000000002,5.339,2.9,438191809.0,-53002416.0,5.339,0.117,135.0,19.0
,49,1197.39,2023-04-17 16:58:13,50.799999999999955,35.0,0.0,50.799999999999955,5.342,2.94,438192401.0,-53002928.0,5.342,0.123,137.0,19.0
,49,1201.76,2023-04-17 16:58:14,51.0,35.0,0.0,51.0,5.368,2.99,438192628.0,-53003412.0,5.368,0.133,140.0,19.0
,49,1208.14,2023-04-17 16:58:15,51.39999999999998,35.0,0.0,51.39999999999998,6.527,3.02,438192947.0,-53004169.0,6.527,0.148,142.0,19.0
,49,1215.34,2023-04-17 16:58:16,51.60000000000002,35.0,0.0,51.60000000000002,6.578,3.13,438193266.0,-53005045.0,6.578,0.165,145.0,19.0
,50,1222.2,2023-04-17 16:58:17,51.799999999999955,36.0,0.0,51.799999999999955,6.686,3.28,438193539.0,-53005887.0,6.686,0.176,147.0,19.0
,50,1229.05,2023-04-17 16:58:18,52.200000000000045,36.0,0.0,52.200000000000045,6.686,3.47,438193857.0,-53006711.0,6.686,0.195,151.0,19.0
,50,1235.61,2023-04-17 16:58:19,52.39999999999998,36.0,0.0,52.39999999999998,6.289,3.62,438194176.0,-53007508.0,6.289,0.213,154.0,19.0
,50,1242.33,2023-04-17 16:58:20,52.60000000000002,37.0,0.0,52.60000000000002,6.297,3.69,438194449.0,-53008333.0,6.297,0.226,156.0,19.0
,51,1248.5,2023-04-17 16:58:21,53.0,37.0,0.0,53.0,6.324,3.72,438194722.0,-53009084.0,6.324,0.234,159.0,19.0
,51,1254.81,2023-04-17 16:58:22,53.39999999999998,37.0,0.0,53.39999999999998,6.325,3.75,438194995.0,-53009857.0,6.325,0.245,160.0,19.0
,51,1262.85,2023-04-17 16:58:23,53.60000000000002,37.0,0.0,53.60000000000002,6.45,3.85,438195359.0,-53010830.0,6.45,0.25,162.0,19.0
,51,1269.53,2023-04-17 16:58:24,54.0,38.0,0.0,54.0,6.453,4.01,438195632.0,-53011655.0,6.453,0.257,164.0,19.0
,52,1275.15,2023-04-17 16:58:25,54.39999999999998,38.0,0.0,54.39999999999998,6.323,4.2,438195860.0,-53012349.0,6.323,0.272,165.0,19.0
,52,1282.22,2023-04-17 16:58:26,54.799999999999955,38.0,0.0,54.799999999999955,6.017,4.4,438196178.0,-53013214.0,6.017,0.287,167.0,19.0
,52,1286.92,2023-04-17 16:58:27,55.0,39.0,0.0,55.0,5.104,4.52,438196360.0,-53013794.0,5.104,0.291,167.0,19.0
,53,1289.83,2023-04-17 16:58:28,55.200000000000045,39.0,0.0,55.200000000000045,5.401,4.59,438196497.0,-53014153.0,5.401,0.293,167.0,19.0
,53,1292.65,2023-04-17 16:58:29,55.39999999999998,39.0,0.0,55.39999999999998,5.101,4.56,438196542.0,-53014517.0,5.101,0.283,166.0,19.0
,53,1294.85,2023-04-17 16:58:30,55.60000000000002,40.0,0.0,55.60000000000002,3.408,4.44,438196679.0,-53014773.0,3.408,0.263,165.0,19.0
,54,1296.65,2023-04-17 16:58:31,55.799999999999955,40.0,0.0,55.799999999999955,3.184,4.29,438196770.0,-53014994.0,3.184,0.242,164.0,19.0
,54,1299.2,2023-04-17 16:58:32,56.200000000000045,40.0,0.0,56.200000000000045,2.926,4.15,438196861.0,-53015296.0,2.926,0.231,163.0,19.0
,54,1301.81,2023-04-17 16:58:33,56.39999999999998,40.0,0.0,56.39999999999998,2.852,4.12,438196997.0,-53015620.0,2.852,0.216,162.0,19.0
,54,1304.78,2023-04-17 16:58:34,56.60000000000002,41.0,0.0,56.60000000000002,2.882,4.25,438197089.0,-53015996.0,2.882,0.207,161.0,19.0
,55,1307.63,2023-04-17 16:58:35,56.799999999999955,41.0,0.0,56.799999999999955,2.875,4.59,438197225.0,-53016343.0,2.875,0.203,161.0,19.0
,55,1311.28,2023-04-17 16:58:36,57.0,41.0,0.0,57.0,2.873,5.12,438197362.0,-53016809.0,2.873,0.205,160.0,19.0
,55,1314.58,2023-04-17 16:58:37,57.200000000000045,41.0,0.0,57.200000000000045,2.974,5.8,438197498.0,-53017202.0,2.974,0.203,159.0,19.0
,55,1317.18,2023-04-17 16:58:38,57.60000000000002,41.0,0.0,57.60000000000002,3.054,6.48,438197635.0,-53017503.0,3.054,0.207,158.0,19.0
,56,1319.21,2023-04-17 16:58:39,57.799999999999955,42.0,0.0,57.799999999999955,2.804,6.95,438197726.0,-53017748.0,2.804,0.208,158.0,19.0
,56,1322.19,2023-04-17 16:58:40,58.0,42.0,0.0,58.0,2.609,7.17,438197953.0,-53018061.0,2.609,0.207,157.0,19.0
,56,1324.56,2023-04-17 16:58:41,58.200000000000045,42.0,0.0,58.200000000000045,2.544,7.24,438198044.0,-53018340.0,2.544,0.203,157.0,19.0
,57,1325.68,2023-04-17 16:58:42,58.39999999999998,42.0,0.0,58.39999999999998,2.496,7.22,438198135.0,-53018448.0,2.496,0.205,157.0,19.0
,57,1325.68,2023-04-17 16:59:42,59.200000000000045,42.0,0.0,59.200000000000045,1.106,0.0,438198408.0,-53018681.0,1.106,0.0,117.0,20.0
,57,1327.88,2023-04-17 16:59:43,59.200000000000045,42.0,0.0,59.200000000000045,1.908,0.0,438198499.0,-53018954.0,1.908,0.0,120.0,20.0
,57,1330.82,2023-04-17 16:59:44,59.200000000000045,42.0,0.0,59.200000000000045,2.324,0.0,438198681.0,-53019295.0,2.324,0.0,121.0,20.0
,57,1333.49,2023-04-17 16:59:45,59.200000000000045,42.0,0.0,59.200000000000045,2.487,0.0,438198818.0,-53019597.0,2.487,0.0,122.0,20.0
,58,1336.22,2023-04-17 16:59:46,59.200000000000045,42.0,0.0,59.200000000000045,2.692,0.0,438199000.0,-53019893.0,2.692,0.0,123.0,20.0
,58,1339.58,2023-04-17 16:59:47,59.200000000000045,42.0,0.0,59.200000000000045,3.342,0.0,438199137.0,-53020297.0,3.342,0.0,124.0,20.0
,58,1343.7,2023-04-17 16:59:48,59.200000000000045,42.0,0.0,59.200000000000045,3.903,0.0,438199410.0,-53020763.0,3.903,0.0,125.0,20.0
,58,1348.4,2023-04-17 16:59:49,59.0,43.0,0.0,59.0,4.5,0.0,438199683.0,-53021281.0,4.5,0.008,125.0,20.0
,58,1352.96,2023-04-17 16:59:50,59.0,43.0,0.0,59.0,4.94,-0.08,438199956.0,-53021793.0,4.94,-0.008,125.0,20.0
,59,1358.21,2023-04-17 16:59:51,58.799999999999955,43.0,0.0,58.799999999999955,4.999,-0.62,438200274.0,-53022356.0,4.999,-0.031,124.0,20.0
,59,1363.86,2023-04-17 16:59:52,58.799999999999955,43.0,0.0,58.799999999999955,5.208,-1.13,438200638.0,-53022965.0,5.208,-0.043,124.0,20.0
,59,1368.86,2023-04-17 16:59:53,58.799999999999955,43.0,0.0,58.799999999999955,5.214,-1.42,438200957.0,-53023499.0,5.214,-0.051,124.0,20.0
,59,1373.84,2023-04-17 16:59:54,58.799999999999955,43.0,1.0,58.799999999999955,4.961,-1.48,438201276.0,-53024040.0,4.961,-0.054,124.0,20.0
,59,1379.09,2023-04-17 16:59:55,58.799999999999955,43.0,1.0,58.799999999999955,4.953,-1.35,438201594.0,-53024603.0,4.953,-0.051,124.0,20.0
,59,1383.55,2023-04-17 16:59:56,58.799999999999955,43.0,1.0,58.799999999999955,4.953,-1.03,438201913.0,-53025087.0,4.953,0.0,124.0,20.0
,60,1388.27,2023-04-17 16:59:57,59.0,43.0,1.0,59.0,4.953,-0.55,438202186.0,-53025576.0,4.953,0.0,124.0,20.0
,60,1392.71,2023-04-17 16:59:58,59.39999999999998,43.0,1.0,59.39999999999998,4.953,0.11,438202504.0,-53026037.0,4.953,0.016,124.0,20.0
,60,1396.85,2023-04-17 16:59:59,59.60000000000002,43.0,1.0,59.60000000000002,4.953,0.86,438202777.0,-53026469.0,4.953,0.054,125.0,20.0
,60,1400.43,2023-04-17 17:00:00,59.799999999999955,44.0,1.0,59.799999999999955,4.796,1.66,438203005.0,-53026856.0,4.796,0.096,125.0,20.0
,60,1405.29,2023-04-17 17:00:01,60.0,44.0,1.0,60.0,4.692,2.38,438203324.0,-53027385.0,4.692,0.129,126.0,20.0
,61,1410.54,2023-04-17 17:00:02,60.200000000000045,44.0,1.0,60.200000000000045,4.605,2.96,438203642.0,-53027959.0,4.605,0.158,127.0,20.0
,61,1415.81,2023-04-17 17:00:03,60.60000000000002,44.0,1.0,60.60000000000002,4.603,3.5,438203961.0,-53028545.0,4.603,0.187,128.0,20.0
,61,1421.12,2023-04-17 17:00:04,61.0,45.0,1.0,61.0,4.603,4.05,438204279.0,-53029120.0,4.603,0.215,130.0,20.0
,61,1426.22,2023-04-17 17:00:05,61.39999999999998,45.0,1.0,61.39999999999998,4.603,4.63,438204598.0,-53029672.0,4.603,0.239,132.0,20.0
,61,1430.97,2023-04-17 17:00:06,61.799999999999955,45.0,1.0,61.799999999999955,4.603,5.21,438204916.0,-53030150.0,4.603,0.258,133.0,20.0
,62,1435.51,2023-04-17 17:00:07,62.200000000000045,46.0,1.0,62.200000000000045,4.603,5.77,438205281.0,-53030605.0,4.603,0.279,134.0,20.0
,62,1440.07,2023-04-17 17:00:08,62.39999999999998,46.0,1.0,62.39999999999998,4.619,6.29,438205599.0,-53031049.0,4.619,0.297,136.0,20.0
,62,1444.68,2023-04-17 17:00:09,62.799999999999955,47.0,1.0,62.799999999999955,4.62,6.68,438205963.0,-53031447.0,4.62,0.312,138.0,20.0
,62,1449.06,2023-04-17 17:00:10,63.0,47.0,1.0,63.0,4.63,6.87,438206327.0,-53031817.0,4.63,0.313,139.0,20.0
,62,1453.85,2023-04-17 17:00:11,63.200000000000045,47.0,1.0,63.200000000000045,4.631,6.69,438206737.0,-53032255.0,4.631,0.301,140.0,20.0
,63,1459.09,2023-04-17 17:00:12,63.200000000000045,47.0,1.0,63.200000000000045,4.881,6.21,438207101.0,-53032732.0,4.881,0.269,141.0,20.0
,63,1464.02,2023-04-17 17:00:13,63.39999999999998,48.0,1.0,63.39999999999998,4.881,5.52,438207465.0,-53033233.0,4.881,0.236,142.0,20.0
,63,1469.45,2023-04-17 17:00:14,63.60000000000002,48.0,1.0,63.60000000000002,4.881,4.75,438207875.0,-53033768.0,4.881,0.205,143.0,20.0
,63,1474.88,2023-04-17 17:00:15,63.60000000000002,48.0,1.0,63.60000000000002,4.881,4.03,438208284.0,-53034297.0,4.881,0.172,144.0,20.0
,64,1480.37,2023-04-17 17:00:16,63.799999999999955,48.0,1.0,63.799999999999955,4.889,3.38,438208694.0,-53034843.0,4.889,0.148,145.0,20.0
,64,1485.83,2023-04-17 17:00:17,63.799999999999955,48.0,1.0,63.799999999999955,4.995,2.85,438209058.0,-53035383.0,4.995,0.126,145.0,20.0
,64,1491.0,2023-04-17 17:00:18,64.0,48.0,1.0,64.0,5.145,2.46,438209468.0,-53035878.0,5.145,0.111,145.0,20.0
,64,1496.29,2023-04-17 17:00:19,64.0,48.0,1.0,64.0,5.148,2.21,438209832.0,-53036396.0,5.148,0.101,145.0,20.0
