calories,heart_rate,timestamp,battery_soc,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
1315,155,2024-01-06 10:18:39,,9.0,17142.46,2.214,3.0,438355844.0,-53199036.0,2.214,201.79999999999995,201.79999999999995,556.0,386.0,2.35
1316,154,2024-01-06 10:18:40,,9.0,17144.56,2.214,4.0,438355615.0,-53199090.0,2.214,202.0,202.0,556.0,386.0,2.56
1316,153,2024-01-06 10:18:41,,9.0,17146.61,2.214,4.0,438355389.0,-53199130.0,2.214,202.0,202.0,556.0,386.0,2.85
1316,153,2024-01-06 10:18:42,,9.0,17148.87,2.214,3.0,438355160.0,-53199192.0,2.214,202.20000000000005,202.20000000000005,556.0,386.0,3.14
1316,153,2024-01-06 10:18:43,,9.0,17150.82,2.214,4.0,438354933.0,-53199270.0,2.214,202.39999999999998,202.39999999999998,556.0,386.0,3.44
1317,152,2024-01-06 10:18:44,,9.0,17152.65,2.169,4.0,438354749.0,-53199366.0,2.169,202.39999999999998,202.39999999999998,556.0,386.0,3.76
1317,153,2024-01-06 10:18:45,,9.0,17154.54,2.159,4.0,438354610.0,-53199484.0,2.159,202.60000000000002,202.60000000000002,556.0,386.0,4.11
1317,152,2024-01-06 10:18:46,,9.0,17156.21,2.106,4.0,438354430.0,-53199588.0,2.106,202.79999999999995,202.79999999999995,557.0,386.0,4.47
1317,153,2024-01-06 10:18:47,,9.0,17158.25,2.024,4.0,438354205.0,-53199631.0,2.024,202.79999999999995,202.79999999999995,557.0,386.0,4.81
1318,154,2024-01-06 10:18:48,,9.0,17160.09,1.93,4.0,438354020.0,-53199725.0,1.93,203.0,203.0,557.0,386.0,5.15
1318,154,2024-01-06 10:18:49,,9.0,17162.01,1.919,4.0,438353839.0,-53199805.0,1.919,203.20000000000005,203.20000000000005,557.0,386.0,5.54
1318,155,2024-01-06 10:18:50,,9.0,17163.9,1.898,3.0,438353656.0,-53199847.0,1.898,203.39999999999998,203.39999999999998,557.0,386.0,5.93
1319,155,2024-01-06 10:18:51,,9.0,17165.6,1.863,3.0,438353474.0,-53199887.0,1.863,203.60000000000002,203.60000000000002,557.0,386.0,6.3
1319,157,2024-01-06 10:18:52,,9.0,17167.28,1.853,3.0,438353292.0,-53199927.0,1.853,203.79999999999995,203.79999999999995,558.0,386.0,6.73
1319,157,2024-01-06 10:18:53,,9.0,17168.78,1.834,3.0,438353111.0,-53199950.0,1.834,204.0,204.0,558.0,386.0,7.3
1319,158,2024-01-06 10:18:54,,9.0,17170.48,1.833,3.0,438352929.0,-53200005.0,1.833,204.20000000000005,204.20000000000005,558.0,386.0,7.82
1320,159,2024-01-06 10:18:55,,9.0,17172.23,1.807,3.0,438352789.0,-53200122.0,1.807,204.39999999999998,204.39999999999998,558.0,386.0,8.28
1320,160,2024-01-06 10:18:56,,9.0,17174.03,1.796,3.0,438352609.0,-53200263.0,1.796,204.60000000000002,204.60000000000002,558.0,386.0,8.62
1320,161,2024-01-06 10:18:57,,9.0,17175.79,1.779,3.0,438352471.0,-53200421.0,1.779,204.79999999999995,204.79999999999995,558.0,386.0,8.87
1320,161,2024-01-06 10:18:58,,9.0,17177.52,1.778,3.0,438352334.0,-53200543.0,1.778,205.0,205.0,559.0,386.0,9.14
1321,162,2024-01-06 10:18:59,,9.0,17179.41,1.871,3.0,438352153.0,-53200663.0,1.871,205.20000000000005,205.20000000000005,559.0,386.0,9.5
1321,163,2024-01-06 10:19:00,,9.0,17181.08,1.749,3.0,438351972.0,-53200685.0,1.749,205.39999999999998,205.39999999999998,559.0,386.0,9.82
1321,163,2024-01-06 10:19:01,,9.0,17182.76,1.742,3.0,438351789.0,-53200707.0,1.742,205.39999999999998,205.39999999999998,559.0,386.0,9.86
1322,163,2024-01-06 10:19:02,,9.0,17184.64,1.857,3.0,438351608.0,-53200762.0,1.857,205.60000000000002,205.60000000000002,560.0,386.0,9.52
1322,163,2024-01-06 10:19:03,,9.0,17186.38,1.782,3.0,438351427.0,-53200824.0,1.782,205.60000000000002,205.60000000000002,560.0,386.0,8.88
1322,163,2024-01-06 10:19:04,,9.0,17188.28,1.882,3.0,438351200.0,-53200882.0,1.882,205.79999999999995,205.79999999999995,560.0,386.0,7.97
1322,164,2024-01-06 10:19:05,,9.0,17190.01,1.791,3.0,438351017.0,-53200944.0,1.791,205.79999999999995,205.79999999999995,560.0,386.0,6.97
1323,164,2024-01-06 10:19:06,,9.0,17191.88,1.786,3.0,438350833.0,-53200985.0,1.786,206.0,206.0,560.0,386.0,6.07
1323,164,2024-01-06 10:19:07,,9.0,17193.92,1.786,3.0,438350609.0,-53201025.0,1.786,206.20000000000005,206.20000000000005,560.0,386.0,5.42
1323,163,2024-01-06 10:19:08,,9.0,17195.79,1.786,3.0,438350424.0,-53201043.0,1.786,206.20000000000005,206.20000000000005,560.0,386.0,5.2
1324,164,2024-01-06 10:19:09,,9.0,17197.46,1.786,3.0,438350243.0,-53201044.0,1.786,206.39999999999998,206.39999999999998,560.0,386.0,5.39
1324,165,2024-01-06 10:19:10,,9.0,17199.5,1.813,3.0,438350017.0,-53201006.0,1.813,206.60000000000002,206.60000000000002,560.0,386.0,5.94
1324,164,2024-01-06 10:19:11,,9.0,17201.19,1.814,3.0,438349833.0,-53200988.0,1.814,206.60000000000002,206.60000000000002,561.0,386.0,6.41
1324,164,2024-01-06 10:19:12,,9.0,17203.03,1.824,4.0,438349651.0,-53201003.0,1.824,206.79999999999995,206.79999999999995,561.0,386.0,6.66
1325,163,2024-01-06 10:19:13,,9.0,17204.93,1.833,4.0,438349426.0,-53201063.0,1.833,207.0,207.0,561.0,386.0,6.78
1325,163,2024-01-06 10:19:14,,9.0,17206.88,1.833,4.0,438349241.0,-53201143.0,1.833,207.20000000000005,207.20000000000005,561.0,386.0,6.91
1325,164,2024-01-06 10:19:15,,9.0,17208.82,1.913,4.0,438349059.0,-53201217.0,1.913,207.39999999999998,207.39999999999998,561.0,386.0,7.17
1326,163,2024-01-06 10:19:16,,9.0,17211.02,1.935,4.0,438348835.0,-53201333.0,1.935,207.60000000000002,207.60000000000002,561.0,386.0,7.54
1326,163,2024-01-06 10:19:17,,9.0,17213.39,1.952,4.0,438348608.0,-53201452.0,1.952,207.79999999999995,207.79999999999995,561.0,386.0,7.98
1326,164,2024-01-06 10:19:18,,9.0,17215.58,2.191,4.0,438348380.0,-53201556.0,2.191,208.0,208.0,562.0,386.0,8.38
1327,163,2024-01-06 10:19:19,,9.0,17217.8,2.212,4.0,438348152.0,-53201675.0,2.212,208.0,208.0,562.0,386.0,8.6
1327,163,2024-01-06 10:19:20,,9.0,17220.1,2.289,4.0,438347924.0,-53201757.0,2.289,208.20000000000005,208.20000000000005,562.0,386.0,8.56
1327,163,2024-01-06 10:19:21,,9.0,17222.2,2.154,4.0,438347696.0,-53201815.0,2.154,208.20000000000005,208.20000000000005,562.0,386.0,7.99
1327,163,2024-01-06 10:19:22,,9.0,17224.62,2.38,4.0,438347425.0,-53201877.0,2.38,208.20000000000005,208.20000000000005,562.0,386.0,6.87
1328,162,2024-01-06 10:19:23,,9.0,17227.44,2.837,4.0,438347153.0,-53201956.0,2.837,208.0,208.0,562.0,386.0,5.33
1328,162,2024-01-06 10:19:24,,9.0,17230.61,3.144,4.0,438346792.0,-53202014.0,3.144,208.0,208.0,562.0,386.0,3.56
1328,160,2024-01-06 10:19:25,,9.0,17234.12,3.305,5.0,438346429.0,-53202076.0,3.305,208.0,208.0,562.0,386.0,1.79
1328,159,2024-01-06 10:19:26,,9.0,17237.81,3.403,5.0,438346022.0,-53202058.0,3.403,207.79999999999995,207.79999999999995,562.0,386.0,0.0
1329,160,2024-01-06 10:19:27,,9.0,17242.16,4.004,5.0,438345569.0,-53201927.0,4.004,207.79999999999995,207.79999999999995,562.0,386.0,-0.18
1329,158,2024-01-06 10:19:28,,9.0,17246.45,4.152,5.0,438345157.0,-53201747.0,4.152,207.79999999999995,207.79999999999995,562.0,386.0,-1.51
1329,157,2024-01-06 10:19:29,,9.0,17250.94,4.158,5.0,438344658.0,-53201662.0,4.158,207.60000000000002,207.60000000000002,562.0,386.0,-1.92
1330,158,2024-01-06 10:19:30,,9.0,17255.9,4.659,5.0,438344118.0,-53201604.0,4.659,207.39999999999998,207.39999999999998,562.0,386.0,-2.24
1330,157,2024-01-06 10:19:31,,9.0,17261.47,5.355,5.0,438343526.0,-53201526.0,5.355,207.0,207.0,562.0,386.0,-2.52
1330,157,2024-01-06 10:19:32,,9.0,17267.37,5.759,5.0,438342892.0,-53201538.0,5.759,206.79999999999995,206.79999999999995,562.0,387.0,-2.83
1330,156,2024-01-06 10:19:33,,9.0,17273.47,5.996,5.0,438342258.0,-53201636.0,5.996,206.60000000000002,206.60000000000002,562.0,387.0,-3.19
1331,154,2024-01-06 10:19:34,,9.0,17279.93,6.246,5.0,438341573.0,-53201809.0,6.246,206.20000000000005,206.20000000000005,562.0,387.0,-3.6
1331,153,2024-01-06 10:19:35,,9.0,17286.69,6.469,5.0,438340893.0,-53202082.0,6.469,206.0,206.0,562.0,387.0,-3.93
1331,152,2024-01-06 10:19:36,,9.0,17294.07,6.857,6.0,438340130.0,-53202343.0,6.857,205.79999999999995,205.79999999999995,562.0,388.0,-4.11
1331,152,2024-01-06 10:19:37,,10.0,17301.82,7.409,6.0,438339306.0,-53202526.0,7.409,205.39999999999998,205.39999999999998,562.0,388.0,-4.2
1332,152,2024-01-06 10:19:38,,10.0,17309.69,7.463,6.0,438338442.0,-53202686.0,7.463,205.20000000000005,205.20000000000005,562.0,388.0,-4.16
1332,151,2024-01-06 10:19:39,,10.0,17317.33,7.464,5.0,438337621.0,-53202807.0,7.464,205.0,205.0,562.0,388.0,-3.99
1332,150,2024-01-06 10:19:40,,10.0,17324.95,7.464,5.0,438336845.0,-53202911.0,7.464,204.79999999999995,204.79999999999995,562.0,389.0,-3.8
1332,150,2024-01-06 10:19:41,,10.0,17332.6,7.384,5.0,438336026.0,-53203030.0,7.384,204.60000000000002,204.60000000000002,562.0,389.0,-3.52
1333,150,2024-01-06 10:19:42,,10.0,17340.02,7.433,5.0,438335212.0,-53203148.0,7.433,204.39999999999998,204.39999999999998,562.0,389.0,-3.26
1333,150,2024-01-06 10:19:43,,10.0,17347.53,7.436,5.0,438334434.0,-53203301.0,7.436,204.20000000000005,204.20000000000005,562.0,389.0,-2.97
1333,149,2024-01-06 10:19:44,,10.0,17354.47,7.436,5.0,438333657.0,-53203406.0,7.436,204.20000000000005,204.20000000000005,562.0,390.0,-2.67
1333,148,2024-01-06 10:19:45,,10.0,17360.98,6.788,5.0,438332969.0,-53203372.0,6.788,204.39999999999998,204.39999999999998,562.0,390.0,-2.24
1334,149,2024-01-06 10:19:46,,10.0,17366.34,6.077,5.0,438332424.0,-53203183.0,6.077,204.79999999999995,204.79999999999995,562.0,390.0,-1.51
1334,149,2024-01-06 10:19:47,,10.0,17370.17,4.394,5.0,438332048.0,-53202966.0,4.394,205.20000000000005,205.20000000000005,562.0,390.0,0.0
1334,148,2024-01-06 10:19:48,,10.0,17373.11,3.069,5.0,438331772.0,-53202784.0,3.069,205.60000000000002,205.60000000000002,562.0,390.0,0.12
1334,148,2024-01-06 10:19:49,,10.0,17375.93,2.992,5.0,438331496.0,-53202643.0,2.992,205.79999999999995,205.79999999999995,563.0,390.0,1.32
1335,149,2024-01-06 10:19:50,,10.0,17378.9,3.071,5.0,438331179.0,-53202615.0,3.071,205.79999999999995,205.79999999999995,563.0,390.0,2.39
1335,150,2024-01-06 10:19:51,,10.0,17382.55,3.444,5.0,438330819.0,-53202765.0,3.444,205.79999999999995,205.79999999999995,564.0,390.0,3.35
1335,149,2024-01-06 10:19:52,,10.0,17386.93,4.542,5.0,438330365.0,-53202909.0,4.542,205.79999999999995,205.79999999999995,564.0,390.0,4.02
1335,150,2024-01-06 10:19:53,,10.0,17391.25,4.318,5.0,438329867.0,-53203008.0,4.318,205.79999999999995,205.79999999999995,564.0,390.0,4.31
1336,152,2024-01-06 10:19:54,,10.0,17394.99,3.967,5.0,438329496.0,-53202996.0,3.967,205.79999999999995,205.79999999999995,564.0,390.0,4.02
1336,153,2024-01-06 10:19:55,,10.0,17398.5,3.725,5.0,438329089.0,-53202973.0,3.725,205.79999999999995,205.79999999999995,564.0,390.0,3.07
1336,153,2024-01-06 10:19:56,,10.0,17401.68,3.476,5.0,438328768.0,-53202918.0,3.476,205.60000000000002,205.60000000000002,564.0,390.0,1.66
1337,153,2024-01-06 10:19:57,,10.0,17404.79,3.464,5.0,438328448.0,-53202801.0,3.464,205.39999999999998,205.39999999999998,564.0,390.0,0.0
1337,153,2024-01-06 10:19:58,,10.0,17408.26,3.472,4.0,438328129.0,-53202606.0,3.472,205.20000000000005,205.20000000000005,564.0,390.0,-0.1
1337,153,2024-01-06 10:19:59,,10.0,17412.49,3.799,5.0,438327681.0,-53202369.0,3.799,204.79999999999995,204.79999999999995,564.0,390.0,-1.76
1337,152,2024-01-06 10:20:00,,10.0,17417.2,3.814,5.0,438327226.0,-53202092.0,3.814,204.60000000000002,204.60000000000002,564.0,390.0,-2.74
1338,153,2024-01-06 10:20:01,,10.0,17421.78,4.866,5.0,438326814.0,-53201813.0,4.866,204.39999999999998,204.39999999999998,564.0,391.0,-3.75
1338,153,2024-01-06 10:20:02,,10.0,17426.36,4.466,5.0,438326361.0,-53201534.0,4.466,204.39999999999998,204.39999999999998,564.0,391.0,-4.62
1338,153,2024-01-06 10:20:03,,10.0,17430.22,4.045,5.0,438325992.0,-53201331.0,4.045,204.39999999999998,204.39999999999998,564.0,391.0,-5.03
1338,152,2024-01-06 10:20:04,,10.0,17433.26,3.728,5.0,438325672.0,-53201247.0,3.728,204.20000000000005,204.20000000000005,564.0,391.0,-4.81
1339,153,2024-01-06 10:20:05,,10.0,17436.44,3.749,5.0,438325308.0,-53201183.0,3.749,204.0,204.0,564.0,391.0,-4.22
1339,154,2024-01-06 10:20:06,,10.0,17440.28,3.811,5.0,438324903.0,-53201164.0,3.811,203.79999999999995,203.79999999999995,564.0,391.0,-3.63
1339,154,2024-01-06 10:20:07,,10.0,17444.53,4.018,5.0,438324449.0,-53201147.0,4.018,203.60000000000002,203.60000000000002,564.0,391.0,-3.19
1339,155,2024-01-06 10:20:08,,10.0,17448.79,4.028,5.0,438323993.0,-53201125.0,4.028,203.39999999999998,203.39999999999998,564.0,392.0,-3.1
1340,156,2024-01-06 10:20:09,,10.0,17452.51,4.028,5.0,438323582.0,-53201107.0,4.028,203.0,203.0,564.0,392.0,-3.39
1340,155,2024-01-06 10:20:10,,10.0,17455.87,3.557,5.0,438323259.0,-53201068.0,3.557,202.60000000000002,202.60000000000002,564.0,392.0,-4.09
1340,155,2024-01-06 10:20:11,,10.0,17458.86,2.997,5.0,438322941.0,-53201029.0,2.997,202.39999999999998,202.39999999999998,564.0,392.0,-4.95
1340,155,2024-01-06 10:20:12,,10.0,17461.3,2.715,5.0,438322667.0,-53200989.0,2.715,202.0,202.0,564.0,393.0,-5.77
1341,154,2024-01-06 10:20:13,,10.0,17463.53,2.385,5.0,438322437.0,-53200965.0,2.385,201.60000000000002,201.60000000000002,564.0,393.0,-6.45
1341,153,2024-01-06 10:20:14,,10.0,17465.84,2.263,5.0,438322165.0,-53200888.0,2.263,201.39999999999998,201.39999999999998,564.0,393.0,-6.97
1341,152,2024-01-06 10:20:15,,10.0,17468.14,2.258,5.0,438321935.0,-53200808.0,2.258,201.0,201.0,564.0,394.0,-7.56
1342,152,2024-01-06 10:20:16,,10.0,17470.19,2.258,4.0,438321708.0,-53200789.0,2.258,200.79999999999995,200.79999999999995,564.0,394.0,-8.3
1342,153,2024-01-06 10:20:17,,10.0,17472.62,2.402,4.0,438321480.0,-53200728.0,2.402,200.20000000000005,200.20000000000005,564.0,394.0,-9.23
1342,153,2024-01-06 10:20:18,,10.0,17474.92,2.408,4.0,438321209.0,-53200649.0,2.408,199.79999999999995,199.79999999999995,564.0,395.0,-10.57
1342,153,2024-01-06 10:20:19,,10.0,17477.42,2.408,4.0,438320980.0,-53200553.0,2.408,199.20000000000005,199.20000000000005,564.0,395.0,-12.2
1343,154,2024-01-06 10:20:20,,10.0,17480.63,3.19,4.0,438320620.0,-53200451.0,3.19,198.79999999999995,198.79999999999995,564.0,396.0,-13.88
1343,154,2024-01-06 10:20:21,,10.0,17483.99,3.374,4.0,438320301.0,-53200294.0,3.374,198.39999999999998,198.39999999999998,564.0,396.0,-15.26
1343,154,2024-01-06 10:20:22,,10.0,17487.4,3.442,5.0,438319939.0,-53200119.0,3.442,198.0,198.0,564.0,397.0,-16.17
1343,154,2024-01-06 10:20:23,,10.0,17490.92,3.479,5.0,438319579.0,-53200036.0,3.479,197.60000000000002,197.60000000000002,564.0,397.0,-16.38
1344,154,2024-01-06 10:20:24,,10.0,17494.3,3.481,5.0,438319213.0,-53200085.0,3.481,197.20000000000005,197.20000000000005,564.0,397.0,-15.72
1344,155,2024-01-06 10:20:25,,10.0,17496.58,2.91,5.0,438318979.0,-53200202.0,2.91,197.0,197.0,564.0,398.0,-14.43
1344,156,2024-01-06 10:20:26,,10.0,17496.69,0.141,5.0,438318924.0,-53200229.0,0.141,196.79999999999995,196.79999999999995,564.0,398.0,-12.59
1344,156,2024-01-06 10:20:27,,10.0,17496.69,0.0,5.0,438318922.0,-53200230.0,0.0,196.79999999999995,196.79999999999995,564.0,399.0,-10.6
1345,156,2024-01-06 10:20:28,,10.0,17496.69,0.0,5.0,438318922.0,-53200230.0,0.0,196.60000000000002,196.60000000000002,564.0,399.0,-0.07
1345,157,2024-01-06 10:20:29,,10.0,17496.69,0.0,5.0,438318922.0,-53200230.0,0.0,196.60000000000002,196.60000000000002,564.0,399.0,0.0
1345,157,2024-01-06 10:20:30,,10.0,17496.69,0.0,5.0,438318879.0,-53200230.0,0.0,196.39999999999998,196.39999999999998,564.0,399.0,0.0
1346,158,2024-01-06 10:20:31,,10.0,17497.73,0.684,5.0,438318790.0,-53200306.0,0.684,196.20000000000005,196.20000000000005,564.0,399.0,0.0
1346,158,2024-01-06 10:20:33,,10.0,17498.69,0.75,5.0,438318610.0,-53200427.0,0.75,196.20000000000005,196.20000000000005,564.0,399.0,0.0
1346,160,2024-01-06 10:20:34,,10.0,17499.31,0.599,5.0,438318517.0,-53200446.0,0.599,196.0,196.0,564.0,399.0,0.0
1346,159,2024-01-06 10:20:35,,10.0,17500.26,0.592,5.0,438318426.0,-53200484.0,0.592,196.0,196.0,564.0,399.0,0.0
1347,160,2024-01-06 10:20:36,,10.0,17501.55,1.103,5.0,438318294.0,-53200524.0,1.103,195.79999999999995,195.79999999999995,564.0,399.0,0.0
1347,160,2024-01-06 10:20:37,,10.0,17502.87,1.437,5.0,438318155.0,-53200526.0,1.437,195.79999999999995,195.79999999999995,564.0,399.0,0.0
1347,161,2024-01-06 10:20:38,,10.0,17504.37,1.453,5.0,438318018.0,-53200488.0,1.453,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1347,163,2024-01-06 10:20:39,,10.0,17506.05,1.154,5.0,438317839.0,-53200449.0,1.154,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1348,163,2024-01-06 10:20:40,,10.0,17506.13,0.097,5.0,438317746.0,-53200431.0,0.097,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1348,163,2024-01-06 10:20:41,,10.0,17506.13,0.0,5.0,438317739.0,-53200430.0,0.0,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1348,164,2024-01-06 10:20:42,,10.0,17506.13,0.0,5.0,438317739.0,-53200430.0,0.0,195.39999999999998,195.39999999999998,564.0,399.0,0.0
1349,165,2024-01-06 10:20:43,,10.0,17506.13,0.0,5.0,438317739.0,-53200430.0,0.0,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1349,166,2024-01-06 10:20:44,,10.0,17506.13,0.0,5.0,438317739.0,-53200393.0,0.0,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1349,166,2024-01-06 10:20:45,,10.0,17506.13,0.0,5.0,438317739.0,-53200353.0,0.0,195.60000000000002,195.60000000000002,564.0,399.0,0.0
1349,167,2024-01-06 10:20:50,,10.0,17506.13,0.129,5.0,438317429.0,-53200247.0,0.129,195.39999999999998,195.39999999999998,564.0,399.0,0.0
1350,166,2024-01-06 10:20:51,,10.0,17506.13,0.0,5.0,438317420.0,-53200247.0,0.0,195.20000000000005,195.20000000000005,564.0,399.0,0.0
1350,166,2024-01-06 10:20:52,,10.0,17506.56,0.397,5.0,438317335.0,-53200240.0,0.397,195.20000000000005,195.20000000000005,564.0,399.0,0.0
1350,165,2024-01-06 10:20:53,,10.0,17507.04,0.834,5.0,438317242.0,-53200231.0,0.834,195.20000000000005,195.20000000000005,564.0,399.0,0.0
1351,163,2024-01-06 10:20:54,,10.0,17507.94,1.026,5.0,438317152.0,-53200209.0,1.026,195.20000000000005,195.20000000000005,564.0,399.0,0.0
1351,163,2024-01-06 10:20:55,,10.0,17509.09,0.95,5.0,438317040.0,-53200144.0,0.95,195.0,195.0,564.0,399.0,0.0
1351,162,2024-01-06 10:20:56,,10.0,17510.25,0.859,5.0,438316927.0,-53200076.0,0.859,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1352,162,2024-01-06 10:20:57,,10.0,17510.78,0.774,5.0,438316919.0,-53200034.0,0.774,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1352,161,2024-01-06 10:20:58,,10.0,17510.8,0.053,5.0,438316919.0,-53200031.0,0.053,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1352,161,2024-01-06 10:20:59,,10.0,17510.8,0.0,5.0,438316919.0,-53200031.0,0.0,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1352,160,2024-01-06 10:21:00,,10.0,17510.8,0.0,5.0,438316919.0,-53200031.0,0.0,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1353,161,2024-01-06 10:21:01,,10.0,17511.25,0.716,5.0,438316877.0,-53199994.0,0.716,195.0,195.0,564.0,399.0,0.0
1353,160,2024-01-06 10:21:02,,10.0,17512.04,0.769,5.0,438316789.0,-53199917.0,0.769,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1353,159,2024-01-06 10:21:03,,10.0,17512.44,0.7,5.0,438316783.0,-53199912.0,0.7,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1353,159,2024-01-06 10:21:04,,10.0,17513.05,0.65,5.0,438316698.0,-53199875.0,0.65,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1354,158,2024-01-06 10:21:05,,10.0,17513.09,0.037,5.0,438316649.0,-53199851.0,0.037,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1354,158,2024-01-06 10:21:06,,10.0,17513.09,0.0,5.0,438316646.0,-53199849.0,0.0,194.79999999999995,194.79999999999995,564.0,399.0,0.0
1354,159,2024-01-06 10:21:07,,10.0,17513.09,0.0,6.0,438316646.0,-53199849.0,0.0,194.60000000000002,194.60000000000002,564.0,399.0,0.0
1355,159,2024-01-06 10:21:10,,10.0,17513.09,0.975,6.0,438316519.0,-53199833.0,0.975,194.39999999999998,194.39999999999998,564.0,399.0,0.0
1355,158,2024-01-06 10:21:11,,10.0,17514.26,1.047,6.0,438316384.0,-53199759.0,1.047,194.39999999999998,194.39999999999998,564.0,399.0,0.0
1355,158,2024-01-06 10:21:12,,10.0,17515.32,1.047,6.0,438316288.0,-53199694.0,1.047,194.20000000000005,194.20000000000005,564.0,399.0,0.0
1355,159,2024-01-06 10:21:13,,10.0,17516.66,1.125,6.0,438316155.0,-53199637.0,1.125,194.20000000000005,194.20000000000005,564.0,399.0,0.0
1356,159,2024-01-06 10:21:14,,10.0,17518.28,1.131,6.0,438316020.0,-53199539.0,1.131,194.20000000000005,194.20000000000005,564.0,399.0,0.0
1356,159,2024-01-06 10:21:15,,10.0,17519.75,1.052,6.0,438315838.0,-53199456.0,1.052,194.0,194.0,564.0,399.0,0.0
1356,161,2024-01-06 10:21:16,,10.0,17520.78,1.047,6.0,438315743.0,-53199398.0,1.047,194.0,194.0,564.0,399.0,0.0
1357,160,2024-01-06 10:21:17,,10.0,17521.83,1.047,6.0,438315694.0,-53199299.0,1.047,193.79999999999995,193.79999999999995,564.0,399.0,0.0
1357,160,2024-01-06 10:21:18,,10.0,17523.2,1.021,6.0,438315519.0,-53199238.0,1.021,193.79999999999995,193.79999999999995,564.0,401.0,-5.81
1357,161,2024-01-06 10:21:19,,10.0,17524.98,1.123,6.0,438315381.0,-53199139.0,1.123,193.60000000000002,193.60000000000002,564.0,402.0,-6.5
1357,161,2024-01-06 10:21:20,,10.0,17527.29,1.816,6.0,438315116.0,-53199042.0,1.816,193.39999999999998,193.39999999999998,564.0,402.0,-7.31
1358,161,2024-01-06 10:21:21,,10.0,17530.07,2.664,6.0,438314847.0,-53198889.0,2.664,193.0,193.0,564.0,402.0,-8.81
1358,160,2024-01-06 10:21:22,,10.0,17533.44,3.41,6.0,438314537.0,-53198696.0,3.41,192.60000000000002,192.60000000000002,564.0,402.0,-10.53
1358,158,2024-01-06 10:21:23,,10.0,17537.12,3.481,5.0,438314178.0,-53198482.0,3.481,192.20000000000005,192.20000000000005,564.0,402.0,-11.69
1358,156,2024-01-06 10:21:24,,10.0,17540.57,3.465,5.0,438313814.0,-53198297.0,3.465,192.0,192.0,564.0,403.0,-11.77
1359,154,2024-01-06 10:21:25,,10.0,17543.85,3.464,5.0,438313535.0,-53198065.0,3.464,191.60000000000002,191.60000000000002,564.0,403.0,-11.18
1359,152,2024-01-06 10:21:26,,10.0,17547.37,3.547,5.0,438313260.0,-53197753.0,3.547,191.39999999999998,191.39999999999998,564.0,403.0,-10.36
1359,150,2024-01-06 10:21:27,,10.0,17550.75,3.556,5.0,438313028.0,-53197398.0,3.556,191.20000000000005,191.20000000000005,564.0,404.0,-9.48
1360,149,2024-01-06 10:21:28,,10.0,17553.3,2.895,5.0,438312882.0,-53197111.0,2.895,191.20000000000005,191.20000000000005,564.0,404.0,-8.49
