battery_soc,calories,distance,timestamp,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,20,612.35,2023-04-11 17:12:31,2.766,106.0,438105520.0,-52934775.0,2.766,18.0,31.200000000000045,8.0,9.0,31.200000000000045,1.38,0.039
,20,616.24,2023-04-11 17:12:32,3.414,107.0,438105520.0,-52935293.0,3.414,18.0,31.399999999999977,8.0,9.0,31.399999999999977,1.3,0.047
,20,621.28,2023-04-11 17:12:33,4.19,109.0,438105429.0,-52935959.0,4.19,18.0,31.399999999999977,8.0,9.0,31.399999999999977,1.41,0.051
,20,626.78,2023-04-11 17:12:34,4.389,110.0,438105293.0,-52936676.0,4.389,18.0,31.600000000000023,9.0,9.0,31.600000000000023,1.64,0.059
,21,631.58,2023-04-11 17:12:35,4.366,111.0,438105111.0,-52937267.0,4.366,18.0,31.600000000000023,9.0,9.0,31.600000000000023,1.95,0.07
,21,635.14,2023-04-11 17:12:36,4.216,112.0,438104974.0,-52937700.0,4.216,18.0,31.799999999999955,9.0,9.0,31.799999999999955,2.28,0.082
,21,638.21,2023-04-11 17:12:37,3.941,113.0,438104929.0,-52938103.0,3.941,18.0,32.0,9.0,9.0,32.0,2.53,0.094
,21,641.93,2023-04-11 17:12:38,3.792,114.0,438104883.0,-52938598.0,3.792,18.0,32.200000000000045,9.0,9.0,32.200000000000045,2.67,0.106
,21,646.13,2023-04-11 17:12:39,3.89,116.0,438104837.0,-52939156.0,3.89,18.0,32.200000000000045,9.0,9.0,32.200000000000045,2.75,0.109
,21,650.38,2023-04-11 17:12:40,3.929,115.0,438104792.0,-52939719.0,3.929,18.0,32.39999999999998,9.0,9.0,32.39999999999998,2.77,0.117
,21,655.41,2023-04-11 17:12:41,4.05,116.0,438104792.0,-52940396.0,4.05,18.0,32.39999999999998,9.0,9.0,32.39999999999998,2.75,0.115
,22,661.46,2023-04-11 17:12:42,4.447,118.0,438104746.0,-52941198.0,4.447,18.0,32.60000000000002,10.0,9.0,32.60000000000002,2.74,0.117
,22,668.33,2023-04-11 17:12:43,4.733,119.0,438104701.0,-52942108.0,4.733,18.0,32.60000000000002,10.0,9.0,32.60000000000002,2.7,0.109
,22,674.63,2023-04-11 17:12:44,4.954,117.0,438104746.0,-52942939.0,4.954,18.0,32.60000000000002,10.0,9.0,32.60000000000002,2.54,0.098
,22,683.06,2023-04-11 17:12:45,5.232,118.0,438105020.0,-52944014.0,5.232,18.0,32.60000000000002,10.0,9.0,32.60000000000002,2.22,0.078
,22,690.46,2023-04-11 17:12:46,5.83,118.0,438105156.0,-52944987.0,5.83,18.0,32.60000000000002,10.0,9.0,32.60000000000002,1.82,0.0
,23,694.97,2023-04-11 17:12:47,6.158,117.0,438105156.0,-52945590.0,6.158,18.0,32.799999999999955,10.0,9.0,32.799999999999955,1.47,0.051
,23,700.3,2023-04-11 17:12:48,6.03,117.0,438105156.0,-52946301.0,6.03,18.0,33.0,10.0,9.0,33.0,1.25,0.055
94.0,23,705.99,2023-04-11 17:12:49,5.941,117.0,438105065.0,-52947058.0,5.941,18.0,33.0,10.0,9.0,33.0,1.19,0.054
,23,711.58,2023-04-11 17:12:50,5.852,116.0,438105020.0,-52947797.0,5.852,18.0,33.200000000000045,11.0,9.0,33.200000000000045,1.22,0.066
,23,717.25,2023-04-11 17:12:51,5.794,116.0,438105111.0,-52948554.0,5.794,18.0,33.200000000000045,11.0,9.0,33.200000000000045,1.29,0.072
,23,722.62,2023-04-11 17:12:52,5.646,116.0,438105156.0,-52949271.0,5.646,18.0,33.39999999999998,11.0,9.0,33.39999999999998,1.36,0.086
,24,728.05,2023-04-11 17:12:53,5.556,116.0,438105156.0,-52949993.0,5.556,18.0,33.39999999999998,11.0,9.0,33.39999999999998,1.42,0.093
,24,733.39,2023-04-11 17:12:54,5.45,117.0,438105156.0,-52950704.0,5.45,18.0,33.39999999999998,11.0,9.0,33.39999999999998,1.43,0.09
,24,738.51,2023-04-11 17:12:55,5.316,117.0,438105156.0,-52951387.0,5.316,18.0,33.39999999999998,11.0,9.0,33.39999999999998,1.38,0.078
,24,743.62,2023-04-11 17:12:56,5.19,116.0,438105156.0,-52952075.0,5.19,18.0,33.60000000000002,11.0,9.0,33.60000000000002,1.28,0.068
,24,748.46,2023-04-11 17:12:57,5.013,116.0,438105111.0,-52952718.0,5.013,18.0,33.60000000000002,11.0,9.0,33.60000000000002,1.14,0.059
,24,753.01,2023-04-11 17:12:58,4.757,116.0,438105111.0,-52953327.0,4.757,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.63,0.053
,25,757.33,2023-04-11 17:12:59,4.521,115.0,438105065.0,-52953901.0,4.521,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.0
,25,760.94,2023-04-11 17:13:00,4.264,115.0,438105111.0,-52954379.0,4.264,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.0
,25,764.02,2023-04-11 17:13:01,3.411,113.0,438105156.0,-52954789.0,3.411,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.027
,25,766.71,2023-04-11 17:13:02,3.133,114.0,438105111.0,-52955147.0,3.133,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.22,0.0
,25,768.8,2023-04-11 17:13:03,2.985,112.0,438105156.0,-52955426.0,2.985,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.55,0.024
,25,770.44,2023-04-11 17:13:04,2.729,111.0,438105111.0,-52955642.0,2.729,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.53,0.024
,25,771.22,2023-04-11 17:13:05,2.461,111.0,438105156.0,-52955728.0,2.461,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.55,0.023
,26,771.8,2023-04-11 17:13:06,1.577,111.0,438105202.0,-52955767.0,1.577,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.58,0.027
,26,772.47,2023-04-11 17:13:10,1.383,109.0,438105065.0,-52956541.0,1.383,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.0,0.0
,26,775.4,2023-04-11 17:13:11,1.441,109.0,438105065.0,-52956928.0,1.441,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.0,0.0
,26,778.38,2023-04-11 17:13:12,1.618,109.0,438105065.0,-52957326.0,1.618,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.0,0.0
,26,781.67,2023-04-11 17:13:13,2.287,108.0,438105065.0,-52957764.0,2.287,18.0,33.799999999999955,12.0,9.0,33.799999999999955,0.0,0.0
,26,785.02,2023-04-11 17:13:14,2.333,109.0,438105020.0,-52958214.0,2.333,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.0
,27,788.78,2023-04-11 17:13:15,2.355,107.0,438105020.0,-52958714.0,2.355,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.0
,27,793.24,2023-04-11 17:13:16,2.777,106.0,438104974.0,-52959306.0,2.777,18.0,33.60000000000002,12.0,9.0,33.60000000000002,0.0,0.0
,27,798.01,2023-04-11 17:13:17,3.769,106.0,438104929.0,-52959943.0,3.769,18.0,33.60000000000002,12.0,9.0,33.60000000000002,-0.43,-0.027
,27,803.07,2023-04-11 17:13:18,3.675,105.0,438104929.0,-52960614.0,3.675,18.0,33.60000000000002,12.0,9.0,33.60000000000002,-1.1,-0.029
,27,807.86,2023-04-11 17:13:19,3.354,103.0,438104883.0,-52961252.0,3.354,18.0,33.60000000000002,12.0,9.0,33.60000000000002,-1.04,-0.027
,27,811.73,2023-04-11 17:13:20,3.163,103.0,438104883.0,-52961769.0,3.163,18.0,33.39999999999998,12.0,9.0,33.39999999999998,-1.01,-0.031
,27,815.49,2023-04-11 17:13:21,3.077,101.0,438104883.0,-52962264.0,3.077,18.0,33.39999999999998,12.0,9.0,33.39999999999998,-0.98,-0.032
,27,819.78,2023-04-11 17:13:22,4.047,101.0,438105111.0,-52962776.0,4.047,18.0,33.39999999999998,12.0,10.0,33.39999999999998,-0.97,-0.031
,28,824.14,2023-04-11 17:13:23,4.118,102.0,438105384.0,-52963220.0,4.118,18.0,33.39999999999998,12.0,10.0,33.39999999999998,-0.96,-0.027
,28,828.37,2023-04-11 17:13:24,4.147,103.0,438105702.0,-52963607.0,4.147,18.0,33.200000000000045,12.0,10.0,33.200000000000045,-0.95,-0.037
,28,832.46,2023-04-11 17:13:25,4.127,103.0,438106066.0,-52963954.0,4.127,18.0,33.200000000000045,12.0,10.0,33.200000000000045,-1.0,-0.043
,28,836.42,2023-04-11 17:13:26,4.088,103.0,438106385.0,-52964306.0,4.088,18.0,33.200000000000045,12.0,10.0,33.200000000000045,-1.08,-0.045
,28,840.19,2023-04-11 17:13:27,4.014,102.0,438106612.0,-52964688.0,4.014,18.0,33.200000000000045,12.0,10.0,33.200000000000045,-1.08,-0.043
,28,844.04,2023-04-11 17:13:28,3.978,101.0,438106885.0,-52965086.0,3.978,18.0,33.39999999999998,12.0,11.0,33.39999999999998,-0.63,-0.029
,28,848.21,2023-04-11 17:13:29,4.067,101.0,438107159.0,-52965530.0,4.067,18.0,33.39999999999998,12.0,11.0,33.39999999999998,0.0,-0.011
,29,852.52,2023-04-11 17:13:30,4.208,101.0,438107432.0,-52965973.0,4.208,18.0,33.39999999999998,12.0,11.0,33.39999999999998,-0.01,0.0
,29,856.82,2023-04-11 17:13:31,4.418,100.0,438107796.0,-52966383.0,4.418,18.0,33.39999999999998,13.0,11.0,33.39999999999998,0.09,0.011
,29,860.51,2023-04-11 17:13:32,4.278,101.0,438108069.0,-52966713.0,4.278,18.0,33.39999999999998,13.0,11.0,33.39999999999998,0.38,0.02
,29,863.91,2023-04-11 17:13:33,3.527,102.0,438108387.0,-52966946.0,3.527,18.0,33.60000000000002,13.0,11.0,33.60000000000002,0.62,0.035
,29,866.66,2023-04-11 17:13:34,3.174,101.0,438108660.0,-52967094.0,3.174,18.0,33.60000000000002,13.0,11.0,33.60000000000002,0.78,0.039
,29,868.12,2023-04-11 17:13:35,2.88,101.0,438108797.0,-52967213.0,2.88,18.0,33.60000000000002,13.0,11.0,33.60000000000002,0.82,0.039
,29,869.3,2023-04-11 17:13:36,2.149,98.0,438108888.0,-52967327.0,2.149,18.0,33.60000000000002,13.0,11.0,33.60000000000002,0.73,0.035
,29,871.12,2023-04-11 17:13:37,2.027,97.0,438109025.0,-52967504.0,2.027,18.0,33.60000000000002,14.0,11.0,33.60000000000002,0.59,0.029
,30,873.16,2023-04-11 17:13:38,2.379,97.0,438109070.0,-52967765.0,2.379,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.32,0.019
,30,875.12,2023-04-11 17:13:39,2.439,96.0,438109116.0,-52968016.0,2.439,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,0.007
,30,876.62,2023-04-11 17:13:40,1.98,95.0,438109161.0,-52968198.0,1.98,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,-0.007
,30,878.25,2023-04-11 17:13:41,1.8,95.0,438109207.0,-52968408.0,1.8,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,-0.019
,30,881.25,2023-04-11 17:13:42,1.865,96.0,438109070.0,-52968784.0,1.865,18.0,33.39999999999998,14.0,11.0,33.39999999999998,-0.17,-0.029
,30,885.21,2023-04-11 17:13:43,2.408,95.0,438108842.0,-52969244.0,2.408,18.0,33.39999999999998,14.0,11.0,33.39999999999998,-0.48,-0.027
,30,889.59,2023-04-11 17:13:44,2.431,93.0,438108569.0,-52969694.0,2.431,18.0,33.39999999999998,14.0,11.0,33.39999999999998,-0.34,0.0
,30,892.3,2023-04-11 17:13:45,2.605,94.0,438108524.0,-52970012.0,2.605,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,0.0
,30,894.85,2023-04-11 17:13:46,2.593,94.0,438108751.0,-52970212.0,2.593,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,0.0
,31,897.2,2023-04-11 17:13:47,2.64,95.0,438108979.0,-52970177.0,2.64,18.0,33.39999999999998,14.0,11.0,33.39999999999998,0.0,0.0
,31,899.87,2023-04-11 17:13:48,3.064,97.0,438109252.0,-52970041.0,3.064,18.0,33.39999999999998,14.0,11.0,33.39999999999998,-0.17,0.0
,31,901.82,2023-04-11 17:13:49,2.9,97.0,438109389.0,-52969961.0,2.9,18.0,33.200000000000045,14.0,11.0,33.200000000000045,-0.53,0.0
,31,903.31,2023-04-11 17:13:50,2.381,98.0,438109207.0,-52969995.0,2.381,18.0,33.200000000000045,14.0,11.0,33.200000000000045,-0.73,-0.016
,31,905.13,2023-04-11 17:13:51,2.222,97.0,438109025.0,-52970041.0,2.222,18.0,33.0,14.0,12.0,33.0,-1.05,-0.031
,31,907.45,2023-04-11 17:13:52,2.417,94.0,438108797.0,-52970206.0,2.417,18.0,33.0,14.0,12.0,33.0,-1.5,-0.043
,31,910.03,2023-04-11 17:13:53,2.58,93.0,438108660.0,-52970502.0,2.58,18.0,32.799999999999955,14.0,12.0,32.799999999999955,-1.96,-0.059
,31,912.83,2023-04-11 17:13:54,3.111,90.0,438108569.0,-52970837.0,3.111,18.0,32.799999999999955,14.0,12.0,32.799999999999955,-2.36,-0.07
,31,915.21,2023-04-11 17:13:55,2.314,87.0,438108478.0,-52971145.0,2.314,18.0,32.799999999999955,14.0,12.0,32.799999999999955,-2.64,-0.074
,32,917.15,2023-04-11 17:13:56,2.314,86.0,438108433.0,-52971395.0,2.314,18.0,32.799999999999955,14.0,12.0,32.799999999999955,-2.76,-0.07
,32,918.99,2023-04-11 17:13:57,2.272,85.0,438108342.0,-52971617.0,2.272,18.0,32.799999999999955,14.0,12.0,32.799999999999955,-2.66,-0.059
,32,921.1,2023-04-11 17:13:58,2.158,85.0,438108205.0,-52971833.0,2.158,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-2.37,-0.051
,32,923.77,2023-04-11 17:13:59,2.176,84.0,438108023.0,-52972072.0,2.176,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.98,-0.047
,32,927.67,2023-04-11 17:14:00,2.366,84.0,438107750.0,-52972476.0,2.366,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.61,-0.039
,32,933.92,2023-04-11 17:14:01,2.932,85.0,438107386.0,-52973158.0,2.932,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.33,-0.035
,32,939.93,2023-04-11 17:14:02,3.442,86.0,438107113.0,-52973830.0,3.442,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.19,-0.029
,32,947.45,2023-04-11 17:14:03,4.206,88.0,438106521.0,-52974450.0,4.206,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.13,-0.027
,32,953.0,2023-04-11 17:14:04,4.761,90.0,438106339.0,-52975155.0,4.761,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-1.06,0.0
,32,959.18,2023-04-11 17:14:05,5.119,94.0,438106248.0,-52975974.0,5.119,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-0.98,0.0
,33,965.07,2023-04-11 17:14:06,5.314,97.0,438106248.0,-52976759.0,5.314,18.0,32.60000000000002,14.0,13.0,32.60000000000002,-0.61,0.0
,33,971.42,2023-04-11 17:14:07,5.426,99.0,438106248.0,-52977607.0,5.426,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,978.91,2023-04-11 17:14:08,5.493,100.0,438106248.0,-52978603.0,5.493,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,984.36,2023-04-11 17:14:09,5.484,100.0,438106112.0,-52979319.0,5.484,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,989.78,2023-04-11 17:14:10,5.468,98.0,438105975.0,-52980013.0,5.468,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,995.55,2023-04-11 17:14:11,5.454,97.0,438105657.0,-52980690.0,5.454,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,1002.03,2023-04-11 17:14:12,5.45,96.0,438105293.0,-52981419.0,5.45,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,1007.58,2023-04-11 17:14:13,5.473,96.0,438105111.0,-52982130.0,5.473,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,33,1013.18,2023-04-11 17:14:14,5.505,97.0,438104974.0,-52982841.0,5.505,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,34,1018.57,2023-04-11 17:14:15,5.476,96.0,438104792.0,-52983524.0,5.476,18.0,32.60000000000002,14.0,13.0,32.60000000000002,0.0,0.0
,34,1024.06,2023-04-11 17:14:16,5.479,97.0,438104610.0,-52984223.0,5.479,18.0,32.799999999999955,14.0,13.0,32.799999999999955,0.0,0.0
,34,1029.34,2023-04-11 17:14:17,5.482,99.0,438104610.0,-52984934.0,5.482,18.0,32.799999999999955,14.0,13.0,32.799999999999955,0.0,0.0
,34,1034.02,2023-04-11 17:14:18,5.358,100.0,438104564.0,-52985554.0,5.358,18.0,32.799999999999955,14.0,13.0,32.799999999999955,0.0,0.0
,34,1039.11,2023-04-11 17:14:19,4.933,100.0,438104519.0,-52986214.0,4.933,18.0,33.0,14.0,13.0,33.0,0.0,0.0
,34,1044.86,2023-04-11 17:14:20,5.007,102.0,438104655.0,-52986965.0,5.007,18.0,33.0,14.0,13.0,33.0,0.0,0.0
,34,1050.27,2023-04-11 17:14:21,5.465,100.0,438104746.0,-52987671.0,5.465,18.0,33.0,14.0,13.0,33.0,0.0,0.0
,34,1055.29,2023-04-11 17:14:22,5.47,101.0,438104837.0,-52988331.0,5.47,18.0,33.0,14.0,13.0,33.0,0.0,0.0
,35,1060.52,2023-04-11 17:14:23,5.271,103.0,438104837.0,-52989030.0,5.271,18.0,33.200000000000045,14.0,13.0,33.200000000000045,0.0,0.0
,35,1065.76,2023-04-11 17:14:24,5.239,108.0,438104929.0,-52989724.0,5.239,18.0,33.39999999999998,14.0,13.0,33.39999999999998,0.0,0.0
,35,1070.93,2023-04-11 17:14:25,5.183,107.0,438104974.0,-52990413.0,5.183,18.0,33.39999999999998,14.0,13.0,33.39999999999998,0.0,0.0
,35,1076.13,2023-04-11 17:14:26,5.189,107.0,438104837.0,-52991084.0,5.189,18.0,33.60000000000002,14.0,13.0,33.60000000000002,0.0,0.0
,35,1081.37,2023-04-11 17:14:27,5.404,107.0,438104610.0,-52991716.0,5.404,18.0,33.799999999999955,14.0,13.0,33.799999999999955,0.0,0.0
,35,1086.22,2023-04-11 17:14:28,5.479,108.0,438104473.0,-52992336.0,5.479,18.0,33.799999999999955,14.0,13.0,33.799999999999955,0.58,0.0
,35,1091.6,2023-04-11 17:14:29,5.629,110.0,438104428.0,-52993047.0,5.629,18.0,34.0,14.0,13.0,34.0,1.96,0.0
,36,1096.24,2023-04-11 17:14:30,5.489,110.0,438104519.0,-52993661.0,5.489,18.0,34.200000000000045,14.0,13.0,34.200000000000045,2.14,0.118
,36,1101.14,2023-04-11 17:14:31,4.979,110.0,438104473.0,-52994310.0,4.979,18.0,34.200000000000045,15.0,13.0,34.200000000000045,2.24,0.118
,36,1106.07,2023-04-11 17:14:32,4.942,110.0,438104473.0,-52994964.0,4.942,18.0,34.39999999999998,15.0,13.0,34.39999999999998,2.25,0.116
,36,1110.94,2023-04-11 17:14:33,5.039,110.0,438104473.0,-52995618.0,5.039,18.0,34.60000000000002,15.0,13.0,34.60000000000002,2.26,0.118
,36,1114.98,2023-04-11 17:14:34,4.681,110.0,438104564.0,-52996147.0,4.681,18.0,34.799999999999955,15.0,13.0,34.799999999999955,2.26,0.126
,36,1118.26,2023-04-11 17:14:35,3.508,110.0,438104701.0,-52996557.0,3.508,18.0,35.0,15.0,13.0,35.0,2.28,0.132
,37,1121.36,2023-04-11 17:14:36,3.168,113.0,438104837.0,-52996921.0,3.168,18.0,35.200000000000045,15.0,13.0,35.200000000000045,2.38,0.141
,37,1124.4,2023-04-11 17:14:37,3.071,112.0,438105020.0,-52997274.0,3.071,18.0,35.39999999999998,16.0,13.0,35.39999999999998,2.54,0.154
,37,1126.99,2023-04-11 17:14:38,2.84,111.0,438105156.0,-52997552.0,2.84,18.0,35.39999999999998,16.0,13.0,35.39999999999998,2.8,0.152
,37,1129.22,2023-04-11 17:14:39,2.77,114.0,438105338.0,-52997734.0,2.77,18.0,35.60000000000002,16.0,13.0,35.60000000000002,3.13,0.152
,37,1131.9,2023-04-11 17:14:40,2.695,116.0,438105611.0,-52997928.0,2.695,18.0,35.799999999999955,16.0,13.0,35.799999999999955,3.49,0.154
,37,1135.17,2023-04-11 17:14:41,2.71,117.0,438105930.0,-52998110.0,2.71,18.0,35.799999999999955,16.0,13.0,35.799999999999955,3.84,0.141
,38,1138.62,2023-04-11 17:14:42,2.897,117.0,438106203.0,-52998383.0,2.897,18.0,36.0,16.0,13.0,36.0,4.15,0.132
,38,1142.06,2023-04-11 17:14:43,2.994,116.0,438106430.0,-52998753.0,2.994,18.0,36.0,16.0,13.0,36.0,4.31,0.118
,38,1145.81,2023-04-11 17:14:44,3.075,116.0,438106567.0,-52999191.0,3.075,18.0,36.200000000000045,17.0,13.0,36.200000000000045,4.23,0.111
,38,1149.27,2023-04-11 17:14:45,3.172,116.0,438106612.0,-52999652.0,3.172,18.0,36.200000000000045,17.0,13.0,36.200000000000045,3.96,0.101
,38,1152.81,2023-04-11 17:14:46,3.27,120.0,438106703.0,-53000124.0,3.27,18.0,36.39999999999998,17.0,13.0,36.39999999999998,3.66,0.098
,38,1156.6,2023-04-11 17:14:47,3.359,122.0,438106703.0,-53000624.0,3.359,18.0,36.39999999999998,17.0,13.0,36.39999999999998,3.4,0.094
,39,1160.69,2023-04-11 17:14:48,3.443,121.0,438106703.0,-53001170.0,3.443,18.0,36.39999999999998,17.0,13.0,36.39999999999998,3.17,0.082
,39,1164.73,2023-04-11 17:14:49,3.589,120.0,438106749.0,-53001711.0,3.589,18.0,36.60000000000002,17.0,13.0,36.60000000000002,2.94,0.078
,39,1169.09,2023-04-11 17:14:50,3.79,121.0,438106749.0,-53002291.0,3.79,18.0,36.60000000000002,17.0,13.0,36.60000000000002,2.72,0.075
,39,1173.42,2023-04-11 17:14:51,4.065,121.0,438106658.0,-53002860.0,4.065,18.0,36.60000000000002,17.0,13.0,36.60000000000002,2.45,0.066
,39,1178.06,2023-04-11 17:14:52,4.5,121.0,438106521.0,-53003446.0,4.5,18.0,36.60000000000002,18.0,13.0,36.60000000000002,2.14,0.058
,39,1182.47,2023-04-11 17:14:53,4.459,121.0,438106248.0,-53003952.0,4.459,18.0,36.799999999999955,18.0,13.0,36.799999999999955,1.81,0.053
,40,1186.64,2023-04-11 17:14:54,4.298,122.0,438105930.0,-53004333.0,4.298,18.0,36.799999999999955,18.0,13.0,36.799999999999955,1.53,0.051
,40,1190.84,2023-04-11 17:14:55,4.202,122.0,438105566.0,-53004675.0,4.202,18.0,37.0,18.0,13.0,37.0,1.39,0.053
,40,1194.98,2023-04-11 17:14:56,4.169,123.0,438105202.0,-53005022.0,4.169,18.0,37.200000000000045,18.0,13.0,37.200000000000045,1.41,0.067
,40,1198.88,2023-04-11 17:14:57,3.944,122.0,438104974.0,-53005426.0,3.944,18.0,37.200000000000045,18.0,13.0,37.200000000000045,1.58,0.075
,40,1202.79,2023-04-11 17:14:58,3.926,123.0,438104792.0,-53005887.0,3.926,18.0,37.39999999999998,18.0,13.0,37.39999999999998,1.84,0.085
,41,1206.62,2023-04-11 17:14:59,3.835,123.0,438104701.0,-53006376.0,3.835,18.0,37.60000000000002,18.0,13.0,37.60000000000002,2.15,0.102
,41,1210.13,2023-04-11 17:15:00,3.769,123.0,438104655.0,-53006837.0,3.769,18.0,37.799999999999955,19.0,13.0,37.799999999999955,2.52,0.118
,41,1213.24,2023-04-11 17:15:01,3.644,122.0,438104792.0,-53007229.0,3.644,18.0,38.0,19.0,13.0,38.0,2.91,0.132
,41,1215.99,2023-04-11 17:15:02,3.182,123.0,438104883.0,-53007565.0,3.182,18.0,38.200000000000045,19.0,13.0,38.200000000000045,3.26,0.141
,41,1219.04,2023-04-11 17:15:03,2.975,122.0,438104929.0,-53007969.0,2.975,18.0,38.39999999999998,19.0,13.0,38.39999999999998,3.55,0.154
,41,1222.61,2023-04-11 17:15:04,3.102,124.0,438104929.0,-53008441.0,3.102,18.0,38.60000000000002,19.0,13.0,38.60000000000002,3.81,0.16
,42,1226.31,2023-04-11 17:15:05,3.619,124.0,438105020.0,-53008930.0,3.619,18.0,38.799999999999955,20.0,13.0,38.799999999999955,4.07,0.168
,42,1229.99,2023-04-11 17:15:06,3.658,125.0,438105065.0,-53009419.0,3.658,18.0,38.799999999999955,20.0,13.0,38.799999999999955,4.33,0.168
,42,1233.7,2023-04-11 17:15:07,3.739,126.0,438105065.0,-53009914.0,3.739,18.0,39.0,20.0,13.0,39.0,4.57,0.16
,42,1237.51,2023-04-11 17:15:08,3.869,126.0,438104974.0,-53010409.0,3.869,18.0,39.200000000000045,20.0,13.0,39.200000000000045,4.74,0.154
,42,1241.14,2023-04-11 17:15:09,3.645,126.0,438104883.0,-53010881.0,3.645,18.0,39.39999999999998,20.0,13.0,39.39999999999998,4.75,0.149
,43,1244.6,2023-04-11 17:15:10,3.319,125.0,438104792.0,-53011325.0,3.319,18.0,39.60000000000002,20.0,13.0,39.60000000000002,4.62,0.148
,43,1248.42,2023-04-11 17:15:11,3.333,126.0,438104655.0,-53011820.0,3.333,18.0,39.799999999999955,21.0,13.0,39.799999999999955,4.41,0.149
,43,1252.15,2023-04-11 17:15:12,3.618,126.0,438104519.0,-53012281.0,3.618,18.0,39.799999999999955,21.0,13.0,39.799999999999955,4.19,0.145
,43,1256.05,2023-04-11 17:15:13,3.854,128.0,438104428.0,-53012787.0,3.854,18.0,40.200000000000045,21.0,13.0,40.200000000000045,4.05,0.152
,43,1260.07,2023-04-11 17:15:14,4.013,128.0,438104382.0,-53013316.0,4.013,18.0,40.39999999999998,21.0,13.0,40.39999999999998,4.11,0.161
,44,1263.89,2023-04-11 17:15:15,3.855,129.0,438104382.0,-53013828.0,3.855,18.0,40.60000000000002,21.0,13.0,40.60000000000002,4.31,0.172
,44,1267.47,2023-04-11 17:15:16,3.617,130.0,438104428.0,-53014300.0,3.617,18.0,40.799999999999955,22.0,13.0,40.799999999999955,4.56,0.175
,44,1270.94,2023-04-11 17:15:17,3.556,129.0,438104519.0,-53014744.0,3.556,18.0,41.0,22.0,13.0,41.0,4.76,0.178
,44,1274.05,2023-04-11 17:15:18,3.407,129.0,438104610.0,-53015142.0,3.407,18.0,41.200000000000045,22.0,13.0,41.200000000000045,4.85,0.181
,44,1277.35,2023-04-11 17:15:19,3.285,130.0,438104701.0,-53015575.0,3.285,18.0,41.39999999999998,22.0,13.0,41.39999999999998,4.81,0.183
,45,1281.18,2023-04-11 17:15:20,3.358,130.0,438104792.0,-53016070.0,3.358,18.0,41.39999999999998,22.0,13.0,41.39999999999998,4.74,0.176
,45,1284.86,2023-04-11 17:15:21,3.643,129.0,438104883.0,-53016542.0,3.643,18.0,41.60000000000002,23.0,13.0,41.60000000000002,4.66,0.168
,45,1288.36,2023-04-11 17:15:22,3.597,132.0,438104974.0,-53016997.0,3.597,18.0,41.799999999999955,23.0,13.0,41.799999999999955,4.6,0.154
,45,1291.9,2023-04-11 17:15:23,3.574,132.0,438105020.0,-53017463.0,3.574,18.0,42.0,23.0,13.0,42.0,4.5,0.149
,45,1295.54,2023-04-11 17:15:24,3.665,132.0,438105111.0,-53017941.0,3.665,18.0,42.0,23.0,13.0,42.0,4.4,0.139
,46,1299.28,2023-04-11 17:15:25,3.793,131.0,438105156.0,-53018431.0,3.793,18.0,42.200000000000045,23.0,13.0,42.200000000000045,4.26,0.133
