calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
806,8268.33,4.821,4,141,438497215,-53137158,4.821,2023-06-09 17:57:12,281.79999999999995,412.0,,162.0,281.79999999999995,-2.48,26.0
806,8273.48,4.926,4,140,438496896,-53136606,4.926,2023-06-09 17:57:13,281.6,412.0,,162.0,281.6,-2.5,26.0
806,8278.98,5.357,4,140,438496506,-53136034,5.357,2023-06-09 17:57:14,281.4,412.0,,163.0,281.4,-2.66,26.0
806,8285.17,5.836,4,139,438496043,-53135432,5.836,2023-06-09 17:57:15,281.20000000000005,412.0,,163.0,281.20000000000005,-2.84,26.0
807,8291.04,5.917,4,138,438495637,-53134855,5.917,2023-06-09 17:57:16,281.0,412.0,,163.0,281.0,-2.99,26.0
807,8297.99,6.154,4,137,438495127,-53134159,6.154,2023-06-09 17:57:17,280.79999999999995,412.0,,163.0,280.79999999999995,-3.2,26.0
807,8304.46,6.336,4,136,438494653,-53133521,6.336,2023-06-09 17:57:18,280.4,412.0,,163.0,280.4,-3.37,26.0
807,8309.97,6.495,4,135,438494260,-53132982,6.495,2023-06-09 17:57:19,280.20000000000005,412.0,,164.0,280.20000000000005,-3.45,26.0
808,8316.35,6.63,4,135,438493830,-53132321,6.63,2023-06-09 17:57:20,280.0,412.0,,164.0,280.0,-3.53,26.0
808,8323.1,6.658,4,134,438493412,-53131580,6.658,2023-06-09 17:57:21,279.6,412.0,,164.0,279.6,-3.54,25.0
808,8329.81,6.373,4,133,438493137,-53130768,6.373,2023-06-09 17:57:22,279.20000000000005,412.0,,164.0,279.20000000000005,-3.61,25.0
808,8336.39,6.712,4,134,438493093,-53129900,6.712,2023-06-09 17:57:23,278.79999999999995,412.0,,165.0,278.79999999999995,-3.88,25.0
808,8343.5,6.594,5,134,438493234,-53128975,6.594,2023-06-09 17:57:24,278.6,412.0,,165.0,278.6,-4.16,25.0
809,8351.19,6.55,5,134,438493497,-53128007,6.55,2023-06-09 17:57:25,278.79999999999995,412.0,,166.0,278.79999999999995,-4.08,25.0
809,8355.54,5.49,5,133,438493690,-53127475,5.49,2023-06-09 17:57:26,278.79999999999995,412.0,,166.0,278.79999999999995,-3.69,25.0
809,8359.6,5.926,4,134,438493946,-53127026,5.926,2023-06-09 17:57:27,279.0,412.0,,166.0,279.0,-3.01,25.0
809,8363.42,5.926,4,136,438494180,-53126626,5.926,2023-06-09 17:57:28,279.4,412.0,,166.0,279.4,-0.08,25.0
809,8366.67,4.507,5,137,438494341,-53126247,4.507,2023-06-09 17:57:29,279.6,412.0,,166.0,279.6,-0.79,25.0
810,8368.97,3.963,5,138,438494479,-53125982,3.963,2023-06-09 17:57:30,280.0,413.0,,166.0,280.0,0.55,25.0
810,8371.04,3.366,5,139,438494576,-53125738,3.366,2023-06-09 17:57:31,280.4,413.0,,166.0,280.4,1.99,25.0
810,8373.06,2.983,5,140,438494666,-53125497,2.983,2023-06-09 17:57:32,280.6,413.0,,166.0,280.6,3.28,25.0
810,8375.03,2.736,5,140,438494791,-53125277,2.736,2023-06-09 17:57:33,280.79999999999995,414.0,,166.0,280.79999999999995,4.24,25.0
811,8377.11,2.568,5,139,438494928,-53125043,2.568,2023-06-09 17:57:34,281.20000000000005,414.0,,166.0,281.20000000000005,5.01,25.0
811,8379.29,2.471,5,140,438495065,-53124818,2.471,2023-06-09 17:57:35,281.4,414.0,,166.0,281.4,5.75,25.0
811,8381.51,2.409,5,139,438495235,-53124615,2.409,2023-06-09 17:57:36,281.6,415.0,,166.0,281.6,6.44,25.0
811,8383.93,2.409,5,141,438495423,-53124409,2.409,2023-06-09 17:57:37,281.79999999999995,415.0,,166.0,281.79999999999995,7.04,25.0
811,8386.12,2.356,5,141,438495637,-53124245,2.356,2023-06-09 17:57:38,282.0,415.0,,166.0,282.0,7.46,25.0
812,8387.78,2.299,5,142,438495792,-53124166,2.299,2023-06-09 17:57:39,282.20000000000005,415.0,,166.0,282.20000000000005,7.68,25.0
812,8389.63,2.216,5,143,438496005,-53124135,2.216,2023-06-09 17:57:40,282.20000000000005,415.0,,166.0,282.20000000000005,7.63,25.0
812,8391.46,2.124,5,143,438496193,-53124099,2.124,2023-06-09 17:57:41,282.4,416.0,,166.0,282.4,7.3,25.0
812,8393.55,2.116,5,143,438496409,-53124016,2.116,2023-06-09 17:57:42,282.4,416.0,,166.0,282.4,6.79,25.0
813,8395.72,2.127,4,142,438496644,-53123943,2.127,2023-06-09 17:57:43,282.6,416.0,,166.0,282.6,6.14,25.0
813,8397.86,2.131,4,142,438496866,-53123931,2.131,2023-06-09 17:57:44,282.6,416.0,,166.0,282.6,5.44,25.0
813,8400.11,2.16,4,142,438497093,-53123980,2.16,2023-06-09 17:57:45,282.6,416.0,,166.0,282.6,4.68,25.0
813,8402.95,2.598,4,142,438497391,-53124117,2.598,2023-06-09 17:57:46,282.6,416.0,,166.0,282.6,3.86,25.0
814,8405.34,2.991,4,141,438497609,-53124263,2.991,2023-06-09 17:57:47,282.6,416.0,,166.0,282.6,2.95,25.0
814,8408.48,3.078,4,141,438497901,-53124468,3.078,2023-06-09 17:57:48,282.6,416.0,,166.0,282.6,0.13,25.0
814,8411.59,3.214,4,141,438498212,-53124667,3.214,2023-06-09 17:57:49,282.4,416.0,,166.0,282.4,0.0,25.0
814,8415.05,3.32,4,140,438498526,-53124894,3.32,2023-06-09 17:57:50,282.4,416.0,,166.0,282.4,0.0,25.0
814,8419.52,3.115,4,139,438498961,-53125170,3.115,2023-06-09 17:57:51,282.4,416.0,,166.0,282.4,-0.33,25.0
815,8423.32,3.614,5,139,438499301,-53125426,3.614,2023-06-09 17:57:52,282.4,416.0,,166.0,282.4,-0.79,25.0
815,8426.86,4.145,5,138,438499621,-53125701,4.145,2023-06-09 17:57:53,282.20000000000005,416.0,,166.0,282.20000000000005,-1.16,25.0
815,8431.09,4.25,5,138,438499983,-53126031,4.25,2023-06-09 17:57:54,282.20000000000005,416.0,,166.0,282.20000000000005,-1.45,25.0
815,8435.43,4.489,5,138,438500385,-53126340,4.489,2023-06-09 17:57:55,282.0,416.0,,166.0,282.0,-1.72,25.0
816,8439.96,4.597,5,137,438500748,-53126708,4.597,2023-06-09 17:57:56,281.79999999999995,416.0,,166.0,281.79999999999995,-2.0,25.0
816,8445.04,4.704,5,136,438501183,-53127151,4.704,2023-06-09 17:57:57,281.6,416.0,,166.0,281.6,-2.33,25.0
816,8450.43,5.11,5,136,438501607,-53127647,5.11,2023-06-09 17:57:58,281.20000000000005,416.0,,167.0,281.20000000000005,-2.77,25.0
816,8455.92,5.409,5,136,438502050,-53128123,5.409,2023-06-09 17:57:59,281.0,416.0,,167.0,281.0,-3.22,25.0
816,8462.87,5.664,5,135,438502644,-53128658,5.664,2023-06-09 17:58:00,280.79999999999995,416.0,,167.0,280.79999999999995,-3.61,25.0
817,8468.73,6.116,4,136,438503175,-53129079,6.116,2023-06-09 17:58:01,280.4,416.0,,167.0,280.4,-3.99,25.0
817,8475.38,6.521,4,136,438503763,-53129581,6.521,2023-06-09 17:58:02,280.0,416.0,,168.0,280.0,-4.39,25.0
817,8482.4,6.79,4,137,438504384,-53130137,6.79,2023-06-09 17:58:03,279.6,416.0,,168.0,279.6,-4.69,25.0
817,8490.63,6.842,4,136,438505117,-53130717,6.842,2023-06-09 17:58:04,279.20000000000005,416.0,,168.0,279.20000000000005,-4.9,25.0
818,8495.87,6.095,4,135,438505615,-53131023,6.095,2023-06-09 17:58:05,279.0,416.0,,169.0,279.0,-4.98,25.0
818,8502.52,5.925,4,134,438506302,-53131319,5.925,2023-06-09 17:58:06,278.6,416.0,,169.0,278.6,-4.93,25.0
818,8507.09,5.172,5,134,438506794,-53131327,5.172,2023-06-09 17:58:07,278.4,416.0,,169.0,278.4,-4.81,25.0
818,8511.78,5.977,5,133,438507204,-53131015,5.977,2023-06-09 17:58:08,278.20000000000005,416.0,,170.0,278.20000000000005,-4.64,25.0
818,8516.08,6.036,5,133,438507400,-53130526,6.036,2023-06-09 17:58:09,278.20000000000005,416.0,,170.0,278.20000000000005,-4.37,25.0
819,8520.44,5.53,5,132,438507465,-53129949,5.53,2023-06-09 17:58:10,278.20000000000005,416.0,,170.0,278.20000000000005,-3.96,25.0
819,8525.22,4.979,5,132,438507401,-53129323,4.979,2023-06-09 17:58:11,278.20000000000005,416.0,,170.0,278.20000000000005,-3.41,25.0
819,8529.07,4.678,5,133,438507348,-53128810,4.678,2023-06-09 17:58:12,278.20000000000005,416.0,,170.0,278.20000000000005,-2.72,25.0
819,8533.19,4.293,5,133,438507410,-53128266,4.293,2023-06-09 17:58:13,278.4,416.0,,170.0,278.4,-0.33,25.0
819,8537.3,4.221,5,135,438507500,-53127730,4.221,2023-06-09 17:58:14,278.6,416.0,,170.0,278.6,0.0,25.0
820,8541.0,3.976,5,135,438507591,-53127254,3.976,2023-06-09 17:58:15,278.6,416.0,,170.0,278.6,0.0,25.0
820,8544.56,3.9,5,134,438507647,-53126784,3.9,2023-06-09 17:58:16,278.79999999999995,416.0,,170.0,278.79999999999995,0.73,25.0
820,8548.3,3.822,5,135,438507694,-53126287,3.822,2023-06-09 17:58:17,279.0,417.0,,170.0,279.0,1.49,25.0
820,8551.78,3.689,5,135,438507814,-53125841,3.689,2023-06-09 17:58:18,279.20000000000005,417.0,,170.0,279.20000000000005,2.17,25.0
820,8554.86,3.532,5,135,438507946,-53125467,3.532,2023-06-09 17:58:19,279.4,417.0,,170.0,279.4,2.79,25.0
821,8557.9,3.411,4,136,438508082,-53125108,3.411,2023-06-09 17:58:20,279.6,417.0,,170.0,279.6,3.3,25.0
821,8560.96,3.323,4,136,438508253,-53124750,3.323,2023-06-09 17:58:21,279.79999999999995,417.0,,170.0,279.79999999999995,3.69,25.0
821,8563.96,3.24,4,136,438508367,-53124383,3.24,2023-06-09 17:58:22,280.0,417.0,,170.0,280.0,3.98,25.0
821,8566.79,3.14,4,135,438508529,-53124041,3.14,2023-06-09 17:58:23,280.20000000000005,418.0,,170.0,280.20000000000005,4.22,25.0
822,8569.5,3.032,4,135,438508639,-53123706,3.032,2023-06-09 17:58:24,280.4,418.0,,170.0,280.4,4.41,25.0
822,8571.97,2.888,4,135,438508695,-53123396,2.888,2023-06-09 17:58:25,280.6,418.0,,170.0,280.6,4.6,25.0
822,8574.29,2.749,4,135,438508811,-53123118,2.749,2023-06-09 17:58:26,280.6,418.0,,170.0,280.6,4.77,25.0
822,8576.92,2.72,4,135,438508948,-53122809,2.72,2023-06-09 17:58:27,280.79999999999995,418.0,,170.0,280.79999999999995,4.96,25.0
822,8579.98,2.465,5,135,438509120,-53122459,2.465,2023-06-09 17:58:28,281.0,419.0,,170.0,281.0,5.15,25.0
823,8582.73,2.384,5,135,438509233,-53122124,2.384,2023-06-09 17:58:29,281.4,419.0,,170.0,281.4,5.39,25.0
823,8585.05,2.358,5,136,438509358,-53121857,2.358,2023-06-09 17:58:30,281.4,419.0,,170.0,281.4,5.63,25.0
823,8587.37,2.331,4,136,438509529,-53121633,2.331,2023-06-09 17:58:31,281.6,419.0,,170.0,281.6,5.87,25.0
823,8589.67,2.287,4,137,438509715,-53121426,2.287,2023-06-09 17:58:32,281.79999999999995,419.0,,170.0,281.79999999999995,6.04,25.0
823,8591.95,2.278,4,137,438509894,-53121217,2.278,2023-06-09 17:58:33,281.79999999999995,420.0,,170.0,281.79999999999995,6.09,25.0
824,8594.53,2.278,4,136,438510075,-53120966,2.278,2023-06-09 17:58:34,282.0,420.0,,170.0,282.0,5.99,25.0
824,8596.9,2.316,4,137,438510260,-53120750,2.316,2023-06-09 17:58:35,282.0,420.0,,170.0,282.0,5.68,25.0
824,8599.77,2.744,4,138,438510518,-53120517,2.744,2023-06-09 17:58:36,282.0,420.0,,170.0,282.0,5.17,25.0
824,8603.56,3.175,4,139,438510872,-53120292,3.175,2023-06-09 17:58:37,282.20000000000005,420.0,,170.0,282.20000000000005,4.52,25.0
825,8606.64,3.242,4,139,438511189,-53120192,3.242,2023-06-09 17:58:38,282.20000000000005,420.0,,170.0,282.20000000000005,3.79,25.0
825,8609.89,3.242,4,139,438511539,-53120114,3.242,2023-06-09 17:58:39,282.20000000000005,420.0,,170.0,282.20000000000005,3.03,25.0
825,8613.27,2.925,4,139,438511904,-53120047,2.925,2023-06-09 17:58:40,282.20000000000005,420.0,,170.0,282.20000000000005,2.28,25.0
825,8616.27,3.014,4,139,438512228,-53120021,3.014,2023-06-09 17:58:41,282.20000000000005,420.0,,170.0,282.20000000000005,1.61,25.0
825,8619.27,3.079,5,138,438512550,-53120017,3.079,2023-06-09 17:58:42,282.20000000000005,420.0,,170.0,282.20000000000005,0.21,25.0
826,8622.76,3.334,5,138,438512912,-53120063,3.334,2023-06-09 17:58:43,282.0,420.0,,170.0,282.0,0.0,25.0
826,8625.5,3.467,5,137,438513232,-53120123,3.467,2023-06-09 17:58:44,282.0,420.0,,170.0,282.0,0.0,25.0
826,8629.08,3.677,5,137,438513593,-53120201,3.677,2023-06-09 17:58:45,282.0,420.0,,170.0,282.0,0.0,25.0
826,8633.52,3.799,5,138,438514061,-53120293,3.799,2023-06-09 17:58:46,282.0,420.0,,170.0,282.0,0.0,25.0
827,8637.55,3.85,5,138,438514486,-53120344,3.85,2023-06-09 17:58:47,282.0,420.0,,170.0,282.0,-0.37,25.0
827,8641.0,3.87,5,139,438514858,-53120401,3.87,2023-06-09 17:58:48,282.0,420.0,,170.0,282.0,-0.47,25.0
827,8645.01,3.991,5,139,438515297,-53120492,3.991,2023-06-09 17:58:49,282.0,420.0,,170.0,282.0,-0.5,25.0
827,8649.39,4.176,4,139,438515748,-53120592,4.176,2023-06-09 17:58:50,281.79999999999995,420.0,,170.0,281.79999999999995,-0.55,25.0
827,8654.92,4.297,4,138,438516326,-53120711,4.297,2023-06-09 17:58:51,281.79999999999995,420.0,,170.0,281.79999999999995,-0.64,25.0
828,8659.63,4.361,5,138,438516844,-53120812,4.361,2023-06-09 17:58:52,281.79999999999995,420.0,,170.0,281.79999999999995,-0.75,25.0
828,8663.97,4.347,5,137,438517306,-53120913,4.347,2023-06-09 17:58:53,281.6,420.0,,171.0,281.6,-0.91,25.0
828,8668.51,4.487,5,137,438517768,-53121012,4.487,2023-06-09 17:58:54,281.4,420.0,,171.0,281.4,-1.14,25.0
828,8672.37,4.563,5,136,438518179,-53121125,4.563,2023-06-09 17:58:55,281.20000000000005,420.0,,171.0,281.20000000000005,-1.48,25.0
829,8677.23,4.581,5,134,438518693,-53121293,4.581,2023-06-09 17:58:56,281.20000000000005,420.0,,171.0,281.20000000000005,-1.85,25.0
829,8682.19,4.816,5,134,438519212,-53121345,4.816,2023-06-09 17:58:57,281.0,420.0,,171.0,281.0,-2.22,25.0
829,8687.14,4.935,5,134,438519736,-53121223,4.935,2023-06-09 17:58:58,280.79999999999995,420.0,,171.0,280.79999999999995,-2.57,25.0
829,8692.17,5.011,5,134,438520208,-53120879,5.011,2023-06-09 17:58:59,280.79999999999995,420.0,,171.0,280.79999999999995,-2.82,25.0
829,8697.82,5.037,5,132,438520521,-53120250,5.037,2023-06-09 17:59:00,280.79999999999995,420.0,,172.0,280.79999999999995,-2.83,25.0
830,8702.08,5.041,5,133,438520545,-53119697,5.041,2023-06-09 17:59:01,281.0,420.0,,172.0,281.0,-2.48,25.0
830,8705.44,4.274,5,131,438520410,-53119298,4.274,2023-06-09 17:59:02,281.20000000000005,420.0,,172.0,281.20000000000005,-0.92,25.0
830,8708.69,3.319,6,132,438520252,-53118926,3.319,2023-06-09 17:59:03,281.4,420.0,,172.0,281.4,-0.31,25.0
830,8711.5,2.917,6,132,438520076,-53118598,2.917,2023-06-09 17:59:04,281.6,420.0,,172.0,281.6,-0.11,25.0
830,8714.55,3.032,6,132,438519928,-53118227,3.032,2023-06-09 17:59:05,281.79999999999995,421.0,,172.0,281.79999999999995,0.94,25.0
831,8717.48,2.969,6,132,438519828,-53117865,2.969,2023-06-09 17:59:06,282.0,421.0,,172.0,282.0,1.94,25.0
831,8720.12,2.779,6,132,438519702,-53117557,2.779,2023-06-09 17:59:07,282.0,421.0,,172.0,282.0,2.88,25.0
831,8722.3,2.833,6,132,438519601,-53117292,2.833,2023-06-09 17:59:08,282.20000000000005,421.0,,172.0,282.20000000000005,3.67,25.0
831,8725.59,2.861,5,132,438519439,-53116908,2.861,2023-06-09 17:59:09,282.20000000000005,421.0,,172.0,282.20000000000005,4.2,25.0
831,8728.59,2.861,5,132,438519249,-53116572,2.861,2023-06-09 17:59:10,282.4,421.0,,172.0,282.4,4.44,25.0
832,8732.48,2.861,6,132,438518964,-53116185,2.861,2023-06-09 17:59:11,282.4,422.0,,172.0,282.4,4.36,25.0
832,8735.72,2.861,6,132,438518717,-53115894,2.861,2023-06-09 17:59:12,282.4,422.0,,172.0,282.4,4.02,25.0
832,8739.17,2.892,6,133,438518455,-53115573,2.892,2023-06-09 17:59:13,282.6,422.0,,172.0,282.6,3.61,25.0
832,8743.3,3.171,6,132,438518109,-53115203,3.171,2023-06-09 17:59:14,282.6,422.0,,172.0,282.6,3.24,25.0
832,8746.89,3.263,5,133,438517820,-53114907,3.263,2023-06-09 17:59:15,282.79999999999995,422.0,,172.0,282.79999999999995,2.94,25.0
833,8749.9,3.269,5,134,438517548,-53114678,3.269,2023-06-09 17:59:16,282.79999999999995,422.0,,172.0,282.79999999999995,2.76,25.0
833,8753.2,3.269,5,134,438517238,-53114456,3.269,2023-06-09 17:59:17,283.0,422.0,,172.0,283.0,2.71,25.0
833,8756.32,3.269,5,135,438516956,-53114239,3.269,2023-06-09 17:59:18,283.20000000000005,422.0,,172.0,283.20000000000005,2.72,25.0
833,8759.66,3.269,5,135,438516638,-53113999,3.269,2023-06-09 17:59:19,283.20000000000005,422.0,,172.0,283.20000000000005,2.75,25.0
834,8762.95,3.269,5,135,438516362,-53113747,3.269,2023-06-09 17:59:20,283.20000000000005,422.0,,172.0,283.20000000000005,2.76,25.0
834,8766.34,3.269,5,135,438516091,-53113461,3.269,2023-06-09 17:59:21,283.4,423.0,,172.0,283.4,2.74,25.0
834,8769.93,3.269,5,135,438515784,-53113149,3.269,2023-06-09 17:59:22,283.4,423.0,,172.0,283.4,2.66,25.0
834,8773.79,3.725,5,135,438515491,-53112806,3.725,2023-06-09 17:59:23,283.4,423.0,,172.0,283.4,2.49,25.0
834,8777.88,4.095,5,135,438515189,-53112411,4.095,2023-06-09 17:59:24,283.4,423.0,,172.0,283.4,2.15,25.0
835,8782.25,4.189,5,135,438514902,-53111938,4.189,2023-06-09 17:59:25,283.4,423.0,,172.0,283.4,1.69,25.0
835,8786.69,4.194,5,134,438514660,-53111434,4.194,2023-06-09 17:59:26,283.20000000000005,423.0,,172.0,283.20000000000005,0.76,25.0
835,8790.77,3.91,5,133,438514476,-53110939,3.91,2023-06-09 17:59:27,283.20000000000005,423.0,,172.0,283.20000000000005,0.13,25.0
835,8795.18,4.006,5,131,438514367,-53110366,4.006,2023-06-09 17:59:28,283.20000000000005,423.0,,172.0,283.20000000000005,0.06,25.0
835,8799.42,4.056,5,131,438514453,-53109818,4.056,2023-06-09 17:59:29,283.20000000000005,423.0,,172.0,283.20000000000005,-0.33,25.0
836,8803.04,3.739,6,131,438514665,-53109425,3.739,2023-06-09 17:59:30,283.4,423.0,,172.0,283.4,-0.26,25.0
836,8805.65,2.837,6,130,438514859,-53109194,2.837,2023-06-09 17:59:31,283.4,423.0,,172.0,283.4,-0.14,25.0
836,8807.91,2.016,6,131,438515074,-53109048,2.016,2023-06-09 17:59:32,283.6,423.0,,172.0,283.6,-0.04,25.0
836,8809.73,1.686,5,132,438515262,-53108976,1.686,2023-06-09 17:59:33,284.0,423.0,,172.0,284.0,0.63,25.0
836,8811.45,1.721,5,134,438515448,-53108977,1.721,2023-06-09 17:59:34,284.20000000000005,423.0,,172.0,284.20000000000005,1.56,25.0
837,8813.08,1.661,6,135,438515592,-53109088,1.661,2023-06-09 17:59:35,284.4,423.0,,172.0,284.4,2.85,25.0
837,8814.79,1.805,6,136,438515727,-53109259,1.805,2023-06-09 17:59:36,284.79999999999995,424.0,,172.0,284.79999999999995,4.6,25.0
837,8816.72,1.919,6,137,438515863,-53109436,1.919,2023-06-09 17:59:37,285.0,424.0,,172.0,285.0,6.81,25.0
837,8818.59,1.914,6,137,438516036,-53109587,1.914,2023-06-09 17:59:38,285.4,424.0,,172.0,285.4,9.36,25.0
838,8820.26,1.851,5,137,438516187,-53109714,1.851,2023-06-09 17:59:39,285.6,424.0,,172.0,285.6,11.76,25.0
838,8821.85,1.785,6,137,438516323,-53109802,1.785,2023-06-09 17:59:40,286.0,425.0,,172.0,286.0,13.36,25.0
838,8823.41,1.728,6,138,438516497,-53109863,1.728,2023-06-09 17:59:41,286.20000000000005,425.0,,172.0,286.20000000000005,14.03,25.0
838,8825.22,1.751,6,139,438516674,-53109936,1.751,2023-06-09 17:59:42,286.6,425.0,,172.0,286.6,14.15,25.0
838,8826.86,1.721,6,138,438516860,-53109986,1.721,2023-06-09 17:59:43,286.79999999999995,426.0,,172.0,286.79999999999995,14.16,25.0
839,8828.2,1.628,6,138,438517003,-53110025,1.628,2023-06-09 17:59:44,287.20000000000005,426.0,,172.0,287.20000000000005,14.25,25.0
839,8829.76,1.61,5,140,438517138,-53110112,1.61,2023-06-09 17:59:45,287.4,426.0,,172.0,287.4,14.46,25.0
839,8831.32,1.597,5,140,438517276,-53110212,1.597,2023-06-09 17:59:46,287.6,426.0,,172.0,287.6,14.76,25.0
839,8832.69,1.543,5,142,438517411,-53110281,1.543,2023-06-09 17:59:47,288.0,427.0,,172.0,288.0,15.04,25.0
840,8834.59,1.528,5,143,438517618,-53110387,1.528,2023-06-09 17:59:48,288.20000000000005,427.0,,172.0,288.20000000000005,15.24,25.0
840,8835.98,1.513,5,146,438517740,-53110459,1.513,2023-06-09 17:59:49,288.4,427.0,,172.0,288.4,15.33,25.0
840,8837.42,1.524,5,147,438517902,-53110502,1.524,2023-06-09 17:59:50,288.79999999999995,428.0,,172.0,288.79999999999995,15.34,25.0
840,8838.93,1.528,5,149,438518048,-53110542,1.528,2023-06-09 17:59:51,289.0,428.0,,172.0,289.0,15.3,25.0
841,8840.27,1.513,5,150,438518184,-53110551,1.513,2023-06-09 17:59:52,289.20000000000005,428.0,,172.0,289.20000000000005,15.21,25.0
841,8841.61,1.502,4,152,438518326,-53110551,1.502,2023-06-09 17:59:53,289.4,428.0,,172.0,289.4,15.07,25.0
841,8843.06,1.507,4,153,438518497,-53110519,1.507,2023-06-09 17:59:54,289.6,429.0,,172.0,289.6,14.9,25.0
841,8844.7,1.524,4,154,438518680,-53110511,1.524,2023-06-09 17:59:55,290.0,429.0,,172.0,290.0,14.75,25.0
842,8846.26,1.544,4,155,438518827,-53110543,1.544,2023-06-09 17:59:56,290.20000000000005,429.0,,172.0,290.20000000000005,14.57,25.0
842,8848.23,1.575,4,156,438519030,-53110631,1.575,2023-06-09 17:59:57,290.4,429.0,,172.0,290.4,14.4,25.0
842,8849.9,1.583,5,156,438519224,-53110685,1.583,2023-06-09 17:59:58,290.6,430.0,,172.0,290.6,14.24,25.0
842,8851.26,1.555,5,157,438519369,-53110662,1.555,2023-06-09 17:59:59,290.79999999999995,430.0,,172.0,290.79999999999995,14.08,25.0
843,8852.65,1.547,5,158,438519505,-53110591,1.547,2023-06-09 18:00:00,291.20000000000005,430.0,,172.0,291.20000000000005,13.94,25.0
843,8854.16,1.511,5,160,438519641,-53110525,1.511,2023-06-09 18:00:01,291.4,430.0,,172.0,291.4,13.86,25.0
843,8855.7,1.538,4,161,438519817,-53110497,1.538,2023-06-09 18:00:02,291.6,431.0,,172.0,291.6,13.87,25.0
843,8857.02,1.56,4,162,438519960,-53110476,1.56,2023-06-09 18:00:03,291.79999999999995,431.0,,172.0,291.79999999999995,13.94,25.0
844,8858.6,1.607,4,163,438520131,-53110489,1.607,2023-06-09 18:00:04,292.0,431.0,,172.0,292.0,14.03,25.0
844,8860.15,1.576,4,163,438520278,-53110525,1.576,2023-06-09 18:00:05,292.4,431.0,,172.0,292.4,14.04,25.0
844,8861.78,1.645,4,163,438520446,-53110577,1.645,2023-06-09 18:00:06,292.6,432.0,,172.0,292.6,13.91,25.0
845,8863.35,1.604,4,164,438520631,-53110608,1.604,2023-06-09 18:00:07,292.79999999999995,432.0,,172.0,292.79999999999995,13.67,25.0
845,8865.09,1.577,4,165,438520816,-53110551,1.577,2023-06-09 18:00:08,293.0,432.0,,172.0,293.0,13.37,25.0
845,8866.58,1.566,4,166,438520962,-53110471,1.566,2023-06-09 18:00:09,293.20000000000005,432.0,,172.0,293.20000000000005,13.07,25.0
845,8867.93,1.564,4,167,438521098,-53110423,1.564,2023-06-09 18:00:10,293.4,432.0,,172.0,293.4,12.86,25.0
846,8869.37,1.573,4,167,438521234,-53110427,1.573,2023-06-09 18:00:11,293.79999999999995,433.0,,172.0,293.79999999999995,12.83,25.0
846,8871.01,1.581,4,167,438521405,-53110462,1.581,2023-06-09 18:00:12,294.0,433.0,,172.0,294.0,12.94,25.0
846,8872.52,1.59,4,167,438521555,-53110534,1.59,2023-06-09 18:00:13,294.20000000000005,433.0,,172.0,294.20000000000005,13.11,25.0
847,8874.27,1.592,4,168,438521722,-53110672,1.592,2023-06-09 18:00:14,294.4,433.0,,172.0,294.4,13.25,25.0
847,8875.92,1.592,4,168,438521837,-53110822,1.592,2023-06-09 18:00:15,294.6,434.0,,172.0,294.6,13.24,25.0
847,8877.43,1.592,4,167,438521963,-53110959,1.592,2023-06-09 18:00:16,294.79999999999995,434.0,,172.0,294.79999999999995,13.04,25.0
848,8879.03,1.6,5,168,438522063,-53111113,1.6,2023-06-09 18:00:17,295.0,434.0,,172.0,295.0,12.7,25.0
848,8880.55,1.603,5,168,438522188,-53111252,1.603,2023-06-09 18:00:18,295.20000000000005,434.0,,172.0,295.20000000000005,12.24,25.0
848,8881.84,1.603,5,168,438522292,-53111365,1.603,2023-06-09 18:00:19,295.20000000000005,434.0,,172.0,295.20000000000005,11.68,25.0
848,8883.19,1.603,5,168,438522382,-53111511,1.603,2023-06-09 18:00:20,295.4,435.0,,172.0,295.4,11.06,25.0
849,8885.2,1.609,5,168,438522508,-53111731,1.609,2023-06-09 18:00:21,295.6,435.0,,172.0,295.6,10.43,25.0
