distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,temperature,calories,heart_rate,altitude,enhanced_altitude,ascent,descent,grade,battery_soc
5985.0,1.611,5,438532689,-53250037,1.611,2023-10-28 08:01:42,16.0,640.0,132.0,307.0,307.0,310.0,43.0,4.93,
5986.49,1.583,4,438532827,-53250060,1.583,2023-10-28 08:01:43,16.0,640.0,133.0,307.20000000000005,307.20000000000005,310.0,43.0,5.44,
5988.02,1.582,4,438533012,-53250076,1.582,2023-10-28 08:01:44,16.0,641.0,133.0,307.4,307.4,310.0,43.0,5.95,
5989.44,1.556,4,438533143,-53250076,1.556,2023-10-28 08:01:45,16.0,641.0,134.0,307.4,307.4,310.0,43.0,6.53,
5990.99,1.45,4,438533328,-53250035,1.45,2023-10-28 08:01:46,16.0,641.0,134.0,307.6,307.6,310.0,43.0,7.25,
5992.57,1.483,4,438533464,-53249956,1.483,2023-10-28 08:01:47,16.0,641.0,135.0,307.79999999999995,307.79999999999995,311.0,43.0,8.12,
5994.12,1.501,4,438533646,-53249899,1.501,2023-10-28 08:01:48,16.0,642.0,136.0,308.0,308.0,311.0,43.0,9.04,
5995.7,1.53,5,438533787,-53249836,1.53,2023-10-28 08:01:49,16.0,642.0,136.0,308.20000000000005,308.20000000000005,311.0,43.0,9.96,
5997.17,1.504,5,438533964,-53249797,1.504,2023-10-28 08:01:50,16.0,642.0,137.0,308.6,308.6,311.0,43.0,10.78,
5998.69,1.519,5,438534103,-53249757,1.519,2023-10-28 08:01:51,16.0,642.0,138.0,308.79999999999995,308.79999999999995,311.0,43.0,11.5,
6000.19,1.503,5,438534283,-53249717,1.503,2023-10-28 08:01:52,16.0,642.0,139.0,309.0,309.0,312.0,43.0,12.15,
6001.55,1.444,5,438534423,-53249676,1.444,2023-10-28 08:01:53,16.0,643.0,141.0,309.20000000000005,309.20000000000005,312.0,43.0,12.76,
6002.65,1.436,5,438534554,-53249638,1.436,2023-10-28 08:01:54,16.0,643.0,143.0,309.6,309.6,312.0,43.0,13.27,
6003.76,1.408,5,438534644,-53249621,1.408,2023-10-28 08:01:55,16.0,643.0,145.0,309.79999999999995,309.79999999999995,312.0,43.0,13.75,
6005.11,1.408,5,438534787,-53249620,1.408,2023-10-28 08:01:56,16.0,643.0,147.0,310.0,310.0,313.0,43.0,14.27,
6006.35,1.408,5,438534917,-53249599,1.408,2023-10-28 08:01:57,16.0,644.0,148.0,310.4,310.4,313.0,43.0,14.84,
6007.77,1.399,4,438535059,-53249539,1.399,2023-10-28 08:01:58,16.0,644.0,149.0,310.6,310.6,313.0,43.0,15.42,
6009.2,1.419,4,438535196,-53249460,1.419,2023-10-28 08:01:59,16.0,644.0,151.0,311.0,311.0,313.0,43.0,15.97,
6010.81,1.563,4,438535379,-53249382,1.563,2023-10-28 08:02:00,16.0,644.0,152.0,311.20000000000005,311.20000000000005,314.0,43.0,16.51,
6012.47,1.352,4,438535561,-53249359,1.352,2023-10-28 08:02:01,16.0,645.0,154.0,311.4,311.4,314.0,43.0,16.92,
6013.75,1.332,4,438535694,-53249342,1.332,2023-10-28 08:02:02,16.0,645.0,155.0,311.6,311.6,314.0,43.0,17.09,
6014.7,1.28,5,438535787,-53249325,1.28,2023-10-28 08:02:03,16.0,645.0,155.0,312.0,312.0,314.0,43.0,17.04,
6015.8,1.333,5,438535921,-53249303,1.333,2023-10-28 08:02:04,16.0,645.0,156.0,312.20000000000005,312.20000000000005,315.0,43.0,16.83,
6017.31,1.334,5,438536061,-53249286,1.334,2023-10-28 08:02:05,16.0,646.0,158.0,312.4,312.4,315.0,43.0,16.52,
6018.55,1.353,5,438536191,-53249286,1.353,2023-10-28 08:02:06,16.0,646.0,158.0,312.6,312.6,315.0,43.0,16.13,
6020.04,1.353,5,438536374,-53249286,1.353,2023-10-28 08:02:07,16.0,646.0,159.0,312.79999999999995,312.79999999999995,315.0,43.0,15.64,
6021.57,1.333,5,438536515,-53249304,1.333,2023-10-28 08:02:08,16.0,647.0,159.0,313.0,313.0,316.0,43.0,15.09,
6022.89,1.333,5,438536646,-53249359,1.333,2023-10-28 08:02:09,16.0,647.0,160.0,313.20000000000005,313.20000000000005,316.0,43.0,14.49,
6024.39,1.314,5,438536830,-53249382,1.314,2023-10-28 08:02:10,16.0,647.0,161.0,313.4,313.4,316.0,43.0,13.89,
6025.69,1.297,5,438536966,-53249399,1.297,2023-10-28 08:02:11,16.0,647.0,162.0,313.6,313.6,316.0,43.0,13.4,
6027.0,1.297,6,438537103,-53249422,1.297,2023-10-28 08:02:12,16.0,648.0,163.0,313.79999999999995,313.79999999999995,316.0,43.0,13.05,
6028.36,1.314,6,438537244,-53249463,1.314,2023-10-28 08:02:13,16.0,648.0,163.0,314.0,314.0,317.0,43.0,12.94,
6029.48,1.313,5,438537378,-53249479,1.313,2023-10-28 08:02:14,16.0,648.0,164.0,314.20000000000005,314.20000000000005,317.0,43.0,13.06,
6030.59,1.296,5,438537470,-53249479,1.296,2023-10-28 08:02:15,16.0,648.0,164.0,314.4,314.4,317.0,43.0,13.36,
6031.85,1.25,5,438537604,-53249479,1.25,2023-10-28 08:02:16,16.0,649.0,165.0,314.6,314.6,317.0,43.0,13.69,
6033.19,1.25,5,438537745,-53249479,1.25,2023-10-28 08:02:17,16.0,649.0,165.0,314.79999999999995,314.79999999999995,317.0,43.0,13.99,
6034.67,1.25,5,438537927,-53249477,1.25,2023-10-28 08:02:18,16.0,649.0,166.0,315.0,315.0,318.0,43.0,14.2,
6035.99,1.249,5,438538063,-53249436,1.249,2023-10-28 08:02:19,16.0,650.0,167.0,315.20000000000005,315.20000000000005,318.0,43.0,14.31,
6037.22,1.222,5,438538196,-53249359,1.222,2023-10-28 08:02:20,16.0,650.0,167.0,315.4,315.4,318.0,43.0,14.36,
6038.35,1.222,5,438538285,-53249326,1.222,2023-10-28 08:02:21,16.0,650.0,167.0,315.6,315.6,318.0,43.0,14.35,
6039.58,1.222,5,438538425,-53249261,1.222,2023-10-28 08:02:22,16.0,651.0,167.0,315.79999999999995,315.79999999999995,318.0,43.0,14.22,
6040.64,1.222,5,438538519,-53249204,1.222,2023-10-28 08:02:23,16.0,651.0,167.0,315.79999999999995,315.79999999999995,319.0,43.0,13.98,
6041.94,1.224,5,438538654,-53249165,1.224,2023-10-28 08:02:24,16.0,651.0,168.0,316.0,316.0,319.0,43.0,13.72,
6043.67,1.298,5,438538838,-53249125,1.298,2023-10-28 08:02:25,16.0,651.0,168.0,316.20000000000005,316.20000000000005,319.0,43.0,13.51,
6045.08,1.306,5,438538968,-53249104,1.306,2023-10-28 08:02:26,16.0,652.0,167.0,316.4,316.4,319.0,43.0,13.39,
6046.43,1.306,5,438539106,-53249063,1.306,2023-10-28 08:02:27,16.0,652.0,167.0,316.6,316.6,319.0,43.0,13.31,
6047.73,1.306,5,438539247,-53248983,1.306,2023-10-28 08:02:28,16.0,652.0,167.0,316.79999999999995,316.79999999999995,319.0,43.0,13.24,
6049.02,1.306,5,438539380,-53248944,1.306,2023-10-28 08:02:29,16.0,653.0,167.0,317.0,317.0,320.0,43.0,13.14,
6050.22,1.306,5,438539517,-53248886,1.306,2023-10-28 08:02:30,16.0,653.0,167.0,317.20000000000005,317.20000000000005,320.0,43.0,13.0,
6051.73,1.333,5,438539655,-53248783,1.333,2023-10-28 08:02:31,16.0,653.0,167.0,317.4,317.4,320.0,43.0,12.85,
6053.06,1.333,5,438539787,-53248728,1.333,2023-10-28 08:02:32,16.0,653.0,167.0,317.6,317.6,320.0,43.0,12.74,
6054.37,1.334,5,438539929,-53248647,1.334,2023-10-28 08:02:33,16.0,654.0,167.0,317.79999999999995,317.79999999999995,320.0,43.0,12.73,
6055.84,1.342,5,438540062,-53248609,1.342,2023-10-28 08:02:34,16.0,654.0,168.0,318.0,318.0,321.0,43.0,12.9,
6057.13,1.333,5,438540198,-53248609,1.333,2023-10-28 08:02:35,16.0,654.0,169.0,318.20000000000005,318.20000000000005,321.0,43.0,13.17,
6058.46,1.333,5,438540339,-53248608,1.333,2023-10-28 08:02:36,16.0,655.0,169.0,318.4,318.4,321.0,43.0,13.48,
6059.59,1.333,5,438540475,-53248587,1.333,2023-10-28 08:02:37,16.0,655.0,169.0,318.6,318.6,321.0,43.0,13.74,
6061.02,1.333,5,438540606,-53248609,1.333,2023-10-28 08:02:38,16.0,655.0,169.0,318.79999999999995,318.79999999999995,321.0,43.0,13.84,
6062.3,1.333,5,438540745,-53248690,1.333,2023-10-28 08:02:39,16.0,656.0,169.0,319.0,319.0,322.0,43.0,13.74,
6063.77,1.333,4,438540883,-53248814,1.333,2023-10-28 08:02:40,16.0,656.0,169.0,319.20000000000005,319.20000000000005,322.0,43.0,13.41,
6065.36,1.333,4,438540973,-53248970,1.333,2023-10-28 08:02:41,16.0,656.0,169.0,319.20000000000005,319.20000000000005,322.0,43.0,12.88,
6066.75,1.333,4,438541107,-53249086,1.333,2023-10-28 08:02:42,16.0,656.0,169.0,319.4,319.4,322.0,43.0,12.27,
6068.22,1.462,5,438541202,-53249210,1.462,2023-10-28 08:02:43,16.0,657.0,169.0,319.6,319.6,322.0,43.0,11.7,
6069.74,1.511,5,438541336,-53249366,1.511,2023-10-28 08:02:44,16.0,657.0,169.0,319.79999999999995,319.79999999999995,322.0,43.0,11.27,
6071.1,1.339,5,438541379,-53249536,1.339,2023-10-28 08:02:45,16.0,657.0,169.0,320.0,320.0,323.0,43.0,10.89,
6072.67,1.381,5,438541380,-53249747,1.381,2023-10-28 08:02:46,16.0,658.0,169.0,320.0,320.0,323.0,43.0,10.53,
6073.87,1.378,6,438541378,-53249906,1.378,2023-10-28 08:02:47,16.0,658.0,169.0,320.20000000000005,320.20000000000005,323.0,43.0,10.14,
6074.97,1.314,6,438541335,-53250042,1.314,2023-10-28 08:02:48,16.0,658.0,170.0,320.20000000000005,320.20000000000005,323.0,43.0,9.71,
6076.03,1.304,6,438541333,-53250185,1.304,2023-10-28 08:02:49,16.0,659.0,171.0,320.4,320.4,323.0,43.0,9.25,
6077.1,1.277,6,438541287,-53250323,1.277,2023-10-28 08:02:50,16.0,659.0,170.0,320.6,320.6,323.0,43.0,8.8,
6078.35,1.269,6,438541240,-53250481,1.269,2023-10-28 08:02:51,16.0,659.0,169.0,320.6,320.6,323.0,43.0,8.36,
6079.75,1.27,7,438541147,-53250623,1.27,2023-10-28 08:02:52,16.0,659.0,169.0,320.6,320.6,324.0,43.0,7.92,
6081.49,1.278,6,438541013,-53250782,1.278,2023-10-28 08:02:53,16.0,660.0,170.0,320.79999999999995,320.79999999999995,324.0,43.0,7.45,
6083.07,1.278,6,438540925,-53250953,1.278,2023-10-28 08:02:54,16.0,660.0,169.0,320.79999999999995,320.79999999999995,324.0,43.0,7.02,
6084.88,1.787,6,438540785,-53251118,1.787,2023-10-28 08:02:55,16.0,660.0,168.0,321.0,321.0,324.0,43.0,6.66,
6086.34,1.506,6,438540697,-53251272,1.506,2023-10-28 08:02:56,16.0,661.0,168.0,321.0,321.0,324.0,43.0,6.32,
6087.73,1.404,6,438540561,-53251413,1.404,2023-10-28 08:02:57,16.0,661.0,166.0,321.0,321.0,324.0,43.0,5.97,
6089.27,1.521,6,438540468,-53251552,1.521,2023-10-28 08:02:58,16.0,661.0,166.0,321.20000000000005,321.20000000000005,324.0,43.0,5.6,
6090.8,1.529,6,438540332,-53251689,1.529,2023-10-28 08:02:59,16.0,662.0,165.0,321.20000000000005,321.20000000000005,324.0,43.0,5.3,
6092.41,1.601,6,438540241,-53251847,1.601,2023-10-28 08:03:00,16.0,662.0,164.0,321.4,321.4,324.0,43.0,5.18,
6094.15,1.721,6,438540061,-53252004,1.721,2023-10-28 08:03:01,16.0,662.0,164.0,321.6,321.6,324.0,43.0,5.22,
6095.92,1.754,6,438539924,-53252164,1.754,2023-10-28 08:03:02,16.0,662.0,163.0,321.6,321.6,324.0,43.0,5.35,
6097.45,1.569,5,438539878,-53252347,1.569,2023-10-28 08:03:03,16.0,663.0,162.0,321.79999999999995,321.79999999999995,325.0,43.0,5.54,
6099.18,1.707,5,438539742,-53252522,1.707,2023-10-28 08:03:04,16.0,663.0,161.0,321.79999999999995,321.79999999999995,325.0,43.0,5.72,
6100.71,1.562,5,438539650,-53252685,1.562,2023-10-28 08:03:05,16.0,663.0,161.0,322.0,322.0,325.0,43.0,5.87,
6102.0,1.481,5,438539605,-53252841,1.481,2023-10-28 08:03:06,16.0,663.0,160.0,322.20000000000005,322.20000000000005,325.0,43.0,6.06,
6103.58,1.555,5,438539513,-53253029,1.555,2023-10-28 08:03:07,16.0,664.0,160.0,322.20000000000005,322.20000000000005,325.0,43.0,6.31,
6104.77,1.473,5,438539469,-53253181,1.473,2023-10-28 08:03:08,16.0,664.0,159.0,322.4,322.4,325.0,43.0,6.59,
6105.96,1.235,5,438539378,-53253304,1.235,2023-10-28 08:03:09,16.0,664.0,159.0,322.6,322.6,325.0,43.0,6.87,
6106.24,1.303,6,438539378,-53253340,1.303,2023-10-28 08:03:10,16.0,665.0,159.0,322.6,322.6,325.0,43.0,7.12,
6106.32,1.173,7,438539100,-53253508,1.173,2023-10-28 08:03:35,16.0,665.0,142.0,322.79999999999995,322.79999999999995,326.0,43.0,0.0,
6107.76,1.286,7,438539014,-53253638,1.286,2023-10-28 08:03:36,16.0,665.0,142.0,323.0,323.0,326.0,43.0,0.0,
6109.52,1.361,6,438538877,-53253797,1.361,2023-10-28 08:03:37,16.0,665.0,142.0,323.0,323.0,326.0,43.0,0.0,
6110.99,1.352,6,438538782,-53253963,1.352,2023-10-28 08:03:38,16.0,666.0,142.0,323.0,323.0,326.0,43.0,0.0,
6112.39,1.167,6,438538689,-53254100,1.167,2023-10-28 08:03:39,16.0,666.0,143.0,323.20000000000005,323.20000000000005,326.0,43.0,0.0,
6114.02,1.175,6,438538554,-53254259,1.175,2023-10-28 08:03:40,16.0,666.0,143.0,323.20000000000005,323.20000000000005,326.0,43.0,1.52,
6115.39,1.176,7,438538464,-53254398,1.176,2023-10-28 08:03:41,16.0,666.0,144.0,323.4,323.4,326.0,43.0,3.27,
6116.59,1.194,6,438538371,-53254496,1.194,2023-10-28 08:03:42,16.0,667.0,144.0,323.6,323.6,326.0,43.0,4.21,
6118.09,1.194,6,438538240,-53254610,1.194,2023-10-28 08:03:43,16.0,667.0,144.0,323.6,323.6,326.0,43.0,5.38,
6119.58,1.286,6,438538100,-53254737,1.286,2023-10-28 08:03:44,16.0,667.0,144.0,323.79999999999995,323.79999999999995,327.0,43.0,6.45,
6120.99,1.288,6,438538009,-53254897,1.288,2023-10-28 08:03:45,16.0,667.0,145.0,323.79999999999995,323.79999999999995,327.0,43.0,7.19,
6122.61,1.33,6,438537920,-53255078,1.33,2023-10-28 08:03:46,16.0,667.0,145.0,324.0,324.0,327.0,43.0,7.69,
6124.15,1.472,6,438537870,-53255256,1.472,2023-10-28 08:03:47,16.0,668.0,145.0,324.0,324.0,327.0,43.0,7.98,
6125.93,1.546,7,438537740,-53255446,1.546,2023-10-28 08:03:48,16.0,668.0,146.0,324.20000000000005,324.20000000000005,327.0,43.0,8.18,
6127.62,1.584,6,438537599,-53255612,1.584,2023-10-28 08:03:49,16.0,668.0,146.0,324.4,324.4,327.0,43.0,8.34,
6128.96,1.524,6,438537512,-53255743,1.524,2023-10-28 08:03:50,16.0,668.0,147.0,324.6,324.6,327.0,43.0,8.46,
6130.79,1.602,6,438537372,-53255887,1.602,2023-10-28 08:03:51,16.0,669.0,148.0,324.79999999999995,324.79999999999995,327.0,43.0,8.61,
6132.49,1.626,6,438537193,-53256004,1.626,2023-10-28 08:03:52,16.0,669.0,149.0,325.0,325.0,328.0,43.0,8.87,
6134.01,1.567,6,438537057,-53256140,1.567,2023-10-28 08:03:53,16.0,669.0,150.0,325.20000000000005,325.20000000000005,328.0,43.0,9.18,
6135.3,1.398,6,438537011,-53256283,1.398,2023-10-28 08:03:54,16.0,669.0,151.0,325.4,325.4,328.0,43.0,9.48,
6136.66,1.371,6,438536918,-53256448,1.371,2023-10-28 08:03:55,16.0,670.0,152.0,325.6,325.6,328.0,43.0,9.81,
6137.88,1.325,6,438536875,-53256579,1.325,2023-10-28 08:03:56,16.0,670.0,153.0,325.79999999999995,325.79999999999995,328.0,43.0,10.22,
6139.28,1.373,6,438536738,-53256722,1.373,2023-10-28 08:03:57,16.0,670.0,154.0,326.0,326.0,329.0,43.0,10.74,
6140.68,1.397,6,438536693,-53256880,1.397,2023-10-28 08:03:58,16.0,670.0,154.0,326.20000000000005,326.20000000000005,329.0,43.0,11.38,
6141.99,1.326,7,438536602,-53257039,1.326,2023-10-28 08:03:59,16.0,671.0,155.0,326.4,326.4,329.0,43.0,12.02,
6143.15,1.278,7,438536598,-53257183,1.278,2023-10-28 08:04:00,16.0,671.0,156.0,326.6,326.6,329.0,43.0,12.6,
6144.46,1.29,6,438536509,-53257341,1.29,2023-10-28 08:04:01,16.0,671.0,156.0,326.79999999999995,326.79999999999995,329.0,43.0,13.04,
6145.66,1.21,6,438536465,-53257495,1.21,2023-10-28 08:04:02,16.0,672.0,157.0,327.0,327.0,330.0,43.0,13.43,
6146.88,1.215,6,438536464,-53257655,1.215,2023-10-28 08:04:03,16.0,672.0,157.0,327.20000000000005,327.20000000000005,330.0,43.0,13.82,
6148.49,1.558,6,438536329,-53257813,1.558,2023-10-28 08:04:04,16.0,672.0,157.0,327.6,327.6,330.0,43.0,14.28,
6150.05,1.559,6,438536236,-53257978,1.559,2023-10-28 08:04:05,16.0,672.0,158.0,327.79999999999995,327.79999999999995,330.0,43.0,14.82,
6151.17,1.206,6,438536192,-53258108,1.206,2023-10-28 08:04:06,16.0,673.0,158.0,328.0,328.0,330.0,43.0,15.27,
6152.01,1.203,6,438536146,-53258212,1.203,2023-10-28 08:04:07,16.0,673.0,159.0,328.20000000000005,328.20000000000005,331.0,43.0,15.43,
6153.29,1.209,6,438536056,-53258348,1.209,2023-10-28 08:04:08,16.0,673.0,160.0,328.4,328.4,331.0,43.0,15.33,
6154.73,1.41,6,438535964,-53258513,1.41,2023-10-28 08:04:09,16.0,673.0,159.0,328.6,328.6,331.0,43.0,15.24,
6155.95,1.248,6,438535964,-53258674,1.248,2023-10-28 08:04:10,16.0,674.0,160.0,329.0,329.0,331.0,43.0,15.3,
6157.39,1.407,6,438535964,-53258867,1.407,2023-10-28 08:04:11,16.0,674.0,160.0,329.20000000000005,329.20000000000005,332.0,43.0,15.53,
6158.75,1.361,6,438535964,-53259049,1.361,2023-10-28 08:04:12,16.0,674.0,161.0,329.4,329.4,332.0,43.0,15.93,
6159.82,1.147,6,438535964,-53259190,1.147,2023-10-28 08:04:13,16.0,675.0,161.0,329.6,329.6,332.0,43.0,16.41,
6160.83,1.148,6,438535965,-53259328,1.148,2023-10-28 08:04:14,16.0,675.0,162.0,329.79999999999995,329.79999999999995,332.0,43.0,16.75,
6162.13,1.258,6,438536010,-53259486,1.258,2023-10-28 08:04:15,16.0,675.0,163.0,330.20000000000005,330.20000000000005,333.0,43.0,16.82,
6163.53,1.372,6,438536101,-53259623,1.372,2023-10-28 08:04:16,16.0,675.0,164.0,330.4,330.4,333.0,43.0,16.74,
6165.1,1.548,6,438536238,-53259742,1.548,2023-10-28 08:04:17,16.0,676.0,165.0,330.6,330.6,333.0,43.0,16.56,
6166.29,1.241,6,438536331,-53259865,1.241,2023-10-28 08:04:18,16.0,676.0,166.0,330.79999999999995,330.79999999999995,333.0,43.0,16.23,
6167.48,1.199,6,438536425,-53259985,1.199,2023-10-28 08:04:19,16.0,676.0,166.0,331.0,331.0,333.0,43.0,15.77,
6169.05,1.514,6,438536561,-53260103,1.514,2023-10-28 08:04:20,16.0,677.0,167.0,331.20000000000005,331.20000000000005,334.0,43.0,15.27,
