calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
791,10354.96,5.862,6,127,438192287,-53032746,5.862,2023-10-03 17:32:00,,22.0,50.39999999999998,355.0,321.0,50.39999999999998,-3.3
791,10361.69,6.613,5,127,438191737,-53032175,6.613,2023-10-03 17:32:01,,22.0,50.39999999999998,355.0,321.0,50.39999999999998,-2.99
791,10367.46,6.892,5,129,438191228,-53031702,6.892,2023-10-03 17:32:02,,22.0,50.200000000000045,355.0,322.0,50.200000000000045,-2.59
792,10376.08,7.19,5,130,438190480,-53030994,7.19,2023-10-03 17:32:03,,22.0,50.200000000000045,355.0,322.0,50.200000000000045,-2.13
792,10383.58,7.489,5,132,438189858,-53030377,7.489,2023-10-03 17:32:04,,22.0,50.200000000000045,355.0,322.0,50.200000000000045,-1.69
792,10390.91,7.536,5,134,438189244,-53029773,7.536,2023-10-03 17:32:05,,22.0,50.200000000000045,355.0,322.0,50.200000000000045,-1.23
792,10396.76,6.451,6,135,438188783,-53029246,6.451,2023-10-03 17:32:06,,22.0,50.0,355.0,322.0,50.0,0.0
792,10401.29,5.036,6,136,438188476,-53028782,5.036,2023-10-03 17:32:07,,22.0,50.0,355.0,322.0,50.0,0.0
793,10406.03,4.821,6,137,438188209,-53028237,4.821,2023-10-03 17:32:08,,22.0,49.799999999999955,355.0,322.0,49.799999999999955,0.0
793,10409.12,2.981,9,138,438188089,-53027854,2.981,2023-10-03 17:32:09,,22.0,49.799999999999955,355.0,322.0,49.799999999999955,0.0
793,10411.18,1.959,10,138,438188038,-53027587,1.959,2023-10-03 17:32:10,,22.0,49.60000000000002,355.0,322.0,49.60000000000002,0.0
793,10412.35,1.518,11,138,438188032,-53027430,1.518,2023-10-03 17:32:11,,22.0,49.60000000000002,355.0,322.0,49.60000000000002,-0.06
794,10412.48,0.177,11,136,438188032,-53027378,0.177,2023-10-03 17:32:12,,22.0,49.60000000000002,355.0,322.0,49.60000000000002,-1.16
794,10412.48,0.0,10,136,438188032,-53027374,0.0,2023-10-03 17:32:13,,22.0,49.60000000000002,355.0,322.0,49.60000000000002,-1.3
794,10412.48,0.0,10,135,438188032,-53027374,0.0,2023-10-03 17:32:14,,22.0,49.39999999999998,355.0,322.0,49.39999999999998,0.0
794,10412.48,0.0,10,135,438188032,-53027374,0.0,2023-10-03 17:32:15,,22.0,49.39999999999998,355.0,322.0,49.39999999999998,0.0
794,10412.48,0.0,12,134,438188032,-53027374,0.0,2023-10-03 17:32:16,,22.0,49.39999999999998,355.0,322.0,49.39999999999998,0.0
795,10414.24,1.333,10,133,438187864,-53026581,1.333,2023-10-03 17:32:46,,22.0,49.39999999999998,355.0,322.0,49.39999999999998,0.0
795,10416.48,1.829,9,133,438187770,-53026299,1.829,2023-10-03 17:32:47,,22.0,49.39999999999998,355.0,322.0,49.39999999999998,0.0
795,10419.25,2.343,9,131,438187681,-53025957,2.343,2023-10-03 17:32:48,,22.0,49.200000000000045,355.0,322.0,49.200000000000045,0.0
795,10422.84,2.895,9,130,438187469,-53025537,2.895,2023-10-03 17:32:49,,22.0,49.200000000000045,355.0,322.0,49.200000000000045,0.0
796,10426.86,3.651,8,130,438187281,-53025052,3.651,2023-10-03 17:32:50,,22.0,49.0,355.0,322.0,49.0,0.0
796,10431.46,4.306,8,129,438187100,-53024490,4.306,2023-10-03 17:32:51,,22.0,49.0,355.0,322.0,49.0,0.0
796,10436.3,4.744,9,128,438186921,-53023887,4.744,2023-10-03 17:32:52,,22.0,49.0,355.0,322.0,49.0,0.0
796,10441.35,4.853,10,128,438186700,-53023270,4.853,2023-10-03 17:32:53,,22.0,48.799999999999955,355.0,323.0,48.799999999999955,-1.97
796,10446.67,5.24,13,128,438186438,-53022633,5.24,2023-10-03 17:32:54,,22.0,48.799999999999955,355.0,323.0,48.799999999999955,-2.04
797,10452.74,5.555,13,127,438186166,-53021896,5.555,2023-10-03 17:32:55,,22.0,48.60000000000002,355.0,323.0,48.60000000000002,-2.07
797,10459.53,6.367,12,126,438185893,-53021059,6.367,2023-10-03 17:32:56,,22.0,48.60000000000002,355.0,323.0,48.60000000000002,-2.05
797,10465.86,6.913,11,126,438185582,-53020319,6.913,2023-10-03 17:32:57,,22.0,48.39999999999998,355.0,323.0,48.39999999999998,-1.96
797,10473.87,6.992,11,127,438185188,-53019351,6.992,2023-10-03 17:32:58,,22.0,48.200000000000045,355.0,323.0,48.200000000000045,-1.87
797,10480.9,6.905,10,126,438184928,-53018466,6.905,2023-10-03 17:32:59,,22.0,48.200000000000045,355.0,324.0,48.200000000000045,-1.82
798,10487.66,6.445,10,127,438184620,-53017648,6.445,2023-10-03 17:33:00,,22.0,48.0,355.0,324.0,48.0,-1.82
798,10493.3,6.369,10,126,438184421,-53016952,6.369,2023-10-03 17:33:01,,22.0,47.799999999999955,355.0,324.0,47.799999999999955,-1.83
798,10500.65,6.501,9,126,438184112,-53016054,6.501,2023-10-03 17:33:02,,22.0,47.60000000000002,355.0,324.0,47.60000000000002,-1.85
798,10507.75,6.519,9,125,438183789,-53015181,6.519,2023-10-03 17:33:03,,22.0,47.39999999999998,355.0,324.0,47.39999999999998,-1.9
798,10515.61,6.519,10,124,438183430,-53014241,6.519,2023-10-03 17:33:04,,22.0,47.200000000000045,355.0,324.0,47.200000000000045,-2.02
799,10523.52,6.298,10,124,438183068,-53013270,6.298,2023-10-03 17:33:05,,22.0,46.799999999999955,355.0,324.0,46.799999999999955,-2.27
799,10531.93,7.566,9,122,438182753,-53012223,7.566,2023-10-03 17:33:06,,22.0,46.60000000000002,355.0,325.0,46.60000000000002,-2.58
799,10540.73,7.786,9,120,438182390,-53011148,7.786,2023-10-03 17:33:07,,22.0,46.200000000000045,355.0,325.0,46.200000000000045,-2.89
799,10549.34,7.786,9,120,438182037,-53010073,7.786,2023-10-03 17:33:08,,22.0,46.0,355.0,325.0,46.0,-3.16
799,10558.22,7.842,9,118,438181671,-53008974,7.842,2023-10-03 17:33:09,,22.0,45.60000000000002,355.0,326.0,45.60000000000002,-3.4
799,10566.8,7.66,8,116,438181457,-53007871,7.66,2023-10-03 17:33:10,,22.0,45.200000000000045,355.0,326.0,45.200000000000045,-3.63
800,10575.15,7.841,8,116,438181088,-53006845,7.841,2023-10-03 17:33:11,,22.0,44.60000000000002,355.0,326.0,44.60000000000002,-3.89
800,10583.3,8.821,8,115,438180742,-53005853,8.821,2023-10-03 17:33:12,,22.0,44.200000000000045,355.0,327.0,44.200000000000045,-4.1
800,10593.31,8.944,8,114,438180265,-53004640,8.944,2023-10-03 17:33:13,,22.0,44.0,355.0,327.0,44.0,-4.23
800,10602.41,8.494,9,113,438179893,-53003520,8.494,2023-10-03 17:33:14,,22.0,43.60000000000002,355.0,328.0,43.60000000000002,-4.27
800,10611.85,8.302,9,113,438179480,-53002374,8.302,2023-10-03 17:33:15,,22.0,43.200000000000045,355.0,328.0,43.200000000000045,-4.31
800,10621.31,7.939,9,113,438179041,-53001236,7.939,2023-10-03 17:33:16,,22.0,42.799999999999955,355.0,328.0,42.799999999999955,-4.28
801,10631.5,8.241,9,113,438178571,-53000012,8.241,2023-10-03 17:33:17,,22.0,42.39999999999998,355.0,329.0,42.39999999999998,-4.17
801,10641.64,8.352,8,112,438178158,-52998752,8.352,2023-10-03 17:33:18,,22.0,42.200000000000045,355.0,329.0,42.200000000000045,-4.01
801,10650.16,8.361,10,111,438177829,-52997689,8.361,2023-10-03 17:33:19,,22.0,41.799999999999955,355.0,329.0,41.799999999999955,-3.83
801,10658.67,8.361,10,110,438177481,-52996635,8.361,2023-10-03 17:33:20,,22.0,41.60000000000002,355.0,330.0,41.60000000000002,-3.68
801,10667.41,8.361,10,111,438177268,-52995500,8.361,2023-10-03 17:33:21,,22.0,41.39999999999998,355.0,330.0,41.39999999999998,-3.55
801,10676.16,8.295,9,111,438177044,-52994372,8.295,2023-10-03 17:33:22,,22.0,41.200000000000045,355.0,330.0,41.200000000000045,-3.37
801,10684.1,8.172,9,111,438176775,-52993365,8.172,2023-10-03 17:33:23,,22.0,41.200000000000045,355.0,330.0,41.200000000000045,-3.13
802,10692.47,8.085,9,113,438176423,-52992321,8.085,2023-10-03 17:33:24,,22.0,41.0,355.0,331.0,41.0,-2.74
802,10700.51,8.146,9,114,438176110,-52991322,8.146,2023-10-03 17:33:25,,22.0,40.799999999999955,355.0,331.0,40.799999999999955,-2.4
802,10709.08,8.158,10,115,438175783,-52990260,8.158,2023-10-03 17:33:26,,22.0,40.799999999999955,355.0,331.0,40.799999999999955,-2.05
802,10717.33,8.158,9,117,438175461,-52989235,8.158,2023-10-03 17:33:27,,22.0,40.799999999999955,355.0,331.0,40.799999999999955,-1.67
802,10725.83,8.086,9,118,438175069,-52988200,8.086,2023-10-03 17:33:28,,22.0,40.60000000000002,355.0,331.0,40.60000000000002,-1.45
802,10733.98,8.075,10,119,438174748,-52987198,8.075,2023-10-03 17:33:29,,22.0,40.60000000000002,355.0,331.0,40.60000000000002,-1.26
803,10742.12,8.058,10,120,438174407,-52986198,8.058,2023-10-03 17:33:30,,22.0,40.39999999999998,355.0,331.0,40.39999999999998,-1.13
803,10750.27,8.039,10,120,438174060,-52985197,8.039,2023-10-03 17:33:31,,22.0,40.39999999999998,355.0,331.0,40.39999999999998,-1.06
803,10758.29,8.07,10,120,438173738,-52984202,8.07,2023-10-03 17:33:32,,22.0,40.200000000000045,355.0,331.0,40.200000000000045,-1.01
803,10765.68,8.075,9,120,438173435,-52983288,8.075,2023-10-03 17:33:33,,22.0,40.200000000000045,355.0,332.0,40.200000000000045,-1.04
803,10773.41,8.075,9,120,438173096,-52982343,8.075,2023-10-03 17:33:34,,22.0,40.0,355.0,332.0,40.0,-1.09
804,10781.24,8.075,9,120,438172748,-52981388,8.075,2023-10-03 17:33:35,,22.0,39.799999999999955,355.0,332.0,39.799999999999955,-1.21
804,10789.18,7.958,9,120,438172427,-52980409,7.958,2023-10-03 17:33:36,,22.0,39.60000000000002,355.0,332.0,39.60000000000002,-1.32
804,10797.64,7.936,9,120,438172097,-52979361,7.936,2023-10-03 17:33:37,,22.0,39.200000000000045,355.0,332.0,39.200000000000045,-1.43
804,10806.12,7.936,9,119,438171776,-52978303,7.936,2023-10-03 17:33:38,,22.0,39.0,355.0,332.0,39.0,-1.68
804,10814.51,8.053,8,118,438171470,-52977241,8.053,2023-10-03 17:33:39,,22.0,38.39999999999998,355.0,333.0,38.39999999999998,-2.03
804,10823.56,8.075,8,117,438171144,-52976104,8.075,2023-10-03 17:33:40,,22.0,38.200000000000045,355.0,333.0,38.200000000000045,-2.46
805,10832.46,8.265,8,116,438170830,-52974990,8.265,2023-10-03 17:33:41,,22.0,37.799999999999955,355.0,333.0,37.799999999999955,-2.87
805,10841.31,8.297,8,115,438170478,-52973889,8.297,2023-10-03 17:33:42,,22.0,37.39999999999998,355.0,334.0,37.39999999999998,-3.23
805,10850.07,8.367,8,115,438170113,-52972806,8.367,2023-10-03 17:33:43,,22.0,37.0,355.0,334.0,37.0,-3.51
805,10857.28,8.418,7,115,438169825,-52971916,8.418,2023-10-03 17:33:44,,22.0,36.60000000000002,355.0,334.0,36.60000000000002,-3.75
805,10865.67,8.425,7,113,438169501,-52970869,8.425,2023-10-03 17:33:45,,22.0,36.39999999999998,355.0,335.0,36.39999999999998,-3.89
805,10874.92,7.908,7,111,438169185,-52969703,7.908,2023-10-03 17:33:46,,22.0,36.0,355.0,335.0,36.0,-3.89
806,10882.12,7.513,7,109,438168915,-52968799,7.513,2023-10-03 17:33:47,,22.0,35.799999999999955,355.0,335.0,35.799999999999955,-3.81
806,10888.87,6.435,7,108,438168675,-52967954,6.435,2023-10-03 17:33:48,,22.0,35.39999999999998,355.0,336.0,35.39999999999998,-3.71
806,10894.97,6.024,7,108,438168412,-52967200,6.024,2023-10-03 17:33:49,,22.0,35.200000000000045,355.0,336.0,35.200000000000045,-3.62
806,10899.93,5.703,7,107,438168214,-52966593,5.703,2023-10-03 17:33:50,,22.0,35.0,355.0,336.0,35.0,-3.57
806,10905.45,5.077,8,106,438167991,-52965904,5.077,2023-10-03 17:33:51,,22.0,34.799999999999955,355.0,337.0,34.799999999999955,-3.51
806,10909.5,3.912,9,106,438167802,-52965416,3.912,2023-10-03 17:33:52,,22.0,34.60000000000002,355.0,337.0,34.60000000000002,-3.47
806,10912.87,3.533,9,107,438167661,-52964992,3.533,2023-10-03 17:33:53,,22.0,34.39999999999998,355.0,337.0,34.39999999999998,-3.47
807,10916.01,2.742,9,108,438167564,-52964591,2.742,2023-10-03 17:33:54,,22.0,34.200000000000045,355.0,337.0,34.200000000000045,-3.54
807,10918.71,2.589,9,109,438167433,-52964267,2.589,2023-10-03 17:33:55,,22.0,34.200000000000045,355.0,337.0,34.200000000000045,-3.67
807,10919.71,3.236,9,110,438167415,-52964137,3.236,2023-10-03 17:33:56,,22.0,34.0,355.0,338.0,34.0,-3.82
807,10919.81,2.741,9,111,438167415,-52964124,2.741,2023-10-03 17:33:57,,22.0,34.0,355.0,338.0,34.0,-3.99
807,10919.81,1.436,13,110,438167376,-52963722,1.436,2023-10-03 17:34:40,,22.0,33.60000000000002,355.0,338.0,33.60000000000002,0.0
807,10922.23,1.963,13,112,438167291,-52963374,1.963,2023-10-03 17:34:41,,22.0,33.39999999999998,355.0,338.0,33.39999999999998,0.0
807,10925.42,3.062,12,115,438167200,-52962968,3.062,2023-10-03 17:34:42,,22.0,33.39999999999998,355.0,338.0,33.39999999999998,0.0
808,10930.1,3.639,12,117,438167030,-52962380,3.639,2023-10-03 17:34:43,,22.0,33.200000000000045,355.0,338.0,33.200000000000045,0.0
808,10936.76,4.797,12,120,438166808,-52961538,4.797,2023-10-03 17:34:44,,22.0,33.0,355.0,338.0,33.0,0.0
808,10942.99,5.367,12,121,438166500,-52960776,5.367,2023-10-03 17:34:45,,22.0,32.799999999999955,355.0,338.0,32.799999999999955,0.0
808,10950.13,6.135,11,123,438166222,-52959891,6.135,2023-10-03 17:34:46,,22.0,32.60000000000002,355.0,338.0,32.60000000000002,0.0
808,10957.16,6.515,11,124,438165989,-52959010,6.515,2023-10-03 17:34:47,,22.0,32.200000000000045,355.0,338.0,32.200000000000045,0.0
809,10964.94,6.903,10,125,438165760,-52958010,6.903,2023-10-03 17:34:48,,22.0,32.0,355.0,339.0,32.0,-2.66
809,10972.61,7.533,10,125,438165498,-52957032,7.533,2023-10-03 17:34:49,,22.0,31.799999999999955,355.0,340.0,31.799999999999955,-3.63
809,10980.41,7.86,9,126,438165341,-52956016,7.86,2023-10-03 17:34:50,,22.0,31.600000000000023,355.0,340.0,31.600000000000023,-3.58
809,10988.47,8.171,9,128,438165130,-52954969,8.171,2023-10-03 17:34:51,,22.0,31.399999999999977,355.0,340.0,31.399999999999977,-3.41
809,10997.06,8.437,9,129,438164899,-52953861,8.437,2023-10-03 17:34:52,,22.0,31.399999999999977,355.0,340.0,31.399999999999977,-3.17
809,11005.86,8.589,9,130,438164638,-52952720,8.589,2023-10-03 17:34:53,,22.0,31.200000000000045,355.0,341.0,31.200000000000045,-2.87
810,11014.77,8.641,9,131,438164441,-52951565,8.641,2023-10-03 17:34:54,,22.0,31.0,355.0,341.0,31.0,-2.55
810,11023.91,8.743,9,131,438164255,-52950365,8.743,2023-10-03 17:34:55,,22.0,30.799999999999955,355.0,341.0,30.799999999999955,-2.25
810,11032.9,8.509,8,132,438163992,-52949201,8.509,2023-10-03 17:34:56,,22.0,30.799999999999955,355.0,341.0,30.799999999999955,-1.97
810,11041.98,8.594,8,133,438163757,-52948022,8.594,2023-10-03 17:34:57,,22.0,30.600000000000023,355.0,341.0,30.600000000000023,-1.75
811,11051.0,8.643,8,134,438163530,-52946851,8.643,2023-10-03 17:34:58,,22.0,30.600000000000023,355.0,341.0,30.600000000000023,-1.58
811,11059.67,8.741,8,135,438163348,-52945719,8.741,2023-10-03 17:34:59,,22.0,30.399999999999977,355.0,341.0,30.399999999999977,-1.43
811,11067.86,8.758,8,136,438163143,-52944656,8.758,2023-10-03 17:35:00,,22.0,30.399999999999977,355.0,341.0,30.399999999999977,-1.29
811,11077.24,8.758,8,136,438162905,-52943437,8.758,2023-10-03 17:35:01,,22.0,30.399999999999977,355.0,342.0,30.399999999999977,-1.15
811,11086.33,8.758,8,136,438162712,-52942246,8.758,2023-10-03 17:35:02,,22.0,30.200000000000045,355.0,342.0,30.200000000000045,-0.31
812,11095.36,8.792,8,136,438162486,-52941073,8.792,2023-10-03 17:35:03,,22.0,30.0,355.0,342.0,30.0,0.0
812,11104.24,8.821,8,136,438162257,-52939918,8.821,2023-10-03 17:35:04,,22.0,30.0,355.0,342.0,30.0,0.0
812,11111.54,8.832,8,137,438162069,-52938974,8.832,2023-10-03 17:35:05,,22.0,29.799999999999955,355.0,342.0,29.799999999999955,0.0
812,11120.17,8.833,8,137,438161848,-52937856,8.833,2023-10-03 17:35:06,,22.0,29.799999999999955,355.0,342.0,29.799999999999955,0.0
812,11128.65,8.833,7,138,438161627,-52936765,8.833,2023-10-03 17:35:07,,22.0,29.799999999999955,355.0,342.0,29.799999999999955,0.0
813,11138.82,8.833,7,137,438161322,-52935463,8.833,2023-10-03 17:35:08,,22.0,29.799999999999955,355.0,342.0,29.799999999999955,0.0
813,11147.86,8.769,7,138,438161039,-52934303,8.769,2023-10-03 17:35:09,,22.0,29.600000000000023,355.0,342.0,29.600000000000023,0.0
813,11155.11,8.727,6,137,438160799,-52933370,8.727,2023-10-03 17:35:10,,22.0,29.600000000000023,355.0,342.0,29.600000000000023,0.0
813,11163.37,8.722,7,137,438160616,-52932299,8.722,2023-10-03 17:35:11,,22.0,29.600000000000023,355.0,342.0,29.600000000000023,0.0
814,11173.56,8.715,7,137,438160351,-52930973,8.715,2023-10-03 17:35:12,,22.0,29.399999999999977,355.0,342.0,29.399999999999977,0.0
814,11182.12,8.714,6,137,438160197,-52929846,8.714,2023-10-03 17:35:13,,22.0,29.399999999999977,355.0,343.0,29.399999999999977,0.0
814,11190.47,8.714,6,136,438160060,-52928750,8.714,2023-10-03 17:35:14,,22.0,29.200000000000045,355.0,343.0,29.200000000000045,0.0
814,11198.99,8.665,6,135,438159924,-52927623,8.665,2023-10-03 17:35:15,,22.0,29.200000000000045,355.0,343.0,29.200000000000045,0.0
814,11205.71,8.565,6,134,438159791,-52926744,8.565,2023-10-03 17:35:16,,22.0,29.0,355.0,343.0,29.0,0.0
815,11213.51,8.538,7,133,438159617,-52925722,8.538,2023-10-03 17:35:17,,22.0,28.799999999999955,355.0,343.0,28.799999999999955,0.0
815,11223.5,8.4,7,131,438159389,-52924420,8.4,2023-10-03 17:35:18,,22.0,28.600000000000023,355.0,343.0,28.600000000000023,-0.73
815,11231.26,8.31,8,130,438159168,-52923418,8.31,2023-10-03 17:35:19,,22.0,28.399999999999977,355.0,343.0,28.399999999999977,-1.11
815,11239.08,8.264,8,128,438158940,-52922405,8.264,2023-10-03 17:35:20,,22.0,28.399999999999977,355.0,343.0,28.399999999999977,-1.25
815,11246.9,7.69,8,127,438158708,-52921405,7.69,2023-10-03 17:35:21,,22.0,28.200000000000045,355.0,343.0,28.200000000000045,-1.38
816,11253.67,6.979,8,126,438158448,-52920558,6.979,2023-10-03 17:35:22,,22.0,28.0,355.0,344.0,28.0,-1.52
816,11260.4,6.604,8,125,438158247,-52919698,6.604,2023-10-03 17:35:23,,22.0,27.799999999999955,355.0,344.0,27.799999999999955,-1.65
816,11266.44,6.333,8,124,438158104,-52918910,6.333,2023-10-03 17:35:24,,22.0,27.600000000000023,355.0,344.0,27.600000000000023,-1.76
816,11271.93,5.898,9,124,438157966,-52918199,5.898,2023-10-03 17:35:25,,22.0,27.399999999999977,355.0,344.0,27.399999999999977,-1.87
816,11276.5,4.821,9,124,438157788,-52917620,4.821,2023-10-03 17:35:26,,22.0,27.399999999999977,355.0,344.0,27.399999999999977,-1.98
817,11280.12,4.056,9,124,438157691,-52917154,4.056,2023-10-03 17:35:27,,22.0,27.200000000000045,355.0,345.0,27.200000000000045,-2.08
817,11283.22,3.314,8,124,438157636,-52916750,3.314,2023-10-03 17:35:28,,22.0,27.200000000000045,355.0,345.0,27.200000000000045,-2.16
817,11284.63,2.158,8,124,438157631,-52916564,2.158,2023-10-03 17:35:29,,22.0,27.0,355.0,345.0,27.0,-2.21
817,11284.8,1.457,12,117,438157590,-52916179,1.457,2023-10-03 17:36:34,,22.0,26.799999999999955,355.0,345.0,26.799999999999955,0.0
817,11287.08,2.176,11,118,438157585,-52915840,2.176,2023-10-03 17:36:35,,22.0,26.799999999999955,355.0,345.0,26.799999999999955,0.0
817,11289.71,2.504,11,118,438157545,-52915491,2.504,2023-10-03 17:36:36,,22.0,26.799999999999955,355.0,345.0,26.799999999999955,0.0
817,11293.71,3.104,11,118,438157500,-52914963,3.104,2023-10-03 17:36:37,,22.0,26.600000000000023,355.0,345.0,26.600000000000023,0.0
818,11299.8,4.773,10,119,438157375,-52914161,4.773,2023-10-03 17:36:38,,22.0,26.600000000000023,355.0,345.0,26.600000000000023,0.0
818,11306.03,5.689,10,120,438157238,-52913344,5.689,2023-10-03 17:36:39,,22.0,26.600000000000023,355.0,345.0,26.600000000000023,0.0
818,11311.67,5.786,12,119,438157106,-52912608,5.786,2023-10-03 17:36:40,,22.0,26.399999999999977,355.0,345.0,26.399999999999977,0.0
818,11316.47,5.167,13,119,438156967,-52911994,5.167,2023-10-03 17:36:41,,22.0,26.399999999999977,355.0,345.0,26.399999999999977,0.0
818,11322.45,5.008,13,118,438156750,-52911235,5.008,2023-10-03 17:36:42,,22.0,26.399999999999977,355.0,345.0,26.399999999999977,-0.9
818,11327.96,5.0,12,118,438156562,-52910542,5.0,2023-10-03 17:36:43,,22.0,26.399999999999977,355.0,346.0,26.399999999999977,-1.21
819,11333.5,5.0,12,118,438156380,-52909836,5.0,2023-10-03 17:36:44,,22.0,26.399999999999977,356.0,346.0,26.399999999999977,-0.41
819,11338.76,5.0,12,117,438156238,-52909156,5.0,2023-10-03 17:36:45,,22.0,26.399999999999977,356.0,346.0,26.399999999999977,0.0
819,11343.88,5.0,12,117,438156104,-52908492,5.0,2023-10-03 17:36:46,,22.0,26.399999999999977,356.0,346.0,26.399999999999977,0.0
819,11348.93,5.0,12,117,438155965,-52907840,5.0,2023-10-03 17:36:47,,22.0,26.600000000000023,356.0,346.0,26.600000000000023,0.0
819,11353.78,5.0,11,116,438155829,-52907224,5.0,2023-10-03 17:36:48,,22.0,26.600000000000023,356.0,346.0,26.600000000000023,0.0
820,11358.88,4.935,11,116,438155691,-52906563,4.935,2023-10-03 17:36:49,,22.0,26.600000000000023,356.0,346.0,26.600000000000023,0.0
820,11364.17,4.925,11,115,438155558,-52905876,4.925,2023-10-03 17:36:50,,22.0,26.600000000000023,356.0,346.0,26.600000000000023,0.0
820,11369.95,4.925,10,115,438155419,-52905126,4.925,2023-10-03 17:36:51,,22.0,26.600000000000023,356.0,346.0,26.600000000000023,0.0
820,11374.42,4.966,11,115,438155204,-52904580,4.966,2023-10-03 17:36:52,,22.0,26.399999999999977,356.0,346.0,26.399999999999977,0.0
820,11377.65,3.225,11,114,438155014,-52904217,3.225,2023-10-03 17:36:53,,22.0,26.399999999999977,356.0,346.0,26.399999999999977,0.0
820,11380.12,2.972,13,114,438154793,-52904190,2.972,2023-10-03 17:36:54,,22.0,26.200000000000045,356.0,346.0,26.200000000000045,0.0
820,11384.15,3.085,13,113,438154369,-52904350,3.085,2023-10-03 17:36:55,,22.0,26.0,356.0,346.0,26.0,0.0
821,11388.74,4.245,13,113,438153891,-52904521,4.245,2023-10-03 17:36:56,,22.0,25.799999999999955,356.0,346.0,25.799999999999955,-0.79
821,11394.05,4.942,13,114,438153339,-52904741,4.942,2023-10-03 17:36:57,,22.0,25.399999999999977,356.0,346.0,25.399999999999977,-1.82
821,11400.1,5.667,13,114,438152723,-52904940,5.667,2023-10-03 17:36:58,,22.0,25.200000000000045,356.0,346.0,25.200000000000045,-2.8
821,11407.37,6.343,13,114,438151949,-52905160,6.343,2023-10-03 17:36:59,,22.0,24.799999999999955,356.0,347.0,24.799999999999955,-3.84
821,11414.45,6.625,13,114,438151226,-52905358,6.625,2023-10-03 17:37:00,,22.0,24.399999999999977,356.0,347.0,24.399999999999977,-4.75
821,11421.69,6.697,13,114,438150456,-52905578,6.697,2023-10-03 17:37:01,,22.0,24.0,356.0,347.0,24.0,-5.3
