cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,altitude,enhanced_altitude,temperature,ascent,descent,grade,left_right_balance
86,333,5982.72,2.758,4,160,438425975,-53288238,2.758,2024-04-09 15:02:39,,209.0,248.60000000000002,248.60000000000002,23.0,220.0,15.0,3.79,172.0
86,333,5985.23,2.725,4,159,438426252,-53288245,2.725,2024-04-09 15:02:40,,185.0,248.79999999999995,248.79999999999995,23.0,220.0,15.0,4.16,172.0
84,334,5987.59,2.677,4,160,438426480,-53288292,2.677,2024-04-09 15:02:41,,200.0,249.0,249.0,23.0,220.0,15.0,4.45,173.0
86,334,5989.99,2.589,4,160,438426729,-53288382,2.589,2024-04-09 15:02:42,,213.0,249.20000000000005,249.20000000000005,23.0,220.0,15.0,4.64,170.0
81,334,5992.57,2.5,4,159,438427002,-53288474,2.5,2024-04-09 15:02:43,,213.0,249.39999999999998,249.39999999999998,23.0,220.0,15.0,4.77,174.0
83,334,5995.1,2.487,4,161,438427273,-53288516,2.487,2024-04-09 15:02:44,,213.0,249.60000000000002,249.60000000000002,23.0,221.0,15.0,4.91,170.0
81,334,5997.42,2.408,4,161,438427526,-53288516,2.408,2024-04-09 15:02:45,,234.0,249.79999999999995,249.79999999999995,23.0,221.0,15.0,5.09,174.0
83,335,5999.73,2.333,4,162,438427775,-53288516,2.333,2024-04-09 15:02:46,,259.0,250.0,250.0,23.0,221.0,15.0,5.38,173.0
81,335,6002.23,2.333,4,162,438428048,-53288524,2.333,2024-04-09 15:02:47,,270.0,250.20000000000005,250.20000000000005,23.0,221.0,15.0,5.86,167.0
87,335,6004.73,2.324,4,162,438428321,-53288544,2.324,2024-04-09 15:02:48,,270.0,250.39999999999998,250.39999999999998,23.0,221.0,15.0,6.37,178.0
81,335,6007.17,2.314,4,162,438428573,-53288593,2.314,2024-04-09 15:02:49,,252.0,250.39999999999998,250.39999999999998,23.0,222.0,15.0,6.76,175.0
81,336,6009.62,2.314,4,162,438428822,-53288654,2.314,2024-04-09 15:02:50,,234.0,250.60000000000002,250.60000000000002,23.0,222.0,15.0,6.98,178.0
83,336,6011.99,2.314,4,162,438429074,-53288713,2.314,2024-04-09 15:02:51,,236.0,250.79999999999995,250.79999999999995,23.0,222.0,15.0,7.06,178.0
81,336,6014.3,2.314,4,160,438429322,-53288800,2.314,2024-04-09 15:02:52,,231.0,251.0,251.0,23.0,222.0,15.0,7.03,175.0
77,336,6016.48,2.314,5,162,438429552,-53288899,2.314,2024-04-09 15:02:53,,218.0,251.20000000000005,251.20000000000005,23.0,222.0,15.0,6.9,177.0
82,337,6018.63,2.294,5,161,438429754,-53289027,2.294,2024-04-09 15:02:54,,217.0,251.39999999999998,251.39999999999998,23.0,222.0,15.0,6.71,173.0
81,337,6020.73,2.269,5,159,438429940,-53289175,2.269,2024-04-09 15:02:55,,241.0,251.60000000000002,251.60000000000002,23.0,223.0,15.0,6.54,172.0
85,337,6022.44,2.037,5,161,438430097,-53289286,2.037,2024-04-09 15:02:56,,253.0,251.79999999999995,251.79999999999995,23.0,223.0,15.0,6.48,175.0
79,337,6024.01,1.576,5,159,438430259,-53289348,1.576,2024-04-09 15:02:57,,216.0,251.79999999999995,251.79999999999995,23.0,223.0,15.0,6.57,163.0
82,338,6025.51,1.361,5,160,438430417,-53289359,1.361,2024-04-09 15:02:58,,177.0,252.0,252.0,23.0,223.0,15.0,6.67,166.0
84,338,6027.16,1.459,5,160,438430599,-53289339,1.459,2024-04-09 15:02:59,,174.0,252.20000000000005,252.20000000000005,23.0,223.0,15.0,6.76,183.0
79,338,6029.11,1.782,5,160,438430801,-53289312,1.782,2024-04-09 15:03:00,,184.0,252.39999999999998,252.39999999999998,23.0,223.0,15.0,6.92,167.0
81,338,6031.32,2.028,5,159,438431049,-53289280,2.028,2024-04-09 15:03:01,,180.0,252.39999999999998,252.39999999999998,23.0,224.0,15.0,7.12,170.0
82,338,6033.82,2.272,5,158,438431323,-53289267,2.272,2024-04-09 15:03:02,,169.0,252.60000000000002,252.60000000000002,23.0,224.0,15.0,7.29,176.0
82,338,6036.5,2.655,5,159,438431595,-53289296,2.655,2024-04-09 15:03:03,,195.0,252.60000000000002,252.60000000000002,23.0,224.0,15.0,7.3,171.0
85,339,6039.14,2.641,5,159,438431847,-53289392,2.641,2024-04-09 15:03:04,,229.0,252.79999999999995,252.79999999999995,23.0,224.0,15.0,7.0,174.0
81,339,6041.64,2.508,5,159,438432076,-53289557,2.508,2024-04-09 15:03:05,,276.0,252.79999999999995,252.79999999999995,23.0,224.0,15.0,6.44,181.0
81,339,6044.03,2.417,5,159,438432283,-53289757,2.417,2024-04-09 15:03:06,,335.0,253.0,253.0,23.0,224.0,15.0,5.83,173.0
83,340,6046.24,2.249,5,160,438432484,-53289918,2.249,2024-04-09 15:03:07,,365.0,253.20000000000005,253.20000000000005,23.0,224.0,15.0,5.39,175.0
80,340,6048.48,2.241,5,159,438432711,-53290012,2.241,2024-04-09 15:03:08,,293.0,253.39999999999998,253.39999999999998,23.0,224.0,15.0,5.21,178.0
82,340,6050.75,2.258,5,159,438432940,-53290065,2.258,2024-04-09 15:03:09,,222.0,253.60000000000002,253.60000000000002,23.0,225.0,15.0,5.28,164.0
80,340,6052.9,2.213,5,160,438433168,-53290086,2.213,2024-04-09 15:03:10,,170.0,253.79999999999995,253.79999999999995,23.0,225.0,15.0,5.46,172.0
80,340,6055.11,2.273,5,160,438433416,-53290105,2.273,2024-04-09 15:03:11,,127.0,253.79999999999995,253.79999999999995,23.0,225.0,15.0,5.67,181.0
81,341,6057.45,2.337,5,159,438433668,-53290152,2.337,2024-04-09 15:03:12,,127.0,254.0,254.0,23.0,225.0,15.0,5.87,174.0
81,341,6059.71,2.265,5,159,438433896,-53290201,2.265,2024-04-09 15:03:13,,158.0,254.20000000000005,254.20000000000005,23.0,225.0,15.0,5.97,175.0
78,341,6062.0,2.277,5,159,438434145,-53290270,2.277,2024-04-09 15:03:14,,185.0,254.39999999999998,254.39999999999998,23.0,225.0,15.0,5.94,168.0
84,341,6064.16,2.225,5,159,438434376,-53290388,2.225,2024-04-09 15:03:15,,195.0,254.39999999999998,254.39999999999998,23.0,226.0,15.0,5.87,168.0
83,341,6066.07,2.103,5,159,438434516,-53290552,2.103,2024-04-09 15:03:16,,203.0,254.60000000000002,254.60000000000002,23.0,226.0,15.0,5.81,174.0
80,342,6067.87,2.103,5,157,438434606,-53290750,2.103,2024-04-09 15:03:17,,225.0,254.79999999999995,254.79999999999995,23.0,226.0,15.0,5.88,175.0
85,342,6069.69,2.091,5,157,438434716,-53290956,2.091,2024-04-09 15:03:18,,260.0,255.0,255.0,23.0,226.0,15.0,6.18,165.0
82,342,6071.65,2.03,5,157,438434851,-53291164,2.03,2024-04-09 15:03:19,,297.0,255.39999999999998,255.39999999999998,23.0,226.0,15.0,6.72,171.0
84,342,6073.55,1.966,5,159,438435006,-53291335,1.966,2024-04-09 15:03:20,,297.0,255.60000000000002,255.60000000000002,23.0,226.0,15.0,7.31,169.0
76,343,6075.48,2.013,5,159,438435188,-53291451,2.013,2024-04-09 15:03:21,,254.0,255.79999999999995,255.79999999999995,23.0,227.0,15.0,7.85,179.0
85,343,6077.61,2.094,5,158,438435390,-53291531,2.094,2024-04-09 15:03:22,,268.0,255.79999999999995,255.79999999999995,23.0,227.0,15.0,8.29,175.0
82,343,6079.97,2.06,5,158,438435637,-53291611,2.06,2024-04-09 15:03:23,,300.0,256.0,256.0,23.0,227.0,15.0,8.57,174.0
81,344,6082.7,1.992,5,160,438435929,-53291690,1.992,2024-04-09 15:03:24,,285.0,256.20000000000005,256.20000000000005,23.0,227.0,15.0,8.67,180.0
82,344,6085.52,2.335,5,159,438436229,-53291760,2.335,2024-04-09 15:03:25,,256.0,256.4,256.4,23.0,227.0,15.0,8.61,168.0
80,344,6088.39,2.859,5,159,438436520,-53291786,2.859,2024-04-09 15:03:26,,241.0,256.6,256.6,23.0,228.0,15.0,8.33,174.0
84,344,6091.34,2.94,5,160,438436837,-53291767,2.94,2024-04-09 15:03:27,,234.0,256.79999999999995,256.79999999999995,23.0,228.0,15.0,7.97,172.0
90,344,6094.19,2.859,5,159,438437156,-53291713,2.859,2024-04-09 15:03:28,,243.0,257.0,257.0,23.0,228.0,15.0,7.76,172.0
83,345,6096.89,2.714,5,160,438437438,-53291573,2.714,2024-04-09 15:03:29,,331.0,257.20000000000005,257.20000000000005,23.0,228.0,15.0,7.65,179.0
72,345,6099.6,2.698,5,159,438437669,-53291370,2.698,2024-04-09 15:03:30,,376.0,257.4,257.4,23.0,228.0,15.0,7.44,167.0
85,346,6102.42,2.806,5,159,438437917,-53291171,2.806,2024-04-09 15:03:31,,323.0,257.6,257.6,23.0,229.0,15.0,7.06,182.0
82,346,6105.33,2.933,5,160,438438203,-53291002,2.933,2024-04-09 15:03:32,,206.0,257.6,257.6,23.0,229.0,15.0,6.53,181.0
75,346,6108.35,2.956,5,160,438438528,-53290913,2.956,2024-04-09 15:03:33,,150.0,257.6,257.6,23.0,229.0,15.0,5.79,167.0
75,346,6111.55,3.098,5,160,438438867,-53290962,3.098,2024-04-09 15:03:34,,147.0,257.4,257.4,23.0,229.0,15.0,4.65,167.0
75,346,6115.49,3.698,5,160,438439244,-53291190,3.698,2024-04-09 15:03:35,,126.0,257.0,257.0,23.0,229.0,16.0,2.78,167.0
0,346,6120.96,5.005,5,160,438439738,-53291568,5.005,2024-04-09 15:03:36,,0.0,256.4,256.4,23.0,229.0,16.0,-0.06,169.0
0,346,6127.54,6.28,5,158,438440393,-53291891,6.28,2024-04-09 15:03:37,,0.0,256.0,256.0,23.0,229.0,16.0,-3.27,172.0
0,346,6134.46,6.827,5,160,438441119,-53291980,6.827,2024-04-09 15:03:38,,0.0,255.79999999999995,255.79999999999995,23.0,229.0,17.0,-5.78,175.0
0,346,6141.61,7.009,5,160,438441849,-53291795,7.009,2024-04-09 15:03:39,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,17.0,-7.05,177.0
0,346,6148.66,7.03,5,158,438442514,-53291384,7.03,2024-04-09 15:03:40,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,17.0,-6.94,180.0
0,346,6155.17,6.434,5,156,438443035,-53290810,6.434,2024-04-09 15:03:41,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,17.0,-5.83,183.0
0,346,6160.83,5.833,5,156,438443445,-53290249,5.833,2024-04-09 15:03:42,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,-4.34,185.0
0,346,6166.1,5.489,4,154,438443854,-53289757,5.489,2024-04-09 15:03:43,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,-2.9,188.0
0,346,6170.98,4.919,4,155,438444243,-53289318,4.919,2024-04-09 15:03:44,,0.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,-1.7,191.0
91,346,6175.54,4.59,4,154,438444600,-53288910,4.59,2024-04-09 15:03:45,,34.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,-0.62,193.0
91,346,6179.88,4.332,4,152,438444942,-53288512,4.332,2024-04-09 15:03:46,,66.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,195.0
81,346,6184.03,4.178,4,153,438445284,-53288137,4.178,2024-04-09 15:03:47,,87.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,174.0
80,346,6188.11,4.096,4,152,438445643,-53287794,4.096,2024-04-09 15:03:48,,99.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,172.0
80,347,6192.19,4.109,4,152,438446000,-53287488,4.109,2024-04-09 15:03:49,,101.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,0.0,167.0
90,347,6196.12,4.188,4,152,438446348,-53287225,4.188,2024-04-09 15:03:50,,99.0,255.39999999999998,255.39999999999998,23.0,229.0,18.0,0.0,175.0
87,347,6199.94,4.195,4,151,438446703,-53286972,4.195,2024-04-09 15:03:51,,97.0,255.39999999999998,255.39999999999998,23.0,229.0,18.0,0.0,168.0
84,347,6203.63,4.117,4,150,438447066,-53286734,4.117,2024-04-09 15:03:52,,102.0,255.39999999999998,255.39999999999998,23.0,229.0,18.0,0.0,178.0
81,347,6207.21,4.028,4,151,438447409,-53286495,4.028,2024-04-09 15:03:53,,109.0,255.39999999999998,255.39999999999998,23.0,229.0,18.0,0.0,179.0
80,347,6210.64,3.908,4,149,438447729,-53286266,3.908,2024-04-09 15:03:54,,124.0,255.60000000000002,255.60000000000002,23.0,229.0,18.0,0.0,184.0
75,347,6214.02,3.795,4,149,438448026,-53286029,3.795,2024-04-09 15:03:55,,150.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,182.0
94,347,6217.28,3.696,4,147,438448277,-53285754,3.696,2024-04-09 15:03:56,,167.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,165.0
84,348,6220.29,3.518,4,148,438448503,-53285468,3.518,2024-04-09 15:03:57,,161.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.0,180.0
81,348,6222.93,3.408,4,148,438448709,-53285216,3.408,2024-04-09 15:03:58,,150.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.46,180.0
86,348,6225.37,3.289,4,149,438448890,-53284989,3.289,2024-04-09 15:03:59,,159.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,1.11,179.0
86,348,6227.85,3.011,4,148,438449074,-53284760,3.011,2024-04-09 15:04:00,,184.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,1.14,174.0
88,348,6230.19,2.814,4,150,438449275,-53284549,2.814,2024-04-09 15:04:01,,216.0,255.79999999999995,255.79999999999995,23.0,229.0,18.0,0.63,162.0
84,349,6232.49,2.677,4,148,438449481,-53284351,2.677,2024-04-09 15:04:02,,240.0,256.0,256.0,23.0,229.0,18.0,0.0,178.0
83,349,6234.71,2.65,4,150,438449663,-53284169,2.65,2024-04-09 15:04:03,,243.0,256.0,256.0,23.0,229.0,18.0,0.0,176.0
85,349,6236.9,2.58,4,149,438449844,-53283994,2.58,2024-04-09 15:04:04,,253.0,256.20000000000005,256.20000000000005,23.0,229.0,18.0,0.68,165.0
91,349,6239.18,2.473,4,149,438450026,-53283788,2.473,2024-04-09 15:04:05,,300.0,256.4,256.4,23.0,229.0,18.0,1.97,162.0
86,350,6241.34,2.431,4,148,438450191,-53283584,2.431,2024-04-09 15:04:06,,309.0,256.6,256.6,23.0,230.0,18.0,2.87,180.0
82,350,6243.28,2.401,4,147,438450346,-53283412,2.401,2024-04-09 15:04:07,,278.0,256.79999999999995,256.79999999999995,23.0,230.0,18.0,3.89,174.0
82,350,6245.21,2.354,5,147,438450508,-53283263,2.354,2024-04-09 15:04:08,,291.0,257.0,257.0,23.0,230.0,18.0,4.94,167.0
83,351,6247.0,2.305,5,148,438450665,-53283133,2.305,2024-04-09 15:04:09,,323.0,257.20000000000005,257.20000000000005,23.0,230.0,18.0,5.88,176.0
82,351,6248.73,2.191,5,148,438450808,-53282986,2.191,2024-04-09 15:04:10,,342.0,257.6,257.6,23.0,230.0,18.0,6.74,176.0
81,351,6250.57,2.04,5,149,438450918,-53282790,2.04,2024-04-09 15:04:11,,343.0,257.79999999999995,257.79999999999995,23.0,231.0,18.0,7.49,178.0
82,352,6252.49,1.969,5,148,438451054,-53282592,1.969,2024-04-09 15:04:12,,337.0,258.0,258.0,23.0,231.0,18.0,8.15,176.0
83,352,6254.3,1.947,5,148,438451210,-53282440,1.947,2024-04-09 15:04:13,,338.0,258.4,258.4,23.0,231.0,18.0,8.86,170.0
80,352,6256.06,1.921,5,149,438451373,-53282311,1.921,2024-04-09 15:04:14,,356.0,258.6,258.6,23.0,231.0,18.0,9.62,173.0
82,353,6257.88,1.917,5,148,438451509,-53282145,1.917,2024-04-09 15:04:15,,367.0,258.79999999999995,258.79999999999995,23.0,232.0,18.0,10.41,177.0
80,353,6259.72,1.905,5,150,438451625,-53281941,1.905,2024-04-09 15:04:16,,359.0,259.20000000000005,259.20000000000005,23.0,232.0,18.0,11.12,178.0
80,353,6261.63,1.902,4,149,438451716,-53281716,1.902,2024-04-09 15:04:17,,332.0,259.4,259.4,23.0,232.0,18.0,11.61,171.0
78,354,6263.53,1.906,4,149,438451806,-53281484,1.906,2024-04-09 15:04:18,,311.0,259.6,259.6,23.0,232.0,18.0,11.9,176.0
80,354,6265.36,1.843,4,151,438451897,-53281272,1.843,2024-04-09 15:04:19,,304.0,259.79999999999995,259.79999999999995,23.0,233.0,18.0,11.94,177.0
82,354,6267.21,1.853,4,150,438452007,-53281066,1.853,2024-04-09 15:04:20,,307.0,260.0,260.0,23.0,233.0,18.0,11.77,171.0
81,355,6269.18,1.959,4,151,438452125,-53280850,1.959,2024-04-09 15:04:21,,303.0,260.20000000000005,260.20000000000005,23.0,233.0,18.0,11.43,174.0
80,355,6271.11,1.936,4,152,438452234,-53280632,1.936,2024-04-09 15:04:22,,292.0,260.4,260.4,23.0,233.0,18.0,10.95,175.0
85,355,6272.95,1.871,4,152,438452352,-53280419,1.871,2024-04-09 15:04:23,,292.0,260.6,260.6,23.0,234.0,18.0,10.5,170.0
77,355,6274.75,1.843,4,152,438452443,-53280213,1.843,2024-04-09 15:04:24,,273.0,260.79999999999995,260.79999999999995,23.0,234.0,18.0,10.0,175.0
79,356,6276.6,1.87,4,152,438452535,-53279993,1.87,2024-04-09 15:04:25,,246.0,261.0,261.0,23.0,234.0,18.0,9.54,173.0
78,356,6278.34,1.866,4,152,438452607,-53279781,1.866,2024-04-09 15:04:26,,240.0,261.4,261.4,22.0,234.0,18.0,9.46,175.0
81,356,6280.12,1.872,4,152,438452689,-53279577,1.872,2024-04-09 15:04:27,,241.0,261.6,261.6,22.0,234.0,18.0,9.66,175.0
77,356,6282.03,1.909,5,152,438452825,-53279369,1.909,2024-04-09 15:04:28,,246.0,261.79999999999995,261.79999999999995,22.0,235.0,18.0,9.9,174.0
76,357,6283.82,1.869,5,154,438452925,-53279169,1.869,2024-04-09 15:04:29,,241.0,262.0,262.0,22.0,235.0,18.0,10.17,178.0
77,357,6285.5,1.845,5,155,438452989,-53278961,1.845,2024-04-09 15:04:30,,223.0,262.20000000000005,262.20000000000005,22.0,235.0,18.0,10.63,167.0
76,357,6287.28,1.83,5,155,438453062,-53278734,1.83,2024-04-09 15:04:31,,207.0,262.4,262.4,22.0,235.0,18.0,10.81,177.0
77,357,6289.05,1.82,4,155,438453089,-53278505,1.82,2024-04-09 15:04:32,,197.0,262.20000000000005,262.20000000000005,22.0,236.0,18.0,10.16,171.0
78,357,6290.77,1.814,4,155,438453107,-53278276,1.814,2024-04-09 15:04:33,,183.0,262.20000000000005,262.20000000000005,22.0,236.0,18.0,8.98,180.0
85,358,6292.74,1.818,4,156,438453134,-53278015,1.818,2024-04-09 15:04:34,,153.0,262.4,262.4,22.0,236.0,18.0,7.33,160.0
79,358,6294.92,1.825,4,156,438453134,-53277725,1.825,2024-04-09 15:04:35,,138.0,262.4,262.4,22.0,236.0,18.0,5.7,169.0
82,358,6297.15,1.825,4,157,438453153,-53277428,1.825,2024-04-09 15:04:36,,171.0,262.6,262.6,22.0,236.0,18.0,4.51,167.0
85,358,6299.49,1.837,4,156,438453199,-53277116,1.837,2024-04-09 15:04:37,,181.0,262.79999999999995,262.79999999999995,22.0,236.0,18.0,3.88,162.0
70,358,6301.78,2.031,4,158,438453225,-53276814,2.031,2024-04-09 15:04:38,,140.0,262.79999999999995,262.79999999999995,22.0,236.0,18.0,3.58,174.0
78,358,6304.16,2.367,4,160,438453245,-53276500,2.367,2024-04-09 15:04:39,,105.0,263.0,263.0,22.0,236.0,18.0,3.59,178.0
80,358,6306.75,2.564,4,159,438453271,-53276156,2.564,2024-04-09 15:04:40,,105.0,263.0,263.0,22.0,236.0,18.0,4.03,164.0
83,359,6309.76,2.821,5,160,438453271,-53275754,2.821,2024-04-09 15:04:41,,129.0,262.79999999999995,262.79999999999995,22.0,236.0,18.0,4.22,180.0
84,359,6313.22,3.233,5,161,438453250,-53275295,3.233,2024-04-09 15:04:42,,129.0,262.79999999999995,262.79999999999995,22.0,237.0,18.0,3.45,177.0
86,359,6317.08,3.792,4,159,438453185,-53274785,3.792,2024-04-09 15:04:43,,119.0,262.6,262.6,22.0,237.0,18.0,2.15,163.0
8,359,6321.45,4.175,4,159,438453094,-53274209,4.175,2024-04-09 15:04:44,,83.0,262.4,262.4,22.0,237.0,18.0,0.7,163.0
0,359,6326.15,4.39,4,159,438453022,-53273587,4.39,2024-04-09 15:04:45,,0.0,262.4,262.4,22.0,237.0,18.0,-0.47,164.0
0,359,6331.02,4.757,4,159,438452956,-53272944,4.757,2024-04-09 15:04:46,,0.0,262.4,262.4,22.0,237.0,18.0,-1.57,165.0
0,359,6336.18,4.992,4,157,438452845,-53272272,4.992,2024-04-09 15:04:47,,0.0,262.20000000000005,262.20000000000005,22.0,237.0,18.0,-2.13,166.0
0,359,6341.85,5.332,4,156,438452667,-53271549,5.332,2024-04-09 15:04:48,,0.0,261.79999999999995,261.79999999999995,22.0,237.0,18.0,-2.58,167.0
0,359,6348.15,5.928,4,155,438452398,-53270774,5.928,2024-04-09 15:04:49,,0.0,261.4,261.4,22.0,237.0,19.0,-3.03,168.0
0,359,6354.94,6.583,4,153,438452058,-53269969,6.583,2024-04-09 15:04:50,,0.0,261.0,261.0,22.0,237.0,19.0,-3.43,169.0
0,359,6361.75,6.925,4,153,438451673,-53269189,6.925,2024-04-09 15:04:51,,0.0,260.6,260.6,22.0,237.0,19.0,-3.93,170.0
0,359,6368.08,6.536,4,152,438451305,-53268480,6.536,2024-04-09 15:04:52,,0.0,260.0,260.0,22.0,237.0,20.0,-4.57,170.0
0,359,6373.69,5.79,4,152,438451028,-53267824,5.79,2024-04-09 15:04:53,,0.0,259.4,259.4,22.0,237.0,20.0,-5.26,171.0
0,359,6378.19,5.557,4,150,438450904,-53267250,5.557,2024-04-09 15:04:54,,0.0,258.79999999999995,258.79999999999995,22.0,237.0,21.0,-5.91,172.0
0,359,6381.7,4.637,4,150,438450987,-53266815,4.637,2024-04-09 15:04:55,,0.0,258.4,258.4,22.0,237.0,21.0,-6.44,173.0
48,359,6384.79,3.062,4,150,438451210,-53266522,3.062,2024-04-09 15:04:56,,41.0,258.0,258.0,22.0,237.0,22.0,-6.79,174.0
47,359,6387.49,2.562,4,148,438451483,-53266375,2.562,2024-04-09 15:04:57,,149.0,257.79999999999995,257.79999999999995,22.0,237.0,22.0,-7.02,175.0
54,359,6389.76,2.177,4,148,438451716,-53266341,2.177,2024-04-09 15:04:58,,199.0,257.79999999999995,257.79999999999995,22.0,237.0,23.0,-7.14,188.0
73,360,6391.67,1.866,4,146,438451898,-53266377,1.866,2024-04-09 15:04:59,,238.0,257.79999999999995,257.79999999999995,22.0,237.0,23.0,-7.18,174.0
70,360,6393.53,1.861,4,147,438452080,-53266486,1.861,2024-04-09 15:05:00,,272.0,257.79999999999995,257.79999999999995,22.0,237.0,23.0,-6.95,162.0
90,360,6395.48,1.861,4,148,438452283,-53266599,1.861,2024-04-09 15:05:01,,291.0,257.79999999999995,257.79999999999995,22.0,237.0,23.0,-6.27,176.0
80,360,6397.42,1.865,4,148,438452489,-53266679,1.865,2024-04-09 15:05:02,,305.0,258.0,258.0,22.0,237.0,23.0,-5.02,172.0
79,361,6399.35,1.869,4,149,438452671,-53266748,1.869,2024-04-09 15:05:03,,312.0,258.0,258.0,22.0,237.0,23.0,-3.15,170.0
80,361,6401.19,1.866,4,148,438452854,-53266815,1.866,2024-04-09 15:05:04,,312.0,258.20000000000005,258.20000000000005,22.0,237.0,23.0,-1.06,176.0
71,361,6402.51,1.7,4,150,438452994,-53266877,1.7,2024-04-09 15:05:05,,296.0,258.4,258.4,22.0,237.0,23.0,1.04,159.0
0,361,6402.95,0.817,4,149,438453043,-53266898,0.817,2024-04-09 15:05:06,,0.0,258.6,258.6,22.0,237.0,23.0,3.77,
0,361,6402.95,0.0,4,151,438453043,-53266898,0.0,2024-04-09 15:05:07,,0.0,258.6,258.6,22.0,237.0,23.0,3.35,
0,361,6402.95,0.0,5,151,438453043,-53266898,0.0,2024-04-09 15:05:08,,0.0,258.79999999999995,258.79999999999995,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,5,150,438453043,-53266898,0.0,2024-04-09 15:05:09,,0.0,258.79999999999995,258.79999999999995,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,5,150,438453043,-53266898,0.0,2024-04-09 15:05:10,,0.0,259.0,259.0,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,5,150,438453043,-53266898,0.0,2024-04-09 15:05:11,,0.0,259.0,259.0,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,6,149,438453043,-53266898,0.0,2024-04-09 15:05:12,,0.0,259.0,259.0,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,7,149,438453043,-53266898,0.0,2024-04-09 15:05:13,,0.0,259.20000000000005,259.20000000000005,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,7,148,438453043,-53266898,0.0,2024-04-09 15:05:14,,0.0,259.20000000000005,259.20000000000005,22.0,237.0,23.0,0.0,
0,361,6402.95,0.0,7,148,438453043,-53266898,0.0,2024-04-09 15:05:15,,0.0,259.4,259.4,22.0,237.0,23.0,0.0,
0,361,6402.95,0.584,7,149,438453151,-53266967,0.584,2024-04-09 15:05:42,,0.0,259.4,259.4,22.0,237.0,23.0,0.0,
21,361,6403.48,1.278,7,150,438453288,-53267019,1.278,2024-04-09 15:05:43,,57.0,259.4,259.4,22.0,237.0,23.0,0.0,174.0
56,362,6404.81,1.278,7,148,438453425,-53267067,1.278,2024-04-09 15:05:44,,198.0,259.6,259.6,22.0,237.0,23.0,0.0,174.0
71,362,6406.53,1.456,6,148,438453603,-53267134,1.456,2024-04-09 15:05:45,,279.0,259.6,259.6,22.0,237.0,23.0,0.0,174.0
74,362,6408.5,1.794,6,147,438453809,-53267224,1.794,2024-04-09 15:05:46,,266.0,259.6,259.6,22.0,237.0,23.0,0.0,195.0
68,363,6410.51,1.948,6,145,438453991,-53267334,1.948,2024-04-09 15:05:47,,247.0,259.6,259.6,22.0,237.0,23.0,0.76,172.0
78,363,6412.68,2.029,6,143,438454194,-53267462,2.029,2024-04-09 15:05:48,,240.0,259.79999999999995,259.79999999999995,22.0,238.0,23.0,2.57,167.0
