distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade,calories,heart_rate
642.56,2.821,15,438174067,-52926629,2.821,2023-06-05 17:22:58,,24.0,55.799999999999955,17.0,0.0,55.799999999999955,3.0,,
644.46,2.744,15,438174258,-52926730,2.744,2023-06-05 17:22:59,,24.0,56.0,17.0,0.0,56.0,2.3,,
645.22,2.308,18,438174288,-52926805,2.308,2023-06-05 17:23:00,,24.0,56.0,17.0,0.0,56.0,1.82,,
645.82,1.868,23,438174325,-52926869,1.868,2023-06-05 17:23:01,,24.0,56.0,17.0,0.0,56.0,1.53,,
647.54,1.551,23,438174333,-52927098,1.551,2023-06-05 17:23:02,,24.0,56.0,17.0,0.0,56.0,1.41,,
648.64,1.387,23,438174370,-52927237,1.387,2023-06-05 17:23:03,,24.0,56.200000000000045,17.0,0.0,56.200000000000045,1.36,,
650.71,1.269,22,438174416,-52927505,1.269,2023-06-05 17:23:04,,24.0,56.200000000000045,17.0,0.0,56.200000000000045,1.43,,
653.78,1.698,22,438174462,-52927908,1.698,2023-06-05 17:23:05,,24.0,56.200000000000045,17.0,0.0,56.200000000000045,1.66,,
659.65,2.593,20,438174089,-52928510,2.593,2023-06-05 17:23:06,,24.0,56.39999999999998,17.0,0.0,56.39999999999998,2.1,,
666.54,2.811,19,438173535,-52929112,2.811,2023-06-05 17:23:07,,24.0,56.39999999999998,17.0,0.0,56.39999999999998,2.91,,
671.46,3.192,18,438173460,-52929700,3.192,2023-06-05 17:23:08,,24.0,56.60000000000002,17.0,0.0,56.60000000000002,3.81,,
675.1,3.314,17,438173581,-52930152,3.314,2023-06-05 17:23:09,,24.0,56.799999999999955,17.0,0.0,56.799999999999955,4.46,,
678.12,3.355,17,438173719,-52930524,3.355,2023-06-05 17:23:10,,24.0,56.799999999999955,18.0,0.0,56.799999999999955,4.47,,
682.09,3.385,16,438173855,-52931026,3.385,2023-06-05 17:23:11,,23.0,56.799999999999955,18.0,0.0,56.799999999999955,4.13,,
686.53,3.62,16,438174066,-52931559,3.62,2023-06-05 17:23:12,,23.0,57.0,18.0,0.0,57.0,3.68,,
692.09,3.842,15,438174331,-52932212,3.842,2023-06-05 17:23:13,,23.0,57.0,18.0,0.0,57.0,3.24,,
697.42,4.16,15,438174680,-52932791,4.16,2023-06-05 17:23:14,,23.0,57.200000000000045,18.0,0.0,57.200000000000045,2.9,,
701.17,4.42,15,438174815,-52933247,4.42,2023-06-05 17:23:15,,23.0,57.200000000000045,18.0,0.0,57.200000000000045,2.65,,
705.09,4.388,15,438174871,-52933766,4.388,2023-06-05 17:23:16,,23.0,57.39999999999998,18.0,0.0,57.39999999999998,2.46,,
710.2,4.307,15,438175246,-52934231,4.307,2023-06-05 17:23:17,,23.0,57.60000000000002,18.0,0.0,57.60000000000002,2.38,,
714.94,4.352,14,438175371,-52934809,4.352,2023-06-05 17:23:18,,23.0,57.60000000000002,18.0,0.0,57.60000000000002,2.38,,
719.23,4.337,14,438175380,-52935380,4.337,2023-06-05 17:23:19,,23.0,57.799999999999955,18.0,0.0,57.799999999999955,2.35,,
724.89,4.519,14,438175151,-52936069,4.519,2023-06-05 17:23:20,,23.0,57.799999999999955,19.0,0.0,57.799999999999955,2.23,,
736.17,4.746,13,438174281,-52937088,4.746,2023-06-05 17:23:21,,23.0,57.799999999999955,19.0,0.0,57.799999999999955,2.07,,
746.11,5.514,13,438173878,-52938276,5.514,2023-06-05 17:23:22,,23.0,57.799999999999955,19.0,0.0,57.799999999999955,1.89,,
751.77,5.658,12,438173757,-52939021,5.658,2023-06-05 17:23:23,,23.0,58.0,19.0,0.0,58.0,1.71,,
758.0,5.592,12,438173633,-52939842,5.592,2023-06-05 17:23:24,,23.0,58.0,19.0,0.0,58.0,1.54,,
763.35,5.575,13,438173567,-52940552,5.575,2023-06-05 17:23:25,,23.0,58.200000000000045,19.0,0.0,58.200000000000045,1.4,,
767.94,5.575,13,438173559,-52941164,5.575,2023-06-05 17:23:26,,23.0,58.200000000000045,19.0,0.0,58.200000000000045,1.29,,
775.62,5.496,13,438173522,-52942186,5.496,2023-06-05 17:23:27,,23.0,58.200000000000045,19.0,0.0,58.200000000000045,1.23,,
781.99,5.499,12,438173552,-52943036,5.499,2023-06-05 17:23:28,,23.0,58.39999999999998,19.0,0.0,58.39999999999998,1.26,,
789.62,5.15,12,438173865,-52943951,5.15,2023-06-05 17:23:29,,23.0,58.39999999999998,19.0,0.0,58.39999999999998,1.3,,
796.74,5.083,12,438174153,-52944835,5.083,2023-06-05 17:23:30,,23.0,58.60000000000002,19.0,0.0,58.60000000000002,1.3,,
803.08,5.644,11,438174423,-52945618,5.644,2023-06-05 17:23:31,,23.0,58.60000000000002,19.0,0.0,58.60000000000002,1.31,,
808.57,5.758,11,438174700,-52946253,5.758,2023-06-05 17:23:32,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,1.35,,
814.21,5.604,11,438174934,-52946948,5.604,2023-06-05 17:23:33,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,1.34,,
820.97,5.728,11,438175236,-52947761,5.728,2023-06-05 17:23:34,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,1.28,,
826.96,5.782,11,438175555,-52948465,5.782,2023-06-05 17:23:35,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.99,,
833.98,5.786,11,438175874,-52949309,5.786,2023-06-05 17:23:36,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.0,,
842.08,5.866,11,438176079,-52950352,5.866,2023-06-05 17:23:37,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.0,,
849.06,5.802,10,438176146,-52951280,5.802,2023-06-05 17:23:38,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
856.07,5.864,10,438176266,-52952206,5.864,2023-06-05 17:23:39,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
862.49,5.916,10,438176542,-52952989,5.916,2023-06-05 17:23:40,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
868.95,5.977,10,438176824,-52953777,5.977,2023-06-05 17:23:41,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
875.24,5.992,10,438177025,-52954568,5.992,2023-06-05 17:23:42,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
881.45,6.026,10,438177312,-52955314,6.026,2023-06-05 17:23:43,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
887.93,6.036,9,438177635,-52956091,6.036,2023-06-05 17:23:44,,23.0,58.60000000000002,20.0,0.0,58.60000000000002,0.0,,
894.37,6.036,9,438177963,-52956840,6.036,2023-06-05 17:23:45,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.0,,
899.85,5.622,9,438178165,-52957523,5.622,2023-06-05 17:23:46,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.0,,
905.39,5.825,9,438178315,-52958236,5.825,2023-06-05 17:23:47,,23.0,58.799999999999955,20.0,0.0,58.799999999999955,0.0,,
910.64,5.646,9,438178410,-52958926,5.646,2023-06-05 17:23:48,,23.0,59.0,20.0,0.0,59.0,0.0,,
916.0,5.583,9,438178501,-52959635,5.583,2023-06-05 17:23:49,,23.0,59.0,20.0,0.0,59.0,0.0,,
921.62,5.614,9,438178558,-52960382,5.614,2023-06-05 17:23:50,,23.0,59.0,20.0,0.0,59.0,0.0,,
926.6,5.649,9,438178638,-52961042,5.649,2023-06-05 17:23:51,,23.0,59.200000000000045,20.0,0.0,59.200000000000045,0.0,,
931.74,5.163,9,438178727,-52961721,5.163,2023-06-05 17:23:52,,23.0,59.200000000000045,20.0,0.0,59.200000000000045,0.0,,
937.42,5.004,9,438178819,-52962469,5.004,2023-06-05 17:23:53,,23.0,59.200000000000045,20.0,0.0,59.200000000000045,0.0,,
943.11,5.465,8,438178981,-52963207,5.465,2023-06-05 17:23:54,,23.0,59.200000000000045,20.0,0.0,59.200000000000045,0.0,,
948.52,5.405,8,438179169,-52963886,5.405,2023-06-05 17:23:55,,23.0,59.200000000000045,20.0,0.0,59.200000000000045,0.0,,
954.99,5.334,8,438179382,-52964709,5.334,2023-06-05 17:23:56,,23.0,59.39999999999998,20.0,0.0,59.39999999999998,0.0,,
961.12,5.444,8,438179650,-52965443,5.444,2023-06-05 17:23:57,,23.0,59.39999999999998,20.0,0.0,59.39999999999998,0.0,,
968.19,5.207,8,438180021,-52966272,5.207,2023-06-05 17:23:58,,23.0,59.39999999999998,20.0,0.0,59.39999999999998,0.0,,
974.85,6.035,8,438180292,-52967095,6.035,2023-06-05 17:23:59,,23.0,59.39999999999998,20.0,0.0,59.39999999999998,0.0,,
981.44,5.627,8,438180520,-52967925,5.627,2023-06-05 17:24:00,,23.0,59.60000000000002,20.0,0.0,59.60000000000002,0.0,,
988.14,5.191,7,438180753,-52968781,5.191,2023-06-05 17:24:01,,23.0,59.60000000000002,20.0,0.0,59.60000000000002,0.0,,
994.11,5.131,7,438180903,-52969547,5.131,2023-06-05 17:24:02,,23.0,59.60000000000002,20.0,0.0,59.60000000000002,0.0,,
999.98,5.131,7,438181110,-52970289,5.131,2023-06-05 17:24:03,,23.0,59.799999999999955,20.0,0.0,59.799999999999955,0.0,,
1005.51,5.131,7,438181196,-52971012,5.131,2023-06-05 17:24:04,,23.0,59.799999999999955,20.0,0.0,59.799999999999955,0.0,,
1010.72,5.195,7,438181349,-52971681,5.195,2023-06-05 17:24:05,,23.0,60.0,20.0,0.0,60.0,0.0,,
1016.55,5.175,7,438181650,-52972360,5.175,2023-06-05 17:24:06,,23.0,60.200000000000045,20.0,0.0,60.200000000000045,0.0,,
1022.13,5.412,7,438181958,-52973012,5.412,2023-06-05 17:24:07,,23.0,60.200000000000045,20.0,0.0,60.200000000000045,0.0,,
1027.85,5.65,7,438182168,-52973717,5.65,2023-06-05 17:24:08,,23.0,60.39999999999998,20.0,0.0,60.39999999999998,0.18,,
1033.15,5.724,8,438182350,-52974384,5.724,2023-06-05 17:24:09,,23.0,60.60000000000002,20.0,0.0,60.60000000000002,1.87,,
1038.26,5.307,9,438182604,-52974995,5.307,2023-06-05 17:24:10,,23.0,60.799999999999955,20.0,0.0,60.799999999999955,2.01,,
1043.52,5.258,8,438182876,-52975621,5.258,2023-06-05 17:24:11,,23.0,61.0,20.0,0.0,61.0,2.17,,
1048.24,5.285,9,438183113,-52976164,5.285,2023-06-05 17:24:12,,23.0,61.200000000000045,21.0,0.0,61.200000000000045,2.34,,
1052.21,4.513,8,438183234,-52976666,4.513,2023-06-05 17:24:13,,23.0,61.39999999999998,21.0,0.0,61.39999999999998,2.49,,
1057.52,4.306,8,438183475,-52977301,4.306,2023-06-05 17:24:14,,23.0,61.60000000000002,21.0,0.0,61.60000000000002,2.66,,
1062.36,4.465,8,438183632,-52977919,4.465,2023-06-05 17:24:15,,23.0,61.60000000000002,21.0,0.0,61.60000000000002,2.84,,
1066.78,4.4,8,438183804,-52978463,4.4,2023-06-05 17:24:16,,23.0,61.799999999999955,21.0,0.0,61.799999999999955,3.05,,
1071.56,4.352,8,438183916,-52979080,4.352,2023-06-05 17:24:17,,23.0,62.0,22.0,0.0,62.0,3.26,,
1076.21,4.514,8,438184046,-52979682,4.514,2023-06-05 17:24:18,,23.0,62.200000000000045,22.0,0.0,62.200000000000045,3.42,,
1081.31,4.577,7,438184216,-52980325,4.577,2023-06-05 17:24:19,,23.0,62.39999999999998,22.0,0.0,62.39999999999998,3.5,,
1085.71,4.311,7,438184400,-52980882,4.311,2023-06-05 17:24:20,,23.0,62.60000000000002,22.0,0.0,62.60000000000002,3.54,,
1089.8,4.127,7,438184548,-52981390,4.127,2023-06-05 17:24:21,,23.0,62.799999999999955,22.0,0.0,62.799999999999955,3.61,,
1094.47,4.084,7,438184829,-52981916,4.084,2023-06-05 17:24:22,,23.0,63.0,22.0,0.0,63.0,3.7,,
1099.42,4.682,7,438185109,-52982478,4.682,2023-06-05 17:24:23,,23.0,63.200000000000045,23.0,0.0,63.200000000000045,3.78,,
1102.57,4.928,8,438185201,-52982869,4.928,2023-06-05 17:24:24,,23.0,63.39999999999998,23.0,0.0,63.39999999999998,3.87,,
1107.03,4.918,8,438185434,-52983389,4.918,2023-06-05 17:24:25,,23.0,63.60000000000002,23.0,0.0,63.60000000000002,3.92,,
1111.84,4.821,9,438185668,-52983959,4.821,2023-06-05 17:24:26,,23.0,63.799999999999955,23.0,0.0,63.799999999999955,3.93,,
1116.11,4.786,9,438185891,-52984461,4.786,2023-06-05 17:24:27,,23.0,64.0,23.0,0.0,64.0,3.85,,
1119.51,3.811,8,438186082,-52984865,3.811,2023-06-05 17:24:28,,23.0,64.0,24.0,0.0,64.0,3.72,,
1122.15,3.291,8,438186156,-52985195,3.291,2023-06-05 17:24:29,,23.0,64.20000000000005,24.0,0.0,64.20000000000005,3.5,,
1124.37,2.546,8,438186275,-52985451,2.546,2023-06-05 17:24:30,,23.0,64.39999999999998,24.0,0.0,64.39999999999998,3.27,,
1126.08,2.284,9,438186375,-52985641,2.284,2023-06-05 17:24:31,,23.0,64.39999999999998,24.0,0.0,64.39999999999998,3.12,,
1128.09,2.222,9,438186503,-52985853,2.222,2023-06-05 17:24:32,,23.0,64.60000000000002,24.0,0.0,64.60000000000002,3.08,,
1130.44,2.251,8,438186674,-52986103,2.251,2023-06-05 17:24:33,,23.0,64.60000000000002,24.0,0.0,64.60000000000002,3.13,,
1132.34,2.29,8,438186749,-52986332,2.29,2023-06-05 17:24:34,,23.0,64.79999999999995,25.0,0.0,64.79999999999995,3.25,,
1134.36,2.251,8,438186794,-52986595,2.251,2023-06-05 17:24:35,,23.0,64.79999999999995,25.0,0.0,64.79999999999995,3.44,,
1136.12,2.126,8,438186876,-52986812,2.126,2023-06-05 17:24:36,,23.0,65.0,25.0,0.0,65.0,3.68,,
1139.13,2.345,8,438186930,-52987201,2.345,2023-06-05 17:24:37,,23.0,65.0,25.0,0.0,65.0,3.85,,
1142.3,2.539,7,438186904,-52987615,2.539,2023-06-05 17:24:38,,23.0,65.20000000000005,25.0,0.0,65.20000000000005,3.88,,
1145.21,2.575,7,438187001,-52987972,2.575,2023-06-05 17:24:39,,23.0,65.20000000000005,25.0,0.0,65.20000000000005,3.8,,
1148.26,2.585,7,438187175,-52988331,2.585,2023-06-05 17:24:40,,23.0,65.39999999999998,25.0,0.0,65.39999999999998,3.71,,
1151.3,2.675,7,438187285,-52988703,2.675,2023-06-05 17:24:41,,23.0,65.39999999999998,25.0,0.0,65.39999999999998,3.7,,
1154.89,2.762,7,438187483,-52989125,2.762,2023-06-05 17:24:42,,23.0,65.60000000000002,25.0,0.0,65.60000000000002,3.75,,
1158.1,2.833,7,438187568,-52989536,2.833,2023-06-05 17:24:43,,23.0,65.79999999999995,25.0,0.0,65.79999999999995,3.88,,
1160.82,2.805,7,438187688,-52989857,2.805,2023-06-05 17:24:44,,23.0,65.79999999999995,26.0,0.0,65.79999999999995,4.01,,
1163.29,2.727,7,438187862,-52990126,2.727,2023-06-05 17:24:45,,23.0,66.0,26.0,0.0,66.0,4.11,,
1165.1,2.663,9,438187931,-52990344,2.663,2023-06-05 17:24:46,,23.0,66.0,26.0,0.0,66.0,4.14,,
1167.22,2.573,9,438188013,-52990596,2.573,2023-06-05 17:24:47,,23.0,66.20000000000005,26.0,0.0,66.20000000000005,4.11,,
1170.02,2.387,9,438188141,-52990939,2.387,2023-06-05 17:24:48,,23.0,66.20000000000005,26.0,0.0,66.20000000000005,3.98,,
1173.54,2.981,9,438188354,-52991335,2.981,2023-06-05 17:24:49,,23.0,66.39999999999998,26.0,0.0,66.39999999999998,3.8,,
1176.34,3.333,9,438188504,-52991655,3.333,2023-06-05 17:24:50,,23.0,66.39999999999998,26.0,0.0,66.39999999999998,3.61,,
1179.01,3.093,9,438188639,-52991957,3.093,2023-06-05 17:24:51,,23.0,66.60000000000002,26.0,0.0,66.60000000000002,3.43,,
1181.97,3.025,9,438188776,-52992317,3.025,2023-06-05 17:24:52,,23.0,66.60000000000002,26.0,0.0,66.60000000000002,3.26,,
1185.13,3.101,9,438188948,-52992697,3.101,2023-06-05 17:24:53,,23.0,66.79999999999995,26.0,0.0,66.79999999999995,3.08,,
1187.97,2.941,9,438189096,-52993032,2.941,2023-06-05 17:24:54,,23.0,66.79999999999995,27.0,0.0,66.79999999999995,2.89,,
1190.23,2.814,8,438189053,-52993317,2.814,2023-06-05 17:24:55,,23.0,66.79999999999995,27.0,0.0,66.79999999999995,2.7,,
1191.07,2.296,8,438189069,-52993422,2.296,2023-06-05 17:24:56,,23.0,67.0,27.0,0.0,67.0,2.53,,
1191.17,1.886,8,438189079,-52993434,1.886,2023-06-05 17:24:57,,23.0,67.0,27.0,0.0,67.0,2.41,,
1193.26,1.097,11,438189509,-52994537,1.097,2023-06-05 17:25:15,,23.0,67.39999999999998,27.0,0.0,67.39999999999998,0.0,,
1195.57,1.52,10,438189607,-52994814,1.52,2023-06-05 17:25:16,,23.0,67.39999999999998,27.0,0.0,67.39999999999998,0.0,,
1198.64,1.639,10,438189809,-52995157,1.639,2023-06-05 17:25:17,,23.0,67.39999999999998,27.0,0.0,67.39999999999998,0.0,,
1201.1,1.769,10,438189926,-52995450,1.769,2023-06-05 17:25:18,,23.0,67.39999999999998,27.0,0.0,67.39999999999998,0.0,,
1203.85,1.317,10,438190014,-52995794,1.317,2023-06-05 17:25:19,,23.0,67.39999999999998,27.0,0.0,67.39999999999998,0.0,,
1207.22,2.057,9,438190139,-52996216,2.057,2023-06-05 17:25:20,,23.0,67.60000000000002,27.0,0.0,67.60000000000002,0.0,,
1211.37,2.567,9,438190279,-52996740,2.567,2023-06-05 17:25:21,,23.0,67.60000000000002,27.0,0.0,67.60000000000002,1.49,,
1215.13,2.809,9,438190449,-52997194,2.809,2023-06-05 17:25:22,,23.0,67.79999999999995,27.0,0.0,67.79999999999995,2.06,,
1218.29,2.992,8,438190595,-52997585,2.992,2023-06-05 17:25:23,,23.0,67.79999999999995,28.0,0.0,67.79999999999995,2.93,,
1221.3,3.026,8,438190695,-52997969,3.026,2023-06-05 17:25:24,,23.0,68.0,28.0,0.0,68.0,3.35,,
1224.13,2.976,10,438190822,-52998309,2.976,2023-06-05 17:25:25,,23.0,68.0,28.0,0.0,68.0,3.47,,
1226.49,2.923,11,438190924,-52998586,2.923,2023-06-05 17:25:26,,23.0,68.20000000000005,28.0,0.0,68.20000000000005,3.37,,
1228.75,2.782,11,438191053,-52998835,2.782,2023-06-05 17:25:27,,23.0,68.20000000000005,28.0,0.0,68.20000000000005,3.16,,
1231.31,2.73,11,438191225,-52999117,2.73,2023-06-05 17:25:28,,23.0,68.20000000000005,28.0,0.0,68.20000000000005,2.94,,
1232.11,2.711,11,438191263,-52999211,2.711,2023-06-05 17:25:29,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,2.76,,
1232.17,0.585,11,438191263,-52999219,0.585,2023-06-05 17:25:30,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,2.63,,
1232.17,0.0,10,438191263,-52999219,0.0,2023-06-05 17:25:31,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,2.53,,
1232.17,0.0,10,438191228,-52999219,0.0,2023-06-05 17:25:32,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.15,,
1232.17,0.0,10,438191218,-52999187,0.0,2023-06-05 17:25:33,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.0,,
1232.17,0.574,10,438191218,-52999179,0.574,2023-06-05 17:25:34,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.0,,
1232.32,0.673,11,438191181,-52999179,0.673,2023-06-05 17:25:35,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.0,,
1234.56,1.825,10,438191504,-52999711,1.825,2023-06-05 17:25:50,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.0,,
1236.55,1.463,10,438191647,-52999934,1.463,2023-06-05 17:25:51,,23.0,68.39999999999998,28.0,0.0,68.39999999999998,0.0,,
1238.92,1.786,10,438191710,-53000233,1.786,2023-06-05 17:25:52,,23.0,68.60000000000002,28.0,0.0,68.60000000000002,0.0,,
1241.36,1.889,10,438191718,-53000556,1.889,2023-06-05 17:25:53,,23.0,68.60000000000002,28.0,0.0,68.60000000000002,0.0,,
1244.25,2.212,10,438191794,-53000924,2.212,2023-06-05 17:25:54,,23.0,68.60000000000002,28.0,0.0,68.60000000000002,0.0,,
1247.46,1.956,10,438191923,-53001337,1.956,2023-06-05 17:25:55,,23.0,68.60000000000002,28.0,0.0,68.60000000000002,0.0,,
1250.96,2.202,10,438192018,-53001786,2.202,2023-06-05 17:25:56,,23.0,68.60000000000002,28.0,0.0,68.60000000000002,0.0,,
1255.22,3.183,9,438192149,-53002325,3.183,2023-06-05 17:25:57,,23.0,68.79999999999995,28.0,0.0,68.79999999999995,1.12,,
1258.96,3.548,9,438192287,-53002799,3.548,2023-06-05 17:25:58,,23.0,68.79999999999995,29.0,0.0,68.79999999999995,1.57,,
1263.76,3.773,9,438192422,-53003420,3.773,2023-06-05 17:25:59,,23.0,69.0,29.0,0.0,69.0,1.81,,
1269.61,4.174,9,438192597,-53004176,4.174,2023-06-05 17:26:00,,23.0,69.0,29.0,0.0,69.0,2.11,,
1274.98,4.426,9,438192816,-53004835,4.426,2023-06-05 17:26:01,,23.0,69.20000000000005,29.0,0.0,69.20000000000005,2.28,,
1280.92,4.602,9,438193157,-53005507,4.602,2023-06-05 17:26:02,,23.0,69.39999999999998,29.0,0.0,69.39999999999998,2.44,,
1287.69,5.22,8,438193518,-53006270,5.22,2023-06-05 17:26:03,,24.0,69.39999999999998,29.0,0.0,69.39999999999998,2.62,,
1295.23,6.067,8,438193999,-53007076,6.067,2023-06-05 17:26:04,,24.0,69.60000000000002,29.0,0.0,69.60000000000002,2.78,,
1302.13,6.214,9,438194420,-53007830,6.214,2023-06-05 17:26:05,,24.0,69.79999999999995,29.0,0.0,69.79999999999995,2.88,,
1309.28,6.152,8,438194905,-53008571,6.152,2023-06-05 17:26:06,,24.0,70.20000000000005,30.0,0.0,70.20000000000005,2.96,,
1315.9,6.018,8,438195295,-53009325,6.018,2023-06-05 17:26:07,,24.0,70.39999999999998,30.0,0.0,70.39999999999998,3.07,,
1320.94,5.631,8,438195510,-53009940,5.631,2023-06-05 17:26:08,,24.0,70.79999999999995,30.0,0.0,70.79999999999995,3.2,,
1327.57,5.39,8,438195765,-53010770,5.39,2023-06-05 17:26:09,,24.0,71.0,30.0,0.0,71.0,3.35,,
1333.01,5.353,8,438195928,-53011462,5.353,2023-06-05 17:26:10,,24.0,71.39999999999998,31.0,0.0,71.39999999999998,3.57,,
1337.9,5.353,7,438196064,-53012097,5.353,2023-06-05 17:26:11,,24.0,71.79999999999995,31.0,0.0,71.79999999999995,3.82,,
1342.19,5.353,7,438196200,-53012649,5.353,2023-06-05 17:26:12,,24.0,72.0,31.0,0.0,72.0,4.13,,
1348.41,5.515,7,438196370,-53013444,5.515,2023-06-05 17:26:13,,24.0,72.20000000000005,32.0,0.0,72.20000000000005,4.47,,
1354.17,5.533,8,438196554,-53014182,5.533,2023-06-05 17:26:14,,24.0,72.39999999999998,32.0,0.0,72.39999999999998,4.75,,
1359.04,5.466,8,438196700,-53014801,5.466,2023-06-05 17:26:15,,24.0,72.79999999999995,32.0,0.0,72.79999999999995,4.86,,
1363.92,5.372,10,438196872,-53015424,5.372,2023-06-05 17:26:16,,24.0,73.0,32.0,0.0,73.0,4.84,,
1370.0,5.43,10,438197082,-53016191,5.43,2023-06-05 17:26:17,,24.0,73.39999999999998,33.0,0.0,73.39999999999998,4.75,,
1376.23,5.261,9,438197353,-53016953,5.261,2023-06-05 17:26:18,,24.0,73.79999999999995,33.0,0.0,73.79999999999995,4.71,,
1380.92,5.146,9,438197592,-53017501,5.146,2023-06-05 17:26:19,,24.0,74.39999999999998,33.0,0.0,74.39999999999998,4.8,,
1386.03,5.131,9,438197890,-53018086,5.131,2023-06-05 17:26:20,,24.0,74.79999999999995,34.0,0.0,74.79999999999995,5.06,,
1390.78,5.329,9,438198098,-53018650,5.329,2023-06-05 17:26:21,,24.0,75.20000000000005,34.0,0.0,75.20000000000005,5.5,,
1395.71,5.192,8,438198375,-53019216,5.192,2023-06-05 17:26:22,,24.0,75.60000000000002,35.0,0.0,75.60000000000002,6.08,,
1401.64,5.196,8,438198739,-53019863,5.196,2023-06-05 17:26:23,,24.0,76.0,35.0,0.0,76.0,6.63,,
1407.36,5.214,8,438199144,-53020445,5.214,2023-06-05 17:26:24,,24.0,76.20000000000005,36.0,0.0,76.20000000000005,6.99,,
1412.15,5.214,8,438199478,-53020948,5.214,2023-06-05 17:26:25,,24.0,76.39999999999998,36.0,0.0,76.39999999999998,6.96,,
1417.59,5.214,8,438199784,-53021559,5.214,2023-06-05 17:26:26,,24.0,76.39999999999998,36.0,0.0,76.39999999999998,6.55,,
1423.57,5.385,8,438200145,-53022220,5.385,2023-06-05 17:26:27,,24.0,76.39999999999998,36.0,0.0,76.39999999999998,5.72,,
1429.69,5.436,8,438200511,-53022893,5.436,2023-06-05 17:26:28,,24.0,76.39999999999998,36.0,0.0,76.39999999999998,4.63,,
1435.98,5.458,8,438200876,-53023597,5.458,2023-06-05 17:26:29,,24.0,76.39999999999998,37.0,0.0,76.39999999999998,3.47,,
1442.0,5.622,7,438201206,-53024303,5.622,2023-06-05 17:26:30,,24.0,76.60000000000002,37.0,0.0,76.60000000000002,2.38,,
1447.71,5.667,7,438201523,-53024932,5.667,2023-06-05 17:26:31,,24.0,76.60000000000002,37.0,0.0,76.60000000000002,1.56,,
1452.74,5.601,7,438201841,-53025470,5.601,2023-06-05 17:26:32,,24.0,77.0,37.0,0.0,77.0,1.15,,
1457.46,5.03,7,438202161,-53025972,5.03,2023-06-05 17:26:33,,24.0,77.20000000000005,37.0,0.0,77.20000000000005,1.14,,
1461.85,4.787,7,438202451,-53026435,4.787,2023-06-05 17:26:34,,24.0,77.39999999999998,37.0,0.0,77.39999999999998,1.46,,
1465.75,4.388,6,438202709,-53026839,4.388,2023-06-05 17:26:35,,24.0,77.60000000000002,37.0,0.0,77.60000000000002,1.94,,
1469.54,3.923,6,438202961,-53027231,3.923,2023-06-05 17:26:36,,24.0,77.79999999999995,37.0,0.0,77.79999999999995,2.47,,
1473.17,3.773,6,438203230,-53027609,3.773,2023-06-05 17:26:37,,24.0,78.0,38.0,0.0,78.0,2.97,,
1477.03,3.859,6,438203464,-53028015,3.859,2023-06-05 17:26:38,,24.0,78.39999999999998,38.0,0.0,78.39999999999998,3.48,,
1480.32,4.001,6,438203686,-53028352,4.001,2023-06-05 17:26:39,,24.0,78.79999999999995,38.0,0.0,78.79999999999995,4.05,,
1483.47,4.146,6,438203907,-53028672,4.146,2023-06-05 17:26:40,,24.0,79.0,38.0,0.0,79.0,4.68,,
1486.65,3.537,6,438204142,-53029004,3.537,2023-06-05 17:26:41,,24.0,79.39999999999998,39.0,0.0,79.39999999999998,5.34,,
