calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade
23,103,2023-04-06 17:00:06,,617.77,2.314,16.0,438160550.0,-52952406.0,2.314,18.0,31.200000000000045,9.0,0.0,31.200000000000045,2.18
23,103,2023-04-06 17:00:07,,620.59,2.533,15.0,438160601.0,-52952776.0,2.533,18.0,31.399999999999977,9.0,0.0,31.399999999999977,2.48
23,103,2023-04-06 17:00:08,,623.34,2.433,15.0,438160691.0,-52953128.0,2.433,18.0,31.399999999999977,9.0,0.0,31.399999999999977,2.89
24,103,2023-04-06 17:00:09,,625.87,2.413,15.0,438160782.0,-52953445.0,2.413,18.0,31.600000000000023,9.0,0.0,31.600000000000023,3.33
24,103,2023-04-06 17:00:10,,628.39,2.436,14.0,438160873.0,-52953765.0,2.436,18.0,31.799999999999955,9.0,0.0,31.799999999999955,3.73
24,103,2023-04-06 17:00:11,,631.0,2.481,14.0,438160975.0,-52954078.0,2.481,18.0,31.799999999999955,9.0,0.0,31.799999999999955,4.05
24,103,2023-04-06 17:00:12,,633.73,2.526,14.0,438161183.0,-52954349.0,2.526,18.0,32.0,9.0,0.0,32.0,4.27
24,103,2023-04-06 17:00:13,,637.34,2.693,13.0,438161543.0,-52954522.0,2.693,18.0,32.200000000000045,9.0,0.0,32.200000000000045,4.48
24,103,2023-04-06 17:00:14,,640.85,2.851,13.0,438161894.0,-52954532.0,2.851,18.0,32.39999999999998,10.0,0.0,32.39999999999998,4.67
24,103,2023-04-06 17:00:15,,642.78,3.005,13.0,438162114.0,-52954617.0,3.005,18.0,32.39999999999998,10.0,0.0,32.39999999999998,4.79
25,123,2023-04-06 17:00:16,,644.75,2.713,12.0,438162296.0,-52954749.0,2.713,18.0,32.60000000000002,10.0,0.0,32.60000000000002,4.79
25,124,2023-04-06 17:00:17,,647.41,2.558,12.0,438162484.0,-52954997.0,2.558,18.0,32.60000000000002,10.0,0.0,32.60000000000002,4.69
25,125,2023-04-06 17:00:18,,651.55,2.889,12.0,438162694.0,-52955497.0,2.889,18.0,32.799999999999955,10.0,0.0,32.799999999999955,4.44
25,124,2023-04-06 17:00:19,,656.39,3.196,12.0,438162790.0,-52956134.0,3.196,18.0,32.799999999999955,10.0,0.0,32.799999999999955,4.06
25,124,2023-04-06 17:00:20,,660.01,3.277,12.0,438162926.0,-52956580.0,3.277,18.0,32.799999999999955,10.0,0.0,32.799999999999955,3.58
26,124,2023-04-06 17:00:21,,662.31,3.336,14.0,438163046.0,-52956844.0,3.336,18.0,32.799999999999955,10.0,0.0,32.799999999999955,3.09
26,125,2023-04-06 17:00:22,,663.45,2.944,15.0,438163064.0,-52956988.0,2.944,18.0,33.0,10.0,0.0,33.0,2.6
26,125,2023-04-06 17:00:23,,665.42,2.643,15.0,438163226.0,-52957156.0,2.643,18.0,33.200000000000045,10.0,0.0,33.200000000000045,2.27
26,125,2023-04-06 17:00:24,,668.79,2.478,17.0,438163548.0,-52957388.0,2.478,18.0,33.200000000000045,11.0,0.0,33.200000000000045,2.15
26,125,2023-04-06 17:00:25,,672.22,2.673,18.0,438163839.0,-52957639.0,2.673,18.0,33.39999999999998,11.0,0.0,33.39999999999998,2.23
26,125,2023-04-06 17:00:26,,676.56,2.828,20.0,438164288.0,-52957858.0,2.828,18.0,33.39999999999998,11.0,0.0,33.39999999999998,2.5
27,125,2023-04-06 17:00:27,,679.35,2.943,23.0,438164593.0,-52957929.0,2.943,18.0,33.60000000000002,11.0,0.0,33.60000000000002,2.97
27,126,2023-04-06 17:00:28,,682.61,3.083,22.0,438164914.0,-52957953.0,3.083,18.0,33.799999999999955,11.0,0.0,33.799999999999955,3.5
27,126,2023-04-06 17:00:29,,685.0,3.179,21.0,438165168.0,-52957959.0,3.179,18.0,34.0,11.0,0.0,34.0,4.02
27,125,2023-04-06 17:00:30,,690.1,3.299,20.0,438165447.0,-52958539.0,3.299,18.0,34.200000000000045,11.0,0.0,34.200000000000045,4.42
27,125,2023-04-06 17:00:31,,694.79,3.676,20.0,438165727.0,-52959043.0,3.676,18.0,34.39999999999998,12.0,0.0,34.39999999999998,4.71
28,126,2023-04-06 17:00:32,,700.14,4.017,20.0,438166145.0,-52959569.0,4.017,18.0,34.60000000000002,12.0,0.0,34.60000000000002,4.85
28,126,2023-04-06 17:00:33,,707.15,4.283,19.0,438166608.0,-52960288.0,4.283,18.0,34.799999999999955,12.0,0.0,34.799999999999955,4.91
28,126,2023-04-06 17:00:34,,712.11,4.456,20.0,438166925.0,-52960832.0,4.456,18.0,35.0,12.0,0.0,35.0,4.85
28,126,2023-04-06 17:00:35,,717.03,4.574,20.0,438167255.0,-52961326.0,4.574,18.0,35.200000000000045,12.0,0.0,35.200000000000045,4.66
28,128,2023-04-06 17:00:36,,722.08,4.752,19.0,438167636.0,-52961804.0,4.752,18.0,35.200000000000045,12.0,0.0,35.200000000000045,4.39
29,127,2023-04-06 17:00:37,,726.88,4.877,19.0,438168017.0,-52962265.0,4.877,18.0,35.39999999999998,13.0,0.0,35.39999999999998,4.07
29,127,2023-04-06 17:00:38,,731.78,4.842,18.0,438168399.0,-52962715.0,4.842,18.0,35.60000000000002,13.0,0.0,35.60000000000002,3.74
29,127,2023-04-06 17:00:39,,737.45,4.815,17.0,438168864.0,-52963172.0,4.815,18.0,35.799999999999955,13.0,0.0,35.799999999999955,3.46
29,127,2023-04-06 17:00:40,,741.69,4.805,17.0,438169093.0,-52963669.0,4.805,18.0,35.799999999999955,13.0,0.0,35.799999999999955,3.23
29,127,2023-04-06 17:00:41,,746.43,4.85,16.0,438169346.0,-52964201.0,4.85,18.0,36.0,13.0,0.0,36.0,3.05
30,127,2023-04-06 17:00:42,,749.74,4.841,15.0,438169443.0,-52964613.0,4.841,18.0,36.200000000000045,13.0,0.0,36.200000000000045,2.92
30,126,2023-04-06 17:00:43,,753.44,4.509,15.0,438169349.0,-52965083.0,4.509,18.0,36.200000000000045,14.0,0.0,36.200000000000045,2.8
30,127,2023-04-06 17:00:44,,756.84,3.946,15.0,438169401.0,-52965481.0,3.946,18.0,36.39999999999998,14.0,0.0,36.39999999999998,2.71
30,127,2023-04-06 17:00:45,,762.39,3.845,14.0,438168950.0,-52965967.0,3.845,18.0,36.60000000000002,14.0,0.0,36.60000000000002,2.68
30,128,2023-04-06 17:00:46,,765.34,3.745,14.0,438168826.0,-52966335.0,3.745,18.0,36.799999999999955,14.0,0.0,36.799999999999955,2.69
30,129,2023-04-06 17:00:47,,768.42,3.186,14.0,438168820.0,-52966741.0,3.186,18.0,36.799999999999955,14.0,0.0,36.799999999999955,2.75
31,128,2023-04-06 17:00:48,,771.04,2.802,14.0,438168781.0,-52967089.0,2.802,18.0,37.0,14.0,0.0,37.0,2.85
31,129,2023-04-06 17:00:49,,773.24,2.743,14.0,438168788.0,-52967381.0,2.743,18.0,37.200000000000045,14.0,0.0,37.200000000000045,3.01
31,129,2023-04-06 17:00:50,,776.05,2.785,14.0,438168840.0,-52967745.0,2.785,18.0,37.200000000000045,15.0,0.0,37.200000000000045,3.23
31,129,2023-04-06 17:00:51,,779.27,3.006,14.0,438168894.0,-52968159.0,3.006,18.0,37.39999999999998,15.0,0.0,37.39999999999998,3.5
31,128,2023-04-06 17:00:52,,782.68,3.202,14.0,438168749.0,-52968575.0,3.202,18.0,37.60000000000002,15.0,0.0,37.60000000000002,3.78
32,129,2023-04-06 17:00:53,,786.28,3.339,14.0,438168567.0,-52968976.0,3.339,18.0,37.60000000000002,15.0,0.0,37.60000000000002,3.98
32,129,2023-04-06 17:00:54,,790.27,3.398,13.0,438168671.0,-52969490.0,3.398,18.0,37.799999999999955,15.0,0.0,37.799999999999955,4.11
32,128,2023-04-06 17:00:55,,793.4,3.331,13.0,438168840.0,-52969875.0,3.331,18.0,38.0,15.0,0.0,38.0,4.12
32,128,2023-04-06 17:00:56,,795.85,3.255,13.0,438168930.0,-52970179.0,3.255,18.0,38.200000000000045,15.0,0.0,38.200000000000045,4.01
32,128,2023-04-06 17:00:57,,798.84,3.021,13.0,438169027.0,-52970545.0,3.021,18.0,38.200000000000045,16.0,0.0,38.200000000000045,3.87
33,128,2023-04-06 17:00:58,,803.15,3.099,13.0,438169171.0,-52971092.0,3.099,18.0,38.39999999999998,16.0,0.0,38.39999999999998,3.78
33,127,2023-04-06 17:00:59,,807.0,3.529,13.0,438169352.0,-52971559.0,3.529,18.0,38.60000000000002,16.0,0.0,38.60000000000002,3.77
33,127,2023-04-06 17:01:00,,810.37,3.487,13.0,438169528.0,-52971963.0,3.487,18.0,38.799999999999955,16.0,0.0,38.799999999999955,3.87
33,125,2023-04-06 17:01:01,,813.17,3.436,12.0,438169666.0,-52972291.0,3.436,18.0,39.0,16.0,0.0,39.0,4.02
33,125,2023-04-06 17:01:02,,816.37,3.234,12.0,438169814.0,-52972665.0,3.234,18.0,39.0,16.0,0.0,39.0,4.16
34,125,2023-04-06 17:01:03,,819.58,3.261,13.0,438169990.0,-52973039.0,3.261,18.0,39.200000000000045,16.0,0.0,39.200000000000045,4.27
34,125,2023-04-06 17:01:04,,822.41,3.153,13.0,438170159.0,-52973365.0,3.153,18.0,39.39999999999998,17.0,0.0,39.39999999999998,4.34
34,125,2023-04-06 17:01:05,,825.19,3.086,16.0,438170250.0,-52973709.0,3.086,18.0,39.60000000000002,17.0,0.0,39.60000000000002,4.38
34,124,2023-04-06 17:01:06,,827.49,2.875,16.0,438170335.0,-52974001.0,2.875,18.0,39.799999999999955,17.0,0.0,39.799999999999955,4.39
34,125,2023-04-06 17:01:07,,830.3,2.84,16.0,438170397.0,-52974364.0,2.84,18.0,40.0,17.0,0.0,40.0,4.44
35,125,2023-04-06 17:01:08,,833.03,2.831,15.0,438170543.0,-52974686.0,2.831,18.0,40.0,17.0,0.0,40.0,4.52
35,125,2023-04-06 17:01:09,,835.48,2.885,15.0,438170712.0,-52974938.0,2.885,18.0,40.200000000000045,17.0,0.0,40.200000000000045,4.64
35,125,2023-04-06 17:01:10,,838.75,3.206,15.0,438170844.0,-52975348.0,3.206,18.0,40.39999999999998,18.0,0.0,40.39999999999998,4.76
35,126,2023-04-06 17:01:11,,841.93,3.181,15.0,438170934.0,-52975754.0,3.181,18.0,40.60000000000002,18.0,0.0,40.60000000000002,4.89
35,127,2023-04-06 17:01:12,,844.92,3.021,15.0,438171033.0,-52976135.0,3.021,18.0,40.799999999999955,18.0,0.0,40.799999999999955,5.03
35,127,2023-04-06 17:01:13,,847.77,2.88,15.0,438171167.0,-52976484.0,2.88,18.0,41.0,18.0,0.0,41.0,5.11
36,128,2023-04-06 17:01:14,,850.7,2.925,15.0,438171308.0,-52976829.0,2.925,18.0,41.200000000000045,18.0,0.0,41.200000000000045,5.1
36,128,2023-04-06 17:01:15,,853.53,2.837,15.0,438171427.0,-52977160.0,2.837,18.0,41.200000000000045,18.0,0.0,41.200000000000045,5.03
36,129,2023-04-06 17:01:16,,856.32,2.729,14.0,438171473.0,-52977530.0,2.729,18.0,41.39999999999998,19.0,0.0,41.39999999999998,4.95
36,128,2023-04-06 17:01:17,,859.56,2.813,14.0,438171535.0,-52977960.0,2.813,18.0,41.60000000000002,19.0,0.0,41.60000000000002,4.91
36,129,2023-04-06 17:01:18,,862.95,3.306,14.0,438171661.0,-52978382.0,3.306,18.0,41.799999999999955,19.0,0.0,41.799999999999955,4.88
37,131,2023-04-06 17:01:19,,866.28,3.326,16.0,438171779.0,-52978792.0,3.326,18.0,41.799999999999955,19.0,0.0,41.799999999999955,4.86
37,131,2023-04-06 17:01:20,,869.6,3.323,16.0,438171992.0,-52979165.0,3.323,18.0,42.0,19.0,0.0,42.0,4.74
37,131,2023-04-06 17:01:21,,872.77,3.061,16.0,438172176.0,-52979504.0,3.061,18.0,42.200000000000045,19.0,0.0,42.200000000000045,4.52
37,131,2023-04-06 17:01:22,,876.72,3.062,16.0,438172363.0,-52979980.0,3.062,18.0,42.200000000000045,20.0,0.0,42.200000000000045,4.28
37,131,2023-04-06 17:01:23,,879.95,3.209,15.0,438172529.0,-52980362.0,3.209,18.0,42.39999999999998,20.0,0.0,42.39999999999998,4.07
38,129,2023-04-06 17:01:24,,882.89,3.054,15.0,438172618.0,-52980736.0,3.054,18.0,42.60000000000002,20.0,0.0,42.60000000000002,3.88
38,130,2023-04-06 17:01:25,,885.35,3.017,15.0,438172688.0,-52981050.0,3.017,18.0,42.60000000000002,20.0,0.0,42.60000000000002,3.75
38,129,2023-04-06 17:01:26,,888.38,2.946,15.0,438172656.0,-52981453.0,2.946,18.0,42.799999999999955,20.0,0.0,42.799999999999955,3.75
38,129,2023-04-06 17:01:27,,891.86,2.956,16.0,438172703.0,-52981914.0,2.956,18.0,43.0,20.0,0.0,43.0,3.81
38,129,2023-04-06 17:01:28,,894.81,3.053,16.0,438172733.0,-52982310.0,3.053,18.0,43.0,20.0,0.0,43.0,3.86
39,128,2023-04-06 17:01:29,,897.11,2.986,15.0,438172695.0,-52982614.0,2.986,18.0,43.200000000000045,20.0,0.0,43.200000000000045,3.85
39,127,2023-04-06 17:01:30,,898.96,2.401,15.0,438172703.0,-52982860.0,2.401,18.0,43.200000000000045,21.0,0.0,43.200000000000045,3.79
39,126,2023-04-06 17:01:31,,900.8,1.866,15.0,438172748.0,-52983096.0,1.866,18.0,43.200000000000045,21.0,0.0,43.200000000000045,3.64
39,125,2023-04-06 17:01:32,,902.35,1.725,15.0,438172777.0,-52983295.0,1.725,18.0,43.39999999999998,21.0,0.0,43.39999999999998,3.46
39,125,2023-04-06 17:01:33,,903.1,1.419,14.0,438172740.0,-52983389.0,1.419,18.0,43.39999999999998,21.0,0.0,43.39999999999998,3.3
40,94,2023-04-06 17:02:07,,903.31,1.224,14.0,438172760.0,-52983592.0,1.224,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,93,2023-04-06 17:02:08,,904.75,1.286,14.0,438172884.0,-52983746.0,1.286,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,94,2023-04-06 17:02:09,,905.77,1.286,15.0,438172942.0,-52983857.0,1.286,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,96,2023-04-06 17:02:10,,907.39,1.302,15.0,438173105.0,-52983913.0,1.302,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,96,2023-04-06 17:02:11,,910.71,1.645,14.0,438173446.0,-52983937.0,1.645,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,97,2023-04-06 17:02:12,,914.64,3.036,14.0,438173882.0,-52983987.0,3.036,18.0,43.60000000000002,21.0,0.0,43.60000000000002,0.0
40,97,2023-04-06 17:02:13,,917.84,3.057,15.0,438174220.0,-52983947.0,3.057,18.0,43.799999999999955,21.0,0.0,43.799999999999955,0.0
40,97,2023-04-06 17:02:14,,921.91,3.158,15.0,438174623.0,-52983833.0,3.158,18.0,43.799999999999955,21.0,0.0,43.799999999999955,0.0
41,97,2023-04-06 17:02:15,,925.91,3.124,15.0,438175040.0,-52983729.0,3.124,18.0,43.799999999999955,21.0,0.0,43.799999999999955,0.0
41,97,2023-04-06 17:02:16,,930.13,2.936,16.0,438175495.0,-52983579.0,2.936,18.0,43.799999999999955,21.0,0.0,43.799999999999955,0.0
41,97,2023-04-06 17:02:17,,934.16,2.952,15.0,438175915.0,-52983411.0,2.952,18.0,44.0,21.0,0.0,44.0,1.53
41,96,2023-04-06 17:02:18,,938.94,3.036,15.0,438176418.0,-52983267.0,3.036,18.0,44.0,21.0,0.0,44.0,1.63
41,96,2023-04-06 17:02:19,,943.24,3.159,15.0,438176858.0,-52983110.0,3.159,18.0,44.0,21.0,0.0,44.0,1.62
41,96,2023-04-06 17:02:20,,947.82,3.889,14.0,438177314.0,-52982933.0,3.889,18.0,44.0,21.0,0.0,44.0,1.56
41,97,2023-04-06 17:02:21,,952.41,4.064,14.0,438177809.0,-52982768.0,4.064,18.0,44.0,21.0,0.0,44.0,1.42
41,97,2023-04-06 17:02:22,,956.93,4.174,14.0,438178258.0,-52982559.0,4.174,18.0,44.0,21.0,0.0,44.0,1.21
42,97,2023-04-06 17:02:23,,961.12,4.18,14.0,438178638.0,-52982317.0,4.18,18.0,44.0,21.0,0.0,44.0,0.95
42,96,2023-04-06 17:02:24,,965.58,4.248,13.0,438179091.0,-52982079.0,4.248,18.0,44.0,21.0,0.0,44.0,0.03
42,96,2023-04-06 17:02:25,,970.4,4.395,13.0,438179599.0,-52981914.0,4.395,18.0,43.799999999999955,21.0,0.0,43.799999999999955,0.2
42,95,2023-04-06 17:02:26,,975.31,4.525,13.0,438180111.0,-52981706.0,4.525,18.0,43.799999999999955,21.0,0.0,43.799999999999955,-0.21
42,95,2023-04-06 17:02:27,,980.14,4.655,14.0,438180554.0,-52981448.0,4.655,18.0,43.60000000000002,21.0,0.0,43.60000000000002,-0.59
42,96,2023-04-06 17:02:28,,984.33,4.774,14.0,438180986.0,-52981261.0,4.774,18.0,43.60000000000002,21.0,0.0,43.60000000000002,-0.94
42,96,2023-04-06 17:02:29,,989.87,4.969,14.0,438181550.0,-52981029.0,4.969,18.0,43.60000000000002,21.0,0.0,43.60000000000002,-1.19
42,95,2023-04-06 17:02:30,,995.54,5.232,14.0,438182170.0,-52980849.0,5.232,18.0,43.60000000000002,21.0,0.0,43.60000000000002,-1.3
42,95,2023-04-06 17:02:31,,1000.39,5.412,14.0,438182656.0,-52980744.0,5.412,18.0,43.60000000000002,21.0,0.0,43.60000000000002,-1.29
43,96,2023-04-06 17:02:32,,1002.99,4.021,14.0,438182902.0,-52980580.0,4.021,18.0,43.39999999999998,21.0,1.0,43.39999999999998,-1.18
43,98,2023-04-06 17:02:33,,1003.59,3.221,13.0,438182980.0,-52980531.0,3.221,18.0,43.39999999999998,21.0,1.0,43.39999999999998,-1.03
43,97,2023-04-06 17:02:34,,1003.59,0.0,15.0,438182980.0,-52980531.0,0.0,18.0,43.39999999999998,21.0,1.0,43.39999999999998,-0.85
43,96,2023-04-06 17:02:35,,1003.59,0.0,16.0,438182980.0,-52980531.0,0.0,18.0,43.39999999999998,21.0,1.0,43.39999999999998,-0.03
43,96,2023-04-06 17:02:36,,1003.59,0.0,16.0,438182980.0,-52980531.0,0.0,18.0,43.39999999999998,21.0,1.0,43.39999999999998,0.0
43,96,2023-04-06 17:02:37,,1003.59,0.0,15.0,438182980.0,-52980531.0,0.0,18.0,43.39999999999998,21.0,1.0,43.39999999999998,0.0
43,96,2023-04-06 17:02:38,,1003.59,0.0,15.0,438182980.0,-52980531.0,0.0,18.0,43.39999999999998,21.0,1.0,43.39999999999998,0.0
43,102,2023-04-06 17:03:09,,1004.03,1.614,13.0,438183468.0,-52980662.0,1.614,18.0,43.39999999999998,21.0,1.0,43.39999999999998,0.0
44,105,2023-04-06 17:03:10,,1007.02,2.305,13.0,438183697.0,-52980912.0,2.305,18.0,43.60000000000002,21.0,1.0,43.60000000000002,0.0
44,106,2023-04-06 17:03:11,,1010.06,3.048,12.0,438183911.0,-52981238.0,3.048,18.0,43.60000000000002,21.0,1.0,43.60000000000002,0.0
44,108,2023-04-06 17:03:12,,1013.9,3.056,12.0,438184054.0,-52981708.0,3.056,18.0,43.799999999999955,21.0,1.0,43.799999999999955,0.0
44,109,2023-04-06 17:03:13,,1017.61,3.085,12.0,438184229.0,-52982167.0,3.085,18.0,43.799999999999955,22.0,1.0,43.799999999999955,1.49
44,109,2023-04-06 17:03:14,,1021.28,3.229,12.0,438184371.0,-52982620.0,3.229,18.0,44.0,22.0,1.0,44.0,1.88
44,110,2023-04-06 17:03:15,,1025.08,3.047,12.0,438184555.0,-52983079.0,3.047,18.0,44.0,22.0,1.0,44.0,2.28
44,111,2023-04-06 17:03:16,,1028.61,3.048,12.0,438184730.0,-52983494.0,3.048,18.0,44.200000000000045,22.0,1.0,44.200000000000045,2.87
45,111,2023-04-06 17:03:17,,1032.09,3.056,12.0,438184866.0,-52983916.0,3.056,18.0,44.39999999999998,22.0,1.0,44.39999999999998,3.03
45,111,2023-04-06 17:03:18,,1035.63,3.056,12.0,438185002.0,-52984365.0,3.056,18.0,44.39999999999998,22.0,1.0,44.39999999999998,3.16
45,111,2023-04-06 17:03:19,,1038.96,3.056,12.0,438185152.0,-52984760.0,3.056,18.0,44.60000000000002,22.0,1.0,44.60000000000002,3.23
45,111,2023-04-06 17:03:20,,1042.47,3.106,13.0,438185363.0,-52985160.0,3.106,18.0,44.60000000000002,23.0,1.0,44.60000000000002,3.35
45,111,2023-04-06 17:03:21,,1045.71,3.342,13.0,438185451.0,-52985571.0,3.342,18.0,44.799999999999955,23.0,1.0,44.799999999999955,3.45
45,110,2023-04-06 17:03:22,,1048.42,3.308,14.0,438185535.0,-52985926.0,3.308,18.0,45.0,23.0,1.0,45.0,3.49
45,110,2023-04-06 17:03:23,,1050.95,3.115,13.0,438185581.0,-52986253.0,3.115,18.0,45.0,23.0,1.0,45.0,3.47
46,111,2023-04-06 17:03:24,,1053.07,2.865,13.0,438185640.0,-52986522.0,2.865,18.0,45.0,23.0,1.0,45.0,3.35
46,111,2023-04-06 17:03:25,,1054.92,2.61,13.0,438185770.0,-52986722.0,2.61,18.0,45.200000000000045,23.0,1.0,45.200000000000045,3.21
46,112,2023-04-06 17:03:26,,1056.62,2.404,13.0,438185847.0,-52986919.0,2.404,18.0,45.200000000000045,23.0,1.0,45.200000000000045,3.07
46,112,2023-04-06 17:03:27,,1057.62,1.856,13.0,438185847.0,-52987069.0,1.856,18.0,45.200000000000045,23.0,1.0,45.200000000000045,2.91
46,113,2023-04-06 17:03:28,,1057.62,0.0,13.0,438185847.0,-52987163.0,0.0,18.0,45.39999999999998,23.0,1.0,45.39999999999998,2.75
46,113,2023-04-06 17:03:29,,1057.62,0.0,13.0,438185847.0,-52987213.0,0.0,18.0,45.39999999999998,23.0,1.0,45.39999999999998,0.2
47,113,2023-04-06 17:03:30,,1057.62,0.0,14.0,438185833.0,-52987246.0,0.0,18.0,45.39999999999998,23.0,1.0,45.39999999999998,0.0
47,113,2023-04-06 17:03:31,,1058.0,0.193,14.0,438185769.0,-52987360.0,0.193,18.0,45.39999999999998,23.0,1.0,45.39999999999998,0.0
47,114,2023-04-06 17:03:32,,1060.82,1.5,14.0,438185872.0,-52987710.0,1.5,18.0,45.60000000000002,23.0,1.0,45.60000000000002,0.0
47,115,2023-04-06 17:03:33,,1064.66,2.416,13.0,438186064.0,-52988175.0,2.416,18.0,45.60000000000002,23.0,1.0,45.60000000000002,0.0
47,116,2023-04-06 17:03:34,,1068.65,2.943,13.0,438186291.0,-52988634.0,2.943,18.0,45.60000000000002,23.0,1.0,45.60000000000002,0.0
47,117,2023-04-06 17:03:35,,1072.18,3.074,13.0,438186534.0,-52989004.0,3.074,18.0,45.799999999999955,23.0,1.0,45.799999999999955,0.0
48,118,2023-04-06 17:03:36,,1076.68,3.61,12.0,438186852.0,-52989452.0,3.61,18.0,45.799999999999955,23.0,1.0,45.799999999999955,0.0
48,119,2023-04-06 17:03:37,,1081.16,3.752,12.0,438187107.0,-52989941.0,3.752,18.0,46.0,24.0,1.0,46.0,1.7
48,120,2023-04-06 17:03:38,,1085.31,3.908,12.0,438187329.0,-52990428.0,3.908,18.0,46.0,24.0,1.0,46.0,1.98
48,121,2023-04-06 17:03:39,,1089.06,4.048,12.0,438187524.0,-52990856.0,4.048,18.0,46.200000000000045,24.0,1.0,46.200000000000045,2.17
48,121,2023-04-06 17:03:40,,1094.34,4.218,12.0,438187798.0,-52991471.0,4.218,18.0,46.200000000000045,24.0,1.0,46.200000000000045,2.53
48,122,2023-04-06 17:03:41,,1099.3,4.472,12.0,438188058.0,-52992066.0,4.472,18.0,46.39999999999998,24.0,1.0,46.39999999999998,2.54
49,122,2023-04-06 17:03:42,,1104.01,4.453,11.0,438188240.0,-52992636.0,4.453,18.0,46.60000000000002,24.0,1.0,46.60000000000002,2.52
49,122,2023-04-06 17:03:43,,1108.4,4.248,11.0,438188415.0,-52993191.0,4.248,18.0,46.60000000000002,25.0,1.0,46.60000000000002,2.5
49,123,2023-04-06 17:03:44,,1112.73,3.786,11.0,438188552.0,-52993748.0,3.786,18.0,46.799999999999955,25.0,1.0,46.799999999999955,2.47
49,124,2023-04-06 17:03:45,,1117.02,4.293,12.0,438188701.0,-52994280.0,4.293,18.0,46.799999999999955,25.0,1.0,46.799999999999955,2.43
49,124,2023-04-06 17:03:46,68.0,1121.48,4.337,12.0,438188929.0,-52994810.0,4.337,18.0,47.0,25.0,1.0,47.0,2.42
50,125,2023-04-06 17:03:47,,1126.35,4.467,12.0,438189149.0,-52995402.0,4.467,18.0,47.0,25.0,1.0,47.0,2.43
50,125,2023-04-06 17:03:48,,1131.13,4.544,12.0,438189333.0,-52995981.0,4.544,18.0,47.200000000000045,25.0,1.0,47.200000000000045,2.43
50,126,2023-04-06 17:03:49,,1135.83,4.582,12.0,438189524.0,-52996566.0,4.582,18.0,47.200000000000045,25.0,1.0,47.200000000000045,2.39
50,127,2023-04-06 17:03:50,,1140.77,4.684,11.0,438189765.0,-52997159.0,4.684,18.0,47.39999999999998,25.0,1.0,47.39999999999998,2.36
50,129,2023-04-06 17:03:51,,1145.6,4.731,11.0,438190015.0,-52997730.0,4.731,18.0,47.39999999999998,25.0,1.0,47.39999999999998,2.27
51,131,2023-04-06 17:03:52,,1150.36,4.679,11.0,438190207.0,-52998316.0,4.679,18.0,47.60000000000002,26.0,1.0,47.60000000000002,2.15
51,132,2023-04-06 17:03:53,,1155.87,4.646,11.0,438190414.0,-52999012.0,4.646,18.0,47.799999999999955,26.0,1.0,47.799999999999955,2.08
51,133,2023-04-06 17:03:54,,1160.5,4.665,11.0,438190504.0,-52999621.0,4.665,18.0,48.0,26.0,1.0,48.0,2.09
51,135,2023-04-06 17:03:55,,1164.81,4.508,11.0,438190621.0,-53000177.0,4.508,18.0,48.0,26.0,1.0,48.0,2.16
51,136,2023-04-06 17:03:56,,1169.53,4.509,11.0,438190856.0,-53000726.0,4.509,18.0,48.200000000000045,26.0,1.0,48.200000000000045,2.27
52,137,2023-04-06 17:03:57,,1175.32,4.684,11.0,438191194.0,-53001377.0,4.684,18.0,48.39999999999998,26.0,1.0,48.39999999999998,2.43
52,138,2023-04-06 17:03:58,,1181.1,5.383,11.0,438191591.0,-53001966.0,5.383,18.0,48.60000000000002,26.0,1.0,48.60000000000002,2.59
52,139,2023-04-06 17:03:59,,1187.86,5.489,10.0,438192124.0,-53002543.0,5.489,18.0,48.799999999999955,27.0,1.0,48.799999999999955,2.76
52,139,2023-04-06 17:04:00,,1192.44,5.359,11.0,438192383.0,-53003061.0,5.359,18.0,49.0,27.0,1.0,49.0,2.95
52,139,2023-04-06 17:04:01,,1195.32,4.563,10.0,438192535.0,-53003411.0,4.563,18.0,49.200000000000045,27.0,1.0,49.200000000000045,3.11
53,138,2023-04-06 17:04:02,,1199.82,4.526,11.0,438192638.0,-53003995.0,4.526,18.0,49.39999999999998,27.0,1.0,49.39999999999998,3.22
53,138,2023-04-06 17:04:03,,1204.54,4.633,11.0,438192787.0,-53004589.0,4.633,18.0,49.60000000000002,27.0,1.0,49.60000000000002,3.31
53,139,2023-04-06 17:04:04,,1209.85,5.216,11.0,438193110.0,-53005189.0,5.216,18.0,49.799999999999955,28.0,1.0,49.799999999999955,3.42
53,139,2023-04-06 17:04:05,,1214.4,5.319,11.0,438193292.0,-53005745.0,5.319,18.0,50.0,28.0,1.0,50.0,3.53
54,139,2023-04-06 17:04:06,,1218.96,4.667,15.0,438193474.0,-53006302.0,4.667,18.0,50.200000000000045,28.0,1.0,50.200000000000045,3.6
