cadence,calories,timestamp,heart_rate,power,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_right_balance
0,16,2024-03-11 15:11:07,112.0,0.0,29.200000000000045,5.0,,10.0,695.42,29.200000000000045,0.0,16.0,0.0,438106112.0,-52919563.0,0.0,18.0,
0,16,2024-03-11 15:11:08,111.0,0.0,29.200000000000045,5.0,,10.0,695.42,29.200000000000045,0.0,15.0,0.0,438106112.0,-52919563.0,0.0,18.0,
49,16,2024-03-11 15:12:06,84.0,61.0,29.600000000000023,5.0,,10.0,695.83,29.600000000000023,1.204,12.0,0.0,438106395.0,-52920512.0,1.204,19.0,170.0
62,16,2024-03-11 15:12:07,84.0,234.0,29.600000000000023,5.0,,10.0,697.81,29.600000000000023,1.874,12.0,0.0,438106410.0,-52920750.0,1.874,19.0,170.0
68,16,2024-03-11 15:12:08,84.0,240.0,29.799999999999955,5.0,,10.0,700.26,29.799999999999955,2.21,11.0,0.0,438106329.0,-52921051.0,2.21,19.0,183.0
68,16,2024-03-11 15:12:09,83.0,206.0,30.0,5.0,,10.0,702.0,30.0,2.453,10.0,0.0,438106284.0,-52921276.0,2.453,19.0,183.0
57,16,2024-03-11 15:12:10,83.0,134.0,30.0,6.0,,10.0,703.26,30.0,2.184,10.0,1.4,438106238.0,-52921430.0,2.184,19.0,207.0
66,16,2024-03-11 15:12:11,83.0,125.0,30.200000000000045,7.0,,10.0,703.75,30.200000000000045,1.225,10.0,2.78,438106203.0,-52921492.0,1.225,19.0,181.0
83,17,2024-03-11 15:12:12,84.0,164.0,30.200000000000045,7.0,,10.0,704.08,30.200000000000045,1.05,9.0,3.31,438106193.0,-52921533.0,1.05,19.0,175.0
87,17,2024-03-11 15:12:13,85.0,183.0,30.200000000000045,7.0,,10.0,705.58,30.200000000000045,0.937,9.0,3.66,438106137.0,-52921719.0,0.937,19.0,171.0
91,17,2024-03-11 15:12:14,86.0,271.0,30.200000000000045,7.0,,11.0,707.63,30.200000000000045,1.343,9.0,3.61,438106046.0,-52921972.0,1.343,19.0,166.0
91,17,2024-03-11 15:12:15,88.0,271.0,30.200000000000045,7.0,,11.0,711.14,30.200000000000045,2.055,9.0,3.33,438105965.0,-52922427.0,2.055,19.0,180.0
87,18,2024-03-11 15:12:16,90.0,224.0,30.200000000000045,7.0,,11.0,715.24,30.200000000000045,3.514,8.0,2.84,438105920.0,-52922968.0,3.514,19.0,179.0
90,18,2024-03-11 15:12:17,92.0,225.0,30.200000000000045,7.0,,11.0,719.92,30.200000000000045,3.553,8.0,2.15,438105884.0,-52923593.0,3.553,19.0,168.0
91,18,2024-03-11 15:12:18,94.0,254.0,30.399999999999977,7.0,,11.0,723.78,30.399999999999977,3.641,8.0,1.45,438105915.0,-52924100.0,3.641,19.0,168.0
81,18,2024-03-11 15:12:19,96.0,240.0,30.399999999999977,7.0,,11.0,727.82,30.399999999999977,3.689,7.0,1.11,438106031.0,-52924621.0,3.689,19.0,176.0
86,19,2024-03-11 15:12:20,98.0,267.0,30.399999999999977,7.0,,11.0,731.52,30.399999999999977,3.515,7.0,0.51,438106066.0,-52925112.0,3.515,19.0,172.0
88,19,2024-03-11 15:12:21,100.0,274.0,30.399999999999977,7.0,,11.0,736.08,30.399999999999977,3.553,7.0,0.59,438106077.0,-52925720.0,3.553,19.0,169.0
89,19,2024-03-11 15:12:22,101.0,225.0,30.600000000000023,7.0,,11.0,740.82,30.600000000000023,3.703,7.0,1.32,438106112.0,-52926351.0,3.703,19.0,176.0
81,19,2024-03-11 15:12:23,103.0,178.0,30.799999999999955,7.0,,11.0,745.97,30.799999999999955,4.045,7.0,1.6,438106102.0,-52927037.0,4.045,19.0,189.0
81,19,2024-03-11 15:12:24,104.0,208.0,30.799999999999955,7.0,,11.0,750.02,30.799999999999955,4.169,7.0,1.82,438106056.0,-52927576.0,4.169,19.0,174.0
84,20,2024-03-11 15:12:25,106.0,250.0,30.799999999999955,7.0,,11.0,754.77,30.799999999999955,4.317,7.0,1.99,438106011.0,-52928210.0,4.317,19.0,171.0
84,20,2024-03-11 15:12:26,107.0,264.0,30.799999999999955,7.0,,11.0,759.47,30.799999999999955,4.504,8.0,1.99,438105975.0,-52928836.0,4.504,19.0,169.0
87,20,2024-03-11 15:12:27,109.0,253.0,31.0,7.0,,11.0,762.76,31.0,4.531,9.0,1.89,438105975.0,-52929273.0,4.531,19.0,177.0
85,20,2024-03-11 15:12:28,112.0,240.0,31.0,7.0,,11.0,765.75,31.0,4.165,9.0,1.71,438105965.0,-52929670.0,4.165,19.0,165.0
82,21,2024-03-11 15:12:29,114.0,210.0,31.200000000000045,7.0,,11.0,769.36,31.200000000000045,3.919,10.0,1.51,438105930.0,-52930150.0,3.919,19.0,176.0
83,21,2024-03-11 15:12:30,115.0,209.0,31.200000000000045,8.0,,11.0,772.92,31.200000000000045,3.829,10.0,1.36,438105930.0,-52930625.0,3.829,19.0,178.0
88,21,2024-03-11 15:12:31,116.0,213.0,31.399999999999977,8.0,,11.0,776.64,31.399999999999977,3.726,10.0,1.3,438105920.0,-52931119.0,3.726,19.0,177.0
84,21,2024-03-11 15:12:32,118.0,228.0,31.399999999999977,8.0,,11.0,781.17,31.399999999999977,3.667,9.0,1.39,438105884.0,-52931724.0,3.667,19.0,173.0
83,22,2024-03-11 15:12:33,119.0,233.0,31.399999999999977,8.0,,11.0,785.38,31.399999999999977,3.801,9.0,1.59,438105884.0,-52932289.0,3.801,19.0,179.0
84,22,2024-03-11 15:12:34,120.0,204.0,31.600000000000023,8.0,,11.0,791.44,31.600000000000023,4.49,9.0,1.86,438105864.0,-52933098.0,4.49,19.0,182.0
79,22,2024-03-11 15:12:35,121.0,162.0,31.799999999999955,8.0,,11.0,797.39,31.799999999999955,5.46,8.0,2.15,438105793.0,-52933888.0,5.46,19.0,188.0
80,22,2024-03-11 15:12:36,121.0,147.0,31.799999999999955,8.0,,11.0,801.71,31.799999999999955,5.512,8.0,2.34,438105793.0,-52934465.0,5.512,19.0,182.0
86,22,2024-03-11 15:12:37,122.0,248.0,32.0,8.0,,11.0,806.5,32.0,4.963,8.0,2.42,438105793.0,-52935103.0,4.963,19.0,166.0
86,23,2024-03-11 15:12:38,122.0,250.0,32.200000000000045,8.0,,11.0,811.03,32.200000000000045,4.625,8.0,2.4,438105783.0,-52935708.0,4.625,19.0,174.0
81,23,2024-03-11 15:12:39,123.0,235.0,32.200000000000045,9.0,,11.0,815.56,32.200000000000045,4.549,10.0,2.31,438105738.0,-52936310.0,4.549,19.0,168.0
91,23,2024-03-11 15:12:40,124.0,238.0,32.200000000000045,9.0,,11.0,819.72,32.200000000000045,4.282,12.0,2.19,438105702.0,-52936865.0,4.282,19.0,177.0
88,23,2024-03-11 15:12:41,124.0,213.0,32.39999999999998,9.0,,11.0,823.65,32.39999999999998,4.118,12.0,2.03,438105682.0,-52937386.0,4.118,19.0,188.0
87,23,2024-03-11 15:12:42,125.0,172.0,32.39999999999998,9.0,,11.0,827.32,32.39999999999998,3.757,12.0,1.88,438105611.0,-52937872.0,3.757,19.0,172.0
86,24,2024-03-11 15:12:43,125.0,166.0,32.39999999999998,9.0,,11.0,831.27,32.39999999999998,3.902,12.0,1.72,438105611.0,-52938400.0,3.902,19.0,179.0
86,24,2024-03-11 15:12:44,125.0,178.0,32.60000000000002,9.0,,11.0,835.09,32.60000000000002,4.124,12.0,1.6,438105591.0,-52938909.0,4.124,19.0,180.0
85,24,2024-03-11 15:12:45,125.0,195.0,32.60000000000002,9.0,,11.0,837.88,32.60000000000002,4.059,12.0,1.54,438105510.0,-52939276.0,4.059,19.0,174.0
85,24,2024-03-11 15:12:46,126.0,174.0,32.799999999999955,9.0,,11.0,841.43,32.799999999999955,3.688,12.0,1.54,438105475.0,-52939745.0,3.688,19.0,180.0
82,24,2024-03-11 15:12:47,126.0,165.0,32.799999999999955,9.0,,11.0,845.27,32.799999999999955,3.71,11.0,1.58,438105464.0,-52940255.0,3.71,19.0,181.0
85,24,2024-03-11 15:12:48,127.0,175.0,33.0,9.0,,11.0,849.57,33.0,3.83,11.0,1.7,438105439.0,-52940831.0,3.83,19.0,176.0
85,25,2024-03-11 15:12:49,128.0,202.0,33.0,9.0,,11.0,854.15,33.0,4.249,11.0,1.87,438105475.0,-52941441.0,4.249,19.0,171.0
86,25,2024-03-11 15:12:50,128.0,203.0,33.200000000000045,9.0,,11.0,859.66,33.200000000000045,4.531,11.0,2.01,438105526.0,-52942163.0,4.531,19.0,178.0
83,25,2024-03-11 15:12:51,127.0,204.0,33.200000000000045,10.0,,11.0,864.83,33.200000000000045,5.331,10.0,2.12,438105723.0,-52942811.0,5.331,19.0,172.0
85,25,2024-03-11 15:12:52,128.0,173.0,33.200000000000045,10.0,,11.0,869.13,33.200000000000045,5.35,10.0,2.15,438105793.0,-52943376.0,5.35,19.0,161.0
92,25,2024-03-11 15:12:53,128.0,147.0,33.39999999999998,10.0,,11.0,874.06,33.39999999999998,4.995,10.0,2.08,438105804.0,-52944032.0,4.995,19.0,169.0
88,25,2024-03-11 15:12:54,128.0,124.0,33.39999999999998,10.0,,11.0,879.14,33.39999999999998,4.916,9.0,1.95,438105849.0,-52944708.0,4.916,19.0,184.0
78,26,2024-03-11 15:12:55,128.0,172.0,33.60000000000002,10.0,,11.0,884.38,33.60000000000002,4.905,9.0,1.84,438105895.0,-52945405.0,4.905,19.0,162.0
86,26,2024-03-11 15:12:56,129.0,275.0,33.799999999999955,10.0,,11.0,888.27,33.799999999999955,4.828,9.0,1.78,438105930.0,-52945921.0,4.828,19.0,177.0
83,26,2024-03-11 15:12:57,129.0,263.0,33.799999999999955,10.0,,11.0,893.04,33.799999999999955,4.552,9.0,1.75,438105940.0,-52946558.0,4.552,19.0,175.0
83,26,2024-03-11 15:12:58,130.0,214.0,33.799999999999955,10.0,,11.0,898.53,33.799999999999955,4.596,9.0,1.73,438105965.0,-52947292.0,4.596,19.0,176.0
82,27,2024-03-11 15:12:59,131.0,168.0,34.0,10.0,,11.0,903.44,34.0,4.854,8.0,1.71,438105941.0,-52947945.0,4.854,19.0,179.0
85,27,2024-03-11 15:13:00,132.0,159.0,34.0,10.0,,11.0,907.97,34.0,4.765,8.0,1.67,438105975.0,-52948551.0,4.765,19.0,171.0
85,27,2024-03-11 15:13:01,131.0,141.0,34.0,10.0,,11.0,911.96,34.0,4.706,8.0,1.59,438105975.0,-52949084.0,4.706,19.0,171.0
80,27,2024-03-11 15:13:02,132.0,130.0,34.200000000000045,11.0,,11.0,916.66,34.200000000000045,4.537,8.0,1.52,438105975.0,-52949712.0,4.537,19.0,179.0
82,27,2024-03-11 15:13:03,131.0,118.0,34.39999999999998,11.0,,11.0,921.85,34.39999999999998,4.534,8.0,1.51,438105965.0,-52950406.0,4.534,19.0,181.0
82,27,2024-03-11 15:13:04,131.0,179.0,34.60000000000002,11.0,,11.0,926.44,34.60000000000002,4.58,8.0,1.7,438105930.0,-52951015.0,4.58,19.0,175.0
79,27,2024-03-11 15:13:05,131.0,189.0,34.799999999999955,11.0,,11.0,930.84,34.799999999999955,4.429,10.0,2.0,438105930.0,-52951603.0,4.429,19.0,175.0
87,28,2024-03-11 15:13:06,130.0,172.0,34.799999999999955,11.0,,11.0,934.82,34.799999999999955,4.211,11.0,2.21,438105930.0,-52952135.0,4.211,19.0,164.0
85,28,2024-03-11 15:13:07,130.0,148.0,34.60000000000002,11.0,,11.0,938.5,34.60000000000002,4.178,12.0,2.27,438105909.0,-52952623.0,4.178,19.0,167.0
85,28,2024-03-11 15:13:08,129.0,130.0,34.60000000000002,11.0,,11.0,943.29,34.60000000000002,4.202,12.0,2.09,438105829.0,-52953258.0,4.202,19.0,176.0
86,28,2024-03-11 15:13:09,128.0,100.0,34.60000000000002,11.0,,11.0,947.66,34.60000000000002,4.349,14.0,1.64,438105743.0,-52953822.0,4.349,19.0,162.0
6,28,2024-03-11 15:13:10,127.0,72.0,34.60000000000002,11.0,,11.0,951.81,34.60000000000002,4.528,13.0,0.72,438105546.0,-52954299.0,4.528,19.0,164.0
0,28,2024-03-11 15:13:11,126.0,0.0,34.60000000000002,11.0,,11.0,954.72,34.60000000000002,4.441,13.0,0.0,438105475.0,-52954683.0,4.441,19.0,171.0
76,28,2024-03-11 15:13:12,126.0,178.0,34.60000000000002,11.0,,11.0,958.4,34.60000000000002,3.996,13.0,0.0,438105475.0,-52955172.0,3.996,19.0,178.0
87,29,2024-03-11 15:13:13,125.0,289.0,34.60000000000002,11.0,,11.0,962.38,34.60000000000002,3.947,12.0,0.0,438105454.0,-52955703.0,3.947,19.0,180.0
0,29,2024-03-11 15:13:14,124.0,0.0,34.60000000000002,11.0,,11.0,966.74,34.60000000000002,4.302,12.0,0.0,438105384.0,-52956280.0,4.302,19.0,181.0
0,29,2024-03-11 15:13:15,124.0,0.0,34.39999999999998,11.0,,11.0,971.03,34.39999999999998,4.448,11.0,0.0,438105364.0,-52956852.0,4.448,19.0,184.0
0,29,2024-03-11 15:13:16,124.0,0.0,34.39999999999998,11.0,,11.0,974.55,34.39999999999998,4.194,12.0,0.0,438105283.0,-52957313.0,4.194,19.0,187.0
32,29,2024-03-11 15:13:17,123.0,1.0,34.39999999999998,11.0,,11.0,977.63,34.39999999999998,3.249,14.0,0.0,438105257.0,-52957718.0,3.249,19.0,190.0
80,29,2024-03-11 15:13:18,123.0,16.0,34.39999999999998,11.0,,11.0,981.05,34.39999999999998,3.287,15.0,0.0,438105303.0,-52958174.0,3.287,19.0,173.0
84,29,2024-03-11 15:13:19,122.0,60.0,34.39999999999998,11.0,,11.0,984.85,34.39999999999998,3.317,14.0,0.0,438105338.0,-52958679.0,3.317,19.0,170.0
2,29,2024-03-11 15:13:20,122.0,0.0,34.39999999999998,11.0,,11.0,988.65,34.39999999999998,3.421,14.0,0.0,438105349.0,-52959184.0,3.421,19.0,
0,29,2024-03-11 15:13:21,121.0,0.0,34.39999999999998,11.0,,11.0,993.56,34.39999999999998,3.623,13.0,0.0,438105414.0,-52959833.0,3.623,19.0,
0,29,2024-03-11 15:13:22,120.0,0.0,34.200000000000045,11.0,,11.0,997.81,34.200000000000045,4.314,13.0,0.0,438105530.0,-52960374.0,4.314,19.0,
0,29,2024-03-11 15:13:23,119.0,0.0,34.0,11.0,,11.0,1001.48,34.0,4.307,12.0,-0.47,438105566.0,-52960862.0,4.307,19.0,
0,29,2024-03-11 15:13:24,118.0,0.0,34.0,11.0,,11.0,1005.28,34.0,3.877,12.0,-1.15,438105566.0,-52961371.0,3.877,19.0,
0,29,2024-03-11 15:13:25,117.0,0.0,34.0,11.0,,11.0,1008.9,34.0,3.66,12.0,-1.39,438105566.0,-52961853.0,3.66,19.0,
0,29,2024-03-11 15:13:26,116.0,0.0,34.0,11.0,,11.0,1012.41,34.0,3.691,11.0,-1.51,438105566.0,-52962319.0,3.691,19.0,
0,29,2024-03-11 15:13:27,115.0,0.0,33.799999999999955,11.0,,11.0,1014.62,33.799999999999955,2.849,11.0,-1.57,438105566.0,-52962620.0,2.849,19.0,
0,29,2024-03-11 15:13:30,110.0,0.0,33.799999999999955,11.0,,11.0,1015.05,33.799999999999955,1.161,10.0,0.0,438105566.0,-52963028.0,1.161,19.0,
0,29,2024-03-11 15:13:31,110.0,0.0,33.799999999999955,11.0,,11.0,1017.12,33.799999999999955,1.314,10.0,0.0,438105577.0,-52963306.0,1.314,19.0,
0,29,2024-03-11 15:13:32,110.0,0.0,33.799999999999955,11.0,,11.0,1019.39,33.799999999999955,1.333,9.0,0.0,438105622.0,-52963605.0,1.333,19.0,
0,29,2024-03-11 15:13:33,110.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,1.008,9.0,0.0,438105657.0,-52963811.0,1.008,19.0,
0,29,2024-03-11 15:13:34,111.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,0.0,9.0,0.0,438105657.0,-52963886.0,0.0,19.0,
0,29,2024-03-11 15:13:35,111.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,0.0,8.0,0.0,438105657.0,-52963886.0,0.0,19.0,
0,29,2024-03-11 15:13:36,112.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,0.0,9.0,0.0,438105657.0,-52963886.0,0.0,19.0,
0,29,2024-03-11 15:13:37,113.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,0.0,12.0,0.0,438105657.0,-52963886.0,0.0,19.0,
0,29,2024-03-11 15:13:38,114.0,0.0,33.60000000000002,11.0,,11.0,1020.83,33.60000000000002,0.0,12.0,0.0,438105657.0,-52963886.0,0.0,19.0,
0,29,2024-03-11 15:13:41,119.0,0.0,33.60000000000002,11.0,,11.0,1021.48,33.60000000000002,1.399,10.0,0.0,438105413.0,-52963988.0,1.399,19.0,
69,29,2024-03-11 15:13:42,119.0,46.0,33.39999999999998,11.0,,11.0,1024.47,33.39999999999998,2.574,10.0,0.0,438105115.0,-52964086.0,2.574,19.0,
70,29,2024-03-11 15:13:43,118.0,299.0,33.39999999999998,11.0,,11.0,1027.74,33.39999999999998,3.243,9.0,0.0,438104752.0,-52964147.0,3.243,19.0,172.0
81,30,2024-03-11 15:13:44,115.0,312.0,33.39999999999998,11.0,,11.0,1031.63,33.39999999999998,3.602,9.0,0.0,438104347.0,-52964160.0,3.602,19.0,175.0
86,30,2024-03-11 15:13:45,111.0,223.0,33.200000000000045,11.0,,11.0,1036.64,33.200000000000045,3.995,9.0,0.0,438103824.0,-52964249.0,3.995,19.0,179.0
51,30,2024-03-11 15:13:46,109.0,134.0,33.200000000000045,11.0,,11.0,1040.97,33.200000000000045,4.26,9.0,0.0,438103399.0,-52964477.0,4.26,19.0,196.0
82,30,2024-03-11 15:13:47,108.0,81.0,33.200000000000045,11.0,,11.0,1044.77,33.200000000000045,4.755,9.0,0.0,438103083.0,-52964814.0,4.755,19.0,157.0
82,30,2024-03-11 15:13:48,107.0,71.0,33.200000000000045,11.0,,11.0,1049.47,33.200000000000045,4.647,10.0,0.0,438102722.0,-52965236.0,4.647,19.0,157.0
72,30,2024-03-11 15:13:49,106.0,69.0,33.200000000000045,11.0,,12.0,1054.48,33.200000000000045,4.465,10.0,-0.51,438102263.0,-52965620.0,4.465,19.0,157.0
0,30,2024-03-11 15:13:50,105.0,0.0,33.200000000000045,11.0,,12.0,1057.42,33.200000000000045,3.512,10.0,-0.7,438101975.0,-52965774.0,3.512,19.0,159.0
13,30,2024-03-11 15:13:51,104.0,7.0,33.200000000000045,11.0,,12.0,1058.87,33.200000000000045,2.172,9.0,0.0,438101824.0,-52965761.0,2.172,19.0,160.0
88,30,2024-03-11 15:13:52,104.0,262.0,33.0,11.0,,12.0,1059.56,33.0,1.444,9.0,0.0,438101788.0,-52965735.0,1.444,19.0,162.0
90,31,2024-03-11 15:13:53,104.0,265.0,33.0,11.0,,12.0,1060.75,33.0,1.575,8.0,0.0,438101728.0,-52965858.0,1.575,19.0,175.0
83,31,2024-03-11 15:13:54,105.0,215.0,33.0,11.0,,12.0,1064.29,33.0,2.425,8.0,0.0,438101410.0,-52966061.0,2.425,19.0,172.0
94,31,2024-03-11 15:13:55,106.0,177.0,33.200000000000045,11.0,,12.0,1068.21,33.200000000000045,3.75,8.0,0.0,438100987.0,-52965963.0,3.75,19.0,174.0
81,31,2024-03-11 15:13:56,108.0,166.0,33.0,11.0,,12.0,1071.84,33.0,4.046,8.0,0.0,438100662.0,-52965713.0,4.046,19.0,190.0
81,31,2024-03-11 15:13:57,108.0,153.0,33.0,11.0,,12.0,1076.61,33.0,4.769,11.0,0.0,438100286.0,-52965318.0,4.769,19.0,165.0
67,32,2024-03-11 15:13:58,109.0,127.0,33.0,11.0,,12.0,1082.09,33.0,4.795,14.0,0.0,438099824.0,-52964862.0,4.795,19.0,165.0
50,32,2024-03-11 15:13:59,111.0,33.0,32.799999999999955,11.0,,12.0,1088.49,32.799999999999955,4.906,13.0,-0.44,438099227.0,-52964397.0,4.906,19.0,172.0
90,32,2024-03-11 15:14:00,111.0,47.0,32.60000000000002,11.0,,12.0,1093.48,32.60000000000002,4.94,12.0,-1.14,438098771.0,-52964109.0,4.94,19.0,177.0
83,32,2024-03-11 15:14:01,112.0,101.0,32.60000000000002,11.0,,12.0,1098.55,32.60000000000002,4.95,12.0,-1.35,438098274.0,-52963802.0,4.95,19.0,182.0
86,32,2024-03-11 15:14:02,112.0,130.0,32.39999999999998,11.0,,12.0,1105.51,32.39999999999998,5.622,11.0,-1.53,438097656.0,-52963283.0,5.622,19.0,159.0
69,32,2024-03-11 15:14:03,112.0,127.0,32.39999999999998,11.0,,13.0,1111.71,32.39999999999998,5.867,11.0,-1.68,438097105.0,-52962823.0,5.867,19.0,159.0
0,32,2024-03-11 15:14:04,111.0,0.0,32.200000000000045,11.0,,13.0,1118.18,32.200000000000045,5.861,11.0,-1.78,438096509.0,-52962347.0,5.861,19.0,160.0
91,32,2024-03-11 15:14:05,112.0,43.0,32.0,11.0,,13.0,1124.66,32.0,5.729,11.0,-1.9,438095911.0,-52961889.0,5.729,19.0,161.0
0,32,2024-03-11 15:14:06,111.0,0.0,31.799999999999955,11.0,,13.0,1131.38,31.799999999999955,6.325,10.0,-2.03,438095295.0,-52961448.0,6.325,19.0,163.0
0,32,2024-03-11 15:14:07,111.0,0.0,31.799999999999955,11.0,,13.0,1137.47,31.799999999999955,6.234,10.0,-2.13,438094705.0,-52961092.0,6.234,19.0,164.0
0,32,2024-03-11 15:14:08,110.0,0.0,31.600000000000023,11.0,,13.0,1144.72,31.600000000000023,5.925,10.0,-2.22,438094029.0,-52960646.0,5.925,19.0,165.0
0,32,2024-03-11 15:14:09,110.0,0.0,31.399999999999977,11.0,,13.0,1150.11,31.399999999999977,5.931,10.0,-2.3,438093519.0,-52960275.0,5.931,19.0,166.0
0,32,2024-03-11 15:14:10,110.0,0.0,31.200000000000045,11.0,,14.0,1157.02,31.200000000000045,5.963,9.0,-2.41,438092962.0,-52959685.0,5.963,19.0,167.0
0,32,2024-03-11 15:14:11,109.0,0.0,31.0,11.0,,14.0,1165.65,31.0,6.008,9.0,-2.48,438092380.0,-52958773.0,6.008,19.0,168.0
0,32,2024-03-11 15:14:12,109.0,0.0,30.799999999999955,11.0,,14.0,1174.11,30.799999999999955,6.126,9.0,-2.52,438091804.0,-52957898.0,6.126,19.0,169.0
0,32,2024-03-11 15:14:13,106.0,0.0,30.600000000000023,11.0,,14.0,1182.95,30.600000000000023,6.411,8.0,-2.54,438091090.0,-52957143.0,6.411,19.0,171.0
0,32,2024-03-11 15:14:14,106.0,0.0,30.399999999999977,11.0,,14.0,1191.2,30.399999999999977,6.345,8.0,-2.55,438090304.0,-52956622.0,6.345,19.0,172.0
24,32,2024-03-11 15:14:15,105.0,2.0,30.200000000000045,11.0,,14.0,1198.45,30.200000000000045,6.421,8.0,-2.58,438089622.0,-52956150.0,6.421,19.0,173.0
81,32,2024-03-11 15:14:16,105.0,47.0,30.200000000000045,11.0,,15.0,1205.72,30.200000000000045,6.432,8.0,-2.63,438088936.0,-52955706.0,6.432,19.0,174.0
86,32,2024-03-11 15:14:17,97.0,106.0,30.0,11.0,,15.0,1212.32,30.0,6.394,8.0,-2.58,438088287.0,-52955331.0,6.394,19.0,164.0
58,32,2024-03-11 15:14:18,96.0,149.0,30.0,11.0,,15.0,1218.02,30.0,6.337,8.0,-2.45,438087731.0,-52955004.0,6.337,19.0,201.0
87,33,2024-03-11 15:14:19,96.0,135.0,29.799999999999955,11.0,,15.0,1224.78,29.799999999999955,6.421,8.0,-2.3,438087120.0,-52954553.0,6.421,19.0,164.0
88,33,2024-03-11 15:14:20,102.0,141.0,29.600000000000023,11.0,,15.0,1232.3,29.600000000000023,6.436,8.0,-2.15,438086451.0,-52953977.0,6.436,19.0,175.0
92,33,2024-03-11 15:14:21,104.0,127.0,29.600000000000023,11.0,,15.0,1239.7,29.600000000000023,6.487,7.0,-2.0,438085810.0,-52953400.0,6.487,19.0,168.0
92,33,2024-03-11 15:14:22,105.0,115.0,29.399999999999977,11.0,,16.0,1247.16,29.399999999999977,6.675,7.0,-1.85,438085173.0,-52952814.0,6.675,19.0,170.0
79,33,2024-03-11 15:14:23,106.0,125.0,29.200000000000045,11.0,,16.0,1254.72,29.200000000000045,6.703,7.0,-1.77,438084527.0,-52952174.0,6.703,19.0,177.0
79,33,2024-03-11 15:14:24,106.0,146.0,29.200000000000045,11.0,,16.0,1262.49,29.200000000000045,6.703,7.0,-1.7,438083889.0,-52951505.0,6.703,19.0,167.0
82,33,2024-03-11 15:14:25,107.0,149.0,29.0,11.0,,16.0,1270.57,29.0,6.881,8.0,-1.65,438083220.0,-52950813.0,6.881,19.0,171.0
78,33,2024-03-11 15:14:26,107.0,138.0,29.0,11.0,,16.0,1279.57,29.0,7.536,8.0,-1.62,438082479.0,-52950050.0,7.536,19.0,168.0
51,34,2024-03-11 15:14:27,106.0,98.0,28.799999999999955,11.0,,16.0,1287.07,28.799999999999955,7.769,9.0,-1.59,438081851.0,-52949433.0,7.769,19.0,186.0
80,34,2024-03-11 15:14:28,108.0,74.0,28.799999999999955,11.0,,16.0,1293.64,28.799999999999955,7.725,9.0,-1.51,438081259.0,-52948917.0,7.725,19.0,174.0
91,34,2024-03-11 15:14:29,111.0,88.0,28.799999999999955,11.0,,16.0,1301.09,28.799999999999955,7.507,10.0,-1.4,438080636.0,-52948315.0,7.507,19.0,176.0
94,34,2024-03-11 15:14:30,111.0,94.0,28.600000000000023,11.0,,16.0,1308.89,28.600000000000023,7.258,10.0,-1.27,438079962.0,-52947686.0,7.258,19.0,167.0
92,34,2024-03-11 15:14:31,111.0,89.0,28.600000000000023,11.0,,16.0,1315.15,28.600000000000023,7.066,10.0,-1.18,438079427.0,-52947196.0,7.066,19.0,158.0
85,34,2024-03-11 15:14:32,112.0,102.0,28.399999999999977,11.0,,17.0,1322.31,28.399999999999977,6.438,10.0,-1.12,438078781.0,-52946649.0,6.438,19.0,173.0
77,34,2024-03-11 15:14:33,111.0,114.0,28.200000000000045,11.0,,17.0,1329.84,28.200000000000045,6.389,10.0,-1.11,438078112.0,-52946094.0,6.389,19.0,172.0
79,34,2024-03-11 15:14:34,110.0,134.0,28.200000000000045,11.0,,17.0,1336.71,28.200000000000045,6.301,10.0,-1.13,438077475.0,-52945595.0,6.301,19.0,173.0
77,34,2024-03-11 15:14:35,112.0,124.0,28.0,11.0,,17.0,1343.44,28.0,6.048,10.0,-1.21,438076866.0,-52945116.0,6.048,18.0,172.0
81,35,2024-03-11 15:14:36,113.0,117.0,27.799999999999955,11.0,,17.0,1349.33,27.799999999999955,6.082,10.0,-1.34,438076359.0,-52944675.0,6.082,18.0,175.0
78,35,2024-03-11 15:14:37,112.0,119.0,27.600000000000023,11.0,,17.0,1355.85,27.600000000000023,5.704,10.0,-1.55,438075825.0,-52944119.0,5.704,18.0,171.0
80,35,2024-03-11 15:14:38,112.0,120.0,27.399999999999977,11.0,,17.0,1362.84,27.399999999999977,5.453,11.0,-1.8,438075297.0,-52943449.0,5.453,18.0,174.0
79,35,2024-03-11 15:14:39,112.0,119.0,27.399999999999977,11.0,,17.0,1368.72,27.399999999999977,5.453,11.0,-1.99,438074865.0,-52942885.0,5.453,18.0,171.0
81,35,2024-03-11 15:14:40,114.0,124.0,27.200000000000045,11.0,,18.0,1374.57,27.200000000000045,5.503,11.0,-2.14,438074374.0,-52942386.0,5.503,18.0,166.0
80,35,2024-03-11 15:14:41,115.0,121.0,27.200000000000045,11.0,,18.0,1380.61,27.200000000000045,5.747,12.0,-2.21,438073844.0,-52941906.0,5.747,18.0,166.0
