cadence,calories,heart_rate,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade
88,292,136,147,2024-02-13 15:47:53,,11829.31,6.787,4.0,437789094.0,-53744746.0,6.787,21.0,175.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
92,293,136,131,2024-02-13 15:47:54,,11835.98,6.814,4.0,437789404.0,-53745561.0,6.814,21.0,178.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,293,136,126,2024-02-13 15:47:55,,11842.75,6.814,4.0,437789674.0,-53746389.0,6.814,21.0,170.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,293,136,126,2024-02-13 15:47:56,,11849.52,6.814,4.0,437789995.0,-53747210.0,6.814,21.0,176.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,293,136,117,2024-02-13 15:47:57,,11856.16,6.814,4.0,437790268.0,-53748024.0,6.814,21.0,180.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,293,136,116,2024-02-13 15:47:58,,11862.58,6.814,4.0,437790539.0,-53748812.0,6.814,21.0,176.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,293,136,130,2024-02-13 15:47:59,,11869.24,6.814,4.0,437790857.0,-53749609.0,6.814,21.0,176.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
87,293,135,133,2024-02-13 15:48:00,,11876.09,6.825,4.0,437791179.0,-53750430.0,6.825,21.0,171.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,293,135,127,2024-02-13 15:48:01,,11882.67,6.825,4.0,437791494.0,-53751217.0,6.825,21.0,175.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
92,294,136,124,2024-02-13 15:48:02,,11889.54,6.813,4.0,437791817.0,-53752041.0,6.813,21.0,173.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,294,137,120,2024-02-13 15:48:03,,11896.62,6.758,4.0,437792153.0,-53752905.0,6.758,21.0,180.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,294,136,123,2024-02-13 15:48:04,,11902.95,6.758,4.0,437792450.0,-53753664.0,6.758,21.0,176.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
90,294,136,138,2024-02-13 15:48:05,,11909.91,6.731,4.0,437792773.0,-53754489.0,6.731,21.0,179.0,16.0,17.0,18.0,16.0,0.0
91,294,135,158,2024-02-13 15:48:06,,11916.62,6.731,4.0,437793095.0,-53755291.0,6.731,21.0,175.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
90,294,135,167,2024-02-13 15:48:07,,11923.47,6.731,4.0,437793470.0,-53756100.0,6.731,21.0,178.0,16.0,17.0,18.0,16.0,0.0
88,294,135,145,2024-02-13 15:48:08,,11929.92,6.731,4.0,437793784.0,-53756866.0,6.731,21.0,175.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,295,136,122,2024-02-13 15:48:09,79.0,11935.36,6.73,4.0,437794023.0,-53757524.0,6.73,21.0,184.0,16.0,17.0,18.0,16.0,0.0
90,295,136,121,2024-02-13 15:48:10,,11943.32,6.722,4.0,437794429.0,-53758463.0,6.722,21.0,174.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
94,295,135,119,2024-02-13 15:48:11,,11950.09,6.722,4.0,437794786.0,-53759242.0,6.722,21.0,177.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
87,295,135,106,2024-02-13 15:48:12,,11956.95,6.722,4.0,437795158.0,-53760041.0,6.722,21.0,180.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
95,295,136,97,2024-02-13 15:48:13,,11963.88,6.722,4.0,437795516.0,-53760854.0,6.722,21.0,178.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
92,295,135,97,2024-02-13 15:48:14,,11970.75,6.722,4.0,437795786.0,-53761695.0,6.722,21.0,181.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
87,295,134,115,2024-02-13 15:48:15,,11977.75,6.724,4.0,437796008.0,-53762591.0,6.724,21.0,184.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,295,134,134,2024-02-13 15:48:16,,11984.98,6.765,4.0,437796139.0,-53763546.0,6.765,21.0,171.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
94,295,134,181,2024-02-13 15:48:17,,11992.17,6.874,4.0,437796187.0,-53764502.0,6.874,21.0,165.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,296,134,185,2024-02-13 15:48:18,,11999.06,6.937,4.0,437796278.0,-53765414.0,6.937,21.0,168.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
96,296,135,135,2024-02-13 15:48:19,,12006.15,6.946,5.0,437796375.0,-53766352.0,6.946,21.0,173.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
92,296,136,114,2024-02-13 15:48:20,,12013.28,6.964,5.0,437796554.0,-53767282.0,6.964,21.0,178.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
94,296,136,109,2024-02-13 15:48:21,,12020.21,6.964,4.0,437796694.0,-53768187.0,6.964,21.0,181.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,296,135,124,2024-02-13 15:48:22,,12025.99,6.972,4.0,437796879.0,-53768925.0,6.972,21.0,200.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
81,296,136,222,2024-02-13 15:48:23,,12034.41,6.975,4.0,437797112.0,-53770006.0,6.975,21.0,171.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
85,297,135,245,2024-02-13 15:48:24,,12041.43,7.022,4.0,437797426.0,-53770879.0,7.022,21.0,169.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
83,297,135,187,2024-02-13 15:48:25,,12048.71,7.056,4.0,437797698.0,-53771777.0,7.056,21.0,173.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
85,297,135,159,2024-02-13 15:48:26,,12055.91,7.056,4.0,437797925.0,-53772693.0,7.056,21.0,175.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
84,297,135,167,2024-02-13 15:48:27,,12063.08,7.062,4.0,437798153.0,-53773607.0,7.062,21.0,173.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
85,297,135,154,2024-02-13 15:48:28,,12070.29,7.151,4.0,437798377.0,-53774540.0,7.151,21.0,170.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
80,297,135,147,2024-02-13 15:48:29,,12077.46,7.214,4.0,437798560.0,-53775455.0,7.214,21.0,178.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
83,298,136,143,2024-02-13 15:48:30,,12084.8,7.214,4.0,437798742.0,-53776411.0,7.214,21.0,171.0,15.600000000000023,17.0,18.0,15.600000000000023,0.0
89,298,137,139,2024-02-13 15:48:31,,12092.04,7.224,4.0,437798921.0,-53777351.0,7.224,21.0,172.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
82,298,137,146,2024-02-13 15:48:32,,12099.46,7.242,4.0,437799061.0,-53778329.0,7.242,21.0,179.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
85,298,137,143,2024-02-13 15:48:33,,12106.67,7.25,4.0,437799240.0,-53779271.0,7.25,21.0,167.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
86,298,136,157,2024-02-13 15:48:34,,12113.86,7.25,4.0,437799464.0,-53780190.0,7.25,21.0,172.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
86,298,135,152,2024-02-13 15:48:35,,12121.4,7.25,4.0,437799703.0,-53781142.0,7.25,21.0,167.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
82,298,135,150,2024-02-13 15:48:36,,12128.65,7.25,4.0,437799976.0,-53782056.0,7.25,21.0,166.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
87,299,135,141,2024-02-13 15:48:37,,12135.69,7.25,4.0,437800246.0,-53782938.0,7.25,21.0,174.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
82,299,134,137,2024-02-13 15:48:38,,12143.07,7.249,4.0,437800526.0,-53783847.0,7.249,21.0,175.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
88,299,135,162,2024-02-13 15:48:39,,12150.34,7.242,4.0,437800836.0,-53784749.0,7.242,21.0,163.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
91,299,134,164,2024-02-13 15:48:40,,12157.41,7.242,4.0,437801063.0,-53785644.0,7.242,21.0,166.0,15.799999999999955,17.0,18.0,15.799999999999955,0.0
95,299,134,132,2024-02-13 15:48:41,,12164.58,7.241,4.0,437801292.0,-53786563.0,7.241,21.0,174.0,16.0,17.0,18.0,16.0,0.0
92,299,134,116,2024-02-13 15:48:42,,12171.61,7.221,4.0,437801520.0,-53787464.0,7.221,21.0,174.0,16.0,17.0,18.0,16.0,0.0
92,299,134,114,2024-02-13 15:48:43,,12178.64,7.201,4.0,437801747.0,-53788354.0,7.201,21.0,183.0,16.0,17.0,18.0,16.0,0.0
91,300,134,115,2024-02-13 15:48:44,,12185.57,7.164,4.0,437801978.0,-53789230.0,7.164,21.0,179.0,16.0,17.0,18.0,16.0,0.0
97,300,135,124,2024-02-13 15:48:45,,12192.6,7.115,4.0,437802250.0,-53790108.0,7.115,21.0,163.0,16.0,17.0,18.0,16.0,0.0
93,300,135,134,2024-02-13 15:48:46,,12199.41,7.054,3.0,437802479.0,-53790962.0,7.054,21.0,175.0,16.0,17.0,18.0,16.0,0.0
94,300,136,133,2024-02-13 15:48:47,,12206.17,7.026,3.0,437802746.0,-53791815.0,7.026,21.0,163.0,16.0,17.0,18.0,16.0,0.0
90,300,136,135,2024-02-13 15:48:48,,12212.94,6.998,3.0,437802927.0,-53792686.0,6.998,21.0,171.0,16.0,17.0,18.0,16.0,0.0
87,300,136,123,2024-02-13 15:48:49,,12219.77,6.97,4.0,437803112.0,-53793565.0,6.97,21.0,190.0,16.0,17.0,18.0,16.0,0.0
93,300,135,113,2024-02-13 15:48:50,,12226.6,6.933,4.0,437803338.0,-53794438.0,6.933,21.0,157.0,16.0,17.0,18.0,16.0,0.0
87,300,135,108,2024-02-13 15:48:51,,12233.38,6.881,4.0,437803519.0,-53795310.0,6.881,21.0,183.0,16.0,17.0,18.0,16.0,0.0
93,301,135,105,2024-02-13 15:48:52,,12240.18,6.878,4.0,437803706.0,-53796184.0,6.878,21.0,174.0,16.0,17.0,18.0,16.0,0.0
90,301,134,120,2024-02-13 15:48:53,,12247.13,6.841,4.0,437803975.0,-53797065.0,6.841,21.0,181.0,16.0,17.0,18.0,16.0,0.0
94,301,135,128,2024-02-13 15:48:54,,12253.82,6.825,4.0,437804158.0,-53797922.0,6.825,21.0,165.0,16.0,17.0,18.0,16.0,0.0
87,301,134,129,2024-02-13 15:48:55,,12260.5,6.824,4.0,437804340.0,-53798777.0,6.824,21.0,170.0,16.0,17.0,18.0,16.0,0.0
88,301,134,125,2024-02-13 15:48:56,,12267.38,6.813,3.0,437804521.0,-53799672.0,6.813,21.0,176.0,16.0,17.0,18.0,16.0,0.0
90,301,133,124,2024-02-13 15:48:57,,12273.99,6.797,3.0,437804706.0,-53800524.0,6.797,21.0,183.0,16.0,17.0,18.0,16.0,0.0
89,301,134,126,2024-02-13 15:48:58,,12280.89,6.797,3.0,437804933.0,-53801413.0,6.797,21.0,173.0,16.0,17.0,18.0,16.0,0.0
92,301,133,138,2024-02-13 15:48:59,,12287.77,6.799,3.0,437805114.0,-53802301.0,6.799,21.0,176.0,16.0,17.0,18.0,16.0,0.0
91,302,132,140,2024-02-13 15:49:00,,12294.62,6.821,3.0,437805302.0,-53803175.0,6.821,21.0,182.0,16.0,17.0,18.0,16.0,0.0
91,302,132,136,2024-02-13 15:49:01,,12301.57,6.769,3.0,437805569.0,-53804054.0,6.769,21.0,175.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
87,302,132,130,2024-02-13 15:49:02,,12308.28,6.769,4.0,437805790.0,-53804892.0,6.769,21.0,192.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
0,302,131,0,2024-02-13 15:49:03,,12315.25,6.769,3.0,437805975.0,-53805796.0,6.769,21.0,190.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
0,302,132,0,2024-02-13 15:49:04,,12321.86,6.769,3.0,437806113.0,-53806663.0,6.769,21.0,182.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
85,302,131,70,2024-02-13 15:49:05,,12328.49,6.769,3.0,437806296.0,-53807523.0,6.769,21.0,175.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
87,302,131,130,2024-02-13 15:49:06,,12335.11,6.768,4.0,437806479.0,-53808383.0,6.768,21.0,179.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
88,302,131,146,2024-02-13 15:49:07,,12341.74,6.748,4.0,437806664.0,-53809236.0,6.748,21.0,171.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
87,302,131,159,2024-02-13 15:49:08,,12348.45,6.722,4.0,437806888.0,-53810089.0,6.722,21.0,174.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
89,303,130,162,2024-02-13 15:49:09,,12355.11,6.722,4.0,437807070.0,-53810942.0,6.722,21.0,174.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
88,303,130,150,2024-02-13 15:49:10,,12361.78,6.722,4.0,437807255.0,-53811801.0,6.722,21.0,167.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
91,303,131,143,2024-02-13 15:49:11,,12368.49,6.723,3.0,437807480.0,-53812653.0,6.723,21.0,170.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
87,303,130,148,2024-02-13 15:49:12,,12374.97,6.73,3.0,437807663.0,-53813484.0,6.73,21.0,171.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
57,303,130,132,2024-02-13 15:49:13,,12381.61,6.718,3.0,437807890.0,-53814328.0,6.718,21.0,201.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
86,303,131,106,2024-02-13 15:49:14,,12388.22,6.662,3.0,437808071.0,-53815181.0,6.662,21.0,183.0,16.200000000000045,17.0,18.0,16.200000000000045,0.0
91,303,132,132,2024-02-13 15:49:15,,12394.93,6.723,3.0,437808252.0,-53816050.0,6.723,21.0,178.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
92,304,132,168,2024-02-13 15:49:16,,12401.73,6.731,3.0,437808432.0,-53816931.0,6.731,21.0,179.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
90,304,132,150,2024-02-13 15:49:17,,12408.58,6.742,3.0,437808572.0,-53817827.0,6.742,21.0,183.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
91,304,132,136,2024-02-13 15:49:18,,12415.28,6.742,3.0,437808753.0,-53818696.0,6.742,21.0,181.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
91,304,133,140,2024-02-13 15:49:19,,12422.04,6.75,3.0,437808933.0,-53819571.0,6.75,21.0,182.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
88,304,134,131,2024-02-13 15:49:20,,12428.8,6.751,3.0,437809075.0,-53820447.0,6.751,21.0,175.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
95,304,133,127,2024-02-13 15:49:21,,12435.53,6.769,3.0,437809298.0,-53821309.0,6.769,21.0,182.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
90,304,135,136,2024-02-13 15:49:22,,12442.19,6.77,3.0,437809436.0,-53822178.0,6.77,21.0,179.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
88,305,136,132,2024-02-13 15:49:23,,12449.11,6.778,3.0,437809619.0,-53823078.0,6.778,21.0,178.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
92,305,137,122,2024-02-13 15:49:24,,12455.97,6.778,4.0,437809798.0,-53823972.0,6.778,21.0,173.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
91,305,137,122,2024-02-13 15:49:25,,12462.52,6.777,4.0,437809937.0,-53824822.0,6.777,21.0,177.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
86,305,139,127,2024-02-13 15:49:26,,12469.13,6.767,4.0,437810117.0,-53825680.0,6.767,21.0,183.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
0,305,142,0,2024-02-13 15:49:27,,12475.82,6.728,4.0,437810253.0,-53826552.0,6.728,21.0,187.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
0,305,141,0,2024-02-13 15:49:28,,12482.34,6.685,4.0,437810392.0,-53827409.0,6.685,21.0,185.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
0,305,139,0,2024-02-13 15:49:29,,12488.78,6.673,4.0,437810572.0,-53828242.0,6.673,21.0,184.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
0,305,136,0,2024-02-13 15:49:30,,12495.07,6.644,4.0,437810711.0,-53829060.0,6.644,21.0,182.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
0,305,137,0,2024-02-13 15:49:31,,12501.54,6.602,4.0,437810896.0,-53829891.0,6.602,21.0,180.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
89,305,137,130,2024-02-13 15:49:32,,12508.11,6.592,4.0,437811129.0,-53830730.0,6.592,21.0,178.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
94,305,135,235,2024-02-13 15:49:33,,12514.56,6.592,3.0,437811402.0,-53831520.0,6.592,21.0,170.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
89,306,134,186,2024-02-13 15:49:34,,12521.1,6.592,3.0,437811711.0,-53832305.0,6.592,21.0,177.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
91,306,135,159,2024-02-13 15:49:35,,12527.65,6.592,3.0,437811937.0,-53833130.0,6.592,21.0,182.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
90,306,136,146,2024-02-13 15:49:36,,12534.72,6.593,3.0,437812222.0,-53833987.0,6.593,21.0,185.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
0,306,137,0,2024-02-13 15:49:37,,12541.6,6.606,3.0,437812540.0,-53834820.0,6.606,21.0,182.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
0,306,136,0,2024-02-13 15:49:38,,12548.25,6.536,3.0,437812854.0,-53835641.0,6.536,21.0,175.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
87,306,135,50,2024-02-13 15:49:39,,12554.58,6.533,3.0,437813077.0,-53836431.0,6.533,21.0,168.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
88,306,135,153,2024-02-13 15:49:40,,12561.09,6.614,3.0,437813260.0,-53837272.0,6.614,21.0,164.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
83,306,135,209,2024-02-13 15:49:41,,12567.73,6.648,3.0,437813442.0,-53838128.0,6.648,21.0,176.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
90,307,133,195,2024-02-13 15:49:42,,12574.39,6.66,3.0,437813618.0,-53838991.0,6.66,21.0,173.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
85,307,132,184,2024-02-13 15:49:43,,12580.05,6.686,3.0,437813715.0,-53839732.0,6.686,21.0,171.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
94,307,132,179,2024-02-13 15:49:44,,12588.18,6.686,3.0,437813897.0,-53840796.0,6.686,21.0,170.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
97,307,131,199,2024-02-13 15:49:45,,12595.08,6.687,3.0,437814079.0,-53841689.0,6.687,21.0,161.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
89,307,132,204,2024-02-13 15:49:46,,12602.1,6.703,3.0,437814255.0,-53842607.0,6.703,21.0,167.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
95,308,132,186,2024-02-13 15:49:47,,12609.16,6.704,3.0,437814346.0,-53843537.0,6.704,21.0,165.0,16.399999999999977,17.0,18.0,16.399999999999977,0.0
91,308,133,165,2024-02-13 15:49:48,,12615.89,6.72,4.0,437814434.0,-53844431.0,6.72,21.0,169.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
90,308,134,171,2024-02-13 15:49:49,,12622.79,6.807,4.0,437814483.0,-53845350.0,6.807,21.0,177.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
93,308,135,171,2024-02-13 15:49:50,,12629.67,6.825,4.0,437814574.0,-53846263.0,6.825,21.0,175.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
88,308,136,148,2024-02-13 15:49:51,,12636.43,6.828,4.0,437814670.0,-53847152.0,6.828,21.0,168.0,16.600000000000023,17.0,18.0,16.600000000000023,0.0
92,308,137,141,2024-02-13 15:49:52,,12643.17,6.869,4.0,437814850.0,-53848031.0,6.869,21.0,172.0,16.799999999999955,17.0,18.0,16.799999999999955,0.0
91,308,138,139,2024-02-13 15:49:53,,12649.87,6.869,4.0,437814989.0,-53848904.0,6.869,21.0,170.0,16.799999999999955,17.0,18.0,16.799999999999955,0.0
89,309,137,148,2024-02-13 15:49:54,,12656.48,6.869,4.0,437815171.0,-53849757.0,6.869,21.0,171.0,16.799999999999955,17.0,18.0,16.799999999999955,0.0
90,309,137,146,2024-02-13 15:49:55,,12663.27,6.867,4.0,437815351.0,-53850637.0,6.867,21.0,175.0,17.0,17.0,18.0,17.0,0.0
91,309,138,148,2024-02-13 15:49:56,,12669.95,6.831,4.0,437815490.0,-53851513.0,6.831,21.0,177.0,17.0,17.0,18.0,17.0,0.0
86,309,138,155,2024-02-13 15:49:57,,12676.71,6.805,4.0,437815672.0,-53852388.0,6.805,21.0,166.0,17.0,17.0,18.0,17.0,0.0
91,309,137,162,2024-02-13 15:49:58,,12683.63,6.797,4.0,437815853.0,-53853278.0,6.797,21.0,177.0,17.0,17.0,18.0,17.0,0.0
92,309,136,176,2024-02-13 15:49:59,,12690.39,6.797,4.0,437816035.0,-53854154.0,6.797,21.0,167.0,17.200000000000045,17.0,18.0,17.200000000000045,0.0
90,310,137,169,2024-02-13 15:50:00,,12697.29,6.796,4.0,437816215.0,-53855052.0,6.796,21.0,173.0,17.200000000000045,17.0,18.0,17.200000000000045,0.0
91,310,137,134,2024-02-13 15:50:01,,12704.16,6.786,4.0,437816355.0,-53855946.0,6.786,21.0,178.0,17.200000000000045,17.0,18.0,17.200000000000045,0.0
90,310,136,139,2024-02-13 15:50:02,,12711.08,6.774,4.0,437816535.0,-53856846.0,6.774,21.0,161.0,17.399999999999977,17.0,18.0,17.399999999999977,0.0
97,310,135,147,2024-02-13 15:50:03,,12717.9,6.731,4.0,437816671.0,-53857740.0,6.731,21.0,177.0,17.399999999999977,17.0,18.0,17.399999999999977,0.0
92,310,135,152,2024-02-13 15:50:04,,12724.2,6.686,4.0,437816807.0,-53858564.0,6.686,21.0,181.0,17.600000000000023,17.0,18.0,17.600000000000023,0.0
90,310,135,173,2024-02-13 15:50:05,,12729.95,6.022,4.0,437816937.0,-53859311.0,6.022,21.0,185.0,17.799999999999955,17.0,18.0,17.799999999999955,0.0
0,310,135,0,2024-02-13 15:50:06,,12735.53,5.838,4.0,437817022.0,-53860052.0,5.838,21.0,183.0,17.799999999999955,17.0,18.0,17.799999999999955,0.6
0,310,134,0,2024-02-13 15:50:07,,12740.92,5.607,4.0,437816974.0,-53860770.0,5.607,21.0,181.0,17.799999999999955,17.0,18.0,17.799999999999955,1.27
61,310,134,17,2024-02-13 15:50:08,,12746.52,5.428,4.0,437816883.0,-53861505.0,5.428,21.0,178.0,17.799999999999955,18.0,18.0,17.799999999999955,1.38
85,311,134,91,2024-02-13 15:50:09,77.0,12752.12,5.464,4.0,437816795.0,-53862241.0,5.464,21.0,177.0,17.799999999999955,18.0,18.0,17.799999999999955,1.37
88,311,134,168,2024-02-13 15:50:10,,12757.78,5.494,4.0,437816755.0,-53862996.0,5.494,21.0,176.0,17.799999999999955,18.0,18.0,17.799999999999955,1.21
94,311,131,180,2024-02-13 15:50:11,,12763.47,5.917,4.0,437816804.0,-53863756.0,5.917,21.0,157.0,17.799999999999955,18.0,18.0,17.799999999999955,0.54
94,311,131,150,2024-02-13 15:50:12,,12769.64,5.917,4.0,437816901.0,-53864567.0,5.917,21.0,179.0,17.600000000000023,18.0,18.0,17.600000000000023,0.0
94,311,131,122,2024-02-13 15:50:13,,12775.83,5.917,4.0,437817083.0,-53865363.0,5.917,21.0,171.0,17.600000000000023,18.0,18.0,17.600000000000023,0.0
91,311,131,118,2024-02-13 15:50:14,,12781.99,5.917,3.0,437817273.0,-53866135.0,5.917,21.0,175.0,17.600000000000023,18.0,18.0,17.600000000000023,0.0
85,311,132,127,2024-02-13 15:50:15,,12788.3,5.928,3.0,437817595.0,-53866888.0,5.928,21.0,174.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
86,312,132,152,2024-02-13 15:50:16,,12794.6,6.091,3.0,437817966.0,-53867579.0,6.091,21.0,168.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
85,312,132,178,2024-02-13 15:50:17,,12800.99,6.204,3.0,437818423.0,-53868214.0,6.204,21.0,178.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
88,312,132,155,2024-02-13 15:50:18,,12807.52,6.226,4.0,437818928.0,-53868831.0,6.226,21.0,174.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
90,312,132,136,2024-02-13 15:50:19,,12814.38,6.282,4.0,437819519.0,-53869422.0,6.282,21.0,170.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
88,312,133,117,2024-02-13 15:50:20,,12821.07,6.343,4.0,437820070.0,-53869952.0,6.343,21.0,171.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
91,312,134,110,2024-02-13 15:50:21,,12827.71,6.371,4.0,437820711.0,-53870339.0,6.371,21.0,173.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
91,312,133,118,2024-02-13 15:50:22,,12834.37,6.512,4.0,437821397.0,-53870546.0,6.512,21.0,171.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
88,313,133,134,2024-02-13 15:50:23,,12841.15,6.565,4.0,437822157.0,-53870623.0,6.565,21.0,180.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
87,313,132,130,2024-02-13 15:50:24,,12846.74,6.585,4.0,437822731.0,-53870670.0,6.585,21.0,180.0,17.399999999999977,18.0,18.0,17.399999999999977,0.0
16,313,132,91,2024-02-13 15:50:25,,12854.79,6.603,4.0,437823620.0,-53870819.0,6.603,21.0,179.0,17.200000000000045,18.0,18.0,17.200000000000045,0.0
72,313,133,54,2024-02-13 15:50:26,,12861.03,6.603,4.0,437824252.0,-53871087.0,6.603,21.0,174.0,17.200000000000045,18.0,18.0,17.200000000000045,0.0
87,313,132,143,2024-02-13 15:50:27,,12867.32,6.603,4.0,437824797.0,-53871533.0,6.603,21.0,170.0,17.200000000000045,18.0,18.0,17.200000000000045,0.0
86,313,131,160,2024-02-13 15:50:28,,12873.8,6.611,4.0,437825338.0,-53872115.0,6.611,22.0,169.0,17.0,18.0,18.0,17.0,0.0
88,313,132,138,2024-02-13 15:50:29,,12880.54,6.603,4.0,437825791.0,-53872796.0,6.603,22.0,166.0,17.0,18.0,18.0,17.0,0.0
87,313,131,128,2024-02-13 15:50:30,,12887.05,6.602,4.0,437826199.0,-53873513.0,6.602,22.0,177.0,17.0,18.0,18.0,17.0,0.0
90,313,131,121,2024-02-13 15:50:31,,12893.78,6.585,4.0,437826600.0,-53874270.0,6.585,22.0,155.0,17.0,18.0,18.0,17.0,0.0
