battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,0,742,123,0,2024-02-23 17:36:06,13.0,26570.61,1.376,12.0,437984688.0,-52856491.0,1.376,,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,0,742,122,0,2024-02-23 17:36:07,13.0,26570.61,0.0,12.0,437984688.0,-52856491.0,0.0,,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,0,742,122,0,2024-02-23 17:36:08,13.0,26570.61,0.0,12.0,437984688.0,-52856491.0,0.0,,77.39999999999998,77.39999999999998,57.0,57.0,0.0
,0,742,122,0,2024-02-23 17:36:09,13.0,26570.61,0.0,12.0,437984688.0,-52856491.0,0.0,,77.39999999999998,77.39999999999998,57.0,57.0,0.0
,0,742,122,0,2024-02-23 17:36:10,13.0,26570.61,0.0,11.0,437984688.0,-52856491.0,0.0,,77.39999999999998,77.39999999999998,57.0,57.0,0.0
,0,742,123,0,2024-02-23 17:36:11,13.0,26570.61,0.0,11.0,437984688.0,-52856491.0,0.0,,77.39999999999998,77.39999999999998,57.0,57.0,0.0
,0,742,119,0,2024-02-23 17:36:42,13.0,26572.39,1.294,9.0,437985004.0,-52857052.0,1.294,,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,62,742,117,4,2024-02-23 17:36:43,13.0,26575.85,1.645,9.0,437985259.0,-52857393.0,1.645,179.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,71,742,113,152,2024-02-23 17:36:44,13.0,26579.8,1.803,9.0,437985535.0,-52857784.0,1.803,179.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,85,742,110,173,2024-02-23 17:36:45,13.0,26584.0,2.229,8.0,437985859.0,-52858177.0,2.229,169.0,77.0,77.0,57.0,57.0,0.0
,85,742,110,166,2024-02-23 17:36:46,13.0,26588.5,2.541,8.0,437986224.0,-52858576.0,2.541,191.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,85,743,109,161,2024-02-23 17:36:47,13.0,26592.53,2.902,8.0,437986562.0,-52858880.0,2.902,181.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,84,743,108,187,2024-02-23 17:36:48,13.0,26596.26,3.14,8.0,437986935.0,-52859095.0,3.14,174.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,85,743,106,185,2024-02-23 17:36:49,13.0,26600.12,3.175,8.0,437987318.0,-52859308.0,3.175,175.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,82,743,102,176,2024-02-23 17:36:50,13.0,26604.12,3.216,7.0,437987682.0,-52859564.0,3.216,176.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,82,743,98,121,2024-02-23 17:36:51,13.0,26608.07,3.171,7.0,437988046.0,-52859830.0,3.171,186.0,77.39999999999998,77.39999999999998,57.0,57.0,0.0
,87,743,99,123,2024-02-23 17:36:52,13.0,26611.94,3.141,8.0,437988411.0,-52860062.0,3.141,174.0,77.39999999999998,77.39999999999998,57.0,57.0,0.74
,86,744,97,161,2024-02-23 17:36:53,13.0,26616.02,3.553,9.0,437988829.0,-52860281.0,3.553,172.0,77.39999999999998,77.39999999999998,57.0,57.0,1.21
,87,744,99,127,2024-02-23 17:36:54,13.0,26620.17,3.921,9.0,437989230.0,-52860513.0,3.921,205.0,77.39999999999998,77.39999999999998,57.0,57.0,1.26
,81,744,99,106,2024-02-23 17:36:55,13.0,26624.22,3.989,9.0,437989619.0,-52860738.0,3.989,173.0,77.60000000000002,77.60000000000002,57.0,57.0,1.28
,86,744,101,136,2024-02-23 17:36:56,13.0,26628.67,3.995,9.0,437990029.0,-52861039.0,3.995,177.0,77.39999999999998,77.39999999999998,57.0,57.0,1.2
,87,744,102,140,2024-02-23 17:36:57,13.0,26633.87,4.221,9.0,437990494.0,-52861422.0,4.221,170.0,77.39999999999998,77.39999999999998,57.0,57.0,0.42
,90,744,103,108,2024-02-23 17:36:58,13.0,26638.83,4.54,8.0,437990966.0,-52861724.0,4.54,165.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,90,744,103,100,2024-02-23 17:36:59,13.0,26643.44,4.658,8.0,437991418.0,-52861972.0,4.658,177.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,90,744,105,107,2024-02-23 17:37:00,13.0,26648.18,4.711,8.0,437991872.0,-52862254.0,4.711,172.0,77.0,77.0,57.0,57.0,-0.64
,88,744,106,116,2024-02-23 17:37:01,13.0,26652.51,4.796,8.0,437992295.0,-52862538.0,4.796,167.0,77.0,77.0,57.0,57.0,-1.18
,89,745,107,124,2024-02-23 17:37:02,13.0,26656.64,4.566,8.0,437992675.0,-52862814.0,4.566,170.0,77.0,77.0,57.0,57.0,-1.33
,87,745,108,121,2024-02-23 17:37:03,13.0,26660.67,4.131,8.0,437993039.0,-52863102.0,4.131,178.0,77.0,77.0,57.0,57.0,-1.39
,85,745,109,112,2024-02-23 17:37:04,13.0,26664.78,4.124,8.0,437993377.0,-52863468.0,4.124,173.0,77.0,77.0,57.0,57.0,-1.32
,87,745,110,120,2024-02-23 17:37:05,13.0,26669.71,4.283,8.0,437993720.0,-52863973.0,4.283,179.0,76.79999999999995,76.79999999999995,57.0,57.0,-1.11
,87,745,110,138,2024-02-23 17:37:06,13.0,26675.12,4.802,8.0,437994085.0,-52864517.0,4.802,176.0,76.79999999999995,76.79999999999995,57.0,57.0,-0.4
,60,745,111,138,2024-02-23 17:37:07,13.0,26679.3,5.273,9.0,437994425.0,-52864844.0,5.273,189.0,77.0,77.0,57.0,57.0,0.0
,85,745,111,77,2024-02-23 17:37:08,13.0,26682.35,4.357,12.0,437994723.0,-52865004.0,4.357,176.0,77.0,77.0,57.0,57.0,0.0
,85,745,112,97,2024-02-23 17:37:09,13.0,26685.45,3.544,13.0,437995047.0,-52865155.0,3.544,175.0,77.0,77.0,57.0,57.0,0.0
,87,746,113,136,2024-02-23 17:37:10,13.0,26689.28,3.515,14.0,437995431.0,-52865357.0,3.515,177.0,77.0,77.0,57.0,57.0,0.0
,90,746,113,132,2024-02-23 17:37:11,13.0,26693.84,4.214,14.0,437995874.0,-52865633.0,4.214,165.0,77.0,77.0,57.0,57.0,0.0
,90,746,114,122,2024-02-23 17:37:12,13.0,26698.44,4.694,14.0,437996307.0,-52865932.0,4.694,168.0,77.0,77.0,57.0,57.0,0.0
,89,746,115,115,2024-02-23 17:37:13,13.0,26702.83,4.484,13.0,437996716.0,-52866207.0,4.484,177.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,88,746,115,90,2024-02-23 17:37:14,13.0,26707.41,4.323,13.0,437997146.0,-52866520.0,4.323,176.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,89,746,116,92,2024-02-23 17:37:15,13.0,26712.66,4.913,12.0,437997577.0,-52866973.0,4.913,183.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,90,746,116,88,2024-02-23 17:37:16,13.0,26718.48,5.645,11.0,437998018.0,-52867519.0,5.645,189.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,66,746,116,78,2024-02-23 17:37:17,13.0,26724.16,5.928,11.0,437998487.0,-52867989.0,5.928,189.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,116,0,2024-02-23 17:37:18,13.0,26729.65,6.059,10.0,437998968.0,-52868398.0,6.059,187.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,115,0,2024-02-23 17:37:19,13.0,26733.95,5.567,10.0,437999364.0,-52868686.0,5.567,185.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,115,0,2024-02-23 17:37:20,13.0,26737.44,4.657,10.0,437999703.0,-52868892.0,4.657,183.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,114,0,2024-02-23 17:37:21,13.0,26740.23,3.733,10.0,437999976.0,-52869024.0,3.733,180.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,114,0,2024-02-23 17:37:22,13.0,26741.85,3.187,10.0,438000150.0,-52869080.0,3.187,178.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,113,0,2024-02-23 17:37:23,13.0,26742.33,1.29,10.0,438000208.0,-52869097.0,1.29,176.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,113,0,2024-02-23 17:37:24,13.0,26742.33,0.0,10.0,438000208.0,-52869097.0,0.0,174.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,113,0,2024-02-23 17:37:25,13.0,26742.33,0.0,11.0,438000208.0,-52869097.0,0.0,172.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,113,0,2024-02-23 17:37:26,13.0,26742.7,0.356,11.0,438000234.0,-52869074.0,0.356,170.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,0,746,115,0,2024-02-23 17:37:27,13.0,26744.01,1.21,10.0,438000330.0,-52868945.0,1.21,168.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,87,746,117,101,2024-02-23 17:37:28,13.0,26746.53,2.127,10.0,438000493.0,-52868678.0,2.127,166.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,89,747,119,348,2024-02-23 17:37:29,13.0,26749.86,2.895,10.0,438000730.0,-52868332.0,2.895,171.0,76.79999999999995,76.79999999999995,57.0,57.0,0.0
,87,747,121,250,2024-02-23 17:37:30,13.0,26753.24,3.194,10.0,438000948.0,-52867968.0,3.194,174.0,77.0,77.0,57.0,57.0,0.0
,89,747,122,151,2024-02-23 17:37:31,13.0,26756.53,3.19,9.0,438001129.0,-52867605.0,3.19,171.0,77.0,77.0,57.0,57.0,0.0
,90,747,123,110,2024-02-23 17:37:32,13.0,26759.78,3.175,9.0,438001337.0,-52867259.0,3.175,168.0,77.0,77.0,57.0,57.0,0.0
,0,747,123,0,2024-02-23 17:37:33,13.0,26762.78,3.167,9.0,438001539.0,-52866941.0,3.167,169.0,77.0,77.0,58.0,57.0,0.61
,0,747,122,0,2024-02-23 17:37:34,13.0,26765.43,2.76,9.0,438001748.0,-52866697.0,2.76,171.0,77.0,77.0,58.0,57.0,1.07
,0,747,121,0,2024-02-23 17:37:35,13.0,26767.63,2.337,8.0,438001950.0,-52866533.0,2.337,173.0,77.0,77.0,58.0,57.0,0.47
,79,747,120,34,2024-02-23 17:37:36,13.0,26769.58,2.379,9.0,438002079.0,-52866350.0,2.379,175.0,77.0,77.0,58.0,57.0,0.0
,77,747,119,105,2024-02-23 17:37:37,13.0,26772.07,2.816,9.0,438002220.0,-52866079.0,2.816,174.0,77.0,77.0,58.0,57.0,0.0
,77,748,117,92,2024-02-23 17:37:38,13.0,26775.24,3.11,9.0,438002456.0,-52865782.0,3.11,174.0,77.0,77.0,58.0,57.0,0.0
,0,748,116,0,2024-02-23 17:37:39,13.0,26778.4,3.103,8.0,438002759.0,-52865579.0,3.103,173.0,77.20000000000005,77.20000000000005,58.0,57.0,0.0
,0,748,115,0,2024-02-23 17:37:40,13.0,26780.93,2.894,8.0,438003024.0,-52865509.0,2.894,171.0,77.20000000000005,77.20000000000005,58.0,57.0,0.0
,35,748,114,13,2024-02-23 17:37:41,13.0,26783.13,2.676,8.0,438003249.0,-52865512.0,2.676,170.0,77.20000000000005,77.20000000000005,58.0,57.0,0.0
,90,748,114,139,2024-02-23 17:37:42,13.0,26785.64,2.559,8.0,438003521.0,-52865606.0,2.559,168.0,77.20000000000005,77.20000000000005,58.0,57.0,0.0
,91,748,113,177,2024-02-23 17:37:43,13.0,26788.73,2.481,8.0,438003834.0,-52865795.0,2.481,166.0,77.20000000000005,77.20000000000005,58.0,57.0,0.0
,84,748,114,205,2024-02-23 17:37:44,13.0,26792.26,2.459,8.0,438004129.0,-52866065.0,2.459,170.0,77.20000000000005,77.20000000000005,58.0,57.0,0.54
,93,748,115,256,2024-02-23 17:37:45,13.0,26796.13,2.67,8.0,438004451.0,-52866394.0,2.67,163.0,77.39999999999998,77.39999999999998,58.0,57.0,1.07
,90,749,115,217,2024-02-23 17:37:46,13.0,26800.01,3.118,8.0,438004793.0,-52866692.0,3.118,181.0,77.39999999999998,77.39999999999998,58.0,57.0,1.13
,93,749,117,159,2024-02-23 17:37:47,13.0,26803.79,3.421,8.0,438005141.0,-52866942.0,3.421,177.0,77.39999999999998,77.39999999999998,58.0,57.0,1.19
,84,749,117,172,2024-02-23 17:37:48,13.0,26807.46,3.494,10.0,438005482.0,-52867194.0,3.494,176.0,77.39999999999998,77.39999999999998,58.0,57.0,1.26
,85,749,119,216,2024-02-23 17:37:49,13.0,26811.23,3.634,12.0,438005806.0,-52867480.0,3.634,175.0,77.60000000000002,77.60000000000002,58.0,57.0,1.43
,85,749,120,265,2024-02-23 17:37:50,13.0,26815.3,3.948,14.0,438006175.0,-52867788.0,3.948,172.0,77.79999999999995,77.79999999999995,58.0,57.0,1.72
,84,750,122,246,2024-02-23 17:37:51,13.0,26819.91,4.202,14.0,438006561.0,-52868164.0,4.202,170.0,77.79999999999995,77.79999999999995,58.0,57.0,1.9
,86,750,121,200,2024-02-23 17:37:52,13.0,26824.67,4.269,13.0,438006980.0,-52868516.0,4.269,176.0,77.79999999999995,77.79999999999995,58.0,57.0,1.9
,85,750,123,185,2024-02-23 17:37:53,13.0,26828.91,4.292,13.0,438007383.0,-52868781.0,4.292,172.0,77.79999999999995,77.79999999999995,58.0,57.0,1.85
,86,750,124,191,2024-02-23 17:37:54,13.0,26832.81,4.242,12.0,438007748.0,-52869031.0,4.242,173.0,78.0,78.0,58.0,57.0,1.78
,87,750,124,199,2024-02-23 17:37:55,13.0,26836.57,4.106,12.0,438008112.0,-52869290.0,4.106,172.0,78.0,78.0,58.0,57.0,1.65
,85,751,124,196,2024-02-23 17:37:56,13.0,26840.12,3.91,12.0,438008449.0,-52869539.0,3.91,177.0,78.0,78.0,58.0,57.0,1.46
,85,751,125,140,2024-02-23 17:37:57,13.0,26843.5,3.716,15.0,438008742.0,-52869778.0,3.716,174.0,78.0,78.0,59.0,57.0,1.3
,85,751,126,153,2024-02-23 17:37:58,13.0,26847.1,3.704,17.0,438009071.0,-52870018.0,3.704,170.0,78.20000000000005,78.20000000000005,59.0,57.0,1.16
,86,751,126,163,2024-02-23 17:37:59,13.0,26851.12,3.951,17.0,438009436.0,-52870292.0,3.951,171.0,78.20000000000005,78.20000000000005,59.0,57.0,0.53
84.0,87,751,125,161,2024-02-23 17:38:00,13.0,26855.76,4.134,16.0,438009826.0,-52870658.0,4.134,174.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,86,751,124,153,2024-02-23 17:38:01,13.0,26860.87,4.641,15.0,438010261.0,-52871085.0,4.641,180.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,85,752,125,162,2024-02-23 17:38:02,13.0,26865.84,4.886,14.0,438010689.0,-52871489.0,4.886,179.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,86,752,124,172,2024-02-23 17:38:03,13.0,26870.42,4.62,13.0,438011099.0,-52871810.0,4.62,173.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,86,752,124,194,2024-02-23 17:38:04,13.0,26874.94,4.539,13.0,438011534.0,-52872121.0,4.539,175.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,86,752,124,189,2024-02-23 17:38:05,13.0,26879.63,4.67,12.0,438011962.0,-52872471.0,4.67,173.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,86,752,123,149,2024-02-23 17:38:06,13.0,26884.32,4.687,12.0,438012373.0,-52872793.0,4.687,173.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,86,752,121,136,2024-02-23 17:38:07,13.0,26888.95,4.64,11.0,438012836.0,-52873022.0,4.64,167.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,86,753,122,107,2024-02-23 17:38:08,13.0,26893.63,4.681,10.0,438013336.0,-52873026.0,4.681,167.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,0,753,122,0,2024-02-23 17:38:09,13.0,26897.89,4.726,10.0,438013733.0,-52872773.0,4.726,168.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,0,753,123,0,2024-02-23 17:38:10,13.0,26901.74,4.25,9.0,438013996.0,-52872389.0,4.25,169.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,0,753,123,0,2024-02-23 17:38:11,13.0,26905.03,3.85,9.0,438014197.0,-52872031.0,3.85,169.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,0,753,122,0,2024-02-23 17:38:12,13.0,26907.5,2.997,9.0,438014350.0,-52871753.0,2.997,170.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,0,753,123,0,2024-02-23 17:38:13,13.0,26909.88,2.462,8.0,438014487.0,-52871482.0,2.462,171.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,44,753,122,23,2024-02-23 17:38:14,13.0,26912.33,2.465,8.0,438014624.0,-52871212.0,2.465,172.0,78.0,78.0,59.0,57.0,0.0
,84,753,121,169,2024-02-23 17:38:15,13.0,26914.79,2.459,8.0,438014788.0,-52870977.0,2.459,173.0,78.0,78.0,59.0,57.0,0.0
,87,753,123,176,2024-02-23 17:38:16,13.0,26917.22,2.466,8.0,438015023.0,-52870866.0,2.466,183.0,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,85,753,123,159,2024-02-23 17:38:17,13.0,26920.18,2.445,7.0,438015348.0,-52870942.0,2.445,172.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,89,753,123,169,2024-02-23 17:38:18,13.0,26923.81,3.072,7.0,438015712.0,-52871125.0,3.072,169.0,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,90,753,124,167,2024-02-23 17:38:19,13.0,26927.83,3.625,7.0,438016103.0,-52871324.0,3.625,183.0,78.39999999999998,78.39999999999998,59.0,57.0,0.54
,88,754,125,182,2024-02-23 17:38:20,13.0,26931.87,3.694,7.0,438016514.0,-52871511.0,3.694,162.0,78.60000000000002,78.60000000000002,59.0,57.0,1.42
,89,754,126,223,2024-02-23 17:38:21,13.0,26935.78,3.657,7.0,438016924.0,-52871677.0,3.657,164.0,78.60000000000002,78.60000000000002,59.0,57.0,1.97
,88,754,126,193,2024-02-23 17:38:22,13.0,26939.71,3.609,7.0,438017308.0,-52871851.0,3.609,175.0,78.79999999999995,78.79999999999995,59.0,57.0,2.29
,87,754,126,128,2024-02-23 17:38:23,13.0,26943.7,3.656,7.0,438017700.0,-52872077.0,3.656,178.0,78.79999999999995,78.79999999999995,59.0,57.0,2.34
,91,754,126,118,2024-02-23 17:38:24,13.0,26947.63,3.731,7.0,438018053.0,-52872344.0,3.731,176.0,79.0,79.0,59.0,57.0,2.23
,91,754,126,122,2024-02-23 17:38:25,13.0,26951.66,3.822,7.0,438018399.0,-52872647.0,3.822,176.0,79.0,79.0,59.0,57.0,2.05
,90,755,126,122,2024-02-23 17:38:26,13.0,26955.88,3.946,6.0,438018764.0,-52872990.0,3.946,178.0,79.0,79.0,59.0,57.0,1.89
,81,755,126,134,2024-02-23 17:38:27,13.0,26959.75,4.055,6.0,438019100.0,-52873301.0,4.055,178.0,79.0,79.0,59.0,57.0,1.78
,80,755,125,168,2024-02-23 17:38:28,13.0,26963.63,4.086,6.0,438019418.0,-52873649.0,4.086,195.0,79.0,79.0,59.0,57.0,1.67
,87,755,125,288,2024-02-23 17:38:29,13.0,26968.28,4.311,6.0,438019764.0,-52874081.0,4.311,178.0,79.20000000000005,79.20000000000005,59.0,57.0,1.52
,103,756,122,360,2024-02-23 17:38:30,13.0,26973.66,5.004,6.0,438020265.0,-52874434.0,5.004,164.0,79.0,79.0,59.0,57.0,1.28
,81,756,122,308,2024-02-23 17:38:31,13.0,26979.23,5.402,6.0,438020857.0,-52874534.0,5.402,175.0,79.0,79.0,59.0,57.0,0.58
,84,756,123,221,2024-02-23 17:38:32,13.0,26984.74,5.458,6.0,438021419.0,-52874420.0,5.458,178.0,79.0,79.0,59.0,57.0,0.0
,84,756,123,241,2024-02-23 17:38:33,13.0,26990.43,5.52,6.0,438022020.0,-52874220.0,5.52,173.0,79.0,79.0,59.0,57.0,0.0
,87,757,124,288,2024-02-23 17:38:34,13.0,26996.2,5.443,6.0,438022628.0,-52874002.0,5.443,169.0,79.0,79.0,59.0,57.0,0.0
,87,757,126,295,2024-02-23 17:38:35,13.0,27002.16,5.402,6.0,438023222.0,-52873759.0,5.402,175.0,79.0,79.0,59.0,57.0,0.0
,89,757,127,283,2024-02-23 17:38:36,13.0,27008.16,5.458,9.0,438023815.0,-52873451.0,5.458,172.0,79.0,79.0,59.0,57.0,0.0
,91,757,129,266,2024-02-23 17:38:37,13.0,27014.04,5.52,10.0,438024382.0,-52873074.0,5.52,171.0,79.0,79.0,59.0,57.0,0.0
,90,758,128,189,2024-02-23 17:38:38,13.0,27019.93,5.557,11.0,438024926.0,-52872678.0,5.557,173.0,79.0,79.0,59.0,57.0,0.0
,93,758,130,166,2024-02-23 17:38:39,13.0,27025.82,5.604,12.0,438025501.0,-52872340.0,5.604,175.0,79.0,79.0,59.0,57.0,0.0
,92,758,129,160,2024-02-23 17:38:40,13.0,27031.58,5.718,12.0,438026063.0,-52872022.0,5.718,180.0,79.20000000000005,79.20000000000005,59.0,57.0,0.0
,91,758,131,171,2024-02-23 17:38:41,13.0,27037.64,5.783,12.0,438026662.0,-52871720.0,5.783,171.0,79.20000000000005,79.20000000000005,59.0,57.0,0.0
,91,758,132,177,2024-02-23 17:38:42,13.0,27043.94,5.908,11.0,438027302.0,-52871440.0,5.908,177.0,79.0,79.0,59.0,57.0,0.0
,91,758,133,170,2024-02-23 17:38:43,13.0,27050.13,6.002,11.0,438027911.0,-52871148.0,6.002,179.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,92,759,133,178,2024-02-23 17:38:44,13.0,27056.15,6.008,10.0,438028499.0,-52870815.0,6.008,174.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,91,759,133,183,2024-02-23 17:38:45,13.0,27062.24,6.031,10.0,438029090.0,-52870457.0,6.031,175.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,93,759,134,174,2024-02-23 17:38:46,13.0,27068.33,6.024,10.0,438029682.0,-52870125.0,6.024,174.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,90,759,135,177,2024-02-23 17:38:47,13.0,27074.51,6.041,9.0,438030301.0,-52869795.0,6.041,180.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,87,759,134,223,2024-02-23 17:38:48,13.0,27080.95,6.064,9.0,438030938.0,-52869434.0,6.064,169.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,86,760,134,224,2024-02-23 17:38:49,13.0,27087.68,6.064,9.0,438031578.0,-52869043.0,6.064,172.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,89,760,134,172,2024-02-23 17:38:50,13.0,27094.59,6.075,8.0,438032242.0,-52868669.0,6.075,171.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,90,760,133,155,2024-02-23 17:38:51,13.0,27101.49,6.095,8.0,438032924.0,-52868311.0,6.095,173.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,90,760,132,117,2024-02-23 17:38:52,13.0,27108.35,6.185,8.0,438033609.0,-52867951.0,6.185,173.0,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,0,760,133,0,2024-02-23 17:38:53,13.0,27114.99,6.263,8.0,438034265.0,-52867593.0,6.263,,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,0,760,132,0,2024-02-23 17:38:54,13.0,27121.41,6.278,8.0,438034901.0,-52867258.0,6.278,,78.79999999999995,78.79999999999995,59.0,57.0,0.0
,0,760,131,0,2024-02-23 17:38:55,13.0,27127.89,6.355,8.0,438035565.0,-52866940.0,6.355,,78.60000000000002,78.60000000000002,59.0,57.0,0.0
,0,760,131,0,2024-02-23 17:38:56,13.0,27134.27,6.408,8.0,438036196.0,-52866657.0,6.408,,78.60000000000002,78.60000000000002,59.0,57.0,0.0
,0,760,131,0,2024-02-23 17:38:57,13.0,27140.02,6.021,7.0,438036787.0,-52866422.0,6.021,,78.60000000000002,78.60000000000002,59.0,57.0,0.0
,0,760,130,0,2024-02-23 17:38:58,13.0,27145.13,5.371,8.0,438037324.0,-52866204.0,5.371,,78.60000000000002,78.60000000000002,59.0,57.0,0.0
,0,760,129,0,2024-02-23 17:38:59,13.0,27149.88,4.885,11.0,438037795.0,-52865999.0,4.885,,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,0,760,128,0,2024-02-23 17:39:00,13.0,27154.39,4.545,12.0,438038251.0,-52865789.0,4.545,,78.39999999999998,78.39999999999998,59.0,57.0,0.0
,0,760,126,0,2024-02-23 17:39:01,13.0,27158.65,4.412,13.0,438038680.0,-52865583.0,4.412,,78.20000000000005,78.20000000000005,59.0,57.0,0.0
,0,760,125,0,2024-02-23 17:39:02,13.0,27162.42,4.261,12.0,438039063.0,-52865417.0,4.261,,78.20000000000005,78.20000000000005,59.0,57.0,-0.43
,0,760,125,0,2024-02-23 17:39:03,13.0,27165.48,3.39,12.0,438039347.0,-52865254.0,3.39,,78.20000000000005,78.20000000000005,59.0,57.0,-1.07
,0,760,125,0,2024-02-23 17:39:04,13.0,27167.91,2.869,11.0,438039465.0,-52865005.0,2.869,,78.20000000000005,78.20000000000005,59.0,57.0,-1.15
,0,760,124,0,2024-02-23 17:39:05,13.0,27170.52,2.955,11.0,438039457.0,-52864660.0,2.955,,78.20000000000005,78.20000000000005,59.0,57.0,-1.19
,0,760,124,0,2024-02-23 17:39:06,13.0,27173.02,2.992,11.0,438039438.0,-52864326.0,2.992,,78.20000000000005,78.20000000000005,59.0,58.0,-1.2
,0,760,123,0,2024-02-23 17:39:07,13.0,27175.0,2.8,12.0,438039438.0,-52864062.0,2.8,,78.20000000000005,78.20000000000005,59.0,58.0,-1.15
,0,760,123,0,2024-02-23 17:39:08,13.0,27176.35,2.549,13.0,438039438.0,-52863884.0,2.549,,78.20000000000005,78.20000000000005,59.0,58.0,-0.64
,0,760,122,0,2024-02-23 17:39:09,13.0,27177.67,2.317,14.0,438039465.0,-52863711.0,2.317,,78.0,78.0,59.0,58.0,0.0
,0,760,121,0,2024-02-23 17:39:10,13.0,27178.72,2.112,14.0,438039484.0,-52863573.0,2.112,,78.0,78.0,59.0,58.0,0.0
,82,760,121,34,2024-02-23 17:39:11,13.0,27179.48,1.703,14.0,438039484.0,-52863473.0,1.703,,78.0,78.0,59.0,58.0,0.0
,82,760,122,68,2024-02-23 17:39:12,13.0,27180.87,1.785,14.0,438039457.0,-52863290.0,1.785,,78.0,78.0,59.0,58.0,0.0
,82,760,122,59,2024-02-23 17:39:13,13.0,27182.72,1.988,14.0,438039357.0,-52863088.0,1.988,205.0,78.0,78.0,59.0,58.0,0.0
,80,760,123,33,2024-02-23 17:39:14,13.0,27184.84,1.992,14.0,438039193.0,-52862907.0,1.992,173.0,78.0,78.0,59.0,58.0,-0.45
,100,760,123,72,2024-02-23 17:39:15,13.0,27187.22,2.0,14.0,438038984.0,-52862728.0,2.0,167.0,77.79999999999995,77.79999999999995,59.0,58.0,-1.25
,90,760,123,138,2024-02-23 17:39:16,13.0,27189.94,2.278,15.0,438038729.0,-52862548.0,2.278,166.0,77.79999999999995,77.79999999999995,59.0,58.0,-1.51
,86,761,123,155,2024-02-23 17:39:17,13.0,27193.12,2.837,14.0,438038511.0,-52862252.0,2.837,186.0,77.79999999999995,77.79999999999995,59.0,58.0,-1.67
,77,761,124,149,2024-02-23 17:39:18,13.0,27196.27,3.092,14.0,438038410.0,-52861864.0,3.092,172.0,77.79999999999995,77.79999999999995,59.0,58.0,-1.63
