altitude,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature
51.60000000000002,33,688.5,51.60000000000002,3.501,10,129,438170830,-52973846,3.501,2023-06-15 17:53:19,16.0,,0.0,3.57,27.0
51.799999999999955,33,691.42,51.799999999999955,3.461,9,130,438170940,-52974208,3.461,2023-06-15 17:53:20,16.0,,0.0,3.55,27.0
52.0,33,694.34,52.0,3.125,9,131,438171103,-52974548,3.125,2023-06-15 17:53:21,16.0,,0.0,3.56,27.0
52.0,33,696.04,52.0,2.971,10,132,438171180,-52974741,2.971,2023-06-15 17:53:22,16.0,,0.0,3.62,27.0
52.200000000000045,33,697.98,52.200000000000045,2.501,11,133,438171288,-52974964,2.501,2023-06-15 17:53:23,16.0,,0.0,3.71,27.0
52.39999999999998,34,700.44,52.39999999999998,2.493,13,133,438171456,-52975236,2.493,2023-06-15 17:53:24,16.0,,0.0,3.89,27.0
52.60000000000002,34,703.17,52.60000000000002,2.657,13,134,438171639,-52975515,2.657,2023-06-15 17:53:25,16.0,,0.0,4.21,27.0
52.799999999999955,34,705.98,52.799999999999955,2.748,13,134,438171828,-52975805,2.748,2023-06-15 17:53:26,17.0,,0.0,4.63,27.0
53.0,34,709.4,53.0,2.775,13,135,438172070,-52976162,2.775,2023-06-15 17:53:27,17.0,,0.0,5.07,27.0
53.200000000000045,34,713.18,53.200000000000045,3.358,12,134,438172275,-52976580,3.358,2023-06-15 17:53:28,17.0,,0.0,5.45,27.0
53.200000000000045,35,717.16,53.200000000000045,3.941,12,135,438172426,-52977070,3.941,2023-06-15 17:53:29,17.0,,0.0,5.62,27.0
53.39999999999998,35,721.48,53.39999999999998,4.203,11,135,438172595,-52977605,4.203,2023-06-15 17:53:30,17.0,,0.0,5.49,27.0
53.60000000000002,35,726.21,53.60000000000002,4.527,11,135,438172785,-52978195,4.527,2023-06-15 17:53:31,18.0,,0.0,5.04,27.0
53.60000000000002,35,730.13,53.60000000000002,4.676,10,136,438172866,-52978706,4.676,2023-06-15 17:53:32,18.0,,0.0,4.39,27.0
53.799999999999955,36,733.04,53.799999999999955,3.767,10,137,438172877,-52979093,3.767,2023-06-15 17:53:33,18.0,,0.0,3.72,27.0
53.799999999999955,36,735.09,53.799999999999955,3.197,10,138,438172910,-52979362,3.197,2023-06-15 17:53:34,18.0,,0.0,3.19,27.0
54.0,36,737.05,54.0,2.789,10,138,438172986,-52979601,2.789,2023-06-15 17:53:35,18.0,,0.0,2.84,27.0
54.200000000000045,36,739.21,54.200000000000045,2.584,10,139,438173109,-52979856,2.584,2023-06-15 17:53:36,18.0,,0.0,2.68,27.0
54.200000000000045,36,741.72,54.200000000000045,2.555,11,139,438173217,-52980152,2.555,2023-06-15 17:53:37,18.0,,0.0,2.71,27.0
54.39999999999998,37,743.69,54.39999999999998,2.559,11,139,438173274,-52980402,2.559,2023-06-15 17:53:38,18.0,,0.0,2.92,27.0
54.60000000000002,37,745.64,54.60000000000002,2.453,11,139,438173355,-52980647,2.453,2023-06-15 17:53:39,19.0,,0.0,3.26,27.0
54.60000000000002,37,747.74,54.60000000000002,2.371,11,138,438173476,-52980896,2.371,2023-06-15 17:53:40,19.0,,0.0,3.75,27.0
54.799999999999955,37,749.58,54.799999999999955,2.246,11,138,438173578,-52981093,2.246,2023-06-15 17:53:41,19.0,,0.0,4.19,27.0
54.799999999999955,38,750.97,54.799999999999955,2.043,13,137,438173667,-52981238,2.043,2023-06-15 17:53:42,19.0,,0.0,4.47,27.0
55.0,38,752.25,55.0,1.852,14,137,438173758,-52981380,1.852,2023-06-15 17:53:43,19.0,,0.0,4.55,27.0
55.0,38,753.44,55.0,1.689,14,137,438173848,-52981505,1.689,2023-06-15 17:53:44,19.0,,0.0,4.43,27.0
55.0,38,754.58,55.0,1.535,14,136,438173911,-52981614,1.535,2023-06-15 17:53:45,19.0,,0.0,4.16,27.0
55.0,38,755.45,55.0,1.372,14,136,438173989,-52981698,1.372,2023-06-15 17:53:46,19.0,,0.0,3.84,27.0
55.200000000000045,39,756.25,55.200000000000045,1.247,14,135,438174046,-52981776,1.247,2023-06-15 17:53:47,19.0,,0.0,3.49,27.0
55.200000000000045,39,756.81,55.200000000000045,1.214,14,135,438174060,-52981843,1.214,2023-06-15 17:53:48,19.0,,0.0,3.13,27.0
55.200000000000045,39,757.37,55.200000000000045,1.01,14,134,438174029,-52981889,1.01,2023-06-15 17:53:49,19.0,,0.0,2.75,27.0
55.200000000000045,39,757.73,55.200000000000045,0.818,14,133,438173984,-52981887,0.818,2023-06-15 17:53:50,19.0,,0.0,2.37,27.0
55.200000000000045,39,758.28,55.200000000000045,0.755,14,133,438173969,-52981820,0.755,2023-06-15 17:53:51,19.0,,0.0,0.81,27.0
55.200000000000045,40,758.92,55.200000000000045,0.75,14,131,438173898,-52981769,0.75,2023-06-15 17:53:52,19.0,,0.0,0.0,27.0
55.200000000000045,40,759.38,55.200000000000045,0.705,15,130,438173878,-52981720,0.705,2023-06-15 17:53:53,19.0,,0.0,0.0,27.0
55.200000000000045,40,760.15,55.200000000000045,0.696,16,129,438173946,-52981746,0.696,2023-06-15 17:53:54,19.0,,0.0,0.0,27.0
55.200000000000045,40,761.42,55.200000000000045,0.823,15,127,438174037,-52981879,0.823,2023-06-15 17:53:55,19.0,,0.0,0.0,27.0
55.200000000000045,40,762.57,55.200000000000045,1.003,15,126,438174095,-52982010,1.003,2023-06-15 17:53:56,19.0,,0.0,0.0,27.0
55.200000000000045,41,763.79,55.200000000000045,1.108,15,125,438174172,-52982156,1.108,2023-06-15 17:53:57,19.0,,0.0,0.0,27.0
55.200000000000045,41,765.05,55.200000000000045,0.858,14,124,438174197,-52982318,0.858,2023-06-15 17:53:58,19.0,,0.0,0.0,27.0
55.200000000000045,41,766.68,55.200000000000045,1.037,14,123,438174197,-52982534,1.037,2023-06-15 17:53:59,19.0,,0.0,0.0,27.0
55.200000000000045,41,768.18,55.200000000000045,1.193,13,124,438174298,-52982702,1.193,2023-06-15 17:54:00,19.0,,0.0,0.0,27.0
55.200000000000045,41,769.72,55.200000000000045,1.02,13,124,438174367,-52982887,1.02,2023-06-15 17:54:01,19.0,,0.0,0.0,27.0
55.200000000000045,42,771.35,55.200000000000045,2.736,12,125,438174447,-52983057,2.736,2023-06-15 17:54:02,19.0,,0.0,0.0,27.0
55.200000000000045,42,772.8,55.200000000000045,1.928,12,125,438174603,-52983155,1.928,2023-06-15 17:54:03,19.0,,0.0,0.0,27.0
55.39999999999998,42,774.68,55.39999999999998,1.91,12,125,438174720,-52983351,1.91,2023-06-15 17:54:04,20.0,,0.0,0.81,27.0
55.39999999999998,42,776.45,55.39999999999998,2.075,11,125,438174846,-52983518,2.075,2023-06-15 17:54:05,20.0,,0.0,1.52,27.0
55.60000000000002,42,777.84,55.60000000000002,2.075,11,125,438174946,-52983477,2.075,2023-06-15 17:54:06,20.0,,0.0,1.94,27.0
55.60000000000002,42,779.41,55.60000000000002,1.977,12,125,438175073,-52983317,1.977,2023-06-15 17:54:07,20.0,,0.0,2.34,27.0
55.60000000000002,43,782.11,55.60000000000002,1.944,12,126,438175278,-52983064,1.944,2023-06-15 17:54:08,20.0,,0.0,2.66,27.0
55.799999999999955,43,785.16,55.799999999999955,2.04,12,127,438175534,-52982820,2.04,2023-06-15 17:54:09,20.0,,0.0,2.85,27.0
55.799999999999955,43,788.48,55.799999999999955,2.263,12,127,438175846,-52982576,2.263,2023-06-15 17:54:10,20.0,,0.0,2.95,27.0
55.799999999999955,43,791.95,55.799999999999955,2.523,12,127,438176160,-52982387,2.523,2023-06-15 17:54:11,20.0,,0.0,2.91,27.0
55.799999999999955,43,795.35,55.799999999999955,2.739,12,128,438176446,-52982135,2.739,2023-06-15 17:54:12,20.0,,0.0,2.72,27.0
55.799999999999955,44,798.39,55.799999999999955,2.814,12,129,438176726,-52981879,2.814,2023-06-15 17:54:13,20.0,,0.0,2.41,27.0
55.799999999999955,44,800.91,55.799999999999955,2.839,12,129,438176957,-52981706,2.839,2023-06-15 17:54:14,20.0,,0.0,1.98,27.0
55.799999999999955,44,803.28,55.799999999999955,2.755,12,129,438177183,-52981589,2.755,2023-06-15 17:54:15,20.0,,0.0,1.51,27.0
55.799999999999955,44,806.82,55.799999999999955,2.648,12,129,438177557,-52981652,2.648,2023-06-15 17:54:16,20.0,,0.0,1.08,27.0
55.799999999999955,44,810.24,55.799999999999955,2.74,12,129,438177929,-52981710,2.74,2023-06-15 17:54:17,20.0,,0.0,0.4,27.0
55.799999999999955,45,814.21,55.799999999999955,2.863,11,129,438178353,-52981766,2.863,2023-06-15 17:54:18,20.0,,0.0,0.0,27.0
55.799999999999955,45,817.82,55.799999999999955,2.983,11,130,438178673,-52981551,2.983,2023-06-15 17:54:19,20.0,,0.0,0.0,27.0
55.799999999999955,45,821.18,55.799999999999955,3.081,11,129,438178714,-52981140,3.081,2023-06-15 17:54:20,20.0,,0.0,0.0,27.0
55.799999999999955,45,824.46,55.799999999999955,3.131,13,129,438178702,-52980701,3.131,2023-06-15 17:54:21,20.0,,0.0,0.0,27.0
55.799999999999955,45,829.48,55.799999999999955,3.16,13,128,438178669,-52980032,3.16,2023-06-15 17:54:22,20.0,,0.0,0.0,27.0
55.799999999999955,46,833.04,55.799999999999955,3.099,13,126,438178691,-52979562,3.099,2023-06-15 17:54:23,20.0,,0.0,0.0,27.0
55.799999999999955,46,835.33,55.799999999999955,3.025,18,125,438178769,-52979269,3.025,2023-06-15 17:54:24,20.0,,0.0,0.0,27.0
55.60000000000002,46,837.28,55.60000000000002,2.756,20,122,438178859,-52979054,2.756,2023-06-15 17:54:25,20.0,,0.0,-0.31,27.0
55.60000000000002,46,839.67,55.60000000000002,2.512,19,121,438179092,-52978940,2.512,2023-06-15 17:54:26,20.0,,0.0,-0.62,27.0
55.60000000000002,46,843.14,55.60000000000002,2.916,18,118,438179474,-52978965,2.916,2023-06-15 17:54:27,20.0,,0.0,-0.69,27.0
55.60000000000002,47,847.07,55.60000000000002,3.559,17,117,438179869,-52979167,3.559,2023-06-15 17:54:28,20.0,,0.0,-0.73,27.0
55.60000000000002,47,851.52,55.60000000000002,3.86,17,117,438180308,-52979408,3.86,2023-06-15 17:54:29,20.0,,0.0,-0.79,27.0
55.60000000000002,47,854.76,55.60000000000002,3.936,16,117,438180601,-52979325,3.936,2023-06-15 17:54:30,20.0,,0.0,-0.84,27.0
55.39999999999998,47,858.3,55.39999999999998,3.869,16,118,438180868,-52979004,3.869,2023-06-15 17:54:31,20.0,,0.0,-0.88,27.0
55.39999999999998,47,862.02,55.39999999999998,3.79,15,121,438181167,-52978699,3.79,2023-06-15 17:54:32,20.0,,0.0,-0.86,27.0
55.39999999999998,47,870.18,55.39999999999998,3.748,15,123,438181945,-52979066,3.748,2023-06-15 17:54:33,20.0,,0.0,-0.78,27.0
55.60000000000002,48,882.23,55.60000000000002,4.396,14,125,438183004,-52980019,4.396,2023-06-15 17:54:34,20.0,,0.0,-0.33,27.0
55.60000000000002,48,890.9,55.60000000000002,5.024,15,127,438183531,-52980937,5.024,2023-06-15 17:54:35,20.0,,0.0,-0.13,27.0
55.799999999999955,48,898.43,55.799999999999955,5.357,15,128,438183819,-52981869,5.357,2023-06-15 17:54:36,20.0,,0.0,-0.03,27.0
55.799999999999955,48,906.1,55.799999999999955,5.566,15,131,438184122,-52982830,5.566,2023-06-15 17:54:37,20.0,,0.0,0.41,27.0
56.0,48,914.24,56.0,5.628,14,134,438184473,-52983831,5.628,2023-06-15 17:54:38,20.0,,0.0,0.89,27.0
56.200000000000045,49,922.62,56.200000000000045,5.831,14,137,438184902,-52984812,5.831,2023-06-15 17:54:39,21.0,,0.0,1.33,27.0
56.39999999999998,49,930.11,56.39999999999998,5.983,13,139,438185197,-52985733,5.983,2023-06-15 17:54:40,21.0,,0.0,1.71,27.0
56.60000000000002,49,938.0,56.60000000000002,5.712,14,142,438185522,-52986699,5.712,2023-06-15 17:54:41,21.0,,0.0,1.98,27.0
56.60000000000002,49,944.73,56.60000000000002,5.615,14,145,438185851,-52987504,5.615,2023-06-15 17:54:42,21.0,,0.0,2.17,27.0
56.799999999999955,49,952.94,56.799999999999955,5.628,14,147,438186244,-52988477,5.628,2023-06-15 17:54:43,21.0,,0.0,2.33,27.0
57.200000000000045,50,960.37,57.200000000000045,5.793,14,149,438186581,-52989381,5.793,2023-06-15 17:54:44,21.0,,0.0,2.49,27.0
57.39999999999998,50,966.14,57.39999999999998,5.853,14,152,438186902,-52990029,5.853,2023-06-15 17:54:45,22.0,,0.0,2.68,27.0
57.60000000000002,50,973.4,57.60000000000002,5.853,14,155,438187490,-52990657,5.853,2023-06-15 17:54:46,22.0,,0.0,2.87,27.0
57.799999999999955,51,980.01,57.799999999999955,5.853,14,157,438187946,-52991332,5.853,2023-06-15 17:54:47,22.0,,0.0,3.04,27.0
58.0,51,985.36,58.0,5.853,14,158,438188203,-52991962,5.853,2023-06-15 17:54:48,22.0,,0.0,3.19,27.0
58.200000000000045,51,991.78,58.200000000000045,5.718,14,159,438188490,-52992742,5.718,2023-06-15 17:54:49,22.0,,0.0,3.29,27.0
58.39999999999998,51,999.2,58.39999999999998,5.546,15,160,438188855,-52993627,5.546,2023-06-15 17:54:50,23.0,,0.0,3.32,27.0
58.60000000000002,52,1005.4,58.60000000000002,6.807,15,160,438189211,-52994315,6.807,2023-06-15 17:54:51,23.0,,0.0,3.27,27.0
58.799999999999955,52,1011.52,58.799999999999955,6.689,14,160,438189504,-52995050,6.689,2023-06-15 17:54:52,23.0,,0.0,3.15,27.0
58.799999999999955,52,1016.74,58.799999999999955,6.353,14,160,438189679,-52995716,6.353,2023-06-15 17:54:53,23.0,,0.0,2.98,27.0
59.0,52,1021.53,59.0,5.357,14,160,438189815,-52996326,5.357,2023-06-15 17:54:54,23.0,,0.0,2.8,27.0
59.200000000000045,53,1026.25,59.200000000000045,4.82,15,159,438190022,-52996909,4.82,2023-06-15 17:54:55,24.0,,0.0,2.63,27.0
59.39999999999998,53,1030.61,59.39999999999998,4.48,15,158,438190249,-52997406,4.48,2023-06-15 17:54:56,24.0,,0.0,2.5,27.0
59.60000000000002,53,1034.69,59.60000000000002,4.237,15,157,438190507,-52997837,4.237,2023-06-15 17:54:57,24.0,,0.0,2.42,27.0
59.60000000000002,54,1038.24,59.60000000000002,4.14,15,157,438190712,-52998233,4.14,2023-06-15 17:54:58,24.0,,0.0,2.42,27.0
59.799999999999955,54,1041.8,59.799999999999955,4.032,14,155,438190861,-52998677,4.032,2023-06-15 17:54:59,24.0,,0.0,2.49,27.0
60.0,54,1046.67,60.0,3.929,14,155,438190932,-52999321,3.929,2023-06-15 17:55:00,24.0,,0.0,2.63,27.0
60.0,54,1049.94,60.0,3.851,14,154,438190978,-52999751,3.851,2023-06-15 17:55:01,24.0,,0.0,2.78,27.0
60.200000000000045,55,1052.01,60.200000000000045,3.476,14,153,438191024,-53000018,3.476,2023-06-15 17:55:02,25.0,,0.0,2.89,27.0
60.200000000000045,55,1053.2,60.200000000000045,3.09,14,152,438191069,-53000162,3.09,2023-06-15 17:55:03,25.0,,0.0,2.92,27.0
60.39999999999998,55,1053.92,60.39999999999998,2.555,14,151,438191115,-53000252,2.555,2023-06-15 17:55:04,25.0,,0.0,2.89,27.0
60.60000000000002,55,1054.07,60.60000000000002,1.359,12,131,438191195,-53000486,1.359,2023-06-15 17:55:41,25.0,,0.0,0.0,28.0
60.60000000000002,56,1055.62,60.60000000000002,1.564,12,131,438191350,-53000643,1.564,2023-06-15 17:55:42,25.0,,0.0,0.0,28.0
60.60000000000002,56,1058.74,60.60000000000002,2.116,11,133,438191602,-53000912,2.116,2023-06-15 17:55:43,25.0,,0.0,0.0,28.0
60.60000000000002,56,1061.67,60.60000000000002,2.446,11,135,438191776,-53001228,2.446,2023-06-15 17:55:44,25.0,,0.0,0.0,28.0
60.60000000000002,56,1065.03,60.60000000000002,2.857,11,136,438191948,-53001627,2.857,2023-06-15 17:55:45,25.0,,0.0,0.0,28.0
60.799999999999955,56,1068.77,60.799999999999955,3.741,12,138,438192197,-53002041,3.741,2023-06-15 17:55:46,25.0,,0.0,0.64,28.0
61.0,57,1073.72,61.0,4.856,12,139,438192526,-53002573,4.856,2023-06-15 17:55:47,25.0,,0.0,1.5,28.0
61.200000000000045,57,1080.36,61.200000000000045,5.354,11,140,438192922,-53003295,5.354,2023-06-15 17:55:48,26.0,,0.0,2.04,28.0
61.200000000000045,57,1086.77,61.200000000000045,5.417,11,142,438193307,-53004013,5.417,2023-06-15 17:55:49,26.0,,0.0,2.56,28.0
61.39999999999998,57,1091.72,61.39999999999998,5.312,11,143,438193539,-53004593,5.312,2023-06-15 17:55:50,26.0,,0.0,2.77,28.0
61.60000000000002,58,1097.04,61.60000000000002,5.25,12,143,438193827,-53005211,5.25,2023-06-15 17:55:51,26.0,,0.0,2.89,28.0
61.799999999999955,58,1103.56,61.799999999999955,5.206,12,145,438194145,-53005985,5.206,2023-06-15 17:55:52,26.0,,0.0,2.97,28.0
62.200000000000045,58,1109.58,62.200000000000045,5.229,12,146,438194422,-53006704,5.229,2023-06-15 17:55:53,26.0,,0.0,3.05,28.0
62.39999999999998,58,1115.69,62.39999999999998,5.242,13,148,438194735,-53007421,5.242,2023-06-15 17:55:54,27.0,,0.0,3.13,28.0
62.60000000000002,59,1120.9,62.60000000000002,5.263,14,149,438195019,-53008027,5.263,2023-06-15 17:55:55,27.0,,0.0,3.24,28.0
62.799999999999955,59,1127.09,62.799999999999955,5.733,14,151,438195328,-53008772,5.733,2023-06-15 17:55:56,27.0,,0.0,3.38,28.0
63.0,59,1134.32,63.0,5.887,14,153,438195672,-53009636,5.887,2023-06-15 17:55:57,27.0,,0.0,3.52,28.0
63.39999999999998,59,1141.17,63.39999999999998,5.889,14,155,438195970,-53010464,5.889,2023-06-15 17:55:58,27.0,,0.0,3.67,28.0
63.60000000000002,60,1146.45,63.60000000000002,5.604,14,158,438196144,-53011134,5.604,2023-06-15 17:55:59,28.0,,0.0,3.81,28.0
64.0,60,1150.12,64.0,5.508,14,159,438196199,-53011618,5.508,2023-06-15 17:56:00,28.0,,0.0,3.93,28.0
64.20000000000005,60,1153.68,64.20000000000005,5.509,13,161,438196226,-53012091,5.509,2023-06-15 17:56:01,28.0,,0.0,4.03,28.0
64.39999999999998,60,1161.0,64.39999999999998,5.524,13,162,438196261,-53013066,5.524,2023-06-15 17:56:02,29.0,,0.0,4.1,28.0
64.79999999999995,61,1167.22,64.79999999999995,5.528,12,163,438196304,-53013899,5.528,2023-06-15 17:56:03,29.0,,0.0,4.18,28.0
65.0,61,1172.83,65.0,5.513,11,164,438196449,-53014620,5.513,2023-06-15 17:56:04,29.0,,0.0,4.25,28.0
65.39999999999998,61,1177.24,65.39999999999998,5.523,11,165,438196663,-53015155,5.523,2023-06-15 17:56:05,29.0,,0.0,4.33,28.0
65.60000000000002,62,1182.35,65.60000000000002,5.528,10,166,438196861,-53015790,5.528,2023-06-15 17:56:06,30.0,,0.0,4.43,28.0
66.0,62,1188.08,66.0,5.513,10,166,438197113,-53016473,5.513,2023-06-15 17:56:07,30.0,,0.0,4.55,28.0
66.39999999999998,62,1193.53,66.39999999999998,5.496,10,168,438197414,-53017091,5.496,2023-06-15 17:56:08,30.0,,0.0,4.72,28.0
66.79999999999995,62,1199.2,66.79999999999995,5.477,11,168,438197737,-53017747,5.477,2023-06-15 17:56:09,31.0,,0.0,4.99,28.0
67.39999999999998,63,1205.4,67.39999999999998,5.472,12,169,438197992,-53018509,5.472,2023-06-15 17:56:10,31.0,,0.0,5.37,28.0
67.79999999999995,63,1211.11,67.79999999999995,5.487,11,169,438198214,-53019221,5.487,2023-06-15 17:56:11,31.0,,0.0,5.81,28.0
68.20000000000005,63,1217.63,68.20000000000005,5.477,11,170,438198548,-53019989,5.477,2023-06-15 17:56:12,32.0,,0.0,6.18,28.0
68.39999999999998,64,1223.06,68.39999999999998,5.472,11,171,438198914,-53020559,5.472,2023-06-15 17:56:13,32.0,,0.0,6.39,28.0
68.60000000000002,64,1227.34,68.60000000000002,5.548,10,172,438199202,-53020998,5.548,2023-06-15 17:56:14,33.0,,0.0,6.35,28.0
68.60000000000002,64,1232.58,68.60000000000002,5.581,10,172,438199510,-53021571,5.581,2023-06-15 17:56:15,33.0,,0.0,6.0,28.0
68.60000000000002,65,1238.5,68.60000000000002,5.61,10,172,438199891,-53022224,5.61,2023-06-15 17:56:16,33.0,,0.0,5.36,28.0
68.60000000000002,65,1244.88,68.60000000000002,5.64,10,172,438200274,-53022927,5.64,2023-06-15 17:56:17,33.0,,0.0,4.47,28.0
68.79999999999995,65,1251.91,68.79999999999995,5.885,9,172,438200699,-53023698,5.885,2023-06-15 17:56:18,33.0,,0.0,3.48,28.0
68.79999999999995,65,1257.43,68.79999999999995,5.972,9,172,438201057,-53024299,5.972,2023-06-15 17:56:19,33.0,,0.0,2.57,28.0
69.0,66,1262.48,69.0,5.972,9,171,438201372,-53024840,5.972,2023-06-15 17:56:20,33.0,,0.0,1.88,28.0
69.20000000000005,66,1267.68,69.20000000000005,5.486,9,171,438201690,-53025396,5.486,2023-06-15 17:56:21,34.0,,0.0,1.5,28.0
69.39999999999998,66,1272.59,69.39999999999998,4.878,9,170,438202010,-53025910,4.878,2023-06-15 17:56:22,34.0,,0.0,1.4,28.0
69.60000000000002,67,1277.37,69.60000000000002,4.614,8,169,438202364,-53026395,4.614,2023-06-15 17:56:23,34.0,,0.0,1.55,28.0
69.79999999999995,67,1282.03,69.79999999999995,4.386,8,168,438202699,-53026868,4.386,2023-06-15 17:56:24,34.0,,0.0,1.9,28.0
70.20000000000005,67,1286.2,70.20000000000005,4.317,8,167,438202977,-53027285,4.317,2023-06-15 17:56:25,34.0,,0.0,2.39,28.0
70.39999999999998,68,1290.77,70.39999999999998,4.619,8,166,438203282,-53027755,4.619,2023-06-15 17:56:26,34.0,,0.0,2.94,28.0
70.60000000000002,68,1294.1,70.60000000000002,4.749,7,165,438203533,-53028080,4.749,2023-06-15 17:56:27,35.0,,0.0,3.51,28.0
70.79999999999995,68,1297.91,70.79999999999995,4.366,7,164,438203806,-53028471,4.366,2023-06-15 17:56:28,35.0,,0.0,4.08,28.0
71.20000000000005,68,1300.65,71.20000000000005,4.196,7,164,438203972,-53028763,4.196,2023-06-15 17:56:29,35.0,,0.0,4.54,28.0
71.39999999999998,69,1303.3,71.39999999999998,3.654,7,164,438204173,-53029034,3.654,2023-06-15 17:56:30,36.0,,0.0,4.83,28.0
71.60000000000002,69,1306.37,71.60000000000002,3.387,8,164,438204369,-53029340,3.387,2023-06-15 17:56:31,36.0,,0.0,4.97,28.0
71.79999999999995,69,1309.55,71.79999999999995,3.408,8,164,438204582,-53029670,3.408,2023-06-15 17:56:32,36.0,,0.0,5.03,28.0
72.0,70,1312.82,72.0,3.332,8,164,438204817,-53030006,3.332,2023-06-15 17:56:33,36.0,,0.0,5.07,28.0
72.20000000000005,70,1315.73,72.20000000000005,3.229,9,164,438205038,-53030270,3.229,2023-06-15 17:56:34,36.0,,0.0,5.2,28.0
72.60000000000002,70,1318.72,72.60000000000002,3.203,9,164,438205295,-53030497,3.203,2023-06-15 17:56:35,37.0,,0.0,5.44,28.0
72.79999999999995,70,1321.57,72.79999999999995,3.133,8,163,438205546,-53030725,3.133,2023-06-15 17:56:36,37.0,,0.0,5.69,28.0
73.0,71,1324.54,73.0,3.074,8,163,438205777,-53031010,3.074,2023-06-15 17:56:37,37.0,,0.0,5.9,28.0
73.0,71,1327.32,73.0,3.064,8,163,438205998,-53031269,3.064,2023-06-15 17:56:38,37.0,,0.0,6.0,28.0
73.20000000000005,71,1330.42,73.20000000000005,3.1,7,162,438206229,-53031559,3.1,2023-06-15 17:56:39,38.0,,0.0,5.88,28.0
73.20000000000005,72,1333.67,73.20000000000005,3.179,7,161,438206484,-53031865,3.179,2023-06-15 17:56:40,38.0,,0.0,5.58,28.0
73.39999999999998,72,1336.54,73.39999999999998,3.203,7,161,438206724,-53032066,3.203,2023-06-15 17:56:41,38.0,,0.0,5.12,28.0
73.39999999999998,72,1339.72,73.39999999999998,3.203,7,160,438206983,-53032341,3.203,2023-06-15 17:56:42,38.0,,0.0,4.53,28.0
73.60000000000002,72,1343.15,73.60000000000002,3.321,7,160,438207221,-53032703,3.321,2023-06-15 17:56:43,38.0,,0.0,3.89,28.0
73.60000000000002,73,1346.77,73.60000000000002,3.518,7,160,438207452,-53033086,3.518,2023-06-15 17:56:44,38.0,,0.0,3.29,28.0
73.60000000000002,73,1350.58,73.60000000000002,3.714,8,160,438207717,-53033469,3.714,2023-06-15 17:56:45,38.0,,0.0,2.78,28.0
73.79999999999995,73,1354.3,73.79999999999995,3.707,8,160,438207988,-53033856,3.707,2023-06-15 17:56:46,38.0,,0.0,2.41,28.0
73.79999999999995,74,1358.18,73.79999999999995,3.872,8,160,438208266,-53034248,3.872,2023-06-15 17:56:47,38.0,,0.0,2.16,28.0
73.79999999999995,74,1361.88,73.79999999999995,3.59,8,160,438208502,-53034620,3.59,2023-06-15 17:56:48,38.0,,0.0,2.02,28.0
74.0,74,1365.52,74.0,3.57,7,160,438208757,-53034974,3.57,2023-06-15 17:56:49,39.0,,0.0,1.93,28.0
74.0,74,1369.47,74.0,3.684,7,159,438209063,-53035377,3.684,2023-06-15 17:56:50,39.0,,0.0,1.88,28.0
74.20000000000005,75,1373.48,74.20000000000005,3.72,7,158,438209317,-53035797,3.72,2023-06-15 17:56:51,39.0,,0.0,1.86,28.0
74.20000000000005,75,1377.47,74.20000000000005,3.749,7,158,438209581,-53036205,3.749,2023-06-15 17:56:52,39.0,,0.0,1.86,28.0
74.39999999999998,75,1381.42,74.39999999999998,3.779,7,158,438209888,-53036603,3.779,2023-06-15 17:56:53,39.0,,0.0,1.89,28.0
