cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,heart_rate,power,battery_soc,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
87,410,16050.31,4.396,4,437911027,-54210318,4.396,2024-01-29 16:08:06,141.0,134.0,,13.0,181.0,24.200000000000045,24.200000000000045,47.0,44.0,1.51
94,410,16054.76,4.381,4,437911114,-54210904,4.381,2024-01-29 16:08:07,141.0,148.0,,13.0,167.0,24.200000000000045,24.200000000000045,47.0,44.0,1.56
84,410,16059.23,4.381,4,437911209,-54211489,4.381,2024-01-29 16:08:08,140.0,152.0,,13.0,183.0,24.200000000000045,24.200000000000045,47.0,44.0,1.53
91,410,16063.69,4.381,4,437911276,-54212080,4.381,2024-01-29 16:08:09,139.0,124.0,,13.0,186.0,24.200000000000045,24.200000000000045,47.0,44.0,1.41
90,411,16068.14,4.397,4,437911367,-54212666,4.397,2024-01-29 16:08:10,137.0,131.0,,13.0,189.0,24.200000000000045,24.200000000000045,47.0,44.0,1.19
97,411,16072.73,4.426,4,437911436,-54213268,4.426,2024-01-29 16:08:11,137.0,151.0,,13.0,183.0,24.200000000000045,24.200000000000045,47.0,44.0,0.28
92,411,16077.38,4.436,4,437911482,-54213886,4.436,2024-01-29 16:08:12,139.0,137.0,,13.0,169.0,24.200000000000045,24.200000000000045,47.0,44.0,0.0
95,411,16081.99,4.444,4,437911569,-54214493,4.444,2024-01-29 16:08:13,138.0,129.0,,13.0,147.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
81,411,16086.53,4.458,4,437911664,-54215090,4.458,2024-01-29 16:08:14,137.0,160.0,,13.0,178.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
85,411,16091.24,4.472,4,437911730,-54215713,4.472,2024-01-29 16:08:15,137.0,194.0,,13.0,167.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
87,411,16096.18,4.486,4,437911821,-54216360,4.486,2024-01-29 16:08:16,136.0,168.0,,13.0,172.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
85,412,16101.09,4.538,4,437911934,-54217000,4.538,2024-01-29 16:08:17,137.0,156.0,,13.0,180.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
88,412,16106.01,4.623,4,437912049,-54217644,4.623,2024-01-29 16:08:18,137.0,194.0,,13.0,173.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
86,412,16110.98,4.717,4,437912140,-54218298,4.717,2024-01-29 16:08:19,137.0,211.0,,13.0,167.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
94,412,16115.8,4.786,4,437912189,-54218937,4.786,2024-01-29 16:08:20,139.0,206.0,,13.0,161.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
84,412,16120.37,4.744,5,437912210,-54219546,4.744,2024-01-29 16:08:21,140.0,211.0,,13.0,179.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
99,413,16124.77,4.736,6,437912255,-54220130,4.736,2024-01-29 16:08:22,139.0,199.0,,13.0,164.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
87,413,16129.4,4.786,6,437912322,-54220742,4.786,2024-01-29 16:08:23,139.0,198.0,,13.0,164.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
42,413,16134.55,4.795,6,437912476,-54221403,4.795,2024-01-29 16:08:24,140.0,186.0,,13.0,195.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
91,413,16139.94,4.84,5,437912683,-54222076,4.84,2024-01-29 16:08:25,142.0,153.0,,13.0,169.0,24.600000000000023,24.600000000000023,47.0,44.0,0.0
99,413,16145.53,5.102,5,437912865,-54222781,5.102,2024-01-29 16:08:26,143.0,118.0,,13.0,168.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
90,413,16151.4,5.554,5,437913089,-54223517,5.554,2024-01-29 16:08:27,142.0,97.0,,13.0,178.0,24.399999999999977,24.399999999999977,47.0,44.0,0.0
90,413,16157.58,5.885,5,437913342,-54224283,5.885,2024-01-29 16:08:28,141.0,96.0,,13.0,180.0,24.200000000000045,24.200000000000045,47.0,44.0,0.0
91,414,16163.81,6.008,5,437913569,-54225057,6.008,2024-01-29 16:08:29,140.0,93.0,,13.0,170.0,24.200000000000045,24.200000000000045,47.0,44.0,0.0
91,414,16169.85,5.892,5,437913776,-54225822,5.892,2024-01-29 16:08:30,139.0,92.0,,13.0,170.0,24.0,24.0,47.0,44.0,-0.97
91,414,16175.79,5.712,5,437913979,-54226578,5.712,2024-01-29 16:08:31,140.0,77.0,,13.0,170.0,23.799999999999955,23.799999999999955,47.0,44.0,-1.63
0,414,16181.84,5.705,5,437914206,-54227335,5.705,2024-01-29 16:08:32,139.0,0.0,,13.0,172.0,23.799999999999955,23.799999999999955,47.0,44.0,-1.87
0,414,16187.93,5.767,5,437914434,-54228093,5.767,2024-01-29 16:08:33,138.0,0.0,,13.0,173.0,23.600000000000023,23.600000000000023,47.0,45.0,-1.93
78,414,16194.0,5.833,5,437914619,-54228867,5.833,2024-01-29 16:08:34,138.0,39.0,,13.0,175.0,23.399999999999977,23.399999999999977,47.0,45.0,-1.9
91,414,16200.15,5.897,5,437914756,-54229672,5.897,2024-01-29 16:08:35,137.0,99.0,,13.0,176.0,23.200000000000045,23.200000000000045,47.0,45.0,-1.88
100,414,16206.47,5.902,5,437914893,-54230499,5.902,2024-01-29 16:08:36,136.0,145.0,,13.0,181.0,23.200000000000045,23.200000000000045,47.0,45.0,-1.91
90,414,16212.96,5.955,5,437915051,-54231343,5.955,2024-01-29 16:08:37,136.0,139.0,,13.0,185.0,23.0,23.0,47.0,45.0,-1.98
93,414,16219.61,6.06,5,437915253,-54232194,6.06,2024-01-29 16:08:38,136.0,100.0,,13.0,178.0,22.799999999999955,22.799999999999955,47.0,45.0,-2.05
68,414,16226.41,6.15,5,437915481,-54233057,6.15,2024-01-29 16:08:39,137.0,103.0,,13.0,170.0,22.600000000000023,22.600000000000023,47.0,45.0,-2.13
87,415,16233.26,6.199,5,437915709,-54233926,6.199,2024-01-29 16:08:40,138.0,128.0,,13.0,167.0,22.600000000000023,22.600000000000023,47.0,46.0,-2.2
78,415,16240.15,6.326,5,437915937,-54234802,6.326,2024-01-29 16:08:41,139.0,141.0,,13.0,177.0,22.399999999999977,22.399999999999977,47.0,46.0,-2.26
79,415,16247.12,6.488,5,437916164,-54235687,6.488,2024-01-29 16:08:42,139.0,174.0,,13.0,173.0,22.200000000000045,22.200000000000045,47.0,46.0,-2.27
80,415,16254.0,6.567,5,437916370,-54236569,6.567,2024-01-29 16:08:43,137.0,197.0,,13.0,170.0,22.200000000000045,22.200000000000045,47.0,46.0,-2.19
80,415,16260.93,6.637,5,437916573,-54237461,6.637,2024-01-29 16:08:44,136.0,176.0,,13.0,176.0,22.0,22.0,47.0,46.0,-2.09
87,415,16267.85,6.683,5,437916758,-54238353,6.683,2024-01-29 16:08:45,136.0,154.0,,13.0,179.0,22.0,22.0,47.0,46.0,-1.96
79,416,16274.84,6.703,4,437916915,-54239265,6.703,2024-01-29 16:08:46,138.0,146.0,,13.0,169.0,21.799999999999955,21.799999999999955,47.0,46.0,-1.83
81,416,16281.99,6.759,4,437917076,-54240201,6.759,2024-01-29 16:08:47,135.0,145.0,,13.0,173.0,21.799999999999955,21.799999999999955,47.0,46.0,-1.7
86,416,16289.22,6.829,4,437917255,-54241136,6.829,2024-01-29 16:08:48,132.0,141.0,,13.0,173.0,21.600000000000023,21.600000000000023,47.0,47.0,-1.57
81,416,16296.48,6.881,4,437917482,-54242069,6.881,2024-01-29 16:08:49,133.0,136.0,,13.0,173.0,21.600000000000023,21.600000000000023,47.0,47.0,-1.48
86,416,16303.81,6.949,4,437917710,-54243006,6.949,2024-01-29 16:08:50,132.0,134.0,,13.0,179.0,21.399999999999977,21.399999999999977,47.0,47.0,-1.39
90,416,16311.15,6.977,4,437917938,-54243942,6.977,2024-01-29 16:08:51,133.0,139.0,,13.0,179.0,21.399999999999977,21.399999999999977,47.0,47.0,-1.32
80,416,16318.54,6.996,4,437918165,-54244884,6.996,2024-01-29 16:08:52,134.0,166.0,,13.0,168.0,21.399999999999977,21.399999999999977,47.0,47.0,-1.26
85,417,16325.93,7.089,4,437918392,-54245828,7.089,2024-01-29 16:08:53,134.0,184.0,,13.0,174.0,21.200000000000045,21.200000000000045,47.0,47.0,-1.19
85,417,16333.17,7.194,4,437918599,-54246762,7.194,2024-01-29 16:08:54,134.0,166.0,,13.0,172.0,21.200000000000045,21.200000000000045,47.0,47.0,-1.11
85,417,16340.4,7.198,4,437918782,-54247703,7.198,2024-01-29 16:08:55,134.0,172.0,,13.0,175.0,21.200000000000045,21.200000000000045,47.0,47.0,-0.35
84,417,16347.71,7.212,4,437919006,-54248635,7.212,2024-01-29 16:08:56,136.0,206.0,,13.0,171.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
85,417,16354.97,7.222,5,437919257,-54249547,7.222,2024-01-29 16:08:57,136.0,193.0,,13.0,176.0,21.0,21.0,47.0,47.0,0.0
81,417,16362.1,7.222,7,437919486,-54250455,7.222,2024-01-29 16:08:58,135.0,171.0,,13.0,178.0,21.0,21.0,47.0,47.0,0.0
85,418,16369.27,7.218,7,437919713,-54251371,7.218,2024-01-29 16:08:59,135.0,174.0,,13.0,177.0,21.0,21.0,47.0,47.0,0.0
84,418,16376.44,7.214,7,437919961,-54252280,7.214,2024-01-29 16:09:00,135.0,170.0,,13.0,171.0,21.0,21.0,47.0,47.0,0.0
84,418,16383.7,7.214,7,437920213,-54253206,7.214,2024-01-29 16:09:01,133.0,162.0,,13.0,180.0,21.0,21.0,47.0,47.0,0.0
91,418,16390.9,7.214,7,437920420,-54254134,7.214,2024-01-29 16:09:02,134.0,173.0,,13.0,168.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
79,418,16397.93,7.209,7,437920622,-54255037,7.209,2024-01-29 16:09:03,134.0,208.0,,13.0,162.0,21.0,21.0,47.0,47.0,0.0
93,419,16404.83,7.148,7,437920828,-54255919,7.148,2024-01-29 16:09:04,134.0,202.0,,13.0,162.0,21.0,21.0,47.0,47.0,0.0
95,419,16411.65,7.083,7,437921011,-54256795,7.083,2024-01-29 16:09:05,134.0,115.0,,13.0,178.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
102,419,16418.54,7.083,7,437921235,-54257669,7.083,2024-01-29 16:09:06,133.0,92.0,,13.0,170.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
91,419,16425.65,7.045,7,437921508,-54258563,7.045,2024-01-29 16:09:07,132.0,103.0,,13.0,175.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
87,419,16432.6,7.0,7,437921760,-54259443,7.0,2024-01-29 16:09:08,134.0,131.0,,13.0,170.0,21.0,21.0,47.0,47.0,0.0
86,419,16439.04,6.923,7,437921967,-54260260,6.923,2024-01-29 16:09:09,135.0,151.0,,13.0,178.0,21.0,21.0,47.0,47.0,0.0
88,419,16445.37,6.812,7,437922190,-54261054,6.812,2024-01-29 16:09:10,136.0,162.0,,13.0,175.0,21.0,21.0,47.0,47.0,0.0
86,419,16451.74,6.715,7,437922442,-54261845,6.715,2024-01-29 16:09:11,140.0,168.0,,13.0,168.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
82,420,16458.06,6.622,7,437922690,-54262633,6.622,2024-01-29 16:09:12,140.0,154.0,,13.0,176.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
81,420,16464.33,6.501,7,437922942,-54263417,6.501,2024-01-29 16:09:13,139.0,134.0,,13.0,171.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
90,420,16470.74,6.369,7,437923169,-54264219,6.369,2024-01-29 16:09:14,140.0,124.0,,13.0,176.0,21.0,21.0,47.0,47.0,0.0
94,420,16477.31,6.349,6,437923419,-54265040,6.349,2024-01-29 16:09:15,141.0,150.0,,13.0,171.0,21.0,21.0,47.0,47.0,0.0
84,420,16483.79,6.325,6,437923673,-54265841,6.325,2024-01-29 16:09:16,141.0,211.0,,13.0,166.0,21.0,21.0,47.0,47.0,0.0
85,420,16490.03,6.307,6,437923921,-54266616,6.307,2024-01-29 16:09:17,141.0,209.0,,13.0,175.0,21.0,21.0,47.0,47.0,0.0
89,421,16496.32,6.286,6,437924172,-54267398,6.286,2024-01-29 16:09:18,139.0,170.0,,13.0,178.0,21.0,21.0,47.0,47.0,0.0
85,421,16502.78,6.304,6,437924421,-54268191,6.304,2024-01-29 16:09:19,136.0,169.0,,13.0,169.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
85,421,16509.33,6.325,6,437924714,-54268994,6.325,2024-01-29 16:09:20,133.0,179.0,,13.0,169.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
86,421,16515.92,6.325,6,437924991,-54269809,6.325,2024-01-29 16:09:21,132.0,158.0,,13.0,171.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
87,421,16522.51,6.358,6,437925261,-54270621,6.358,2024-01-29 16:09:22,132.0,130.0,,13.0,170.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
87,421,16529.12,6.419,6,437925559,-54271426,6.419,2024-01-29 16:09:23,132.0,119.0,,13.0,167.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
86,421,16535.62,6.444,6,437925811,-54272232,6.444,2024-01-29 16:09:24,133.0,116.0,,13.0,171.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
90,422,16541.94,6.423,6,437926060,-54273017,6.423,2024-01-29 16:09:25,132.0,110.0,,13.0,169.0,21.0,21.0,47.0,47.0,0.0
89,422,16548.42,6.419,6,437926332,-54273809,6.419,2024-01-29 16:09:26,133.0,104.0,,13.0,170.0,21.0,21.0,47.0,47.0,0.0
93,422,16555.2,6.461,6,437926627,-54274634,6.461,2024-01-29 16:09:27,133.0,104.0,,13.0,176.0,21.0,21.0,47.0,47.0,0.0
90,422,16561.94,6.481,6,437926925,-54275460,6.481,2024-01-29 16:09:28,132.0,153.0,,13.0,168.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
85,422,16568.54,6.486,6,437927198,-54276276,6.486,2024-01-29 16:09:29,134.0,171.0,,13.0,176.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
86,422,16575.08,6.492,6,437927471,-54277085,6.492,2024-01-29 16:09:30,135.0,176.0,,13.0,177.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
87,422,16581.59,6.487,6,437927743,-54277877,6.487,2024-01-29 16:09:31,138.0,161.0,,13.0,177.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
90,423,16588.17,6.486,6,437928038,-54278671,6.486,2024-01-29 16:09:32,140.0,156.0,,13.0,171.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
88,423,16594.78,6.492,6,437928356,-54279468,6.492,2024-01-29 16:09:33,140.0,158.0,,13.0,180.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
84,423,16601.29,6.479,6,437928654,-54280254,6.479,2024-01-29 16:09:34,140.0,155.0,,13.0,178.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
86,423,16607.67,6.464,5,437928947,-54281028,6.464,2024-01-29 16:09:35,142.0,155.0,,13.0,175.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
85,423,16614.13,6.477,5,437929245,-54281807,6.477,2024-01-29 16:09:36,142.0,160.0,,13.0,178.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
87,423,16620.64,6.492,5,437929541,-54282593,6.492,2024-01-29 16:09:37,143.0,159.0,,13.0,178.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
87,424,16627.18,6.479,5,437929858,-54283378,6.479,2024-01-29 16:09:38,148.0,169.0,,13.0,173.0,21.0,21.0,47.0,47.0,0.0
85,424,16633.6,6.464,5,437930156,-54284144,6.464,2024-01-29 16:09:39,152.0,212.0,,13.0,173.0,21.0,21.0,47.0,47.0,0.0
78,424,16639.64,6.459,5,437930429,-54284871,6.459,2024-01-29 16:09:40,150.0,253.0,,13.0,170.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
77,424,16645.43,6.453,5,437930703,-54285569,6.453,2024-01-29 16:09:41,147.0,227.0,,13.0,172.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
82,424,16651.27,6.401,5,437930977,-54286269,6.401,2024-01-29 16:09:42,145.0,182.0,,13.0,173.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
78,425,16657.2,6.312,5,437931249,-54286980,6.312,2024-01-29 16:09:43,145.0,156.0,,13.0,174.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
82,425,16663.27,6.158,5,437931522,-54287714,6.158,2024-01-29 16:09:44,145.0,159.0,,13.0,176.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
87,425,16669.36,6.019,5,437931816,-54288451,6.019,2024-01-29 16:09:45,144.0,175.0,,13.0,161.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
83,425,16675.59,6.019,5,437932135,-54289196,6.019,2024-01-29 16:09:46,144.0,212.0,,13.0,168.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
85,425,16682.06,6.019,5,437932454,-54289964,6.019,2024-01-29 16:09:47,144.0,194.0,,13.0,173.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
84,426,16688.58,6.019,5,437932773,-54290737,6.019,2024-01-29 16:09:48,146.0,145.0,,13.0,173.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
87,426,16695.08,6.019,5,437933091,-54291512,6.019,2024-01-29 16:09:49,151.0,123.0,,13.0,166.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
89,426,16701.69,6.169,5,437933409,-54292295,6.169,2024-01-29 16:09:50,150.0,117.0,,13.0,180.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
84,426,16708.31,6.355,5,437933728,-54293071,6.355,2024-01-29 16:09:51,149.0,127.0,,13.0,177.0,21.0,21.0,47.0,47.0,0.0
91,426,16714.77,6.369,5,437934089,-54293810,6.369,2024-01-29 16:09:52,147.0,147.0,,13.0,176.0,21.0,21.0,47.0,47.0,0.0
87,426,16721.13,6.378,5,437934456,-54294533,6.378,2024-01-29 16:09:53,147.0,179.0,,13.0,170.0,21.0,21.0,47.0,47.0,0.0
91,426,16727.54,6.389,5,437934753,-54295295,6.389,2024-01-29 16:09:54,149.0,183.0,,13.0,183.0,21.0,21.0,47.0,47.0,0.0
87,427,16734.11,6.389,5,437935047,-54296092,6.389,2024-01-29 16:09:55,152.0,177.0,,13.0,171.0,20.799999999999955,20.799999999999955,47.0,47.0,0.0
82,427,16740.59,6.389,5,437935386,-54296850,6.389,2024-01-29 16:09:56,150.0,205.0,,13.0,174.0,21.0,21.0,47.0,47.0,0.0
85,427,16746.85,6.389,5,437935730,-54297576,6.389,2024-01-29 16:09:57,148.0,159.0,,13.0,186.0,21.0,21.0,47.0,47.0,0.0
87,427,16753.16,6.38,5,437936027,-54298338,6.38,2024-01-29 16:09:58,146.0,151.0,,13.0,179.0,21.0,21.0,47.0,47.0,0.0
84,427,16759.58,6.369,5,437936299,-54299123,6.369,2024-01-29 16:09:59,145.0,175.0,,13.0,172.0,21.0,21.0,47.0,47.0,0.0
85,427,16765.86,6.362,5,437936573,-54299890,6.362,2024-01-29 16:10:00,144.0,191.0,,13.0,179.0,21.0,21.0,47.0,47.0,0.0
82,428,16771.97,6.34,5,437936847,-54300631,6.34,2024-01-29 16:10:01,143.0,185.0,,13.0,169.0,21.0,21.0,47.0,47.0,0.0
82,428,16778.09,6.303,5,437937163,-54301338,6.303,2024-01-29 16:10:02,144.0,183.0,,13.0,171.0,21.0,21.0,47.0,47.0,0.0
83,428,16784.28,6.278,5,437937528,-54302036,6.278,2024-01-29 16:10:03,143.0,180.0,,13.0,183.0,21.0,21.0,47.0,47.0,0.0
80,428,16790.44,6.248,5,437937870,-54302741,6.248,2024-01-29 16:10:04,144.0,182.0,,13.0,177.0,21.0,21.0,47.0,47.0,0.0
85,428,16796.49,6.205,5,437938188,-54303445,6.205,2024-01-29 16:10:05,142.0,183.0,,13.0,170.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
91,429,16802.5,6.165,5,437938486,-54304153,6.165,2024-01-29 16:10:06,141.0,168.0,,13.0,177.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
89,429,16808.38,6.131,5,437938759,-54304849,6.131,2024-01-29 16:10:07,143.0,143.0,,13.0,175.0,21.200000000000045,21.200000000000045,47.0,47.0,0.0
89,429,16814.01,6.074,5,437939031,-54305521,6.074,2024-01-29 16:10:08,142.0,162.0,,13.0,174.0,21.399999999999977,21.399999999999977,47.0,47.0,0.0
84,429,16819.72,5.966,5,437939305,-54306209,5.966,2024-01-29 16:10:09,143.0,201.0,,13.0,175.0,21.600000000000023,21.600000000000023,47.0,47.0,0.0
90,429,16825.47,5.895,5,437939577,-54306895,5.895,2024-01-29 16:10:10,142.0,212.0,,13.0,179.0,21.600000000000023,21.600000000000023,47.0,47.0,0.0
93,429,16830.97,5.618,5,437939828,-54307559,5.618,2024-01-29 16:10:11,143.0,187.0,,13.0,186.0,21.799999999999955,21.799999999999955,47.0,47.0,0.7
83,430,16836.13,5.078,5,437940036,-54308201,5.078,2024-01-29 16:10:12,144.0,174.0,,13.0,175.0,22.0,22.0,47.0,47.0,1.44
90,430,16840.86,4.565,5,437940219,-54308791,4.565,2024-01-29 16:10:13,144.0,201.0,,13.0,148.0,22.399999999999977,22.399999999999977,48.0,47.0,1.78
91,430,16845.07,4.154,5,437940379,-54309317,4.154,2024-01-29 16:10:14,143.0,209.0,,13.0,172.0,22.600000000000023,22.600000000000023,48.0,47.0,2.15
86,430,16848.91,3.773,6,437940536,-54309796,3.773,2024-01-29 16:10:15,143.0,180.0,,13.0,177.0,22.799999999999955,22.799999999999955,48.0,47.0,2.53
85,430,16852.62,3.536,6,437940697,-54310255,3.536,2024-01-29 16:10:16,144.0,182.0,,13.0,175.0,23.0,23.0,48.0,47.0,2.9
82,431,16856.33,3.562,6,437940834,-54310719,3.562,2024-01-29 16:10:17,144.0,199.0,,13.0,176.0,23.0,23.0,49.0,47.0,3.21
84,431,16860.28,3.704,6,437941012,-54311196,3.704,2024-01-29 16:10:18,144.0,228.0,,13.0,167.0,23.0,23.0,49.0,47.0,3.42
90,431,16864.62,4.046,6,437941241,-54311695,4.046,2024-01-29 16:10:19,145.0,232.0,,13.0,162.0,23.200000000000045,23.200000000000045,49.0,47.0,3.5
78,431,16869.2,4.286,5,437941491,-54312215,4.286,2024-01-29 16:10:20,145.0,203.0,,13.0,175.0,23.200000000000045,23.200000000000045,49.0,47.0,3.39
86,431,16873.88,4.286,5,437941765,-54312753,4.286,2024-01-29 16:10:21,147.0,205.0,,13.0,173.0,23.200000000000045,23.200000000000045,49.0,47.0,3.07
84,432,16878.73,4.286,5,437942037,-54313306,4.286,2024-01-29 16:10:22,146.0,198.0,,13.0,180.0,23.399999999999977,23.399999999999977,49.0,47.0,2.61
89,432,16883.7,4.286,5,437942310,-54313871,4.286,2024-01-29 16:10:23,146.0,176.0,,13.0,176.0,23.399999999999977,23.399999999999977,49.0,47.0,2.12
86,432,16888.87,4.388,5,437942584,-54314469,4.388,2024-01-29 16:10:24,146.0,153.0,,13.0,177.0,23.399999999999977,23.399999999999977,49.0,47.0,1.68
75,432,16894.15,4.755,5,437942857,-54315076,4.755,2024-01-29 16:10:25,145.0,155.0,,13.0,185.0,23.399999999999977,23.399999999999977,49.0,47.0,1.3
83,432,16899.45,5.18,5,437943151,-54315680,5.18,2024-01-29 16:10:26,144.0,193.0,,13.0,170.0,23.399999999999977,23.399999999999977,49.0,47.0,0.54
82,433,16904.79,5.335,5,437943468,-54316276,5.335,2024-01-29 16:10:27,143.0,212.0,,13.0,183.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
82,433,16910.2,5.395,5,437943809,-54316865,5.395,2024-01-29 16:10:28,142.0,190.0,,13.0,183.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
83,433,16915.73,5.265,5,437944173,-54317461,5.265,2024-01-29 16:10:29,142.0,161.0,,13.0,177.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
81,433,16921.23,5.036,5,437944537,-54318046,5.036,2024-01-29 16:10:30,142.0,149.0,,13.0,177.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
85,433,16926.54,5.075,5,437944858,-54318624,5.075,2024-01-29 16:10:31,142.0,136.0,,13.0,177.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
80,433,16931.86,5.138,5,437945154,-54319222,5.138,2024-01-29 16:10:32,144.0,141.0,,13.0,180.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
82,433,16937.27,5.162,5,437945472,-54319827,5.162,2024-01-29 16:10:33,146.0,154.0,,13.0,180.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
82,434,16942.73,5.171,5,437945812,-54320432,5.171,2024-01-29 16:10:34,149.0,160.0,,13.0,179.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
84,434,16948.32,5.197,5,437946155,-54321042,5.197,2024-01-29 16:10:35,148.0,172.0,,13.0,190.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
84,434,16954.02,5.222,5,437946495,-54321667,5.222,2024-01-29 16:10:36,152.0,177.0,,13.0,168.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
82,434,16959.79,5.226,6,437946838,-54322313,5.226,2024-01-29 16:10:37,158.0,193.0,,13.0,175.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
90,434,16965.55,5.231,6,437947178,-54322950,5.231,2024-01-29 16:10:38,157.0,207.0,,13.0,168.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
88,435,16971.34,5.231,6,437947558,-54323569,5.231,2024-01-29 16:10:39,156.0,189.0,,13.0,179.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
85,435,16977.16,5.335,6,437947941,-54324184,5.335,2024-01-29 16:10:40,156.0,175.0,,13.0,168.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
90,435,16983.14,5.514,6,437948306,-54324829,5.514,2024-01-29 16:10:41,156.0,168.0,,13.0,177.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
85,435,16989.03,5.575,6,437948691,-54325459,5.575,2024-01-29 16:10:42,155.0,150.0,,13.0,174.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
61,435,16994.66,5.575,5,437949100,-54326038,5.575,2024-01-29 16:10:43,159.0,107.0,,13.0,189.0,23.399999999999977,23.399999999999977,49.0,47.0,0.0
91,435,17000.3,5.575,5,437949510,-54326596,5.575,2024-01-29 16:10:44,159.0,59.0,,13.0,176.0,23.200000000000045,23.200000000000045,49.0,47.0,0.0
91,435,17006.02,5.575,5,437949940,-54327135,5.575,2024-01-29 16:10:45,157.0,57.0,,13.0,171.0,23.200000000000045,23.200000000000045,49.0,47.0,0.0
