battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,ascent,descent,enhanced_altitude,grade
,203,3078.99,4.639,4,140,438321758,-53130576,4.639,2023-05-31 18:16:26,23.0,189.60000000000002,102.0,16.0,189.60000000000002,-0.72
,203,3083.04,4.63,4,139,438322207,-53130576,4.63,2023-05-31 18:16:27,23.0,189.79999999999995,102.0,16.0,189.79999999999995,-0.62
,204,3086.78,4.499,4,139,438322603,-53130569,4.499,2023-05-31 18:16:28,23.0,189.79999999999995,102.0,16.0,189.79999999999995,-0.39
,204,3090.46,3.838,4,138,438323006,-53130511,3.838,2023-05-31 18:16:29,23.0,189.79999999999995,102.0,16.0,189.79999999999995,-0.06
,204,3093.98,4.098,4,137,438323371,-53130496,4.098,2023-05-31 18:16:30,23.0,190.0,102.0,16.0,190.0,0.3
,204,3097.45,3.519,4,137,438323732,-53130494,3.519,2023-05-31 18:16:31,23.0,190.0,102.0,16.0,190.0,0.69
,204,3100.85,3.546,4,137,438324103,-53130469,3.546,2023-05-31 18:16:32,23.0,190.20000000000005,102.0,16.0,190.20000000000005,1.06
,205,3104.62,3.785,4,137,438324519,-53130429,3.785,2023-05-31 18:16:33,23.0,190.39999999999998,102.0,16.0,190.39999999999998,1.4
,205,3107.82,3.629,4,137,438324867,-53130394,3.629,2023-05-31 18:16:34,23.0,190.39999999999998,103.0,16.0,190.39999999999998,1.75
,205,3110.92,3.527,4,137,438325198,-53130394,3.527,2023-05-31 18:16:35,23.0,190.60000000000002,103.0,16.0,190.60000000000002,2.09
,205,3114.06,3.516,4,137,438325522,-53130396,3.516,2023-05-31 18:16:36,23.0,190.79999999999995,103.0,16.0,190.79999999999995,2.42
,205,3117.03,3.473,4,137,438325863,-53130421,3.473,2023-05-31 18:16:37,23.0,191.0,103.0,16.0,191.0,2.74
,206,3119.69,3.266,4,137,438326138,-53130490,3.266,2023-05-31 18:16:38,23.0,191.0,103.0,16.0,191.0,3.07
,206,3122.42,3.228,4,138,438326401,-53130678,3.228,2023-05-31 18:16:39,23.0,191.20000000000005,103.0,16.0,191.20000000000005,3.37
,206,3125.32,3.2,4,138,438326589,-53130951,3.2,2023-05-31 18:16:40,23.0,191.39999999999998,103.0,16.0,191.39999999999998,3.59
,206,3128.27,3.158,4,139,438326869,-53131163,3.158,2023-05-31 18:16:41,23.0,191.39999999999998,104.0,16.0,191.39999999999998,3.72
,207,3131.29,3.053,4,139,438327186,-53131311,3.053,2023-05-31 18:16:42,23.0,191.60000000000002,104.0,16.0,191.60000000000002,3.77
,207,3133.95,2.969,4,139,438327422,-53131464,2.969,2023-05-31 18:16:43,23.0,191.60000000000002,104.0,16.0,191.60000000000002,3.73
,207,3136.27,2.928,4,139,438327686,-53131562,2.928,2023-05-31 18:16:44,23.0,191.79999999999995,104.0,16.0,191.79999999999995,3.64
,207,3138.57,2.747,4,139,438327904,-53131681,2.747,2023-05-31 18:16:45,23.0,192.0,104.0,16.0,192.0,3.54
,208,3140.68,2.142,5,139,438328089,-53131818,2.142,2023-05-31 18:16:46,23.0,192.20000000000005,104.0,16.0,192.20000000000005,3.59
,208,3142.74,2.072,5,140,438328320,-53131917,2.072,2023-05-31 18:16:47,23.0,192.39999999999998,104.0,16.0,192.39999999999998,3.83
,208,3144.65,1.909,5,140,438328499,-53131998,1.909,2023-05-31 18:16:48,23.0,192.60000000000002,104.0,16.0,192.60000000000002,4.25
,208,3147.04,1.915,5,141,438328719,-53132134,1.915,2023-05-31 18:16:49,23.0,192.79999999999995,105.0,16.0,192.79999999999995,4.9
,208,3148.64,2.091,5,142,438328860,-53132256,2.091,2023-05-31 18:16:50,23.0,193.0,105.0,16.0,193.0,5.75
,209,3150.53,2.064,5,143,438329042,-53132408,2.064,2023-05-31 18:16:51,23.0,193.20000000000005,105.0,16.0,193.20000000000005,6.68
,209,3152.54,1.913,5,144,438329171,-53132603,1.913,2023-05-31 18:16:52,23.0,193.39999999999998,105.0,16.0,193.39999999999998,7.59
,209,3154.3,1.864,5,145,438329265,-53132802,1.864,2023-05-31 18:16:53,23.0,193.60000000000002,105.0,16.0,193.60000000000002,8.33
,209,3156.17,1.897,5,146,438329395,-53133018,1.897,2023-05-31 18:16:54,23.0,193.79999999999995,106.0,16.0,193.79999999999995,8.68
,210,3157.48,1.922,4,147,438329447,-53133172,1.922,2023-05-31 18:16:55,23.0,194.0,106.0,16.0,194.0,8.68
,210,3159.26,1.845,4,148,438329584,-53133336,1.845,2023-05-31 18:16:56,23.0,194.0,106.0,16.0,194.0,8.63
,210,3161.18,1.913,4,148,438329716,-53133530,1.913,2023-05-31 18:16:57,23.0,194.20000000000005,106.0,16.0,194.20000000000005,8.59
,210,3162.7,1.958,4,149,438329816,-53133685,1.958,2023-05-31 18:16:58,23.0,194.39999999999998,106.0,16.0,194.39999999999998,8.56
,211,3164.7,2.011,4,149,438329947,-53133894,2.011,2023-05-31 18:16:59,23.0,194.60000000000002,107.0,16.0,194.60000000000002,8.56
,211,3166.02,1.758,4,150,438330038,-53134041,1.758,2023-05-31 18:17:00,23.0,194.79999999999995,107.0,16.0,194.79999999999995,8.48
,211,3167.68,1.758,4,150,438330129,-53134232,1.758,2023-05-31 18:17:01,22.0,195.0,107.0,16.0,195.0,8.38
,211,3169.36,1.758,4,151,438330221,-53134409,1.758,2023-05-31 18:17:02,22.0,195.20000000000005,107.0,16.0,195.20000000000005,8.28
,212,3171.01,1.754,4,151,438330355,-53134586,1.754,2023-05-31 18:17:03,22.0,195.39999999999998,107.0,16.0,195.39999999999998,8.27
,212,3172.69,1.714,4,152,438330453,-53134751,1.714,2023-05-31 18:17:04,22.0,195.39999999999998,107.0,16.0,195.39999999999998,8.28
,212,3174.37,1.714,4,153,438330581,-53134929,1.714,2023-05-31 18:17:05,22.0,195.60000000000002,108.0,16.0,195.60000000000002,8.3
,212,3176.26,1.714,4,153,438330675,-53135143,1.714,2023-05-31 18:17:06,22.0,195.79999999999995,108.0,16.0,195.79999999999995,8.36
,213,3177.65,1.714,4,154,438330772,-53135282,1.714,2023-05-31 18:17:07,22.0,196.0,108.0,16.0,196.0,8.44
,213,3179.45,1.714,4,154,438330949,-53135416,1.714,2023-05-31 18:17:08,22.0,196.20000000000005,108.0,16.0,196.20000000000005,8.42
,213,3181.19,1.714,4,155,438331090,-53135536,1.714,2023-05-31 18:17:09,22.0,196.20000000000005,108.0,16.0,196.20000000000005,8.35
,213,3183.07,1.736,4,155,438331270,-53135659,1.736,2023-05-31 18:17:10,22.0,196.39999999999998,108.0,16.0,196.39999999999998,8.23
,214,3185.04,1.993,4,155,438331446,-53135837,1.993,2023-05-31 18:17:11,22.0,196.60000000000002,109.0,16.0,196.60000000000002,8.13
,214,3186.49,1.984,4,155,438331541,-53135961,1.984,2023-05-31 18:17:12,22.0,196.79999999999995,109.0,16.0,196.79999999999995,8.02
,214,3188.19,1.748,5,155,438331681,-53136125,1.748,2023-05-31 18:17:13,22.0,196.79999999999995,109.0,16.0,196.79999999999995,7.86
,214,3190.12,1.985,4,155,438331813,-53136299,1.985,2023-05-31 18:17:14,22.0,197.0,109.0,16.0,197.0,7.69
,215,3191.41,1.988,4,154,438331902,-53136438,1.988,2023-05-31 18:17:15,22.0,197.20000000000005,109.0,16.0,197.20000000000005,7.51
,215,3193.02,1.724,4,154,438331996,-53136613,1.724,2023-05-31 18:17:16,22.0,197.39999999999998,109.0,16.0,197.39999999999998,7.44
,215,3194.67,1.74,4,154,438332132,-53136751,1.74,2023-05-31 18:17:17,22.0,197.60000000000002,110.0,16.0,197.60000000000002,7.55
,216,3196.3,1.72,4,154,438332269,-53136909,1.72,2023-05-31 18:17:18,22.0,197.79999999999995,110.0,16.0,197.79999999999995,7.84
,216,3198.0,1.703,4,154,438332406,-53137054,1.703,2023-05-31 18:17:19,22.0,198.0,110.0,16.0,198.0,8.28
,216,3199.82,1.717,4,154,438332538,-53137209,1.717,2023-05-31 18:17:20,22.0,198.20000000000005,110.0,16.0,198.20000000000005,8.75
,216,3201.18,1.851,4,154,438332631,-53137355,1.851,2023-05-31 18:17:21,22.0,198.39999999999998,110.0,16.0,198.39999999999998,9.12
,217,3202.75,1.693,4,155,438332720,-53137531,1.693,2023-05-31 18:17:22,22.0,198.60000000000002,111.0,16.0,198.60000000000002,9.42
,217,3204.32,1.675,4,155,438332818,-53137710,1.675,2023-05-31 18:17:23,22.0,198.79999999999995,111.0,16.0,198.79999999999995,9.62
,217,3205.96,1.674,4,155,438332950,-53137871,1.674,2023-05-31 18:17:24,22.0,199.0,111.0,16.0,199.0,9.67
,217,3207.46,1.663,4,156,438333040,-53138030,1.663,2023-05-31 18:17:25,22.0,199.20000000000005,111.0,16.0,199.20000000000005,9.6
,218,3209.04,1.631,4,157,438333128,-53138207,1.631,2023-05-31 18:17:26,22.0,199.20000000000005,111.0,16.0,199.20000000000005,9.43
,218,3210.7,1.631,4,157,438333226,-53138385,1.631,2023-05-31 18:17:27,22.0,199.39999999999998,111.0,16.0,199.39999999999998,9.29
,218,3212.3,1.631,4,157,438333361,-53138541,1.631,2023-05-31 18:17:28,22.0,199.60000000000002,112.0,16.0,199.60000000000002,9.23
,218,3213.85,1.631,4,157,438333497,-53138678,1.631,2023-05-31 18:17:29,22.0,199.79999999999995,112.0,16.0,199.79999999999995,9.22
,219,3215.71,1.631,4,158,438333644,-53138819,1.631,2023-05-31 18:17:30,22.0,200.0,112.0,16.0,200.0,9.21
,219,3217.29,1.629,4,159,438333815,-53138914,1.629,2023-05-31 18:17:31,22.0,200.0,112.0,16.0,200.0,9.08
,219,3218.86,1.611,4,159,438333952,-53139032,1.611,2023-05-31 18:17:32,22.0,200.20000000000005,112.0,16.0,200.20000000000005,8.91
,220,3220.46,1.611,4,159,438334099,-53139141,1.611,2023-05-31 18:17:33,22.0,200.39999999999998,112.0,16.0,200.39999999999998,8.82
,220,3222.24,1.609,5,160,438334268,-53139255,1.609,2023-05-31 18:17:34,22.0,200.60000000000002,113.0,16.0,200.60000000000002,8.8
,220,3223.64,1.596,5,160,438334367,-53139357,1.596,2023-05-31 18:17:35,22.0,200.79999999999995,113.0,16.0,200.79999999999995,8.85
,220,3225.18,1.627,5,160,438334505,-53139470,1.627,2023-05-31 18:17:36,22.0,201.0,113.0,16.0,201.0,8.95
,221,3227.12,1.592,5,160,438334722,-53139571,1.592,2023-05-31 18:17:37,22.0,201.20000000000005,113.0,16.0,201.20000000000005,9.09
,221,3228.41,1.591,5,159,438334821,-53139650,1.591,2023-05-31 18:17:38,22.0,201.39999999999998,113.0,16.0,201.39999999999998,9.24
,221,3230.01,1.583,5,159,438334999,-53139730,1.583,2023-05-31 18:17:39,22.0,201.39999999999998,113.0,16.0,201.39999999999998,9.49
,221,3231.62,1.583,5,160,438335140,-53139812,1.583,2023-05-31 18:17:40,22.0,201.60000000000002,114.0,16.0,201.60000000000002,9.78
,222,3233.51,1.583,5,160,438335328,-53139912,1.583,2023-05-31 18:17:41,22.0,201.79999999999995,114.0,16.0,201.79999999999995,10.02
,222,3235.25,1.583,5,160,438335501,-53140011,1.583,2023-05-31 18:17:42,22.0,202.0,114.0,16.0,202.0,10.27
,222,3236.7,1.583,4,159,438335633,-53140106,1.583,2023-05-31 18:17:43,22.0,202.20000000000005,114.0,16.0,202.20000000000005,10.45
,223,3237.68,1.583,4,160,438335727,-53140187,1.583,2023-05-31 18:17:44,22.0,202.39999999999998,114.0,16.0,202.39999999999998,10.57
,223,3239.22,1.586,4,160,438335869,-53140290,1.586,2023-05-31 18:17:45,22.0,202.60000000000002,115.0,16.0,202.60000000000002,10.66
,223,3241.04,1.606,4,160,438336049,-53140384,1.606,2023-05-31 18:17:46,22.0,202.79999999999995,115.0,16.0,202.79999999999995,10.73
,223,3242.55,1.564,4,160,438336182,-53140445,1.564,2023-05-31 18:17:47,22.0,203.0,115.0,16.0,203.0,10.8
,224,3244.14,1.564,4,160,438336324,-53140563,1.564,2023-05-31 18:17:48,22.0,203.20000000000005,115.0,16.0,203.20000000000005,10.93
,224,3245.83,1.594,4,160,438336507,-53140666,1.594,2023-05-31 18:17:49,22.0,203.39999999999998,115.0,16.0,203.39999999999998,11.02
,224,3247.74,1.884,4,160,438336696,-53140769,1.884,2023-05-31 18:17:50,22.0,203.60000000000002,116.0,16.0,203.60000000000002,11.04
,224,3249.69,1.931,4,161,438336871,-53140884,1.931,2023-05-31 18:17:51,22.0,203.79999999999995,116.0,16.0,203.79999999999995,10.97
,225,3251.38,1.74,4,161,438337044,-53141002,1.74,2023-05-31 18:17:52,22.0,204.0,116.0,16.0,204.0,10.81
,225,3252.83,1.594,4,162,438337148,-53141111,1.594,2023-05-31 18:17:53,22.0,204.20000000000005,116.0,16.0,204.20000000000005,10.47
,225,3254.71,1.617,4,162,438337326,-53141239,1.617,2023-05-31 18:17:54,22.0,204.39999999999998,116.0,16.0,204.39999999999998,10.04
,226,3256.32,1.675,4,162,438337502,-53141326,1.675,2023-05-31 18:17:55,22.0,204.60000000000002,116.0,16.0,204.60000000000002,9.68
,226,3257.57,1.675,4,163,438337590,-53141444,1.675,2023-05-31 18:17:56,22.0,204.60000000000002,117.0,16.0,204.60000000000002,9.38
,226,3259.12,1.675,4,163,438337687,-53141606,1.675,2023-05-31 18:17:57,22.0,204.79999999999995,117.0,16.0,204.79999999999995,9.15
,226,3260.86,1.675,4,163,438337823,-53141763,1.675,2023-05-31 18:17:58,22.0,205.0,117.0,16.0,205.0,9.01
,227,3262.4,1.675,4,163,438337958,-53141906,1.675,2023-05-31 18:17:59,22.0,205.20000000000005,117.0,16.0,205.20000000000005,8.86
,227,3264.37,1.675,4,163,438338095,-53142084,1.675,2023-05-31 18:18:00,22.0,205.20000000000005,117.0,16.0,205.20000000000005,8.62
,227,3265.98,1.676,4,163,438338223,-53142266,1.676,2023-05-31 18:18:01,22.0,205.39999999999998,117.0,16.0,205.39999999999998,8.21
,228,3267.38,1.685,4,163,438338275,-53142434,1.685,2023-05-31 18:18:02,22.0,205.60000000000002,118.0,16.0,205.60000000000002,7.81
,228,3269.15,1.676,4,163,438338363,-53142636,1.676,2023-05-31 18:18:03,22.0,205.60000000000002,118.0,16.0,205.60000000000002,7.56
,228,3270.63,1.685,4,163,438338463,-53142780,1.685,2023-05-31 18:18:04,22.0,205.79999999999995,118.0,16.0,205.79999999999995,7.48
,228,3272.22,1.676,4,163,438338590,-53142939,1.676,2023-05-31 18:18:05,22.0,206.0,118.0,16.0,206.0,7.52
,229,3274.09,1.688,4,163,438338682,-53143160,1.688,2023-05-31 18:18:06,22.0,206.20000000000005,118.0,16.0,206.20000000000005,7.58
,229,3275.85,1.704,4,163,438338777,-53143355,1.704,2023-05-31 18:18:07,22.0,206.20000000000005,118.0,16.0,206.20000000000005,7.63
,229,3277.63,1.715,4,163,438338914,-53143517,1.715,2023-05-31 18:18:08,22.0,206.39999999999998,118.0,16.0,206.39999999999998,7.61
,230,3279.47,1.73,4,163,438339050,-53143694,1.73,2023-05-31 18:18:09,22.0,206.39999999999998,119.0,16.0,206.39999999999998,7.48
,230,3281.25,1.723,4,163,438339183,-53143898,1.723,2023-05-31 18:18:10,22.0,206.60000000000002,119.0,16.0,206.60000000000002,7.29
,230,3283.28,1.731,5,162,438339275,-53144139,1.731,2023-05-31 18:18:11,22.0,206.60000000000002,119.0,16.0,206.60000000000002,6.97
,230,3285.17,1.731,5,162,438339369,-53144361,1.731,2023-05-31 18:18:12,22.0,206.79999999999995,119.0,16.0,206.79999999999995,6.54
,231,3287.38,1.733,5,162,438339499,-53144615,1.733,2023-05-31 18:18:13,22.0,206.79999999999995,119.0,16.0,206.79999999999995,6.1
,231,3288.91,1.75,4,162,438339548,-53144793,1.75,2023-05-31 18:18:14,22.0,207.0,119.0,16.0,207.0,5.69
,231,3290.85,1.75,4,161,438339640,-53145032,1.75,2023-05-31 18:18:15,22.0,207.0,119.0,16.0,207.0,5.26
,232,3292.48,1.759,5,161,438339730,-53145223,1.759,2023-05-31 18:18:16,22.0,207.0,119.0,16.0,207.0,4.8
,232,3294.17,1.842,4,161,438339827,-53145392,1.842,2023-05-31 18:18:17,22.0,207.0,119.0,16.0,207.0,4.33
,232,3296.08,1.842,4,161,438339956,-53145608,1.842,2023-05-31 18:18:18,22.0,207.0,119.0,16.0,207.0,3.84
,232,3297.92,1.866,4,160,438340048,-53145829,1.866,2023-05-31 18:18:19,22.0,207.20000000000005,119.0,16.0,207.20000000000005,3.35
,233,3300.12,2.143,4,159,438340143,-53146097,2.143,2023-05-31 18:18:20,22.0,207.20000000000005,119.0,16.0,207.20000000000005,2.9
,233,3302.69,2.511,4,159,438340271,-53146410,2.511,2023-05-31 18:18:21,22.0,207.20000000000005,120.0,16.0,207.20000000000005,2.5
,233,3304.9,2.323,4,158,438340323,-53146687,2.323,2023-05-31 18:18:22,22.0,207.20000000000005,120.0,16.0,207.20000000000005,2.1
,233,3306.57,2.291,4,157,438340415,-53146881,2.291,2023-05-31 18:18:23,22.0,207.20000000000005,120.0,16.0,207.20000000000005,1.69
,234,3308.82,2.264,5,156,438340555,-53147143,2.264,2023-05-31 18:18:24,22.0,207.20000000000005,120.0,16.0,207.20000000000005,1.29
,234,3311.34,2.501,5,156,438340726,-53147404,2.501,2023-05-31 18:18:25,22.0,207.20000000000005,120.0,16.0,207.20000000000005,0.27
,234,3313.1,2.532,5,154,438340840,-53147556,2.532,2023-05-31 18:18:26,22.0,207.20000000000005,120.0,16.0,207.20000000000005,0.0
,235,3315.53,2.491,5,154,438341055,-53147728,2.491,2023-05-31 18:18:27,22.0,207.20000000000005,120.0,16.0,207.20000000000005,0.0
,235,3317.38,2.468,5,152,438341234,-53147872,2.468,2023-05-31 18:18:28,22.0,207.0,120.0,16.0,207.0,0.0
,235,3319.67,2.318,5,154,438341382,-53148101,2.318,2023-05-31 18:18:29,22.0,207.0,120.0,16.0,207.0,0.0
,235,3322.32,2.602,5,154,438341606,-53148353,2.602,2023-05-31 18:18:30,22.0,207.0,120.0,16.0,207.0,0.0
,236,3325.31,2.928,4,154,438341839,-53148616,2.928,2023-05-31 18:18:31,22.0,207.0,120.0,16.0,207.0,-0.59
,236,3328.53,3.199,4,153,438342112,-53148870,3.199,2023-05-31 18:18:32,22.0,207.0,120.0,16.0,207.0,-0.9
,236,3331.81,3.256,4,154,438342399,-53149119,3.256,2023-05-31 18:18:33,22.0,206.79999999999995,120.0,16.0,206.79999999999995,-1.08
,236,3335.06,3.309,4,153,438342702,-53149368,3.309,2023-05-31 18:18:34,22.0,206.79999999999995,120.0,16.0,206.79999999999995,-1.25
,237,3338.53,3.358,4,153,438342981,-53149674,3.358,2023-05-31 18:18:35,22.0,206.60000000000002,120.0,16.0,206.60000000000002,-1.4
,237,3342.41,3.558,5,152,438343311,-53150014,3.558,2023-05-31 18:18:36,22.0,206.60000000000002,120.0,16.0,206.60000000000002,-1.55
,237,3346.59,3.818,5,151,438343612,-53150386,3.818,2023-05-31 18:18:37,22.0,206.39999999999998,120.0,16.0,206.39999999999998,-1.69
,237,3349.96,4.116,5,150,438343901,-53150679,4.116,2023-05-31 18:18:38,22.0,206.39999999999998,120.0,16.0,206.39999999999998,-1.85
,238,3354.62,4.167,5,149,438344291,-53151083,4.167,2023-05-31 18:18:39,22.0,206.39999999999998,120.0,17.0,206.39999999999998,-1.99
,238,3357.95,4.16,5,148,438344526,-53151408,4.16,2023-05-31 18:18:40,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-2.07
,238,3362.09,4.088,5,147,438344842,-53151817,4.088,2023-05-31 18:18:41,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-2.08
,238,3366.56,4.089,5,147,438345110,-53152292,4.089,2023-05-31 18:18:42,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-1.99
,239,3369.66,4.07,5,146,438345344,-53152602,4.07,2023-05-31 18:18:43,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-1.79
,239,3373.24,3.85,5,145,438345609,-53152959,3.85,2023-05-31 18:18:44,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-1.53
,239,3376.58,3.541,5,144,438345808,-53153301,3.541,2023-05-31 18:18:45,22.0,206.20000000000005,120.0,17.0,206.20000000000005,-1.19
,239,3379.57,3.174,5,144,438346063,-53153582,3.174,2023-05-31 18:18:46,22.0,206.39999999999998,120.0,17.0,206.39999999999998,-0.26
,240,3382.25,2.858,5,144,438346248,-53153841,2.858,2023-05-31 18:18:47,22.0,206.39999999999998,120.0,17.0,206.39999999999998,-0.17
,240,3385.07,2.82,5,144,438346477,-53154075,2.82,2023-05-31 18:18:48,22.0,206.60000000000002,120.0,17.0,206.60000000000002,0.17
,240,3387.51,2.539,5,144,438346703,-53154251,2.539,2023-05-31 18:18:49,22.0,206.60000000000002,120.0,17.0,206.60000000000002,0.69
,240,3390.13,2.817,5,144,438346937,-53154431,2.817,2023-05-31 18:18:50,22.0,206.79999999999995,120.0,17.0,206.79999999999995,1.26
,241,3392.74,2.665,5,144,438347210,-53154563,2.665,2023-05-31 18:18:51,22.0,206.79999999999995,120.0,17.0,206.79999999999995,1.85
,241,3394.88,2.668,5,145,438347438,-53154648,2.668,2023-05-31 18:18:52,22.0,207.0,120.0,17.0,207.0,2.43
,241,3397.05,2.556,5,145,438347656,-53154768,2.556,2023-05-31 18:18:53,22.0,207.20000000000005,120.0,17.0,207.20000000000005,2.96
,241,3398.73,2.407,5,145,438347793,-53154880,2.407,2023-05-31 18:18:54,22.0,207.20000000000005,120.0,17.0,207.20000000000005,3.39
,241,3400.5,2.286,4,146,438347974,-53154962,2.286,2023-05-31 18:18:55,22.0,207.39999999999998,120.0,17.0,207.39999999999998,3.74
,242,3402.37,1.989,4,147,438348162,-53155064,1.989,2023-05-31 18:18:56,22.0,207.60000000000002,121.0,17.0,207.60000000000002,4.04
,242,3404.51,1.963,4,147,438348384,-53155161,1.963,2023-05-31 18:18:57,22.0,207.79999999999995,121.0,17.0,207.79999999999995,4.37
,242,3406.44,1.945,4,148,438348561,-53155254,1.945,2023-05-31 18:18:58,22.0,208.0,121.0,17.0,208.0,4.79
,242,3407.86,1.857,4,148,438348706,-53155316,1.857,2023-05-31 18:18:59,22.0,208.20000000000005,121.0,17.0,208.20000000000005,5.31
,243,3409.73,1.811,4,149,438348926,-53155374,1.811,2023-05-31 18:19:00,22.0,208.39999999999998,121.0,17.0,208.39999999999998,5.94
,243,3411.28,1.786,4,149,438349067,-53155432,1.786,2023-05-31 18:19:01,22.0,208.60000000000002,121.0,17.0,208.60000000000002,6.64
,243,3412.84,1.785,4,150,438349254,-53155455,1.785,2023-05-31 18:19:02,22.0,208.79999999999995,122.0,17.0,208.79999999999995,7.4
,243,3415.1,1.777,4,150,438349476,-53155538,1.777,2023-05-31 18:19:03,22.0,209.0,122.0,17.0,209.0,8.14
,244,3416.98,1.768,4,151,438349659,-53155656,1.768,2023-05-31 18:19:04,22.0,209.20000000000005,122.0,17.0,209.20000000000005,8.8
,244,3418.79,1.75,4,151,438349836,-53155756,1.75,2023-05-31 18:19:05,22.0,209.39999999999998,122.0,17.0,209.39999999999998,9.34
,244,3419.98,1.749,4,152,438349932,-53155806,1.749,2023-05-31 18:19:06,22.0,209.60000000000002,122.0,17.0,209.60000000000002,9.77
,244,3421.64,1.734,4,152,438350115,-53155808,1.734,2023-05-31 18:19:07,22.0,209.79999999999995,123.0,17.0,209.79999999999995,10.13
,245,3423.17,1.658,4,153,438350300,-53155829,1.658,2023-05-31 18:19:08,22.0,210.0,123.0,17.0,210.0,10.4
,245,3425.14,1.658,4,153,438350519,-53155832,1.658,2023-05-31 18:19:09,22.0,210.20000000000005,123.0,17.0,210.20000000000005,10.57
,245,3426.48,1.658,4,154,438350655,-53155874,1.658,2023-05-31 18:19:10,22.0,210.39999999999998,123.0,17.0,210.39999999999998,10.69
,246,3428.03,1.658,4,154,438350796,-53155931,1.658,2023-05-31 18:19:11,22.0,210.60000000000002,123.0,17.0,210.60000000000002,10.82
,246,3429.63,1.679,4,155,438350980,-53155996,1.679,2023-05-31 18:19:12,22.0,210.79999999999995,124.0,17.0,210.79999999999995,10.99
,246,3431.54,1.848,4,156,438351156,-53156078,1.848,2023-05-31 18:19:13,22.0,211.20000000000005,124.0,17.0,211.20000000000005,11.18
,246,3433.24,1.657,4,156,438351295,-53156195,1.657,2023-05-31 18:19:14,22.0,211.39999999999998,124.0,17.0,211.39999999999998,11.39
,247,3434.56,1.646,4,157,438351434,-53156276,1.646,2023-05-31 18:19:15,22.0,211.60000000000002,124.0,17.0,211.60000000000002,11.53
,247,3436.51,1.631,4,157,438351616,-53156371,1.631,2023-05-31 18:19:16,22.0,211.79999999999995,125.0,17.0,211.79999999999995,11.58
,247,3438.15,1.633,4,158,438351798,-53156451,1.633,2023-05-31 18:19:17,22.0,212.0,125.0,17.0,212.0,11.61
