battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade
,0,521,123,0,2024-03-05 16:19:30,18.0,,19475.37,6.833,5.0,437850526.0,-54045965.0,6.833,25.0,64.0,63.0,25.0,-3.11
,0,521,122,0,2024-03-05 16:19:31,18.0,,19482.2,6.833,4.0,437850522.0,-54045057.0,6.833,24.799999999999955,64.0,64.0,24.799999999999955,-2.71
,0,521,122,0,2024-03-05 16:19:32,18.0,,19490.01,6.808,4.0,437850522.0,-54044013.0,6.808,24.799999999999955,64.0,64.0,24.799999999999955,-2.36
,0,521,123,0,2024-03-05 16:19:33,18.0,,19496.85,6.681,4.0,437850604.0,-54043106.0,6.681,24.600000000000023,64.0,64.0,24.600000000000023,-2.07
,0,521,123,0,2024-03-05 16:19:34,18.0,,19502.35,6.609,4.0,437850613.0,-54042371.0,6.609,24.399999999999977,64.0,64.0,24.399999999999977,-1.84
,0,521,124,0,2024-03-05 16:19:35,18.0,,19508.64,6.518,4.0,437850613.0,-54041532.0,6.518,24.399999999999977,64.0,64.0,24.399999999999977,-1.63
,0,521,122,0,2024-03-05 16:19:36,18.0,,19514.96,6.45,4.0,437850571.0,-54040688.0,6.45,24.399999999999977,64.0,64.0,24.399999999999977,-1.46
,0,521,122,0,2024-03-05 16:19:37,18.0,,19521.77,5.965,4.0,437850567.0,-54039778.0,5.965,24.399999999999977,64.0,64.0,24.399999999999977,-1.32
,98,521,121,18,2024-03-05 16:19:38,18.0,163.0,19527.12,5.324,4.0,437850526.0,-54039069.0,5.324,24.200000000000045,64.0,64.0,24.200000000000045,-1.19
,89,521,121,157,2024-03-05 16:19:39,18.0,163.0,19531.29,4.983,4.0,437850481.0,-54038517.0,4.983,24.200000000000045,64.0,64.0,24.200000000000045,-0.3
,91,521,121,168,2024-03-05 16:19:40,18.0,171.0,19536.93,4.787,4.0,437850435.0,-54037761.0,4.787,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,88,521,121,156,2024-03-05 16:19:41,18.0,170.0,19540.98,4.902,5.0,437850472.0,-54037220.0,4.902,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,86,521,121,123,2024-03-05 16:19:42,18.0,178.0,19545.92,5.223,5.0,437850517.0,-54036566.0,5.223,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,84,521,122,129,2024-03-05 16:19:43,18.0,159.0,19550.61,4.983,5.0,437850522.0,-54035937.0,4.983,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,0,521,121,0,2024-03-05 16:19:44,18.0,173.0,19555.35,4.92,5.0,437850562.0,-54035306.0,4.92,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,0,521,121,0,2024-03-05 16:19:45,18.0,172.0,19560.41,4.917,5.0,437850567.0,-54034635.0,4.917,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,0,521,120,0,2024-03-05 16:19:46,18.0,170.0,19565.4,4.917,5.0,437850609.0,-54033967.0,4.917,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,90,522,120,64,2024-03-05 16:19:47,18.0,169.0,19570.51,4.917,5.0,437850695.0,-54033295.0,4.917,24.200000000000045,64.0,64.0,24.200000000000045,0.0
,89,522,120,190,2024-03-05 16:19:48,18.0,174.0,19576.8,4.917,5.0,437850828.0,-54032475.0,4.917,24.399999999999977,64.0,64.0,24.399999999999977,0.0
,100,522,120,214,2024-03-05 16:19:49,18.0,175.0,19581.17,4.949,5.0,437850922.0,-54031902.0,4.949,24.399999999999977,64.0,64.0,24.399999999999977,0.0
,91,522,119,242,2024-03-05 16:19:50,18.0,172.0,19586.41,5.028,5.0,437851095.0,-54031234.0,5.028,24.399999999999977,64.0,64.0,24.399999999999977,0.0
,91,523,119,298,2024-03-05 16:19:51,18.0,173.0,19591.61,5.036,4.0,437851358.0,-54030616.0,5.036,24.600000000000023,64.0,64.0,24.600000000000023,0.0
,87,523,120,304,2024-03-05 16:19:52,18.0,174.0,19597.54,5.036,4.0,437851675.0,-54029939.0,5.036,24.799999999999955,64.0,64.0,24.799999999999955,0.79
,88,523,122,334,2024-03-05 16:19:53,18.0,177.0,19602.75,5.079,4.0,437851994.0,-54029369.0,5.079,25.0,65.0,64.0,25.0,1.35
,88,524,123,382,2024-03-05 16:19:54,18.0,177.0,19606.8,5.083,4.0,437852271.0,-54028936.0,5.083,25.0,65.0,64.0,25.0,1.68
,88,524,124,456,2024-03-05 16:19:55,18.0,174.0,19612.39,5.083,4.0,437852624.0,-54028329.0,5.083,25.399999999999977,65.0,64.0,25.399999999999977,2.04
,88,524,125,479,2024-03-05 16:19:56,18.0,169.0,19617.38,5.083,4.0,437852907.0,-54027778.0,5.083,25.600000000000023,65.0,64.0,25.600000000000023,2.44
,87,525,126,469,2024-03-05 16:19:57,18.0,167.0,19621.54,5.026,4.0,437853098.0,-54027278.0,5.026,25.799999999999955,65.0,64.0,25.799999999999955,2.83
,86,525,127,352,2024-03-05 16:19:58,18.0,169.0,19626.35,5.019,4.0,437853239.0,-54026656.0,5.019,26.0,66.0,64.0,26.0,3.16
,92,526,129,247,2024-03-05 16:19:59,18.0,162.0,19631.54,5.019,4.0,437853211.0,-54025966.0,5.019,26.200000000000045,66.0,64.0,26.200000000000045,3.34
,78,526,130,187,2024-03-05 16:20:00,18.0,171.0,19636.77,5.019,4.0,437853084.0,-54025288.0,5.019,26.200000000000045,66.0,64.0,26.200000000000045,3.33
,85,526,131,164,2024-03-05 16:20:01,18.0,172.0,19642.64,5.01,4.0,437852785.0,-54024596.0,5.01,26.200000000000045,66.0,64.0,26.200000000000045,3.15
,85,526,131,134,2024-03-05 16:20:02,18.0,188.0,19646.86,4.983,5.0,437852503.0,-54024165.0,4.983,26.200000000000045,66.0,64.0,26.200000000000045,2.78
,87,526,132,132,2024-03-05 16:20:03,18.0,165.0,19651.62,4.981,5.0,437852151.0,-54023699.0,4.981,26.200000000000045,66.0,64.0,26.200000000000045,2.26
,66,526,133,129,2024-03-05 16:20:04,18.0,193.0,19656.62,4.966,5.0,437851827.0,-54023199.0,4.966,26.200000000000045,66.0,64.0,26.200000000000045,1.63
,86,526,133,96,2024-03-05 16:20:05,18.0,170.0,19661.5,4.954,5.0,437851467.0,-54022704.0,4.954,26.200000000000045,66.0,64.0,26.200000000000045,0.55
,86,527,132,173,2024-03-05 16:20:06,18.0,170.0,19666.38,4.953,5.0,437851186.0,-54022174.0,4.953,26.200000000000045,66.0,64.0,26.200000000000045,0.0
,88,527,133,165,2024-03-05 16:20:07,18.0,169.0,19671.46,4.963,5.0,437850831.0,-54021634.0,4.963,26.0,66.0,64.0,26.0,0.0
,88,527,134,147,2024-03-05 16:20:08,18.0,174.0,19676.48,4.979,5.0,437850548.0,-54021078.0,4.979,26.0,66.0,64.0,26.0,0.0
,88,527,134,152,2024-03-05 16:20:09,18.0,170.0,19682.4,4.981,4.0,437850153.0,-54020435.0,4.981,26.0,66.0,64.0,26.0,0.0
,91,527,134,157,2024-03-05 16:20:10,18.0,164.0,19686.87,4.981,4.0,437849867.0,-54019975.0,4.981,26.0,66.0,64.0,26.0,0.0
,86,527,135,159,2024-03-05 16:20:11,18.0,178.0,19691.81,4.981,4.0,437849551.0,-54019448.0,4.981,26.0,66.0,64.0,26.0,0.0
,77,528,135,202,2024-03-05 16:20:12,18.0,173.0,19697.03,4.981,4.0,437849190.0,-54018891.0,4.981,26.0,66.0,64.0,26.0,0.0
,81,528,134,253,2024-03-05 16:20:13,18.0,169.0,19702.24,5.041,4.0,437848827.0,-54018351.0,5.041,26.0,66.0,64.0,26.0,0.0
,81,528,135,234,2024-03-05 16:20:14,18.0,170.0,19707.59,5.062,4.0,437848461.0,-54017813.0,5.062,26.200000000000045,66.0,64.0,26.200000000000045,0.0
,80,528,134,198,2024-03-05 16:20:15,18.0,171.0,19714.08,5.082,4.0,437848015.0,-54017134.0,5.082,26.0,66.0,64.0,26.0,0.0
,84,528,134,194,2024-03-05 16:20:16,18.0,173.0,19718.57,5.101,4.0,437847726.0,-54016653.0,5.101,26.0,66.0,64.0,26.0,0.0
,85,529,134,203,2024-03-05 16:20:17,18.0,168.0,19724.03,5.168,4.0,437847412.0,-54016069.0,5.168,26.0,66.0,64.0,26.0,0.0
,81,529,133,203,2024-03-05 16:20:18,18.0,178.0,19729.59,5.235,4.0,437847011.0,-54015492.0,5.235,26.0,66.0,64.0,26.0,0.0
,81,529,134,196,2024-03-05 16:20:19,18.0,173.0,19735.07,5.357,4.0,437846642.0,-54014916.0,5.357,26.0,66.0,64.0,26.0,0.0
,83,529,134,202,2024-03-05 16:20:20,18.0,171.0,19740.74,5.47,4.0,437846277.0,-54014320.0,5.47,26.0,66.0,64.0,26.0,0.0
,85,529,134,199,2024-03-05 16:20:21,18.0,174.0,19746.24,5.498,4.0,437845912.0,-54013741.0,5.498,26.0,66.0,64.0,26.0,0.0
,84,530,135,196,2024-03-05 16:20:22,18.0,172.0,19752.65,5.518,4.0,437845506.0,-54013052.0,5.518,26.0,66.0,64.0,26.0,0.0
,83,530,134,192,2024-03-05 16:20:23,18.0,174.0,19757.33,5.527,4.0,437845223.0,-54012542.0,5.527,26.0,66.0,64.0,26.0,0.0
,83,530,134,186,2024-03-05 16:20:24,18.0,172.0,19762.55,5.545,4.0,437844877.0,-54011971.0,5.545,26.0,66.0,64.0,26.0,0.0
,85,530,135,174,2024-03-05 16:20:25,18.0,170.0,19768.15,5.555,4.0,437844546.0,-54011345.0,5.555,26.0,66.0,64.0,26.0,0.0
,81,530,134,180,2024-03-05 16:20:26,18.0,177.0,19773.78,5.556,4.0,437844269.0,-54010690.0,5.556,26.0,66.0,64.0,26.0,0.0
,83,531,134,191,2024-03-05 16:20:27,18.0,169.0,19779.35,5.556,4.0,437843995.0,-54010035.0,5.556,26.0,66.0,64.0,26.0,0.0
,80,531,135,218,2024-03-05 16:20:28,18.0,174.0,19785.97,5.556,4.0,437843640.0,-54009252.0,5.556,26.0,66.0,64.0,26.0,0.0
,85,531,135,228,2024-03-05 16:20:29,18.0,178.0,19790.63,5.556,4.0,437843440.0,-54008692.0,5.556,26.0,66.0,64.0,26.0,0.0
,84,531,134,228,2024-03-05 16:20:30,18.0,169.0,19796.0,5.538,4.0,437843175.0,-54008043.0,5.538,26.0,66.0,64.0,26.0,0.0
,80,531,135,204,2024-03-05 16:20:31,18.0,164.0,19801.45,5.529,4.0,437842901.0,-54007406.0,5.529,26.0,66.0,64.0,26.0,0.0
,93,532,135,156,2024-03-05 16:20:32,18.0,165.0,19806.86,5.528,4.0,437842629.0,-54006772.0,5.528,26.0,66.0,64.0,26.0,0.0
,92,532,136,95,2024-03-05 16:20:33,18.0,171.0,19813.16,5.528,4.0,437842315.0,-54006026.0,5.528,26.0,66.0,64.0,26.0,0.0
,88,532,136,113,2024-03-05 16:20:34,18.0,169.0,19817.52,5.495,4.0,437842120.0,-54005507.0,5.495,26.0,66.0,64.0,26.0,0.0
,86,532,135,194,2024-03-05 16:20:35,18.0,172.0,19822.81,5.492,4.0,437841856.0,-54004885.0,5.492,26.0,66.0,64.0,26.0,0.0
,83,532,136,231,2024-03-05 16:20:36,18.0,172.0,19828.47,5.492,4.0,437841542.0,-54004212.0,5.492,26.0,66.0,64.0,26.0,0.0
,86,532,136,217,2024-03-05 16:20:37,18.0,174.0,19835.08,5.524,4.0,437841225.0,-54003430.0,5.524,26.0,66.0,64.0,26.0,0.0
,81,533,136,195,2024-03-05 16:20:38,18.0,175.0,19839.9,5.51,4.0,437840988.0,-54002868.0,5.51,26.0,66.0,64.0,26.0,0.0
,80,533,136,165,2024-03-05 16:20:39,18.0,176.0,19845.29,5.508,4.0,437840719.0,-54002219.0,5.508,26.0,66.0,64.0,26.0,0.0
,84,533,135,166,2024-03-05 16:20:40,18.0,169.0,19851.86,5.493,4.0,437840443.0,-54001414.0,5.493,26.0,66.0,64.0,26.0,0.0
,81,533,134,183,2024-03-05 16:20:41,18.0,171.0,19856.44,5.492,4.0,437840212.0,-54000870.0,5.492,26.0,66.0,64.0,26.0,0.0
,81,533,133,185,2024-03-05 16:20:42,18.0,173.0,19861.79,5.432,4.0,437839948.0,-54000240.0,5.432,26.0,66.0,64.0,26.0,0.0
,80,533,132,156,2024-03-05 16:20:43,18.0,170.0,19867.33,5.45,4.0,437839672.0,-53999574.0,5.45,26.0,66.0,64.0,26.0,0.0
,81,534,133,141,2024-03-05 16:20:44,18.0,168.0,19872.55,5.453,4.0,437839440.0,-53998955.0,5.453,26.0,66.0,64.0,26.0,0.0
,90,534,132,110,2024-03-05 16:20:45,18.0,153.0,19877.95,5.453,4.0,437839172.0,-53998322.0,5.453,26.0,66.0,64.0,26.0,0.0
,91,534,133,113,2024-03-05 16:20:46,18.0,177.0,19883.2,5.396,4.0,437838900.0,-53997687.0,5.396,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,83,534,133,170,2024-03-05 16:20:47,18.0,174.0,19888.57,5.389,4.0,437838668.0,-53997036.0,5.389,26.0,66.0,64.0,26.0,0.0
,87,534,132,257,2024-03-05 16:20:48,18.0,181.0,19894.32,5.389,4.0,437838397.0,-53996340.0,5.389,26.0,66.0,64.0,26.0,0.0
,85,535,133,312,2024-03-05 16:20:49,18.0,162.0,19899.73,5.389,4.0,437838166.0,-53995679.0,5.389,26.0,66.0,64.0,26.0,0.0
,86,535,133,237,2024-03-05 16:20:50,18.0,167.0,19905.21,5.389,4.0,437837940.0,-53995013.0,5.389,26.0,66.0,64.0,26.0,0.0
,85,535,133,185,2024-03-05 16:20:51,18.0,170.0,19910.91,5.421,4.0,437837710.0,-53994311.0,5.421,26.0,66.0,64.0,26.0,0.0
,87,535,133,145,2024-03-05 16:20:52,18.0,177.0,19916.42,5.45,4.0,437837484.0,-53993620.0,5.45,26.0,66.0,64.0,26.0,0.0
,81,535,133,144,2024-03-05 16:20:53,18.0,180.0,19922.15,5.47,4.0,437837297.0,-53992891.0,5.47,26.0,66.0,64.0,26.0,0.0
,84,535,134,141,2024-03-05 16:20:54,18.0,175.0,19927.82,5.555,4.0,437837155.0,-53992167.0,5.555,26.0,66.0,64.0,26.0,0.0
,83,536,134,142,2024-03-05 16:20:55,18.0,171.0,19933.48,5.589,4.0,437836979.0,-53991435.0,5.589,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,81,536,134,164,2024-03-05 16:20:56,18.0,170.0,19940.09,5.592,4.0,437836795.0,-53990587.0,5.592,26.0,66.0,64.0,26.0,0.0
,86,536,134,210,2024-03-05 16:20:57,18.0,173.0,19944.85,5.592,4.0,437836695.0,-53989962.0,5.592,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,88,536,133,223,2024-03-05 16:20:58,18.0,172.0,19950.52,5.602,4.0,437836563.0,-53989222.0,5.602,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,86,536,133,201,2024-03-05 16:20:59,18.0,178.0,19957.28,5.635,4.0,437836344.0,-53988363.0,5.635,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,86,537,133,193,2024-03-05 16:21:00,18.0,171.0,19962.23,5.639,4.0,437836116.0,-53987773.0,5.639,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,84,537,133,199,2024-03-05 16:21:01,18.0,175.0,19967.96,5.639,4.0,437835765.0,-53987123.0,5.639,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,86,537,134,186,2024-03-05 16:21:02,18.0,164.0,19973.72,5.596,4.0,437835484.0,-53986455.0,5.596,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,82,537,134,172,2024-03-05 16:21:03,18.0,177.0,19980.25,5.592,4.0,437835168.0,-53985667.0,5.592,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,85,537,133,164,2024-03-05 16:21:04,18.0,171.0,19984.82,5.592,4.0,437835016.0,-53985093.0,5.592,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,94,537,133,150,2024-03-05 16:21:05,18.0,161.0,19990.26,5.592,4.0,437834798.0,-53984411.0,5.592,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,91,538,132,132,2024-03-05 16:21:06,18.0,168.0,19995.65,5.584,4.0,437834611.0,-53983733.0,5.584,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,100,538,133,109,2024-03-05 16:21:07,18.0,178.0,20001.25,5.583,4.0,437834469.0,-53983014.0,5.583,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,92,538,133,105,2024-03-05 16:21:08,18.0,174.0,20006.7,5.541,4.0,437834333.0,-53982301.0,5.541,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,92,538,133,110,2024-03-05 16:21:09,18.0,171.0,20012.05,5.521,4.0,437834196.0,-53981604.0,5.521,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,90,538,133,122,2024-03-05 16:21:10,18.0,178.0,20017.28,5.502,4.0,437834060.0,-53980926.0,5.502,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,87,538,133,134,2024-03-05 16:21:11,18.0,175.0,20022.24,5.442,4.0,437833924.0,-53980286.0,5.442,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,88,538,133,126,2024-03-05 16:21:12,18.0,171.0,20027.32,5.393,4.0,437833827.0,-53979627.0,5.393,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,85,538,132,131,2024-03-05 16:21:13,18.0,166.0,20032.26,5.246,4.0,437833737.0,-53978973.0,5.246,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,87,539,132,146,2024-03-05 16:21:14,18.0,178.0,20037.35,5.223,4.0,437833687.0,-53978293.0,5.223,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,88,539,133,149,2024-03-05 16:21:15,18.0,178.0,20042.5,5.078,4.0,437833599.0,-53977619.0,5.078,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,91,539,133,170,2024-03-05 16:21:16,18.0,176.0,20047.32,5.056,4.0,437833469.0,-53977002.0,5.056,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,539,132,174,2024-03-05 16:21:17,18.0,177.0,20053.14,5.056,4.0,437833248.0,-53976273.0,5.056,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,0,539,132,0,2024-03-05 16:21:18,18.0,177.0,20057.18,5.048,4.0,437833104.0,-53975760.0,5.048,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,64,539,131,5,2024-03-05 16:21:19,18.0,176.0,20061.91,5.004,4.0,437832925.0,-53975167.0,5.004,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,80,539,132,207,2024-03-05 16:21:20,18.0,176.0,20066.86,5.0,4.0,437832785.0,-53974536.0,5.0,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,86,540,132,248,2024-03-05 16:21:21,18.0,182.0,20072.01,5.0,4.0,437832608.0,-53973886.0,5.0,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,80,540,132,286,2024-03-05 16:21:22,18.0,165.0,20077.51,5.0,4.0,437832467.0,-53973173.0,5.0,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,82,540,131,282,2024-03-05 16:21:23,18.0,171.0,20083.91,5.043,4.0,437832288.0,-53972346.0,5.043,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,84,540,132,230,2024-03-05 16:21:24,18.0,174.0,20088.6,5.055,4.0,437832148.0,-53971747.0,5.055,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,81,541,132,186,2024-03-05 16:21:25,18.0,169.0,20093.83,5.106,4.0,437831929.0,-53971097.0,5.106,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,81,541,131,187,2024-03-05 16:21:26,18.0,170.0,20100.36,5.27,4.0,437831659.0,-53970296.0,5.27,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,82,541,131,193,2024-03-05 16:21:27,18.0,175.0,20104.88,5.411,4.0,437831471.0,-53969740.0,5.411,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,82,541,132,203,2024-03-05 16:21:28,18.0,156.0,20110.26,5.443,4.0,437831246.0,-53969074.0,5.443,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,91,541,133,183,2024-03-05 16:21:29,18.0,165.0,20115.87,5.444,4.0,437831060.0,-53968359.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,541,133,123,2024-03-05 16:21:30,18.0,182.0,20121.23,5.444,4.0,437830920.0,-53967667.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,94,542,133,119,2024-03-05 16:21:31,18.0,173.0,20126.57,5.444,4.0,437830824.0,-53966963.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,88,542,133,108,2024-03-05 16:21:32,18.0,177.0,20131.87,5.444,4.0,437830692.0,-53966272.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,87,542,133,118,2024-03-05 16:21:33,18.0,171.0,20137.0,5.444,4.0,437830638.0,-53965594.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,90,542,134,118,2024-03-05 16:21:34,18.0,179.0,20142.11,5.444,4.0,437830551.0,-53964916.0,5.444,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,88,542,133,118,2024-03-05 16:21:35,18.0,174.0,20147.12,5.376,4.0,437830501.0,-53964256.0,5.376,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,542,133,172,2024-03-05 16:21:36,18.0,169.0,20152.22,5.304,4.0,437830373.0,-53963585.0,5.304,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,88,542,132,160,2024-03-05 16:21:37,18.0,176.0,20157.3,5.197,4.0,437830237.0,-53962929.0,5.197,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,91,542,132,144,2024-03-05 16:21:38,18.0,167.0,20162.37,5.169,4.0,437830101.0,-53962271.0,5.169,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,543,132,140,2024-03-05 16:21:39,18.0,170.0,20167.43,5.167,4.0,437830005.0,-53961615.0,5.167,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,91,543,132,134,2024-03-05 16:21:40,18.0,170.0,20172.59,5.167,4.0,437829873.0,-53960941.0,5.167,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,96,543,132,151,2024-03-05 16:21:41,18.0,145.0,20178.77,5.167,4.0,437829736.0,-53960140.0,5.167,25.799999999999955,66.0,64.0,25.799999999999955,0.0
,88,543,132,172,2024-03-05 16:21:42,18.0,172.0,20183.27,5.167,4.0,437829600.0,-53959558.0,5.167,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,543,132,158,2024-03-05 16:21:43,18.0,166.0,20188.48,5.174,4.0,437829421.0,-53958890.0,5.174,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,88,543,133,162,2024-03-05 16:21:44,18.0,154.0,20194.93,5.175,4.0,437829240.0,-53958070.0,5.175,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,90,544,132,141,2024-03-05 16:21:45,18.0,169.0,20199.32,5.175,4.0,437829099.0,-53957507.0,5.175,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,86,544,132,122,2024-03-05 16:21:46,18.0,182.0,20204.26,5.175,4.0,437828920.0,-53956876.0,5.175,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,87,544,133,136,2024-03-05 16:21:47,18.0,176.0,20209.09,5.175,4.0,437828781.0,-53956264.0,5.175,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,544,133,183,2024-03-05 16:21:48,18.0,178.0,20214.24,5.175,4.0,437828560.0,-53955638.0,5.175,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,544,133,229,2024-03-05 16:21:49,18.0,178.0,20219.36,5.175,4.0,437828334.0,-53955014.0,5.175,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,91,544,132,194,2024-03-05 16:21:50,18.0,164.0,20224.42,5.175,4.0,437828152.0,-53954374.0,5.175,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,85,545,133,182,2024-03-05 16:21:51,18.0,183.0,20229.63,5.16,4.0,437828007.0,-53953704.0,5.16,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,91,545,133,185,2024-03-05 16:21:52,18.0,167.0,20234.86,5.133,4.0,437827870.0,-53953027.0,5.133,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,545,133,202,2024-03-05 16:21:53,18.0,172.0,20240.04,5.131,4.0,437827734.0,-53952351.0,5.131,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,545,133,202,2024-03-05 16:21:54,18.0,169.0,20245.29,5.131,4.0,437827597.0,-53951671.0,5.131,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,88,545,134,159,2024-03-05 16:21:55,18.0,178.0,20250.29,5.131,4.0,437827502.0,-53951016.0,5.131,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,88,545,133,146,2024-03-05 16:21:56,18.0,176.0,20255.57,5.138,4.0,437827411.0,-53950325.0,5.138,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,86,546,134,126,2024-03-05 16:21:57,18.0,187.0,20260.75,5.139,3.0,437827319.0,-53949643.0,5.139,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,546,134,132,2024-03-05 16:21:58,18.0,172.0,20265.96,5.146,3.0,437827187.0,-53948969.0,5.146,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,88,546,134,205,2024-03-05 16:21:59,18.0,178.0,20271.09,5.157,3.0,437827051.0,-53948294.0,5.157,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,546,133,232,2024-03-05 16:22:00,18.0,177.0,20276.42,5.158,3.0,437826955.0,-53947599.0,5.158,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,90,546,133,158,2024-03-05 16:22:01,18.0,166.0,20281.56,5.166,3.0,437826864.0,-53946921.0,5.166,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,546,133,160,2024-03-05 16:22:02,18.0,168.0,20286.81,5.174,3.0,437826773.0,-53946228.0,5.174,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,86,547,133,142,2024-03-05 16:22:03,18.0,167.0,20292.04,5.175,3.0,437826724.0,-53945532.0,5.175,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,91,547,132,118,2024-03-05 16:22:04,18.0,173.0,20298.08,5.175,3.0,437826719.0,-53944726.0,5.175,25.600000000000023,66.0,64.0,25.600000000000023,0.0
,92,547,132,94,2024-03-05 16:22:05,18.0,173.0,20302.42,5.193,3.0,437826719.0,-53944146.0,5.193,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,91,547,132,84,2024-03-05 16:22:06,18.0,181.0,20307.68,5.22,3.0,437826678.0,-53943445.0,5.22,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,95,547,132,94,2024-03-05 16:22:07,18.0,197.0,20312.97,5.222,3.0,437826591.0,-53942747.0,5.222,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,95,547,131,94,2024-03-05 16:22:08,18.0,197.0,20319.15,5.222,3.0,437826418.0,-53941946.0,5.222,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,88,547,131,102,2024-03-05 16:22:09,18.0,166.0,20323.52,5.222,4.0,437826318.0,-53941379.0,5.222,25.399999999999977,66.0,64.0,25.399999999999977,0.0
,90,547,130,123,2024-03-05 16:22:10,18.0,173.0,20328.45,5.222,4.0,437826144.0,-53940749.0,5.222,25.399999999999977,66.0,64.0,25.399999999999977,0.0
