distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,heart_rate,calories,temperature,altitude,enhanced_altitude,ascent,descent,grade
6677.25,4.278,6,438507110,-53130952,4.278,2023-10-21 17:13:03,,139.0,636.0,17.0,283.4,283.4,317.0,66.0,-4.33
6681.47,4.051,6,438507289,-53130442,4.051,2023-10-21 17:13:04,,140.0,636.0,17.0,283.4,283.4,317.0,66.0,-4.01
6685.78,4.264,6,438507381,-53129873,4.264,2023-10-21 17:13:05,,140.0,636.0,17.0,283.4,283.4,317.0,66.0,-3.63
6690.68,4.369,5,438507429,-53129220,4.369,2023-10-21 17:13:06,,140.0,636.0,17.0,283.4,283.4,317.0,66.0,-3.08
6695.03,4.278,5,438507429,-53128642,4.278,2023-10-21 17:13:07,,141.0,636.0,17.0,283.6,283.6,317.0,66.0,-2.33
6698.83,4.27,5,438507429,-53128132,4.27,2023-10-21 17:13:08,,142.0,637.0,17.0,283.6,283.6,317.0,66.0,-1.41
6702.88,4.222,5,438507429,-53127594,4.222,2023-10-21 17:13:09,,142.0,637.0,17.0,283.79999999999995,283.79999999999995,317.0,66.0,-0.16
6706.51,4.053,5,438507473,-53127111,4.053,2023-10-21 17:13:10,,142.0,637.0,17.0,284.0,284.0,317.0,66.0,0.0
6710.27,3.897,5,438507521,-53126611,3.897,2023-10-21 17:13:11,,142.0,637.0,17.0,284.20000000000005,284.20000000000005,317.0,66.0,1.44
6713.6,3.889,5,438507608,-53126174,3.889,2023-10-21 17:13:12,,142.0,638.0,17.0,284.4,284.4,317.0,66.0,2.24
6716.86,3.692,5,438507699,-53125758,3.692,2023-10-21 17:13:13,,142.0,638.0,17.0,284.6,284.6,317.0,66.0,2.82
6720.0,3.648,5,438507791,-53125356,3.648,2023-10-21 17:13:14,,141.0,638.0,17.0,284.79999999999995,284.79999999999995,318.0,66.0,3.27
6723.0,3.452,5,438507884,-53124966,3.452,2023-10-21 17:13:15,,141.0,638.0,17.0,285.0,285.0,318.0,66.0,3.63
6725.84,3.278,5,438507975,-53124607,3.278,2023-10-21 17:13:16,,141.0,639.0,17.0,285.20000000000005,285.20000000000005,318.0,66.0,3.96
6728.74,3.215,5,438508109,-53124257,3.215,2023-10-21 17:13:17,,141.0,639.0,17.0,285.4,285.4,318.0,66.0,4.25
6731.66,3.083,5,438508249,-53123912,3.083,2023-10-21 17:13:18,,141.0,639.0,17.0,285.6,285.6,318.0,66.0,4.5
6734.42,3.028,5,438508383,-53123599,3.028,2023-10-21 17:13:19,,141.0,639.0,17.0,285.79999999999995,285.79999999999995,319.0,66.0,4.77
6737.11,2.799,5,438508565,-53123302,2.799,2023-10-21 17:13:20,,142.0,639.0,17.0,286.0,286.0,319.0,66.0,5.06
6739.7,2.722,5,438508704,-53123020,2.722,2023-10-21 17:13:21,,143.0,640.0,17.0,286.20000000000005,286.20000000000005,319.0,66.0,5.35
6742.33,2.687,5,438508881,-53122709,2.687,2023-10-21 17:13:22,,144.0,640.0,17.0,286.4,286.4,319.0,66.0,5.62
6744.9,2.675,5,438508977,-53122399,2.675,2023-10-21 17:13:23,,143.0,640.0,17.0,286.6,286.6,319.0,66.0,5.87
6747.57,2.648,5,438509159,-53122105,2.648,2023-10-21 17:13:24,,145.0,640.0,17.0,286.79999999999995,286.79999999999995,320.0,66.0,6.09
6750.24,2.655,5,438509295,-53121804,2.655,2023-10-21 17:13:25,,144.0,641.0,17.0,287.0,287.0,320.0,66.0,6.24
6753.17,2.888,4,438509523,-53121529,2.888,2023-10-21 17:13:26,,145.0,641.0,17.0,287.20000000000005,287.20000000000005,320.0,66.0,6.31
6755.95,2.805,4,438509705,-53121251,2.805,2023-10-21 17:13:27,,145.0,641.0,17.0,287.20000000000005,287.20000000000005,320.0,66.0,6.26
6758.75,2.8,4,438509932,-53120990,2.8,2023-10-21 17:13:28,,146.0,641.0,17.0,287.4,287.4,320.0,66.0,6.01
6761.89,3.084,4,438510205,-53120751,3.084,2023-10-21 17:13:29,,147.0,642.0,17.0,287.4,287.4,321.0,66.0,5.6
6764.88,3.006,4,438510471,-53120540,3.006,2023-10-21 17:13:30,,148.0,642.0,17.0,287.6,287.6,321.0,66.0,5.04
6768.44,2.675,4,438510842,-53120336,2.675,2023-10-21 17:13:31,,147.0,642.0,17.0,287.6,287.6,321.0,66.0,4.31
6771.62,2.775,5,438511152,-53120219,2.775,2023-10-21 17:13:32,,148.0,642.0,17.0,287.6,287.6,321.0,66.0,3.47
6775.28,2.95,5,438511574,-53120153,2.95,2023-10-21 17:13:33,,149.0,643.0,17.0,287.4,287.4,321.0,66.0,2.58
6778.84,3.537,5,438511923,-53120137,3.537,2023-10-21 17:13:34,,150.0,643.0,17.0,287.4,287.4,321.0,66.0,1.8
6783.04,3.927,5,438512369,-53120191,3.927,2023-10-21 17:13:35,,151.0,643.0,17.0,287.4,287.4,321.0,66.0,1.11
6787.07,3.944,5,438512793,-53120255,3.944,2023-10-21 17:13:36,,150.0,643.0,17.0,287.4,287.4,321.0,66.0,0.16
6791.2,4.047,5,438513253,-53120273,4.047,2023-10-21 17:13:37,,152.0,644.0,17.0,287.4,287.4,321.0,66.0,0.0
6795.13,4.047,5,438513693,-53120257,4.047,2023-10-21 17:13:38,,151.0,644.0,17.0,287.4,287.4,321.0,66.0,0.0
6799.38,4.234,5,438514147,-53120294,4.234,2023-10-21 17:13:39,,151.0,644.0,17.0,287.4,287.4,321.0,66.0,0.0
6804.35,4.544,5,438514661,-53120375,4.544,2023-10-21 17:13:40,,151.0,644.0,17.0,287.4,287.4,321.0,66.0,0.0
6809.39,4.795,5,438515208,-53120455,4.795,2023-10-21 17:13:41,,150.0,645.0,17.0,287.4,287.4,321.0,66.0,0.0
6814.23,4.964,5,438515733,-53120531,4.964,2023-10-21 17:13:42,,151.0,645.0,17.0,287.20000000000005,287.20000000000005,321.0,66.0,0.0
6819.27,5.043,5,438516230,-53120664,5.043,2023-10-21 17:13:43,,152.0,645.0,17.0,287.20000000000005,287.20000000000005,321.0,66.0,0.0
6824.81,5.165,5,438516839,-53120850,5.165,2023-10-21 17:13:44,,152.0,645.0,17.0,287.0,287.0,321.0,66.0,0.0
6829.89,4.807,5,438517337,-53121086,4.807,2023-10-21 17:13:45,,152.0,646.0,17.0,287.0,287.0,321.0,66.0,-0.89
6835.15,4.968,5,438517883,-53121303,4.968,2023-10-21 17:13:46,,151.0,646.0,17.0,286.79999999999995,286.79999999999995,321.0,66.0,-1.28
6840.85,5.046,5,438518479,-53121449,5.046,2023-10-21 17:13:47,,151.0,646.0,17.0,286.6,286.6,321.0,67.0,-1.61
6846.7,5.167,5,438519128,-53121490,5.167,2023-10-21 17:13:48,,151.0,646.0,17.0,286.20000000000005,286.20000000000005,321.0,67.0,-2.02
6852.55,5.286,5,438519718,-53121330,5.286,2023-10-21 17:13:49,,150.0,647.0,17.0,286.0,286.0,321.0,67.0,-2.46
6858.2,5.314,6,438520219,-53120931,5.314,2023-10-21 17:13:50,,149.0,647.0,17.0,286.0,286.0,321.0,67.0,-2.77
6863.1,5.352,6,438520537,-53120388,5.352,2023-10-21 17:13:51,,148.0,647.0,17.0,286.20000000000005,286.20000000000005,321.0,67.0,-2.77
6867.7,5.312,5,438520581,-53119777,5.312,2023-10-21 17:13:52,,148.0,647.0,17.0,286.4,286.4,321.0,67.0,-2.38
6871.66,4.3,5,438520449,-53119275,4.3,2023-10-21 17:13:53,,147.0,648.0,17.0,286.6,286.6,321.0,68.0,-1.62
6875.49,3.547,5,438520218,-53118862,3.547,2023-10-21 17:13:54,,148.0,648.0,17.0,286.79999999999995,286.79999999999995,321.0,68.0,-0.3
