cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,power,temperature,left_right_balance
0,17,815.25,0.0,27,127,438061329,-52855518,0.0,2024-01-24 15:27:14,18.600000000000023,0.0,,11.0,18.600000000000023,0.73,0.0,16.0,168.0
0,17,815.25,0.0,26,127,438061329,-52855518,0.0,2024-01-24 15:27:15,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,0.0,16.0,168.0
0,17,815.25,0.0,26,127,438061329,-52855518,0.0,2024-01-24 15:27:16,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,0.0,16.0,168.0
0,17,815.25,0.0,25,127,438061329,-52855518,0.0,2024-01-24 15:27:17,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,0.0,16.0,168.0
0,17,815.82,1.084,22,127,438061297,-52855010,1.084,2024-01-24 15:27:20,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,0.0,16.0,167.0
58,17,818.48,1.667,21,128,438061161,-52854688,1.667,2024-01-24 15:27:21,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,62.0,16.0,167.0
78,17,822.39,2.91,21,128,438060991,-52854225,2.91,2024-01-24 15:27:22,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,311.0,16.0,167.0
83,17,827.27,3.865,20,129,438060741,-52853647,3.865,2024-01-24 15:27:23,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,257.0,16.0,164.0
84,17,832.04,4.092,20,129,438060579,-52853037,4.092,2024-01-24 15:27:24,18.600000000000023,0.0,,11.0,18.600000000000023,0.0,125.0,16.0,180.0
88,17,836.57,4.004,21,128,438060488,-52852443,4.004,2024-01-24 15:27:25,18.399999999999977,0.0,,11.0,18.399999999999977,0.0,121.0,16.0,155.0
87,18,841.65,3.72,20,128,438060353,-52851796,3.72,2024-01-24 15:27:26,18.399999999999977,0.0,,11.0,18.399999999999977,0.0,130.0,16.0,151.0
0,18,847.09,3.714,19,128,438060060,-52851167,3.714,2024-01-24 15:27:27,18.399999999999977,0.0,,11.0,18.399999999999977,0.0,0.0,16.0,154.0
0,18,851.74,3.716,18,128,438059708,-52850730,3.716,2024-01-24 15:27:28,18.200000000000045,0.0,,11.0,18.200000000000045,-0.37,0.0,16.0,158.0
0,18,855.27,3.635,18,128,438059380,-52850518,3.635,2024-01-24 15:27:29,18.399999999999977,0.0,,12.0,18.399999999999977,-1.21,0.0,16.0,162.0
0,18,858.38,3.238,17,128,438059037,-52850413,3.238,2024-01-24 15:27:30,18.200000000000045,0.0,,12.0,18.200000000000045,-0.77,0.0,16.0,166.0
57,18,861.1,3.064,17,128,438058753,-52850364,3.064,2024-01-24 15:27:31,18.200000000000045,0.0,,12.0,18.200000000000045,0.0,20.0,16.0,170.0
56,18,864.02,3.633,18,128,438058434,-52850347,3.633,2024-01-24 15:27:32,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,63.0,16.0,174.0
56,18,866.78,3.428,18,128,438058127,-52850347,3.428,2024-01-24 15:27:33,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,40.0,16.0,174.0
0,18,869.61,3.34,18,128,438057843,-52850338,3.34,2024-01-24 15:27:34,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,872.55,3.279,18,127,438057523,-52850303,3.279,2024-01-24 15:27:35,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,875.19,3.084,17,127,438057227,-52850285,3.084,2024-01-24 15:27:36,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.12,2.904,17,126,438057031,-52850267,2.904,2024-01-24 15:27:37,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.83,1.943,17,126,438056960,-52850267,1.943,2024-01-24 15:27:38,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.83,0.0,16,126,438056960,-52850267,0.0,2024-01-24 15:27:39,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.83,0.0,16,125,438056960,-52850267,0.0,2024-01-24 15:27:40,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.83,0.0,16,125,438056960,-52850267,0.0,2024-01-24 15:27:41,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
0,18,877.83,0.0,16,125,438056960,-52850267,0.0,2024-01-24 15:27:42,18.600000000000023,0.0,,12.0,18.600000000000023,0.0,0.0,16.0,
0,18,877.83,0.0,16,125,438056960,-52850267,0.0,2024-01-24 15:27:43,18.600000000000023,0.0,,12.0,18.600000000000023,0.0,0.0,16.0,
0,18,878.38,1.74,14,109,438056675,-52850156,1.74,2024-01-24 15:27:56,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,
78,18,881.18,2.776,13,111,438056382,-52850195,2.776,2024-01-24 15:27:57,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,415.0,16.0,170.0
95,19,885.43,4.107,13,114,438055929,-52850227,4.107,2024-01-24 15:27:58,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,732.0,16.0,161.0
91,19,890.45,5.203,13,116,438055386,-52850232,5.203,2024-01-24 15:27:59,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,345.0,16.0,148.0
0,19,895.35,5.149,13,118,438054863,-52850261,5.149,2024-01-24 15:28:00,18.399999999999977,0.0,,12.0,18.399999999999977,0.0,0.0,16.0,152.0
22,19,899.86,4.741,13,119,438054368,-52850316,4.741,2024-01-24 15:28:01,18.600000000000023,0.0,,12.0,18.600000000000023,0.0,32.0,16.0,162.0
0,19,903.83,3.953,13,120,438053956,-52850347,3.953,2024-01-24 15:28:02,18.600000000000023,0.0,,12.0,18.600000000000023,0.0,0.0,16.0,171.0
0,19,907.18,3.397,13,121,438053577,-52850360,3.397,2024-01-24 15:28:03,18.799999999999955,0.0,,12.0,18.799999999999955,0.0,0.0,16.0,181.0
69,19,909.92,3.251,13,123,438053305,-52850427,3.251,2024-01-24 15:28:04,18.799999999999955,0.0,,12.0,18.799999999999955,0.29,22.0,16.0,186.0
63,19,912.43,2.7,13,123,438053032,-52850506,2.7,2024-01-24 15:28:05,18.799999999999955,0.0,,12.0,18.799999999999955,1.17,47.0,16.0,184.0
59,19,915.1,2.592,14,124,438052758,-52850586,2.592,2024-01-24 15:28:06,18.799999999999955,1.0,,12.0,18.799999999999955,1.38,43.0,16.0,196.0
70,19,917.75,2.596,15,125,438052486,-52850669,2.596,2024-01-24 15:28:07,19.0,1.0,,12.0,19.0,1.49,103.0,16.0,187.0
74,20,920.5,2.625,14,125,438052211,-52850780,2.625,2024-01-24 15:28:08,19.0,1.0,,12.0,19.0,1.49,151.0,16.0,181.0
79,20,923.49,2.846,14,125,438051921,-52850944,2.846,2024-01-24 15:28:09,19.0,1.0,,12.0,19.0,1.33,141.0,16.0,188.0
84,20,927.13,3.549,14,126,438051559,-52851136,3.549,2024-01-24 15:28:10,19.0,1.0,,12.0,19.0,0.87,287.0,16.0,184.0
92,20,931.14,3.981,14,126,438051190,-52851391,3.981,2024-01-24 15:28:11,19.0,1.0,,12.0,19.0,0.0,352.0,16.0,173.0
91,21,935.18,4.425,14,126,438050821,-52851680,4.425,2024-01-24 15:28:12,19.0,1.0,,12.0,19.0,0.0,399.0,16.0,178.0
94,21,939.77,4.777,13,126,438050377,-52851944,4.777,2024-01-24 15:28:13,19.0,1.0,,12.0,19.0,0.0,427.0,16.0,172.0
94,22,944.87,5.417,13,127,438049830,-52852129,5.417,2024-01-24 15:28:14,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,557.0,16.0,170.0
88,22,950.24,5.864,13,128,438049265,-52852249,5.864,2024-01-24 15:28:15,19.200000000000045,1.0,,12.0,19.200000000000045,0.26,335.0,16.0,175.0
94,22,956.01,5.997,14,128,438048636,-52852289,5.997,2024-01-24 15:28:16,19.200000000000045,1.0,,12.0,19.200000000000045,0.75,328.0,16.0,170.0
88,23,961.8,6.095,14,129,438048037,-52852215,6.095,2024-01-24 15:28:17,19.0,1.0,,12.0,19.0,0.0,195.0,16.0,208.0
87,23,967.88,6.072,15,130,438047409,-52851993,6.072,2024-01-24 15:28:18,19.0,1.0,,12.0,19.0,0.0,163.0,16.0,169.0
89,23,973.85,5.84,17,131,438046826,-52851678,5.84,2024-01-24 15:28:19,19.0,1.0,,12.0,19.0,0.0,163.0,16.0,183.0
86,23,979.59,5.861,17,132,438046282,-52851331,5.861,2024-01-24 15:28:20,18.799999999999955,1.0,,12.0,18.799999999999955,0.0,141.0,16.0,176.0
85,23,985.15,5.861,17,132,438045724,-52851024,5.861,2024-01-24 15:28:21,18.600000000000023,1.0,,12.0,18.600000000000023,0.0,161.0,16.0,179.0
85,23,990.83,5.861,16,133,438045134,-52850746,5.861,2024-01-24 15:28:22,18.600000000000023,1.0,,12.0,18.600000000000023,-0.31,178.0,16.0,169.0
83,24,997.23,5.812,16,133,438044509,-52850440,5.812,2024-01-24 15:28:23,18.600000000000023,1.0,,12.0,18.600000000000023,-1.26,163.0,16.0,173.0
81,24,1004.57,5.72,15,133,438043781,-52850027,5.72,2024-01-24 15:28:24,18.399999999999977,1.0,,12.0,18.399999999999977,-1.44,134.0,16.0,181.0
84,24,1011.9,6.0,16,133,438043063,-52849607,6.0,2024-01-24 15:28:25,18.399999999999977,1.0,,12.0,18.399999999999977,-1.48,131.0,16.0,176.0
85,24,1018.67,6.031,18,134,438042371,-52849369,6.031,2024-01-24 15:28:26,18.399999999999977,1.0,,12.0,18.399999999999977,-1.38,145.0,16.0,177.0
81,24,1025.42,6.139,18,134,438041642,-52849281,6.139,2024-01-24 15:28:27,18.399999999999977,1.0,,12.0,18.399999999999977,-1.17,140.0,16.0,177.0
87,24,1032.26,6.186,18,135,438040915,-52849241,6.186,2024-01-24 15:28:28,18.399999999999977,1.0,,12.0,18.399999999999977,-0.78,126.0,16.0,171.0
86,24,1039.01,6.367,18,135,438040197,-52849290,6.367,2024-01-24 15:28:29,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,129.0,16.0,173.0
86,25,1045.25,6.403,18,136,438039547,-52849492,6.403,2024-01-24 15:28:30,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,144.0,16.0,169.0
88,25,1051.16,6.353,17,136,438038988,-52849843,6.353,2024-01-24 15:28:31,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,151.0,16.0,175.0
87,25,1057.16,6.353,17,136,438038388,-52850112,6.353,2024-01-24 15:28:32,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,159.0,16.0,175.0
86,25,1063.25,6.336,17,136,438037742,-52850161,6.336,2024-01-24 15:28:33,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,155.0,16.0,174.0
87,25,1069.8,6.295,16,135,438037056,-52850006,6.295,2024-01-24 15:28:34,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,161.0,16.0,176.0
87,25,1076.19,6.344,16,135,438036394,-52849706,6.344,2024-01-24 15:28:35,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,145.0,16.0,170.0
87,25,1082.3,6.224,15,134,438035806,-52849345,6.224,2024-01-24 15:28:36,18.0,1.0,,12.0,18.0,0.0,130.0,16.0,178.0
88,26,1088.23,5.971,15,134,438035200,-52849092,5.971,2024-01-24 15:28:37,18.0,1.0,,12.0,18.0,0.0,148.0,16.0,174.0
88,26,1095.26,6.278,15,133,438034457,-52849073,6.278,2024-01-24 15:28:38,18.0,1.0,,12.0,18.0,0.0,208.0,16.0,170.0
87,26,1102.33,6.278,16,133,438033715,-52849064,6.278,2024-01-24 15:28:39,18.0,1.0,,12.0,18.0,0.0,170.0,16.0,166.0
90,26,1109.26,6.278,17,133,438032957,-52849128,6.278,2024-01-24 15:28:40,18.0,1.0,,12.0,18.0,0.0,163.0,16.0,174.0
87,26,1115.63,6.286,19,133,438032283,-52849287,6.286,2024-01-24 15:28:41,17.799999999999955,1.0,,12.0,17.799999999999955,0.0,143.0,16.0,170.0
90,26,1122.02,6.375,21,133,438031644,-52849537,6.375,2024-01-24 15:28:42,17.799999999999955,1.0,,12.0,17.799999999999955,0.0,140.0,16.0,173.0
91,27,1128.44,6.575,22,133,438031025,-52849921,6.575,2024-01-24 15:28:43,18.0,1.0,,12.0,18.0,0.0,139.0,16.0,172.0
91,27,1134.96,6.575,22,132,438030450,-52850438,6.575,2024-01-24 15:28:44,18.0,1.0,,12.0,18.0,0.0,155.0,16.0,174.0
91,27,1141.39,6.579,22,132,438029948,-52851028,6.579,2024-01-24 15:28:45,18.0,1.0,,12.0,18.0,0.0,177.0,16.0,179.0
90,27,1148.05,6.592,21,132,438029444,-52851638,6.592,2024-01-24 15:28:46,18.0,1.0,,12.0,18.0,0.0,189.0,16.0,170.0
91,27,1154.39,6.59,20,132,438028949,-52852201,6.59,2024-01-24 15:28:47,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,172.0,16.0,173.0
86,27,1160.35,6.581,19,132,438028469,-52852732,6.581,2024-01-24 15:28:48,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,147.0,15.0,170.0
87,28,1166.53,6.589,19,132,438027968,-52853281,6.589,2024-01-24 15:28:49,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,139.0,15.0,169.0
87,28,1173.42,6.649,18,133,438027399,-52853887,6.649,2024-01-24 15:28:50,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,143.0,15.0,171.0
88,28,1180.35,6.696,18,133,438026836,-52854500,6.696,2024-01-24 15:28:51,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,159.0,15.0,174.0
88,28,1187.17,6.701,17,133,438026300,-52855119,6.701,2024-01-24 15:28:52,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,169.0,15.0,169.0
84,28,1193.24,6.649,17,134,438025799,-52855665,6.649,2024-01-24 15:28:53,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,172.0,15.0,174.0
85,28,1199.18,6.39,17,134,438025310,-52856169,6.39,2024-01-24 15:28:54,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,174.0,15.0,182.0
92,29,1204.9,6.046,16,134,438024855,-52856656,6.046,2024-01-24 15:28:55,18.200000000000045,1.0,,12.0,18.200000000000045,0.0,177.0,15.0,171.0
88,29,1210.57,6.105,16,134,438024405,-52857162,6.105,2024-01-24 15:28:56,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,202.0,15.0,170.0
87,29,1215.93,6.003,16,134,438023973,-52857628,6.003,2024-01-24 15:28:57,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,206.0,15.0,176.0
89,29,1221.73,5.975,16,134,438023502,-52858136,5.975,2024-01-24 15:28:58,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,180.0,15.0,174.0
90,29,1228.31,6.131,17,134,438022977,-52858733,6.131,2024-01-24 15:28:59,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,180.0,15.0,166.0
90,30,1233.43,6.131,17,134,438022626,-52859250,6.131,2024-01-24 15:29:00,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,187.0,15.0,168.0
88,30,1239.87,6.238,17,134,438022149,-52859891,6.238,2024-01-24 15:29:01,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,171.0,15.0,170.0
85,30,1246.83,6.575,17,134,438021604,-52860531,6.575,2024-01-24 15:29:02,18.399999999999977,1.0,,12.0,18.399999999999977,0.0,135.0,15.0,182.0
91,30,1253.59,6.546,17,134,438021058,-52861118,6.546,2024-01-24 15:29:03,18.600000000000023,1.0,,12.0,18.600000000000023,0.0,165.0,15.0,173.0
86,30,1260.17,6.402,17,134,438020510,-52861682,6.402,2024-01-24 15:29:04,18.600000000000023,1.0,,12.0,18.600000000000023,0.0,193.0,15.0,171.0
88,30,1266.84,6.277,17,134,438019965,-52862251,6.277,2024-01-24 15:29:05,18.600000000000023,1.0,,12.0,18.600000000000023,0.0,187.0,15.0,174.0
84,31,1273.28,6.389,17,134,438019440,-52862815,6.389,2024-01-24 15:29:06,18.600000000000023,1.0,,12.0,18.600000000000023,0.0,175.0,15.0,169.0
84,31,1279.44,6.404,17,135,438019007,-52863418,6.404,2024-01-24 15:29:07,18.799999999999955,1.0,,12.0,18.799999999999955,0.0,171.0,15.0,173.0
81,31,1285.55,6.453,17,135,438018642,-52864105,6.453,2024-01-24 15:29:08,18.799999999999955,1.0,,12.0,18.799999999999955,0.0,169.0,15.0,176.0
84,31,1291.75,6.453,17,135,438018300,-52864822,6.453,2024-01-24 15:29:09,18.799999999999955,1.0,,12.0,18.799999999999955,0.0,178.0,15.0,162.0
94,31,1297.71,6.445,17,136,438018044,-52865543,6.445,2024-01-24 15:29:10,18.799999999999955,1.0,,12.0,18.799999999999955,0.0,157.0,15.0,158.0
92,31,1303.02,6.413,16,136,438017840,-52866208,6.413,2024-01-24 15:29:11,19.0,1.0,,12.0,19.0,0.0,128.0,15.0,163.0
94,31,1308.28,6.228,16,136,438017651,-52866870,6.228,2024-01-24 15:29:12,19.0,1.0,,12.0,19.0,0.0,111.0,15.0,162.0
0,31,1313.32,5.608,15,135,438017515,-52867520,5.608,2024-01-24 15:29:13,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,162.0
0,31,1318.33,5.229,15,135,438017367,-52868162,5.229,2024-01-24 15:29:14,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,161.0
0,31,1323.33,5.098,15,134,438017162,-52868776,5.098,2024-01-24 15:29:15,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,160.0
0,31,1327.48,4.723,17,134,438016880,-52869204,4.723,2024-01-24 15:29:16,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,160.0
71,32,1331.28,3.575,19,133,438016540,-52869454,3.575,2024-01-24 15:29:17,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,30.0,15.0,159.0
70,32,1335.2,3.689,19,132,438016129,-52869623,3.689,2024-01-24 15:29:18,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,56.0,15.0,190.0
73,32,1339.27,4.15,19,131,438015741,-52869876,4.15,2024-01-24 15:29:19,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,89.0,15.0,188.0
73,32,1343.71,4.481,19,131,438015422,-52870315,4.481,2024-01-24 15:29:20,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,190.0,15.0,179.0
73,32,1348.6,4.519,18,131,438015104,-52870810,4.519,2024-01-24 15:29:21,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,214.0,15.0,173.0
75,32,1353.46,4.543,18,131,438014742,-52871226,4.543,2024-01-24 15:29:22,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,183.0,15.0,164.0
78,32,1358.22,4.523,18,131,438014245,-52871396,4.523,2024-01-24 15:29:23,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,124.0,15.0,148.0
0,32,1362.57,4.369,17,131,438013789,-52871508,4.369,2024-01-24 15:29:24,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,151.0
0,32,1365.34,3.549,17,131,438013495,-52871455,3.549,2024-01-24 15:29:25,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,155.0
0,32,1367.38,2.258,16,131,438013279,-52871471,2.258,2024-01-24 15:29:26,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,0.0,15.0,160.0
76,33,1369.82,2.384,16,130,438013074,-52871338,2.384,2024-01-24 15:29:27,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,94.0,15.0,164.0
93,33,1373.25,2.971,16,130,438012797,-52871015,2.971,2024-01-24 15:29:28,19.200000000000045,1.0,,12.0,19.200000000000045,0.0,245.0,15.0,155.0
82,33,1376.74,3.466,15,129,438012514,-52870701,3.466,2024-01-24 15:29:29,19.0,1.0,,12.0,19.0,0.0,263.0,15.0,182.0
90,33,1380.51,3.68,15,128,438012199,-52870404,3.68,2024-01-24 15:29:30,19.0,1.0,,12.0,19.0,0.0,230.0,15.0,171.0
93,33,1385.05,3.889,15,128,438011798,-52870053,3.889,2024-01-24 15:29:31,19.0,1.0,,12.0,19.0,-0.23,182.0,15.0,166.0
84,34,1390.3,4.009,17,127,438011306,-52869703,4.009,2024-01-24 15:29:32,18.799999999999955,1.0,,12.0,18.799999999999955,-1.16,131.0,15.0,177.0
88,34,1394.9,4.574,19,127,438010846,-52869451,4.574,2024-01-24 15:29:33,18.799999999999955,1.0,,13.0,18.799999999999955,-1.55,123.0,15.0,174.0
88,34,1399.62,5.04,22,126,438010388,-52869179,5.04,2024-01-24 15:29:34,18.600000000000023,1.0,,13.0,18.600000000000023,-1.82,111.0,15.0,172.0
90,34,1404.74,5.147,25,126,438009924,-52868834,5.147,2024-01-24 15:29:35,18.600000000000023,1.0,,13.0,18.600000000000023,-1.93,105.0,15.0,160.0
0,34,1410.0,5.112,27,126,438009441,-52868440,5.112,2024-01-24 15:29:36,18.600000000000023,1.0,,13.0,18.600000000000023,-1.92,0.0,15.0,161.0
82,34,1415.35,4.955,25,125,438009009,-52867994,4.955,2024-01-24 15:29:37,18.399999999999977,1.0,,13.0,18.399999999999977,-1.79,13.0,15.0,164.0
88,34,1420.67,4.872,24,125,438008571,-52867558,4.872,2024-01-24 15:29:38,18.399999999999977,1.0,,13.0,18.399999999999977,-1.68,16.0,15.0,160.0
85,34,1425.87,5.008,22,125,438008095,-52867204,5.008,2024-01-24 15:29:39,18.399999999999977,1.0,,13.0,18.399999999999977,-1.56,54.0,15.0,146.0
56,34,1431.09,5.008,21,125,438007548,-52867001,5.008,2024-01-24 15:29:40,18.200000000000045,1.0,,13.0,18.200000000000045,-1.43,53.0,15.0,146.0
0,34,1436.26,5.008,20,125,438007023,-52866774,5.008,2024-01-24 15:29:41,18.200000000000045,1.0,,13.0,18.200000000000045,-1.34,0.0,15.0,149.0
0,34,1441.07,5.008,19,126,438006568,-52866509,5.008,2024-01-24 15:29:42,18.200000000000045,1.0,,13.0,18.200000000000045,-1.25,0.0,15.0,152.0
0,34,1445.92,4.969,19,126,438006101,-52866213,4.969,2024-01-24 15:29:43,18.0,1.0,,13.0,18.0,-1.19,0.0,15.0,155.0
0,34,1451.0,4.829,18,126,438005630,-52865848,4.829,2024-01-24 15:29:44,18.0,1.0,,13.0,18.0,-1.15,0.0,15.0,158.0
0,34,1455.51,4.793,17,125,438005269,-52865452,4.793,2024-01-24 15:29:45,18.0,1.0,,13.0,18.0,-1.14,0.0,15.0,161.0
0,34,1459.8,4.722,17,124,438004905,-52865067,4.722,2024-01-24 15:29:46,18.0,1.0,,13.0,18.0,-1.13,0.0,15.0,164.0
0,34,1463.97,4.577,16,123,438004551,-52864718,4.577,2024-01-24 15:29:47,18.0,1.0,,13.0,18.0,-0.85,0.0,15.0,167.0
0,34,1467.96,4.002,15,121,438004242,-52864350,4.002,2024-01-24 15:29:48,18.0,1.0,,13.0,18.0,0.0,0.0,15.0,170.0
0,34,1471.49,3.634,15,118,438003958,-52864072,3.634,2024-01-24 15:29:49,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,0.0,15.0,173.0
0,34,1474.76,3.242,14,115,438003650,-52864105,3.242,2024-01-24 15:29:50,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,0.0,15.0,176.0
78,34,1478.36,3.345,14,114,438003387,-52864455,3.345,2024-01-24 15:29:51,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,55.0,15.0,179.0
77,34,1481.93,3.762,14,114,438003170,-52864867,3.762,2024-01-24 15:29:52,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,92.0,15.0,169.0
79,34,1485.69,3.955,15,115,438002991,-52865318,3.955,2024-01-24 15:29:53,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,143.0,15.0,174.0
79,35,1489.5,3.8,18,115,438002818,-52865766,3.8,2024-01-24 15:29:54,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,169.0,15.0,168.0
79,35,1492.96,3.75,18,117,438002672,-52866183,3.75,2024-01-24 15:29:55,18.0,1.0,,13.0,18.0,0.0,111.0,15.0,169.0
0,35,1496.33,3.738,18,118,438002500,-52866593,3.738,2024-01-24 15:29:56,18.0,1.0,,13.0,18.0,0.0,0.0,15.0,172.0
0,35,1499.49,3.645,17,118,438002355,-52866971,3.645,2024-01-24 15:29:57,18.0,1.0,,13.0,18.0,0.0,0.0,15.0,178.0
0,35,1502.91,3.408,17,118,438002152,-52867352,3.408,2024-01-24 15:29:58,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,0.0,15.0,184.0
23,35,1506.03,3.224,17,115,438001880,-52867598,3.224,2024-01-24 15:29:59,18.0,1.0,,13.0,18.0,0.0,4.0,15.0,190.0
62,35,1508.71,3.158,16,113,438001600,-52867613,3.158,2024-01-24 15:30:00,18.0,1.0,,13.0,18.0,0.0,72.0,15.0,195.0
80,35,1511.97,3.158,16,111,438001271,-52867497,3.158,2024-01-24 15:30:01,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,136.0,15.0,168.0
82,35,1516.09,3.285,15,112,438000905,-52867230,3.285,2024-01-24 15:30:02,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,300.0,15.0,162.0
81,36,1520.08,3.89,14,112,438000534,-52866925,3.89,2024-01-24 15:30:03,17.799999999999955,1.0,,13.0,17.799999999999955,0.0,241.0,15.0,176.0
86,36,1525.17,4.491,14,112,438000111,-52866513,4.491,2024-01-24 15:30:04,17.600000000000023,1.0,,13.0,17.600000000000023,0.0,204.0,15.0,169.0
86,36,1530.3,4.799,14,113,437999657,-52866147,4.799,2024-01-24 15:30:05,17.600000000000023,1.0,,13.0,17.600000000000023,0.0,169.0,15.0,171.0
82,36,1535.02,4.832,14,114,437999197,-52865844,4.832,2024-01-24 15:30:06,17.600000000000023,1.0,,14.0,17.600000000000023,-0.2,150.0,15.0,177.0
78,36,1540.0,4.951,14,115,437998705,-52865552,4.951,2024-01-24 15:30:07,17.600000000000023,1.0,,14.0,17.600000000000023,-1.04,156.0,15.0,174.0
79,36,1545.21,5.008,13,115,437998240,-52865223,5.008,2024-01-24 15:30:08,17.600000000000023,1.0,,14.0,17.600000000000023,-1.1,176.0,15.0,172.0
80,37,1550.15,4.961,13,115,437997735,-52864955,4.961,2024-01-24 15:30:09,17.600000000000023,1.0,,14.0,17.600000000000023,-0.87,166.0,15.0,174.0
79,37,1555.11,4.786,14,115,437997225,-52864743,4.786,2024-01-24 15:30:10,17.399999999999977,1.0,,14.0,17.399999999999977,0.0,132.0,16.0,166.0
81,37,1560.18,4.786,17,115,437996700,-52864553,4.786,2024-01-24 15:30:11,17.600000000000023,1.0,,14.0,17.600000000000023,0.0,114.0,16.0,175.0
79,37,1564.81,4.786,22,115,437996234,-52864385,4.786,2024-01-24 15:30:12,17.399999999999977,1.0,,14.0,17.399999999999977,0.0,117.0,16.0,172.0
81,37,1569.44,4.786,22,116,437995747,-52864179,4.786,2024-01-24 15:30:13,17.399999999999977,1.0,,14.0,17.399999999999977,0.0,121.0,16.0,162.0
