distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
32297.14,4.759,12,438057266,-52843954,4.759,2024-01-14 17:46:46,,1228.0,116.0,11.0,17.0,17.0,35.0,46.0,0.0
32301.91,4.463,12,438057766,-52843771,4.463,2024-01-14 17:46:47,,1229.0,115.0,11.0,17.0,17.0,35.0,46.0,-0.99
32306.43,4.325,13,438058254,-52843624,4.325,2024-01-14 17:46:48,,1229.0,114.0,11.0,16.799999999999955,16.799999999999955,35.0,46.0,-1.24
32310.92,4.342,13,438058696,-52843406,4.342,2024-01-14 17:46:49,,1229.0,113.0,11.0,16.799999999999955,16.799999999999955,35.0,46.0,-1.21
32315.48,4.394,12,438059085,-52843050,4.394,2024-01-14 17:46:50,,1229.0,113.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,-1.11
32319.7,4.361,12,438059383,-52842627,4.361,2024-01-14 17:46:51,,1229.0,112.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,-0.18
32323.61,4.314,12,438059598,-52842176,4.314,2024-01-14 17:46:52,,1229.0,111.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32327.75,4.256,12,438059771,-52841672,4.256,2024-01-14 17:46:53,,1230.0,110.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32331.25,4.067,12,438059896,-52841235,4.067,2024-01-14 17:46:54,,1230.0,109.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,3.01,13,438059975,-52841030,3.01,2024-01-14 17:46:55,,1230.0,108.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,0.0,13,438060009,-52841000,0.0,2024-01-14 17:46:56,,1230.0,107.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,0.0,14,438060009,-52841000,0.0,2024-01-14 17:46:57,,1230.0,106.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,0.0,15,438060009,-52841000,0.0,2024-01-14 17:46:58,,1230.0,107.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,0.0,14,438060009,-52841000,0.0,2024-01-14 17:46:59,,1230.0,108.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32332.85,0.0,14,438060009,-52841000,0.0,2024-01-14 17:47:00,,1231.0,109.0,11.0,16.799999999999955,16.799999999999955,35.0,47.0,0.0
32333.23,1.186,12,438060146,-52841125,1.186,2024-01-14 17:47:13,,1231.0,125.0,11.0,17.0,17.0,35.0,47.0,0.0
32334.9,1.366,12,438060340,-52841146,1.366,2024-01-14 17:47:14,,1231.0,126.0,11.0,17.0,17.0,35.0,47.0,0.0
32337.08,1.889,12,438060567,-52841175,1.889,2024-01-14 17:47:15,,1231.0,126.0,11.0,17.0,17.0,35.0,47.0,0.0
32339.1,1.894,12,438060772,-52841256,1.894,2024-01-14 17:47:16,65.0,1231.0,125.0,11.0,17.0,17.0,35.0,47.0,0.0
32341.1,1.908,13,438060931,-52841418,1.908,2024-01-14 17:47:17,,1232.0,125.0,11.0,17.0,17.0,35.0,47.0,0.0
32343.8,2.055,14,438061159,-52841663,2.055,2024-01-14 17:47:18,,1232.0,124.0,11.0,17.0,17.0,35.0,47.0,0.0
32346.88,2.543,14,438061387,-52841940,2.543,2024-01-14 17:47:19,,1232.0,124.0,11.0,17.0,17.0,35.0,47.0,0.0
32349.88,2.694,15,438061626,-52842228,2.694,2024-01-14 17:47:20,,1232.0,124.0,11.0,17.0,17.0,35.0,47.0,0.0
32353.07,2.926,15,438061922,-52842437,2.926,2024-01-14 17:47:21,,1232.0,122.0,11.0,17.0,17.0,35.0,47.0,0.0
32357.02,3.71,15,438062286,-52842707,3.71,2024-01-14 17:47:22,,1232.0,121.0,11.0,17.0,17.0,35.0,47.0,0.0
32361.54,4.133,15,438062661,-52843073,4.133,2024-01-14 17:47:23,,1233.0,120.0,11.0,17.0,17.0,35.0,47.0,0.0
32366.56,4.668,15,438063081,-52843486,4.668,2024-01-14 17:47:24,,1233.0,120.0,11.0,17.0,17.0,35.0,47.0,0.0
32372.13,5.129,19,438063525,-52844004,5.129,2024-01-14 17:47:25,,1233.0,120.0,11.0,17.0,17.0,35.0,47.0,0.0
32377.44,5.204,22,438063889,-52844557,5.204,2024-01-14 17:47:26,,1233.0,119.0,11.0,17.0,17.0,35.0,47.0,0.0
32380.29,4.971,23,438064104,-52844816,4.971,2024-01-14 17:47:27,,1233.0,118.0,11.0,17.0,17.0,35.0,47.0,0.0
32382.32,4.567,22,438064304,-52844929,4.567,2024-01-14 17:47:28,,1234.0,117.0,11.0,17.200000000000045,17.200000000000045,35.0,47.0,0.0
32384.73,4.333,21,438064569,-52844940,4.333,2024-01-14 17:47:29,,1234.0,118.0,11.0,17.200000000000045,17.200000000000045,35.0,47.0,0.0
32387.07,3.827,20,438064789,-52844835,3.827,2024-01-14 17:47:30,,1234.0,117.0,11.0,17.200000000000045,17.200000000000045,35.0,47.0,0.0
32389.14,3.441,20,438064970,-52844703,3.441,2024-01-14 17:47:31,,1234.0,115.0,11.0,17.200000000000045,17.200000000000045,35.0,47.0,0.0
32390.71,3.123,19,438065152,-52844678,3.123,2024-01-14 17:47:32,,1234.0,116.0,11.0,17.200000000000045,17.200000000000045,35.0,47.0,0.0
32392.17,2.8,18,438065289,-52844607,2.8,2024-01-14 17:47:33,,1234.0,116.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32393.1,2.559,17,438065333,-52844556,2.559,2024-01-14 17:47:34,,1235.0,117.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32395.43,2.36,17,438065505,-52844325,2.36,2024-01-14 17:47:35,,1235.0,117.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32397.52,2.169,17,438065709,-52844240,2.169,2024-01-14 17:47:36,,1235.0,118.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32401.22,2.149,17,438066118,-52844159,2.149,2024-01-14 17:47:37,,1235.0,118.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32405.08,2.484,16,438066518,-52844156,2.484,2024-01-14 17:47:38,,1235.0,119.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32408.71,2.655,16,438066928,-52844160,2.655,2024-01-14 17:47:39,,1235.0,119.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32413.68,2.884,15,438067449,-52844044,2.884,2024-01-14 17:47:40,,1236.0,119.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32418.64,3.366,15,438067941,-52843899,3.366,2024-01-14 17:47:41,,1236.0,118.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32423.9,3.726,14,438068521,-52843837,3.726,2024-01-14 17:47:42,,1236.0,118.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32428.31,3.999,14,438069010,-52843907,3.999,2024-01-14 17:47:43,,1236.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32431.4,4.077,13,438069306,-52844081,4.077,2024-01-14 17:47:44,,1236.0,118.0,11.0,17.399999999999977,17.399999999999977,35.0,47.0,0.0
32434.16,3.763,13,438069532,-52844292,3.763,2024-01-14 17:47:45,,1236.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32437.01,3.535,14,438069782,-52844447,3.535,2024-01-14 17:47:46,,1237.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32439.98,3.393,15,438070101,-52844469,3.393,2024-01-14 17:47:47,,1237.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32443.15,3.29,17,438070444,-52844497,3.29,2024-01-14 17:47:48,,1237.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32446.81,3.247,17,438070841,-52844554,3.247,2024-01-14 17:47:49,,1237.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32450.34,3.317,17,438071216,-52844588,3.317,2024-01-14 17:47:50,,1237.0,118.0,11.0,17.600000000000023,17.600000000000023,35.0,47.0,0.0
32453.77,3.344,16,438071604,-52844601,3.344,2024-01-14 17:47:51,,1237.0,119.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32457.74,3.294,16,438072012,-52844581,3.294,2024-01-14 17:47:52,,1238.0,119.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32464.21,3.38,15,438072683,-52844428,3.38,2024-01-14 17:47:53,,1238.0,119.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32470.56,3.824,14,438073301,-52844038,3.824,2024-01-14 17:47:54,,1238.0,120.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32476.5,4.188,14,438073857,-52843660,4.188,2024-01-14 17:47:55,,1238.0,121.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32481.88,4.566,13,438074414,-52843459,4.566,2024-01-14 17:47:56,,1238.0,121.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32486.41,4.795,14,438074891,-52843433,4.795,2024-01-14 17:47:57,,1239.0,121.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32491.12,4.775,13,438075405,-52843496,4.775,2024-01-14 17:47:58,,1239.0,121.0,11.0,17.799999999999955,17.799999999999955,35.0,47.0,0.0
32495.16,4.669,13,438075803,-52843661,4.669,2024-01-14 17:47:59,,1239.0,121.0,11.0,18.0,18.0,35.0,47.0,0.0
32498.44,4.545,13,438076175,-52843717,4.545,2024-01-14 17:48:00,,1239.0,121.0,11.0,18.0,18.0,35.0,47.0,0.0
32502.51,4.318,13,438076613,-52843733,4.318,2024-01-14 17:48:01,,1239.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32507.75,4.201,13,438077150,-52843662,4.201,2024-01-14 17:48:02,,1239.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32512.17,4.329,13,438077627,-52843580,4.329,2024-01-14 17:48:03,,1240.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32516.63,4.452,12,438078113,-52843583,4.452,2024-01-14 17:48:04,,1240.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32522.04,4.608,12,438078672,-52843640,4.608,2024-01-14 17:48:05,,1240.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32528.53,4.82,11,438079353,-52843432,4.82,2024-01-14 17:48:06,,1240.0,122.0,11.0,18.0,18.0,35.0,47.0,0.0
32533.72,5.208,11,438079864,-52843167,5.208,2024-01-14 17:48:07,,1240.0,124.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32537.61,5.199,11,438080273,-52843034,5.199,2024-01-14 17:48:08,,1241.0,124.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32541.32,4.383,11,438080660,-52842995,4.383,2024-01-14 17:48:09,,1241.0,125.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32544.35,3.846,11,438080978,-52843028,3.846,2024-01-14 17:48:10,,1241.0,125.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32547.23,3.151,11,438081309,-52843103,3.151,2024-01-14 17:48:11,,1241.0,124.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32550.86,3.059,11,438081684,-52843154,3.059,2024-01-14 17:48:12,,1241.0,125.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32555.21,3.52,11,438082151,-52843163,3.52,2024-01-14 17:48:13,,1242.0,125.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32561.01,4.028,10,438082789,-52843144,4.028,2024-01-14 17:48:14,,1242.0,125.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32566.94,5.081,10,438083428,-52843113,5.081,2024-01-14 17:48:15,,1242.0,126.0,11.0,18.200000000000045,18.200000000000045,35.0,47.0,0.0
32572.87,5.513,10,438084052,-52843055,5.513,2024-01-14 17:48:16,,1242.0,126.0,11.0,18.399999999999977,18.399999999999977,35.0,47.0,0.0
32578.85,5.736,10,438084667,-52842989,5.736,2024-01-14 17:48:17,,1242.0,125.0,11.0,18.399999999999977,18.399999999999977,35.0,47.0,0.0
32584.85,5.891,10,438085322,-52842924,5.891,2024-01-14 17:48:18,,1242.0,125.0,11.0,18.399999999999977,18.399999999999977,35.0,47.0,0.0
32590.61,5.985,10,438085928,-52842876,5.985,2024-01-14 17:48:19,,1243.0,125.0,11.0,18.399999999999977,18.399999999999977,35.0,47.0,0.0
32596.62,6.084,9,438086588,-52842765,6.084,2024-01-14 17:48:20,,1243.0,125.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32601.74,6.025,9,438087111,-52842546,6.025,2024-01-14 17:48:21,,1243.0,125.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32606.49,5.618,10,438087566,-52842291,5.618,2024-01-14 17:48:22,,1243.0,125.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32610.84,5.313,12,438088030,-52842141,5.313,2024-01-14 17:48:23,,1243.0,127.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32615.61,5.077,13,438088534,-52842108,5.077,2024-01-14 17:48:24,,1244.0,127.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32620.74,5.04,13,438089068,-52842148,5.04,2024-01-14 17:48:25,,1244.0,127.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32626.44,5.105,13,438089706,-52842182,5.105,2024-01-14 17:48:26,,1244.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32632.55,5.384,13,438090343,-52842184,5.384,2024-01-14 17:48:27,,1244.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32638.6,5.453,12,438090979,-52842150,5.453,2024-01-14 17:48:28,,1244.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32644.59,5.583,12,438091629,-52842158,5.583,2024-01-14 17:48:29,,1245.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32650.47,5.998,12,438092281,-52842222,5.998,2024-01-14 17:48:30,,1245.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32655.69,6.037,11,438092849,-52842240,6.037,2024-01-14 17:48:31,,1245.0,128.0,11.0,18.600000000000023,18.600000000000023,35.0,47.0,0.0
32661.55,5.912,11,438093480,-52842267,5.912,2024-01-14 17:48:32,,1245.0,129.0,11.0,18.799999999999955,18.799999999999955,35.0,47.0,0.0
32667.46,5.941,11,438094110,-52842297,5.941,2024-01-14 17:48:33,,1245.0,129.0,11.0,18.799999999999955,18.799999999999955,35.0,47.0,0.0
32673.32,6.112,10,438094722,-52842297,6.112,2024-01-14 17:48:34,,1246.0,128.0,11.0,18.799999999999955,18.799999999999955,35.0,47.0,0.0
32678.04,5.78,11,438095224,-52842291,5.78,2024-01-14 17:48:35,,1246.0,128.0,11.0,19.0,19.0,35.0,47.0,0.0
32682.26,4.659,12,438095691,-52842274,4.659,2024-01-14 17:48:36,,1246.0,127.0,11.0,19.0,19.0,35.0,47.0,0.0
32686.2,4.491,14,438096099,-52842300,4.491,2024-01-14 17:48:37,,1246.0,127.0,11.0,19.0,19.0,35.0,47.0,0.0
32691.21,4.442,15,438096624,-52842407,4.442,2024-01-14 17:48:38,,1246.0,126.0,11.0,19.0,19.0,35.0,47.0,0.0
32695.55,4.349,14,438097079,-52842516,4.349,2024-01-14 17:48:39,,1247.0,125.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32699.89,4.346,14,438097544,-52842546,4.346,2024-01-14 17:48:40,,1247.0,125.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32704.28,4.507,13,438098022,-52842431,4.507,2024-01-14 17:48:41,,1247.0,124.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32708.12,4.317,13,438098420,-52842354,4.317,2024-01-14 17:48:42,,1247.0,124.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32711.83,3.663,14,438098808,-52842349,3.663,2024-01-14 17:48:43,,1247.0,123.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32716.1,3.744,14,438099275,-52842317,3.744,2024-01-14 17:48:44,,1248.0,122.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32720.28,4.054,14,438099750,-52842242,4.054,2024-01-14 17:48:45,,1248.0,123.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32724.24,3.991,14,438100161,-52842200,3.991,2024-01-14 17:48:46,,1248.0,122.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32728.86,4.049,14,438100629,-52842151,4.049,2024-01-14 17:48:47,,1248.0,121.0,11.0,19.200000000000045,19.200000000000045,35.0,47.0,0.0
32734.54,4.063,13,438101210,-52841992,4.063,2024-01-14 17:48:48,,1248.0,121.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32738.29,4.051,13,438101585,-52842153,4.051,2024-01-14 17:48:49,,1248.0,121.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32741.43,4.021,14,438101869,-52842400,4.021,2024-01-14 17:48:50,,1249.0,121.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32745.2,3.939,14,438102165,-52842751,3.939,2024-01-14 17:48:51,,1249.0,121.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32748.7,3.929,13,438102402,-52843129,3.929,2024-01-14 17:48:52,,1249.0,122.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32752.68,3.967,13,438102596,-52843563,3.967,2024-01-14 17:48:53,,1249.0,123.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32756.97,4.278,13,438102562,-52844134,4.278,2024-01-14 17:48:54,,1249.0,124.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32762.04,5.064,13,438102574,-52844811,5.064,2024-01-14 17:48:55,,1250.0,125.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32766.78,5.064,14,438102619,-52845443,5.064,2024-01-14 17:48:56,,1250.0,126.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32770.73,5.064,15,438102687,-52845963,5.064,2024-01-14 17:48:57,,1250.0,127.0,11.0,19.399999999999977,19.399999999999977,35.0,47.0,0.0
32775.5,5.016,15,438102835,-52846578,5.016,2024-01-14 17:48:58,,1250.0,126.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32780.73,4.886,15,438103017,-52847236,4.886,2024-01-14 17:48:59,,1250.0,128.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32785.79,4.96,15,438103201,-52847859,4.96,2024-01-14 17:49:00,,1250.0,129.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32791.27,5.037,15,438103358,-52848564,5.037,2024-01-14 17:49:01,,1251.0,129.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32797.36,5.064,15,438103438,-52849372,5.064,2024-01-14 17:49:02,,1251.0,129.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32803.46,5.067,14,438103495,-52850183,5.067,2024-01-14 17:49:03,,1251.0,129.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32809.3,5.075,14,438103597,-52850955,5.075,2024-01-14 17:49:04,,1251.0,129.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32815.01,5.075,13,438103746,-52851688,5.075,2024-01-14 17:49:05,,1251.0,130.0,11.0,19.600000000000023,19.600000000000023,35.0,47.0,0.0
32820.26,5.075,13,438103916,-52852352,5.075,2024-01-14 17:49:06,,1252.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32825.27,5.091,13,438104064,-52852994,5.091,2024-01-14 17:49:07,,1252.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32830.98,5.141,13,438104269,-52853706,5.141,2024-01-14 17:49:08,,1252.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32836.57,5.215,13,438104543,-52854380,5.215,2024-01-14 17:49:09,,1252.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32842.04,5.349,12,438104608,-52854980,5.349,2024-01-14 17:49:10,,1253.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32849.18,5.337,11,438104143,-52855723,5.337,2024-01-14 17:49:11,,1253.0,130.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32854.66,5.951,11,438103904,-52856398,5.951,2024-01-14 17:49:12,,1253.0,131.0,11.0,19.799999999999955,19.799999999999955,35.0,47.0,0.0
32860.98,5.934,11,438103643,-52857170,5.934,2024-01-14 17:49:13,,1253.0,132.0,11.0,20.0,20.0,35.0,47.0,0.0
32867.48,5.376,11,438103461,-52858008,5.376,2024-01-14 17:49:14,,1253.0,131.0,11.0,20.0,20.0,35.0,47.0,0.0
32872.93,5.335,10,438103427,-52858736,5.335,2024-01-14 17:49:15,,1254.0,132.0,11.0,20.0,20.0,35.0,47.0,0.0
32878.21,5.397,10,438103427,-52859440,5.397,2024-01-14 17:49:16,,1254.0,133.0,11.0,20.0,20.0,35.0,47.0,0.0
32883.83,5.397,10,438103415,-52860187,5.397,2024-01-14 17:49:17,,1254.0,133.0,11.0,20.0,20.0,35.0,47.0,0.0
32889.75,5.397,10,438103324,-52860964,5.397,2024-01-14 17:49:18,,1254.0,134.0,11.0,20.200000000000045,20.200000000000045,35.0,47.0,0.0
32895.91,5.409,10,438103142,-52861743,5.409,2024-01-14 17:49:19,,1254.0,134.0,11.0,20.200000000000045,20.200000000000045,35.0,47.0,0.0
32901.9,5.444,10,438103074,-52862539,5.444,2024-01-14 17:49:20,,1255.0,133.0,11.0,20.200000000000045,20.200000000000045,35.0,47.0,0.0
32907.77,5.444,10,438102972,-52863316,5.444,2024-01-14 17:49:21,,1255.0,134.0,11.0,20.200000000000045,20.200000000000045,35.0,47.0,0.0
32913.29,5.488,11,438102972,-52864051,5.488,2024-01-14 17:49:22,,1255.0,134.0,11.0,20.399999999999977,20.399999999999977,35.0,47.0,0.0
32919.27,5.64,10,438102972,-52864849,5.64,2024-01-14 17:49:23,,1255.0,134.0,11.0,20.399999999999977,20.399999999999977,35.0,47.0,0.0
32925.43,5.676,10,438102960,-52865674,5.676,2024-01-14 17:49:24,,1255.0,134.0,11.0,20.399999999999977,20.399999999999977,35.0,47.0,0.0
32931.69,5.703,10,438102938,-52866508,5.703,2024-01-14 17:49:25,,1256.0,133.0,11.0,20.399999999999977,20.399999999999977,35.0,47.0,0.0
32937.63,5.703,10,438102972,-52867300,5.703,2024-01-14 17:49:26,,1256.0,133.0,11.0,20.600000000000023,20.600000000000023,35.0,47.0,0.0
32943.73,5.703,10,438102983,-52868114,5.703,2024-01-14 17:49:27,,1256.0,133.0,11.0,20.600000000000023,20.600000000000023,35.0,47.0,0.0
32949.44,5.726,10,438103017,-52868877,5.726,2024-01-14 17:49:28,,1256.0,134.0,11.0,20.600000000000023,20.600000000000023,35.0,47.0,0.0
32955.34,5.788,11,438103028,-52869664,5.788,2024-01-14 17:49:29,,1257.0,132.0,11.0,20.600000000000023,20.600000000000023,35.0,47.0,0.0
32961.4,5.758,12,438103086,-52870466,5.758,2024-01-14 17:49:30,,1257.0,133.0,11.0,20.799999999999955,20.799999999999955,35.0,47.0,0.0
32967.35,5.768,11,438103189,-52871252,5.768,2024-01-14 17:49:31,,1257.0,133.0,11.0,20.799999999999955,20.799999999999955,35.0,47.0,0.0
32973.2,5.809,12,438103325,-52872016,5.809,2024-01-14 17:49:32,,1257.0,132.0,11.0,20.799999999999955,20.799999999999955,35.0,47.0,0.0
32978.55,5.847,13,438103427,-52872719,5.847,2024-01-14 17:49:33,,1257.0,133.0,11.0,20.799999999999955,20.799999999999955,35.0,47.0,0.0
32984.54,5.856,13,438103427,-52873520,5.856,2024-01-14 17:49:34,,1258.0,132.0,11.0,20.799999999999955,20.799999999999955,35.0,47.0,0.0
32990.68,5.833,12,438103415,-52874342,5.833,2024-01-14 17:49:35,,1258.0,132.0,11.0,21.0,21.0,35.0,47.0,0.0
32996.88,5.806,11,438103381,-52875164,5.806,2024-01-14 17:49:36,,1258.0,132.0,11.0,21.0,21.0,35.0,47.0,0.0
33002.9,5.806,11,438103359,-52875968,5.806,2024-01-14 17:49:37,,1258.0,132.0,11.0,21.0,21.0,35.0,47.0,0.0
33009.2,5.806,11,438103279,-52876806,5.806,2024-01-14 17:49:38,,1258.0,132.0,11.0,21.200000000000045,21.200000000000045,35.0,47.0,0.0
33015.32,5.797,10,438103245,-52877620,5.797,2024-01-14 17:49:39,,1259.0,133.0,11.0,21.200000000000045,21.200000000000045,35.0,47.0,0.0
33021.03,5.769,10,438103245,-52878381,5.769,2024-01-14 17:49:40,,1259.0,133.0,11.0,21.200000000000045,21.200000000000045,35.0,47.0,0.0
33026.7,5.59,12,438103245,-52879137,5.59,2024-01-14 17:49:41,,1259.0,133.0,11.0,21.399999999999977,21.399999999999977,35.0,47.0,0.0
33031.86,5.07,13,438103233,-52879824,5.07,2024-01-14 17:49:42,,1259.0,134.0,11.0,21.399999999999977,21.399999999999977,35.0,47.0,0.0
33036.71,5.081,13,438103211,-52880473,5.081,2024-01-14 17:49:43,,1259.0,134.0,11.0,21.399999999999977,21.399999999999977,35.0,47.0,0.41
33041.05,4.992,13,438103245,-52881051,4.992,2024-01-14 17:49:44,,1260.0,134.0,11.0,21.600000000000023,21.600000000000023,35.0,47.0,1.05
33044.29,4.459,13,438103256,-52881480,4.459,2024-01-14 17:49:45,,1260.0,135.0,11.0,21.600000000000023,21.600000000000023,35.0,47.0,1.11
33046.35,2.863,13,438103326,-52881732,2.863,2024-01-14 17:49:46,,1260.0,134.0,11.0,21.799999999999955,21.799999999999955,35.0,47.0,1.2
33047.65,2.582,14,438103427,-52881873,2.582,2024-01-14 17:49:47,,1260.0,134.0,11.0,21.799999999999955,21.799999999999955,36.0,47.0,1.32
