calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
1046,145,2023-12-18 16:44:38,,12989.29,3.744,4.0,438498307.0,-53125013.0,3.744,7.0,271.0,271.0,509.0,259.0,3.32
1047,147,2023-12-18 16:44:39,,12992.64,3.723,4.0,438497981.0,-53124818.0,3.723,7.0,271.20000000000005,271.20000000000005,509.0,259.0,2.98
1047,146,2023-12-18 16:44:40,,12995.76,3.676,4.0,438497673.0,-53124653.0,3.676,7.0,271.20000000000005,271.20000000000005,509.0,259.0,2.68
1047,147,2023-12-18 16:44:41,,12999.27,3.568,4.0,438497310.0,-53124508.0,3.568,7.0,271.4,271.4,509.0,259.0,2.43
1047,147,2023-12-18 16:44:42,,13003.03,3.5,4.0,438496920.0,-53124431.0,3.5,7.0,271.4,271.4,509.0,259.0,2.24
1048,147,2023-12-18 16:44:43,,13006.79,3.5,4.0,438496531.0,-53124436.0,3.5,7.0,271.4,271.4,509.0,259.0,2.1
1048,146,2023-12-18 16:44:44,,13009.89,3.496,4.0,438496187.0,-53124489.0,3.496,7.0,271.4,271.4,509.0,259.0,1.91
1048,147,2023-12-18 16:44:45,,13013.12,3.589,4.0,438495848.0,-53124553.0,3.589,7.0,271.4,271.4,509.0,259.0,1.66
1048,146,2023-12-18 16:44:46,,13016.28,3.742,4.0,438495543.0,-53124677.0,3.742,7.0,271.4,271.4,509.0,259.0,0.77
1049,146,2023-12-18 16:44:47,,13019.12,3.67,4.0,438495297.0,-53124914.0,3.67,7.0,271.20000000000005,271.20000000000005,509.0,259.0,0.0
1049,147,2023-12-18 16:44:48,,13022.33,3.518,4.0,438495082.0,-53125253.0,3.518,7.0,271.0,271.0,509.0,259.0,0.0
1049,146,2023-12-18 16:44:49,,13025.59,3.614,4.0,438494926.0,-53125641.0,3.614,7.0,270.6,270.6,509.0,259.0,-0.67
1049,145,2023-12-18 16:44:50,,13029.91,3.796,4.0,438494724.0,-53126158.0,3.796,7.0,270.4,270.4,509.0,259.0,-1.97
1050,144,2023-12-18 16:44:51,,13034.48,4.122,4.0,438494496.0,-53126703.0,4.122,7.0,270.0,270.0,509.0,260.0,-3.23
1050,142,2023-12-18 16:44:52,,13039.1,4.712,4.0,438494250.0,-53127249.0,4.712,7.0,269.4,269.4,509.0,260.0,-4.59
1050,142,2023-12-18 16:44:53,,13044.59,5.246,4.0,438493997.0,-53127902.0,5.246,7.0,269.0,269.0,509.0,260.0,-5.93
1050,141,2023-12-18 16:44:54,,13050.87,5.64,4.0,438493729.0,-53128668.0,5.64,7.0,268.6,268.6,509.0,261.0,-7.14
1050,141,2023-12-18 16:44:55,,13056.97,5.789,4.0,438493489.0,-53129430.0,5.789,7.0,268.20000000000005,268.20000000000005,509.0,261.0,-8.03
1051,140,2023-12-18 16:44:56,,13062.07,5.814,4.0,438493392.0,-53130095.0,5.814,7.0,268.0,268.0,509.0,262.0,-8.29
1051,140,2023-12-18 16:44:57,,13067.23,5.351,4.0,438493405.0,-53130779.0,5.351,7.0,268.0,268.0,509.0,262.0,-7.82
1051,138,2023-12-18 16:44:58,,13071.91,4.426,4.0,438493536.0,-53131381.0,4.426,7.0,268.0,268.0,509.0,262.0,-6.77
1051,139,2023-12-18 16:44:59,,13075.81,3.802,4.0,438493718.0,-53131853.0,3.802,7.0,268.0,268.0,509.0,262.0,-5.4
1052,138,2023-12-18 16:45:00,,13079.35,3.711,4.0,438493918.0,-53132256.0,3.711,7.0,268.20000000000005,268.20000000000005,510.0,262.0,-3.96
1052,139,2023-12-18 16:45:01,,13083.16,3.697,4.0,438494144.0,-53132677.0,3.697,7.0,268.20000000000005,268.20000000000005,510.0,262.0,-2.56
1052,139,2023-12-18 16:45:02,,13086.5,3.789,4.0,438494374.0,-53133033.0,3.789,7.0,268.4,268.4,510.0,262.0,-0.99
1052,139,2023-12-18 16:45:03,,13090.24,3.807,4.0,438494599.0,-53133435.0,3.807,7.0,268.6,268.6,510.0,262.0,0.0
1052,140,2023-12-18 16:45:04,,13094.02,3.755,4.0,438494843.0,-53133838.0,3.755,7.0,268.6,268.6,510.0,262.0,0.67
1053,139,2023-12-18 16:45:05,,13097.77,3.739,4.0,438495117.0,-53134222.0,3.739,7.0,268.79999999999995,268.79999999999995,510.0,262.0,1.76
1053,140,2023-12-18 16:45:06,,13101.4,3.722,4.0,438495390.0,-53134564.0,3.722,7.0,269.0,269.0,510.0,262.0,2.28
1053,140,2023-12-18 16:45:07,,13104.99,3.696,4.0,438495663.0,-53134882.0,3.696,7.0,269.0,269.0,510.0,262.0,2.63
1053,141,2023-12-18 16:45:08,,13108.61,3.658,4.0,438495945.0,-53135209.0,3.658,7.0,269.20000000000005,269.20000000000005,510.0,262.0,2.86
1054,140,2023-12-18 16:45:09,,13112.38,3.658,4.0,438496243.0,-53135549.0,3.658,7.0,269.4,269.4,510.0,262.0,3.07
1054,141,2023-12-18 16:45:10,,13116.29,3.642,4.0,438496546.0,-53135918.0,3.642,7.0,269.6,269.6,510.0,262.0,3.3
1054,144,2023-12-18 16:45:11,,13119.92,3.608,4.0,438496807.0,-53136281.0,3.608,7.0,269.79999999999995,269.79999999999995,511.0,262.0,3.58
1054,144,2023-12-18 16:45:12,,13123.44,3.935,4.0,438497045.0,-53136644.0,3.935,7.0,270.0,270.0,511.0,262.0,3.91
1055,144,2023-12-18 16:45:13,,13127.22,4.455,4.0,438497307.0,-53137046.0,4.455,7.0,270.20000000000005,270.20000000000005,511.0,262.0,4.23
1055,144,2023-12-18 16:45:14,,13130.58,4.346,4.0,438497525.0,-53137402.0,4.346,7.0,270.4,270.4,511.0,262.0,4.45
1055,145,2023-12-18 16:45:15,,13134.18,4.126,4.0,438497762.0,-53137772.0,4.126,7.0,270.6,270.6,511.0,262.0,4.5
1055,147,2023-12-18 16:45:16,,13137.39,3.968,4.0,438497979.0,-53138109.0,3.968,7.0,270.6,270.6,512.0,262.0,4.36
1056,147,2023-12-18 16:45:17,,13141.45,3.751,4.0,438498251.0,-53138548.0,3.751,7.0,270.79999999999995,270.79999999999995,512.0,262.0,4.07
1056,146,2023-12-18 16:45:18,,13145.82,3.803,4.0,438498489.0,-53139046.0,3.803,7.0,270.79999999999995,270.79999999999995,512.0,262.0,3.68
1056,147,2023-12-18 16:45:19,,13149.51,3.941,4.0,438498673.0,-53139484.0,3.941,7.0,270.79999999999995,270.79999999999995,512.0,262.0,3.25
1056,149,2023-12-18 16:45:20,,13153.1,3.973,4.0,438498836.0,-53139921.0,3.973,7.0,271.0,271.0,512.0,262.0,2.85
1057,148,2023-12-18 16:45:21,,13157.08,3.976,4.0,438498973.0,-53140416.0,3.976,7.0,271.0,271.0,512.0,262.0,2.51
1057,151,2023-12-18 16:45:22,,13161.08,3.995,4.0,438499109.0,-53140919.0,3.995,7.0,271.20000000000005,271.20000000000005,512.0,262.0,2.24
1057,152,2023-12-18 16:45:23,,13165.08,4.016,4.0,438499245.0,-53141428.0,4.016,7.0,271.20000000000005,271.20000000000005,512.0,262.0,2.06
1057,152,2023-12-18 16:45:24,,13169.02,3.952,4.0,438499364.0,-53141935.0,3.952,7.0,271.4,271.4,512.0,262.0,1.96
1058,153,2023-12-18 16:45:25,,13172.92,3.91,4.0,438499455.0,-53142447.0,3.91,7.0,271.6,271.6,513.0,262.0,1.97
1058,153,2023-12-18 16:45:26,,13176.66,3.825,4.0,438499528.0,-53142935.0,3.825,7.0,271.6,271.6,513.0,262.0,2.09
1058,152,2023-12-18 16:45:27,,13180.66,3.825,4.0,438499592.0,-53143460.0,3.825,7.0,271.79999999999995,271.79999999999995,513.0,262.0,2.3
1058,153,2023-12-18 16:45:28,,13184.66,3.825,4.0,438499683.0,-53143985.0,3.825,7.0,272.0,272.0,513.0,262.0,2.55
1059,154,2023-12-18 16:45:29,,13188.17,3.814,4.0,438499774.0,-53144440.0,3.814,7.0,272.0,272.0,513.0,262.0,2.79
1059,153,2023-12-18 16:45:30,,13192.08,3.789,4.0,438499883.0,-53144943.0,3.789,7.0,272.20000000000005,272.20000000000005,513.0,262.0,2.97
1059,155,2023-12-18 16:45:31,,13195.86,3.774,4.0,438500056.0,-53145404.0,3.774,7.0,272.20000000000005,272.20000000000005,513.0,262.0,3.06
1059,154,2023-12-18 16:45:32,,13199.62,3.754,4.0,438500265.0,-53145842.0,3.754,7.0,272.4,272.4,513.0,262.0,3.03
1060,155,2023-12-18 16:45:33,,13203.47,3.731,4.0,438500448.0,-53146298.0,3.731,7.0,272.4,272.4,514.0,262.0,2.83
1060,155,2023-12-18 16:45:34,,13207.41,3.742,4.0,438500612.0,-53146783.0,3.742,7.0,272.20000000000005,272.20000000000005,514.0,262.0,2.45
1060,153,2023-12-18 16:45:35,,13211.45,3.758,5.0,438500693.0,-53147305.0,3.758,7.0,272.20000000000005,272.20000000000005,514.0,262.0,1.91
1060,154,2023-12-18 16:45:36,,13215.4,3.758,5.0,438500639.0,-53147818.0,3.758,7.0,272.4,272.4,514.0,262.0,1.39
1061,153,2023-12-18 16:45:37,,13219.29,3.748,5.0,438500434.0,-53148269.0,3.748,7.0,272.6,272.6,514.0,262.0,0.71
1061,153,2023-12-18 16:45:38,,13223.01,3.7,5.0,438500155.0,-53148631.0,3.7,7.0,272.79999999999995,272.79999999999995,514.0,262.0,0.38
1061,152,2023-12-18 16:45:39,,13225.88,3.644,4.0,438499912.0,-53148833.0,3.644,7.0,273.0,273.0,514.0,262.0,1.22
1061,151,2023-12-18 16:45:40,,13228.84,3.387,4.0,438499623.0,-53148996.0,3.387,7.0,273.20000000000005,273.20000000000005,514.0,262.0,1.7
1062,153,2023-12-18 16:45:41,,13231.71,2.919,4.0,438499318.0,-53149152.0,2.919,7.0,273.20000000000005,273.20000000000005,514.0,262.0,2.33
1062,152,2023-12-18 16:45:42,,13234.62,2.845,4.0,438499062.0,-53149345.0,2.845,7.0,273.4,273.4,514.0,262.0,3.02
1062,152,2023-12-18 16:45:43,,13237.53,2.769,4.0,438498831.0,-53149584.0,2.769,7.0,273.6,273.6,515.0,262.0,3.63
1063,152,2023-12-18 16:45:44,,13240.36,2.835,5.0,438498619.0,-53149860.0,2.835,7.0,273.6,273.6,515.0,262.0,4.06
1063,151,2023-12-18 16:45:45,,13243.04,2.929,5.0,438498459.0,-53150164.0,2.929,7.0,273.6,273.6,515.0,262.0,4.1
1063,152,2023-12-18 16:45:46,,13245.97,2.917,4.0,438498356.0,-53150531.0,2.917,7.0,273.4,273.4,515.0,262.0,3.75
1063,152,2023-12-18 16:45:47,,13249.45,3.128,4.0,438498327.0,-53150988.0,3.128,7.0,273.20000000000005,273.20000000000005,515.0,262.0,2.93
1064,151,2023-12-18 16:45:48,,13253.42,3.728,4.0,438498327.0,-53151515.0,3.728,7.0,272.79999999999995,272.79999999999995,515.0,262.0,1.42
1064,150,2023-12-18 16:45:49,,13257.72,4.157,5.0,438498344.0,-53152091.0,4.157,7.0,272.4,272.4,515.0,263.0,-0.54
1064,147,2023-12-18 16:45:50,,13262.11,4.189,5.0,438498390.0,-53152677.0,4.189,7.0,272.0,272.0,515.0,263.0,-2.29
1064,145,2023-12-18 16:45:51,,13266.49,4.266,5.0,438498435.0,-53153259.0,4.266,7.0,271.6,271.6,515.0,263.0,-4.3
1065,144,2023-12-18 16:45:52,,13271.57,4.664,6.0,438498447.0,-53153939.0,4.664,7.0,271.0,271.0,515.0,264.0,-6.06
1065,141,2023-12-18 16:45:53,,13277.53,5.368,5.0,438498400.0,-53154733.0,5.368,7.0,270.4,270.4,515.0,264.0,-7.46
1065,140,2023-12-18 16:45:54,,13283.86,5.756,5.0,438498372.0,-53155575.0,5.756,7.0,269.79999999999995,269.79999999999995,515.0,265.0,-8.51
1065,139,2023-12-18 16:45:55,,13289.89,5.778,5.0,438498390.0,-53156383.0,5.778,7.0,269.20000000000005,269.20000000000005,515.0,265.0,-9.22
1065,139,2023-12-18 16:45:56,,13295.8,5.722,6.0,438498495.0,-53157158.0,5.722,7.0,268.6,268.6,515.0,266.0,-9.62
1066,141,2023-12-18 16:45:57,,13301.21,5.494,6.0,438498754.0,-53157801.0,5.494,7.0,267.79999999999995,267.79999999999995,515.0,266.0,-9.8
1066,141,2023-12-18 16:45:58,,13306.69,5.286,6.0,438499152.0,-53158340.0,5.286,7.0,267.20000000000005,267.20000000000005,515.0,267.0,-9.89
1066,142,2023-12-18 16:45:59,,13312.73,5.53,7.0,438499643.0,-53158845.0,5.53,7.0,266.4,266.4,515.0,268.0,-9.99
1066,141,2023-12-18 16:46:00,,13319.44,6.175,7.0,438500232.0,-53159349.0,6.175,7.0,265.6,265.6,515.0,268.0,-10.21
1067,140,2023-12-18 16:46:01,,13326.92,6.583,8.0,438500889.0,-53159908.0,6.583,7.0,264.79999999999995,264.79999999999995,515.0,269.0,-10.55
1067,138,2023-12-18 16:46:02,,13333.99,6.583,7.0,438501458.0,-53160529.0,6.583,7.0,264.0,264.0,515.0,270.0,-10.9
1067,135,2023-12-18 16:46:03,,13340.72,6.599,7.0,438501869.0,-53161262.0,6.599,7.0,263.4,263.4,515.0,271.0,-11.08
1067,134,2023-12-18 16:46:04,,13348.69,6.553,7.0,438502201.0,-53162237.0,6.553,7.0,262.79999999999995,262.79999999999995,515.0,271.0,-11.0
1067,132,2023-12-18 16:46:05,,13356.05,6.513,6.0,438502369.0,-53163197.0,6.513,7.0,262.20000000000005,262.20000000000005,515.0,272.0,-10.67
1068,131,2023-12-18 16:46:06,,13362.76,6.587,6.0,438502386.0,-53164088.0,6.587,7.0,261.79999999999995,261.79999999999995,515.0,273.0,-10.13
1068,130,2023-12-18 16:46:07,,13368.79,6.592,6.0,438502237.0,-53164870.0,6.592,8.0,261.4,261.4,515.0,273.0,-9.43
1068,131,2023-12-18 16:46:08,,13375.06,6.114,6.0,438501894.0,-53165576.0,6.114,8.0,261.20000000000005,261.20000000000005,515.0,274.0,-8.6
1068,133,2023-12-18 16:46:09,,13381.06,5.614,6.0,438501356.0,-53165993.0,5.614,8.0,261.20000000000005,261.20000000000005,515.0,274.0,-7.63
1069,133,2023-12-18 16:46:10,,13386.54,5.813,5.0,438500801.0,-53166166.0,5.813,8.0,261.20000000000005,261.20000000000005,515.0,275.0,-6.49
1069,134,2023-12-18 16:46:11,,13391.48,5.395,5.0,438500300.0,-53166288.0,5.395,8.0,261.4,261.4,515.0,275.0,-5.22
1069,136,2023-12-18 16:46:12,,13396.04,4.688,5.0,438499818.0,-53166405.0,4.688,8.0,261.6,261.6,515.0,275.0,-3.86
1069,136,2023-12-18 16:46:13,,13400.2,4.281,5.0,438499383.0,-53166551.0,4.281,8.0,261.79999999999995,261.79999999999995,515.0,275.0,-2.42
1069,137,2023-12-18 16:46:14,,13404.07,4.022,5.0,438498993.0,-53166736.0,4.022,8.0,262.0,262.0,515.0,275.0,-0.98
1070,140,2023-12-18 16:46:15,,13407.91,3.936,5.0,438498629.0,-53166965.0,3.936,8.0,262.4,262.4,515.0,275.0,0.44
1070,142,2023-12-18 16:46:16,,13411.35,4.053,5.0,438498304.0,-53167187.0,4.053,8.0,262.6,262.6,516.0,275.0,1.8
1070,142,2023-12-18 16:46:17,,13414.97,4.183,4.0,438497973.0,-53167444.0,4.183,8.0,262.79999999999995,262.79999999999995,516.0,275.0,3.03
1070,145,2023-12-18 16:46:18,,13418.8,4.022,4.0,438497620.0,-53167730.0,4.022,8.0,263.0,263.0,516.0,275.0,4.05
1071,146,2023-12-18 16:46:19,,13422.05,3.936,4.0,438497328.0,-53167982.0,3.936,8.0,263.20000000000005,263.20000000000005,516.0,275.0,4.74
1071,145,2023-12-18 16:46:20,,13425.85,3.86,4.0,438497009.0,-53168291.0,3.86,8.0,263.4,263.4,517.0,275.0,5.04
1071,145,2023-12-18 16:46:21,,13429.81,3.831,4.0,438496673.0,-53168599.0,3.831,8.0,263.6,263.6,517.0,275.0,5.01
1071,148,2023-12-18 16:46:22,,13433.69,3.843,4.0,438496308.0,-53168880.0,3.843,8.0,263.6,263.6,517.0,275.0,4.77
1072,147,2023-12-18 16:46:23,,13437.72,3.805,5.0,438495924.0,-53169157.0,3.805,8.0,263.79999999999995,263.79999999999995,517.0,275.0,4.42
1072,148,2023-12-18 16:46:24,,13441.44,3.777,6.0,438495591.0,-53169413.0,3.777,8.0,263.79999999999995,263.79999999999995,517.0,275.0,4.04
1072,149,2023-12-18 16:46:25,,13444.62,3.707,6.0,438495325.0,-53169653.0,3.707,8.0,263.79999999999995,263.79999999999995,517.0,275.0,3.61
1072,149,2023-12-18 16:46:26,,13448.65,3.649,6.0,438494987.0,-53169975.0,3.649,8.0,263.79999999999995,263.79999999999995,517.0,275.0,3.1
1073,148,2023-12-18 16:46:27,,13453.06,3.894,6.0,438494604.0,-53170350.0,3.894,8.0,263.79999999999995,263.79999999999995,517.0,275.0,2.47
1073,148,2023-12-18 16:46:28,,13457.78,4.391,5.0,438494194.0,-53170732.0,4.391,8.0,263.6,263.6,517.0,275.0,1.73
1073,147,2023-12-18 16:46:29,,13462.86,4.717,5.0,438493727.0,-53171073.0,4.717,8.0,263.4,263.4,517.0,275.0,0.79
1073,147,2023-12-18 16:46:30,,13468.27,4.98,5.0,438493181.0,-53171358.0,4.98,8.0,263.20000000000005,263.20000000000005,517.0,275.0,-0.31
1074,146,2023-12-18 16:46:31,,13473.81,5.289,5.0,438492617.0,-53171556.0,5.289,8.0,262.79999999999995,262.79999999999995,517.0,275.0,-1.35
1074,145,2023-12-18 16:46:32,,13479.45,5.496,5.0,438492029.0,-53171629.0,5.496,8.0,262.6,262.6,517.0,275.0,-2.3
1074,144,2023-12-18 16:46:33,,13485.28,5.729,5.0,438491420.0,-53171566.0,5.729,8.0,262.4,262.4,517.0,275.0,-3.01
1074,142,2023-12-18 16:46:34,,13491.16,5.806,5.0,438490796.0,-53171405.0,5.806,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-3.45
1074,141,2023-12-18 16:46:35,,13496.78,5.774,5.0,438490205.0,-53171179.0,5.774,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-3.62
1075,140,2023-12-18 16:46:36,,13502.37,5.579,5.0,438489632.0,-53170940.0,5.579,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-3.49
1075,140,2023-12-18 16:46:37,,13507.62,5.369,5.0,438489103.0,-53170708.0,5.369,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-3.13
1075,139,2023-12-18 16:46:38,,13512.43,5.369,5.0,438488624.0,-53170489.0,5.369,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-2.6
1075,138,2023-12-18 16:46:39,,13517.09,5.369,5.0,438488169.0,-53170271.0,5.369,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-1.98
1076,139,2023-12-18 16:46:40,,13521.64,5.369,5.0,438487712.0,-53170034.0,5.369,8.0,262.20000000000005,262.20000000000005,517.0,276.0,-1.14
1076,138,2023-12-18 16:46:41,,13526.05,5.205,5.0,438487276.0,-53169785.0,5.205,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1076,139,2023-12-18 16:46:42,,13530.35,4.836,5.0,438486848.0,-53169563.0,4.836,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1076,140,2023-12-18 16:46:43,,13535.11,4.612,5.0,438486355.0,-53169364.0,4.612,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1077,140,2023-12-18 16:46:44,,13539.75,4.57,5.0,438485885.0,-53169208.0,4.57,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1077,140,2023-12-18 16:46:45,,13543.75,4.56,5.0,438485463.0,-53169092.0,4.56,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1077,141,2023-12-18 16:46:46,,13548.2,4.547,5.0,438484983.0,-53168969.0,4.547,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1077,141,2023-12-18 16:46:47,,13552.58,4.518,5.0,438484528.0,-53168880.0,4.518,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1077,142,2023-12-18 16:46:48,,13557.08,4.492,4.0,438484053.0,-53168790.0,4.492,8.0,262.20000000000005,262.20000000000005,517.0,276.0,0.0
1078,142,2023-12-18 16:46:49,,13561.83,4.492,4.0,438483532.0,-53168681.0,4.492,8.0,262.0,262.0,517.0,276.0,0.0
1078,141,2023-12-18 16:46:50,,13566.94,4.492,4.0,438482988.0,-53168588.0,4.492,8.0,261.79999999999995,261.79999999999995,517.0,276.0,0.0
1078,140,2023-12-18 16:46:51,,13572.24,4.825,4.0,438482420.0,-53168538.0,4.825,8.0,261.6,261.6,517.0,276.0,-0.22
1078,139,2023-12-18 16:46:52,,13577.67,5.407,4.0,438481829.0,-53168515.0,5.407,8.0,261.4,261.4,517.0,277.0,-1.27
1079,137,2023-12-18 16:46:53,,13583.27,5.618,4.0,438481241.0,-53168522.0,5.618,8.0,261.20000000000005,261.20000000000005,517.0,277.0,-1.93
1079,136,2023-12-18 16:46:54,,13589.11,5.687,4.0,438480627.0,-53168532.0,5.687,8.0,260.79999999999995,260.79999999999995,517.0,277.0,-2.59
1079,135,2023-12-18 16:46:55,,13595.04,5.729,4.0,438479989.0,-53168525.0,5.729,8.0,260.4,260.4,517.0,277.0,-3.18
1079,135,2023-12-18 16:46:56,,13600.95,5.68,4.0,438479353.0,-53168505.0,5.68,8.0,260.0,260.0,517.0,277.0,-3.68
1079,133,2023-12-18 16:46:57,,13607.13,5.729,4.0,438478694.0,-53168509.0,5.729,8.0,259.4,259.4,517.0,278.0,-4.15
1080,133,2023-12-18 16:46:58,,13613.79,6.287,4.0,438477973.0,-53168592.0,6.287,8.0,258.79999999999995,258.79999999999995,517.0,278.0,-4.7
1080,133,2023-12-18 16:46:59,,13620.86,6.991,4.0,438477210.0,-53168789.0,6.991,8.0,258.4,258.4,517.0,279.0,-5.34
1080,133,2023-12-18 16:47:00,,13628.05,7.297,4.0,438476483.0,-53169086.0,7.297,8.0,258.0,258.0,517.0,279.0,-5.96
1080,134,2023-12-18 16:47:01,,13634.94,6.768,4.0,438475829.0,-53169468.0,6.768,8.0,257.79999999999995,257.79999999999995,517.0,280.0,-6.35
1081,134,2023-12-18 16:47:02,,13640.38,5.392,4.0,438475344.0,-53169870.0,5.392,8.0,257.6,257.6,517.0,280.0,-6.38
1081,135,2023-12-18 16:47:03,,13644.05,4.501,4.0,438475084.0,-53170248.0,4.501,8.0,257.6,257.6,517.0,280.0,-6.07
1081,134,2023-12-18 16:47:04,,13647.41,4.52,4.0,438474941.0,-53170651.0,4.52,8.0,257.6,257.6,517.0,281.0,-5.43
1081,135,2023-12-18 16:47:05,,13650.1,4.116,4.0,438474927.0,-53170992.0,4.116,8.0,257.6,257.6,517.0,281.0,-4.61
1081,133,2023-12-18 16:47:06,,13652.38,3.237,5.0,438475057.0,-53171238.0,3.237,8.0,257.6,257.6,517.0,281.0,-3.71
1082,134,2023-12-18 16:47:07,,13654.61,3.019,5.0,438475276.0,-53171343.0,3.019,8.0,257.6,257.6,518.0,281.0,-2.73
1082,133,2023-12-18 16:47:08,,13657.15,2.899,5.0,438475529.0,-53171353.0,2.899,8.0,257.79999999999995,257.79999999999995,518.0,281.0,-1.78
1082,132,2023-12-18 16:47:09,,13659.64,2.796,5.0,438475777.0,-53171276.0,2.796,8.0,257.79999999999995,257.79999999999995,518.0,281.0,-0.85
1082,133,2023-12-18 16:47:10,,13662.14,2.721,5.0,438476050.0,-53171184.0,2.721,8.0,258.0,258.0,518.0,281.0,0.0
1082,133,2023-12-18 16:47:11,,13664.68,2.676,5.0,438476323.0,-53171114.0,2.676,8.0,258.0,258.0,518.0,281.0,0.25
1083,134,2023-12-18 16:47:12,,13667.29,2.66,5.0,438476596.0,-53171064.0,2.66,8.0,258.20000000000005,258.20000000000005,518.0,281.0,1.68
1083,133,2023-12-18 16:47:13,,13670.12,2.789,5.0,438476887.0,-53171031.0,2.789,8.0,258.20000000000005,258.20000000000005,518.0,281.0,2.27
1083,135,2023-12-18 16:47:14,,13673.45,3.131,5.0,438477244.0,-53171051.0,3.131,8.0,258.20000000000005,258.20000000000005,518.0,281.0,2.71
1083,136,2023-12-18 16:47:15,,13677.1,3.381,5.0,438477636.0,-53171131.0,3.381,8.0,258.20000000000005,258.20000000000005,518.0,281.0,2.89
1084,138,2023-12-18 16:47:16,,13680.98,3.518,5.0,438478038.0,-53171170.0,3.518,8.0,258.0,258.0,518.0,281.0,2.6
1084,139,2023-12-18 16:47:17,,13685.3,3.953,5.0,438478514.0,-53171151.0,3.953,8.0,257.79999999999995,257.79999999999995,518.0,281.0,1.66
1084,140,2023-12-18 16:47:18,,13690.52,4.568,5.0,438479070.0,-53171214.0,4.568,8.0,257.4,257.4,518.0,281.0,0.0
1084,141,2023-12-18 16:47:19,,13695.93,5.024,5.0,438479631.0,-53171403.0,5.024,8.0,257.0,257.0,518.0,281.0,-0.4
1084,142,2023-12-18 16:47:20,,13701.13,5.424,5.0,438480163.0,-53171610.0,5.424,8.0,256.4,256.4,518.0,281.0,-2.84
1085,143,2023-12-18 16:47:21,,13707.54,5.913,5.0,438480837.0,-53171818.0,5.913,8.0,255.39999999999998,255.39999999999998,518.0,282.0,-4.61
1085,143,2023-12-18 16:47:22,,13714.83,6.768,5.0,438481606.0,-53172052.0,6.768,8.0,254.60000000000002,254.60000000000002,518.0,282.0,-6.41
1085,142,2023-12-18 16:47:23,,13722.88,7.601,5.0,438482424.0,-53172354.0,7.601,8.0,253.79999999999995,253.79999999999995,518.0,283.0,-8.02
1085,141,2023-12-18 16:47:24,,13731.84,8.019,5.0,438483339.0,-53172699.0,8.019,8.0,253.20000000000005,253.20000000000005,518.0,284.0,-9.13
1086,141,2023-12-18 16:47:25,,13740.08,7.913,5.0,438484197.0,-53173008.0,7.913,8.0,252.60000000000002,252.60000000000002,518.0,284.0,-9.66
1086,140,2023-12-18 16:47:26,,13746.22,7.425,5.0,438484806.0,-53173280.0,7.425,8.0,252.0,252.0,518.0,285.0,-9.67
1086,139,2023-12-18 16:47:27,,13752.33,6.282,5.0,438485402.0,-53173630.0,6.282,8.0,251.60000000000002,251.60000000000002,518.0,286.0,-9.29
1086,140,2023-12-18 16:47:28,,13756.98,5.717,5.0,438485815.0,-53173986.0,5.717,8.0,251.0,251.0,518.0,286.0,-8.71
1087,139,2023-12-18 16:47:29,,13760.33,6.04,5.0,438486005.0,-53174359.0,6.04,8.0,250.39999999999998,250.39999999999998,518.0,287.0,-8.08
1087,140,2023-12-18 16:47:30,,13764.35,5.614,5.0,438486065.0,-53174878.0,5.614,8.0,249.79999999999995,249.79999999999995,518.0,288.0,-7.61
1087,140,2023-12-18 16:47:31,,13768.82,5.327,5.0,438485943.0,-53175450.0,5.327,8.0,249.0,249.0,518.0,288.0,-7.44
1087,139,2023-12-18 16:47:32,,13773.87,5.163,5.0,438485657.0,-53176025.0,5.163,8.0,248.20000000000005,248.20000000000005,518.0,289.0,-7.67
1087,138,2023-12-18 16:47:33,,13780.36,5.484,5.0,438485197.0,-53176662.0,5.484,8.0,247.20000000000005,247.20000000000005,518.0,289.0,-8.4
1088,139,2023-12-18 16:47:34,,13787.61,6.442,5.0,438484587.0,-53177250.0,6.442,8.0,246.0,246.0,518.0,290.0,-9.57
1088,140,2023-12-18 16:47:35,,13795.16,7.688,5.0,438483853.0,-53177722.0,7.688,8.0,245.0,245.0,518.0,291.0,-11.06
1088,141,2023-12-18 16:47:36,,13804.63,8.619,4.0,438482950.0,-53178280.0,8.619,8.0,244.39999999999998,244.39999999999998,518.0,292.0,-12.41
1088,141,2023-12-18 16:47:37,,13814.18,8.498,4.0,438482069.0,-53178880.0,8.498,8.0,243.79999999999995,243.79999999999995,518.0,293.0,-13.09
