cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
83,774,27859.57,3.882,5,176.0,437599524,-53238472,115,3.882,2024-03-18 16:36:00,,139.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,4.51
85,774,27863.03,3.93,6,182.0,437599528,-53238013,117,3.93,2024-03-18 16:36:01,,139.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,3.58
86,775,27867.97,3.961,6,175.0,437599528,-53237353,112,3.961,2024-03-18 16:36:02,,140.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,2.76
87,775,27872.5,4.174,6,168.0,437599528,-53236748,112,4.174,2024-03-18 16:36:03,,140.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,2.07
86,775,27876.96,4.364,5,176.0,437599528,-53236152,120,4.364,2024-03-18 16:36:04,,140.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,1.6
56,775,27880.48,4.453,5,193.0,437599486,-53235684,119,4.453,2024-03-18 16:36:05,,139.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,1.09
86,775,27884.76,4.285,6,165.0,437599482,-53235112,114,4.285,2024-03-18 16:36:06,,139.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,0.0
87,775,27889.91,4.277,6,162.0,437599524,-53234430,107,4.277,2024-03-18 16:36:07,,138.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,0.0
88,775,27894.24,4.278,6,174.0,437599611,-53233860,108,4.278,2024-03-18 16:36:08,,138.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,0.0
100,775,27898.34,4.278,6,164.0,437599660,-53233323,118,4.278,2024-03-18 16:36:09,,137.0,18.0,34.39999999999998,34.39999999999998,82.0,84.0,0.0
74,775,27901.71,4.296,6,187.0,437599706,-53232877,136,4.296,2024-03-18 16:36:10,,136.0,18.0,34.200000000000045,34.200000000000045,82.0,84.0,0.0
87,776,27905.95,4.297,5,157.0,437599752,-53232313,162,4.297,2024-03-18 16:36:11,,136.0,18.0,34.200000000000045,34.200000000000045,82.0,84.0,0.0
87,776,27911.5,4.305,5,157.0,437599714,-53231572,170,4.305,2024-03-18 16:36:12,,135.0,18.0,34.200000000000045,34.200000000000045,82.0,84.0,0.0
0,776,27916.48,4.323,5,160.0,437599751,-53230905,0,4.323,2024-03-18 16:36:13,,134.0,18.0,34.200000000000045,34.200000000000045,82.0,84.0,0.0
0,776,27921.14,4.325,5,162.0,437599960,-53230353,0,4.325,2024-03-18 16:36:14,,133.0,18.0,34.200000000000045,34.200000000000045,82.0,84.0,0.0
0,776,27925.35,4.652,5,165.0,437600314,-53230006,0,4.652,2024-03-18 16:36:15,,132.0,18.0,34.0,34.0,82.0,84.0,0.0
0,776,27929.92,4.632,5,168.0,437600761,-53229760,0,4.632,2024-03-18 16:36:16,,131.0,18.0,33.60000000000002,33.60000000000002,82.0,84.0,-0.11
0,776,27934.49,4.579,5,170.0,437601175,-53229485,0,4.579,2024-03-18 16:36:17,,130.0,18.0,33.200000000000045,33.200000000000045,82.0,84.0,-1.68
0,776,27938.83,4.372,5,173.0,437601502,-53229076,0,4.372,2024-03-18 16:36:18,,129.0,18.0,32.799999999999955,32.799999999999955,82.0,84.0,-2.65
31,776,27942.8,4.353,5,176.0,437601696,-53228588,1,4.353,2024-03-18 16:36:19,,129.0,18.0,32.60000000000002,32.60000000000002,82.0,85.0,-3.65
68,776,27946.31,3.735,5,178.0,437601588,-53228145,3,3.735,2024-03-18 16:36:20,,129.0,18.0,32.39999999999998,32.39999999999998,82.0,85.0,-4.44
99,776,27948.74,2.698,5,201.0,437601410,-53227909,5,2.698,2024-03-18 16:36:21,,130.0,18.0,32.39999999999998,32.39999999999998,82.0,85.0,-4.95
113,776,27951.38,2.517,5,188.0,437601187,-53227709,57,2.517,2024-03-18 16:36:22,,132.0,18.0,32.39999999999998,32.39999999999998,82.0,85.0,-5.11
99,776,27953.49,2.122,5,180.0,437600960,-53227655,338,2.122,2024-03-18 16:36:23,,134.0,18.0,32.39999999999998,32.39999999999998,82.0,86.0,-4.74
72,777,27955.36,1.772,4,182.0,437600773,-53227651,668,1.772,2024-03-18 16:36:24,,136.0,18.0,32.799999999999955,32.799999999999955,82.0,86.0,-3.84
74,778,27957.38,1.742,4,172.0,437600550,-53227630,631,1.742,2024-03-18 16:36:25,,140.0,18.0,33.0,33.0,82.0,86.0,-2.36
76,778,27959.08,1.868,4,175.0,437600364,-53227628,486,1.868,2024-03-18 16:36:26,,142.0,18.0,33.200000000000045,33.200000000000045,82.0,86.0,0.07
73,778,27961.44,2.065,4,189.0,437600099,-53227664,318,2.065,2024-03-18 16:36:27,,145.0,18.0,33.39999999999998,33.39999999999998,82.0,86.0,1.49
73,779,27963.51,2.083,4,171.0,437599867,-53227652,247,2.083,2024-03-18 16:36:28,,152.0,18.0,33.60000000000002,33.60000000000002,83.0,86.0,3.93
74,779,27965.84,2.152,4,190.0,437599681,-53227506,230,2.152,2024-03-18 16:36:29,,152.0,18.0,33.799999999999955,33.799999999999955,83.0,86.0,6.38
79,779,27968.69,2.891,4,161.0,437599457,-53227217,203,2.891,2024-03-18 16:36:30,,151.0,18.0,33.799999999999955,33.799999999999955,83.0,86.0,8.35
74,779,27971.81,3.004,5,172.0,437599355,-53226832,169,3.004,2024-03-18 16:36:31,,151.0,18.0,34.0,34.0,83.0,86.0,9.2
79,779,27975.12,3.117,5,174.0,437599265,-53226403,154,3.117,2024-03-18 16:36:32,,150.0,18.0,34.0,34.0,83.0,86.0,8.69
84,779,27978.51,3.358,5,176.0,437599215,-53225954,132,3.358,2024-03-18 16:36:33,,149.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,7.34
81,780,27982.14,3.514,5,175.0,437599209,-53225469,123,3.514,2024-03-18 16:36:34,,148.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,5.77
76,780,27985.67,3.552,5,175.0,437599249,-53225000,128,3.552,2024-03-18 16:36:35,,147.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,4.33
79,780,27989.41,3.785,5,164.0,437599295,-53224504,141,3.785,2024-03-18 16:36:36,,146.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,3.16
84,780,27993.32,3.874,5,173.0,437599341,-53223984,140,3.874,2024-03-18 16:36:37,,145.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,2.31
86,780,27997.33,3.564,5,170.0,437599346,-53223450,137,3.564,2024-03-18 16:36:38,,144.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,1.72
91,780,28000.92,4.169,5,155.0,437599346,-53222971,157,4.169,2024-03-18 16:36:39,,143.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,1.31
78,781,28006.02,4.399,5,184.0,437599387,-53222290,193,4.399,2024-03-18 16:36:40,,143.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,1.02
81,781,28010.72,4.434,5,178.0,437599432,-53221666,197,4.434,2024-03-18 16:36:41,,142.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
84,781,28015.34,4.102,5,165.0,437599478,-53221052,198,4.102,2024-03-18 16:36:42,,141.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
80,781,28020.1,4.231,5,166.0,437599482,-53220417,185,4.231,2024-03-18 16:36:43,,141.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
85,781,28024.87,4.4,5,170.0,437599482,-53219780,137,4.4,2024-03-18 16:36:44,,141.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
83,781,28029.67,4.434,5,174.0,437599564,-53219143,129,4.434,2024-03-18 16:36:45,,141.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
82,781,28034.34,4.501,5,169.0,437599614,-53218525,140,4.501,2024-03-18 16:36:46,,140.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
85,782,28039.17,4.608,5,171.0,437599701,-53217890,150,4.608,2024-03-18 16:36:47,,139.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
86,782,28043.97,4.694,5,174.0,437599792,-53217254,136,4.694,2024-03-18 16:36:48,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
87,782,28048.89,4.744,5,172.0,437599801,-53216598,127,4.744,2024-03-18 16:36:49,,139.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
88,782,28053.81,4.767,5,167.0,437599801,-53215943,132,4.767,2024-03-18 16:36:50,,139.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
78,782,28058.99,5.154,5,172.0,437599761,-53215255,155,5.154,2024-03-18 16:36:51,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
79,782,28064.35,5.32,5,178.0,437599755,-53214540,196,5.32,2024-03-18 16:36:52,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
81,783,28069.84,5.468,5,173.0,437599716,-53213809,203,5.468,2024-03-18 16:36:53,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
86,783,28075.4,5.499,5,176.0,437599710,-53213063,195,5.499,2024-03-18 16:36:54,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
81,783,28081.11,5.094,5,170.0,437599668,-53212304,185,5.094,2024-03-18 16:36:55,,138.0,18.0,34.39999999999998,34.39999999999998,84.0,86.0,0.0
90,783,28086.89,5.164,5,173.0,437599664,-53211534,148,5.164,2024-03-18 16:36:56,,138.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,783,28092.44,5.319,5,171.0,437599623,-53210794,142,5.319,2024-03-18 16:36:57,,138.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
86,783,28097.04,5.442,5,165.0,437599577,-53210182,148,5.442,2024-03-18 16:36:58,,138.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
82,784,28103.63,5.495,5,173.0,437599532,-53209306,155,5.495,2024-03-18 16:36:59,,137.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
82,784,28109.33,5.5,5,181.0,437599486,-53208545,162,5.5,2024-03-18 16:37:00,,137.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
84,784,28114.86,5.508,5,174.0,437599441,-53207812,171,5.508,2024-03-18 16:37:01,,136.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,784,28120.56,5.544,5,178.0,437599354,-53207056,181,5.544,2024-03-18 16:37:02,,135.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,784,28126.26,5.605,5,177.0,437599263,-53206300,176,5.605,2024-03-18 16:37:03,,134.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,784,28131.94,5.611,5,163.0,437599255,-53205543,178,5.611,2024-03-18 16:37:04,,134.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
79,785,28137.3,5.611,5,192.0,437599214,-53204831,188,5.611,2024-03-18 16:37:05,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,785,28142.98,5.611,5,179.0,437599168,-53204076,184,5.611,2024-03-18 16:37:06,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,785,28148.67,5.611,5,177.0,437599122,-53203319,190,5.611,2024-03-18 16:37:07,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
86,785,28154.42,5.611,5,172.0,437599077,-53202555,193,5.611,2024-03-18 16:37:08,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,785,28160.23,5.611,5,169.0,437599073,-53201777,177,5.611,2024-03-18 16:37:09,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,786,28165.93,5.611,5,174.0,437599073,-53201020,175,5.611,2024-03-18 16:37:10,,129.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,786,28171.6,5.629,5,171.0,437599032,-53200266,172,5.629,2024-03-18 16:37:11,,129.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
90,786,28177.64,5.638,5,172.0,437598904,-53199471,173,5.638,2024-03-18 16:37:12,,129.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,786,28183.59,5.697,5,174.0,437598808,-53198693,181,5.697,2024-03-18 16:37:13,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,786,28189.26,5.713,5,178.0,437598678,-53197949,163,5.713,2024-03-18 16:37:14,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
88,786,28195.17,5.739,5,162.0,437598582,-53197167,151,5.739,2024-03-18 16:37:15,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
90,787,28201.2,5.774,5,178.0,437598531,-53196370,153,5.774,2024-03-18 16:37:16,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
88,787,28207.05,5.81,5,167.0,437598445,-53195592,159,5.81,2024-03-18 16:37:17,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
90,787,28212.94,5.824,5,172.0,437598353,-53194814,171,5.824,2024-03-18 16:37:18,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
86,787,28218.77,5.84,5,172.0,437598262,-53194043,180,5.84,2024-03-18 16:37:19,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
94,787,28224.58,5.842,5,177.0,437598254,-53193266,182,5.842,2024-03-18 16:37:20,,132.0,18.0,34.0,34.0,84.0,86.0,0.0
86,787,28230.57,5.852,5,180.0,437598171,-53192474,173,5.852,2024-03-18 16:37:21,,132.0,18.0,34.0,34.0,84.0,86.0,0.0
88,788,28236.44,5.868,5,171.0,437598080,-53191694,198,5.868,2024-03-18 16:37:22,,132.0,18.0,33.799999999999955,33.799999999999955,84.0,86.0,0.0
88,788,28242.39,5.869,5,172.0,437598031,-53190905,205,5.869,2024-03-18 16:37:23,,132.0,18.0,33.799999999999955,33.799999999999955,84.0,86.0,0.0
86,788,28248.19,5.869,5,173.0,437597946,-53190141,202,5.869,2024-03-18 16:37:24,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
87,788,28254.22,5.869,5,169.0,437597811,-53189348,199,5.869,2024-03-18 16:37:25,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
88,788,28259.95,5.869,5,177.0,437597757,-53188589,200,5.869,2024-03-18 16:37:26,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
95,789,28265.94,5.869,5,165.0,437597630,-53187798,201,5.869,2024-03-18 16:37:27,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
88,789,28271.91,5.869,5,174.0,437597575,-53187003,200,5.869,2024-03-18 16:37:28,,131.0,18.0,34.0,34.0,84.0,86.0,0.0
90,789,28278.03,5.869,5,176.0,437597571,-53186190,192,5.869,2024-03-18 16:37:29,,130.0,18.0,34.0,34.0,84.0,86.0,0.0
90,789,28282.94,5.869,5,173.0,437597571,-53185536,160,5.869,2024-03-18 16:37:30,,130.0,18.0,34.0,34.0,84.0,86.0,0.0
91,789,28289.95,5.879,5,171.0,437597531,-53184598,181,5.879,2024-03-18 16:37:31,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
86,790,28295.94,5.871,5,178.0,437597525,-53183800,189,5.871,2024-03-18 16:37:32,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
90,790,28301.73,5.869,5,177.0,437597565,-53183028,180,5.869,2024-03-18 16:37:33,,130.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
88,790,28307.55,5.886,5,180.0,437597531,-53182254,188,5.886,2024-03-18 16:37:34,,131.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,790,28313.53,5.896,5,179.0,437597446,-53181461,194,5.896,2024-03-18 16:37:35,,131.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
92,790,28319.64,5.914,5,158.0,437597395,-53180645,200,5.914,2024-03-18 16:37:36,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
97,791,28325.71,5.917,4,159.0,437597309,-53179851,196,5.917,2024-03-18 16:37:37,,132.0,18.0,34.0,34.0,84.0,86.0,0.0
89,791,28331.78,5.917,4,177.0,437597178,-53179051,244,5.917,2024-03-18 16:37:38,,133.0,18.0,34.0,34.0,84.0,86.0,0.0
92,791,28336.89,5.917,4,177.0,437597082,-53178376,197,5.917,2024-03-18 16:37:39,,133.0,18.0,34.0,34.0,84.0,86.0,0.0
93,791,28343.99,5.917,4,172.0,437596990,-53177440,155,5.917,2024-03-18 16:37:40,,134.0,18.0,34.0,34.0,84.0,86.0,0.0
93,791,28350.07,5.965,4,167.0,437596860,-53176645,162,5.965,2024-03-18 16:37:41,,133.0,18.0,34.0,34.0,84.0,86.0,0.0
88,791,28356.11,6.028,4,178.0,437596723,-53175852,188,6.028,2024-03-18 16:37:42,,134.0,18.0,34.0,34.0,84.0,86.0,0.0
90,792,28362.01,6.036,4,178.0,437596627,-53175076,201,6.036,2024-03-18 16:37:43,,134.0,18.0,34.0,34.0,84.0,86.0,0.0
89,792,28367.88,6.036,4,178.0,437596498,-53174307,200,6.036,2024-03-18 16:37:44,,134.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
92,792,28373.97,6.036,4,178.0,437596399,-53173508,203,6.036,2024-03-18 16:37:45,,134.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
88,792,28380.09,6.046,4,181.0,437596268,-53172708,197,6.046,2024-03-18 16:37:46,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
86,792,28386.14,6.038,4,184.0,437596132,-53171914,212,6.038,2024-03-18 16:37:47,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
79,793,28392.09,6.022,4,172.0,437595995,-53171140,229,6.022,2024-03-18 16:37:48,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
79,793,28398.16,6.019,4,173.0,437595859,-53170347,226,6.019,2024-03-18 16:37:49,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
79,793,28404.4,6.019,4,178.0,437595722,-53169530,227,6.019,2024-03-18 16:37:50,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,793,28410.46,6.002,4,172.0,437595625,-53168734,208,6.002,2024-03-18 16:37:51,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
81,794,28416.36,6.0,4,167.0,437595534,-53167953,197,6.0,2024-03-18 16:37:52,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
87,794,28422.26,5.993,4,173.0,437595404,-53167180,167,5.993,2024-03-18 16:37:53,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,794,28427.96,5.992,4,169.0,437595269,-53166434,159,5.992,2024-03-18 16:37:54,,131.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,794,28433.81,5.982,4,167.0,437595171,-53165666,169,5.982,2024-03-18 16:37:55,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
91,794,28439.42,5.973,4,188.0,437595079,-53164926,165,5.973,2024-03-18 16:37:56,,133.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
85,794,28445.22,5.972,4,187.0,437595108,-53164156,143,5.972,2024-03-18 16:37:57,,132.0,18.0,34.200000000000045,34.200000000000045,84.0,86.0,0.0
0,794,28451.02,5.972,4,187.0,437595233,-53163399,0,5.972,2024-03-18 16:37:58,,132.0,18.0,33.799999999999955,33.799999999999955,84.0,86.0,0.0
0,794,28457.49,6.125,4,186.0,437595489,-53162591,0,6.125,2024-03-18 16:37:59,,131.0,18.0,33.60000000000002,33.60000000000002,84.0,86.0,0.0
0,794,28464.6,6.827,4,185.0,437595801,-53161724,0,6.827,2024-03-18 16:38:00,,130.0,18.0,33.200000000000045,33.200000000000045,84.0,86.0,-0.94
0,794,28472.32,7.41,5,184.0,437596120,-53160780,0,7.41,2024-03-18 16:38:01,,129.0,18.0,33.0,33.0,84.0,86.0,-1.63
0,794,28480.19,7.74,5,183.0,437596518,-53159859,0,7.74,2024-03-18 16:38:02,,128.0,18.0,33.0,33.0,84.0,86.0,-2.2
0,794,28488.08,7.778,5,182.0,437597061,-53159032,0,7.778,2024-03-18 16:38:03,,125.0,18.0,32.799999999999955,32.799999999999955,84.0,87.0,-2.61
0,794,28495.11,7.207,5,181.0,437597638,-53158460,0,7.207,2024-03-18 16:38:04,,125.0,18.0,32.60000000000002,32.60000000000002,84.0,87.0,-2.81
0,794,28501.94,6.846,5,180.0,437598305,-53158130,0,6.846,2024-03-18 16:38:05,,125.0,18.0,32.39999999999998,32.39999999999998,84.0,87.0,-2.84
0,794,28508.61,6.806,5,178.0,437599025,-53157904,0,6.806,2024-03-18 16:38:06,,125.0,18.0,32.39999999999998,32.39999999999998,84.0,87.0,-2.65
0,794,28514.98,6.449,5,177.0,437599674,-53157614,0,6.449,2024-03-18 16:38:07,,124.0,18.0,32.200000000000045,32.200000000000045,84.0,87.0,-2.28
0,794,28520.94,5.912,5,176.0,437600232,-53157247,0,5.912,2024-03-18 16:38:08,,124.0,18.0,32.0,32.0,84.0,87.0,-1.98
0,794,28525.79,5.135,5,175.0,437600621,-53156815,0,5.135,2024-03-18 16:38:09,,124.0,18.0,31.799999999999955,31.799999999999955,84.0,87.0,-1.82
0,794,28529.94,4.477,5,174.0,437600745,-53156293,0,4.477,2024-03-18 16:38:10,,123.0,18.0,31.600000000000023,31.600000000000023,84.0,88.0,-1.86
69,794,28534.35,4.397,4,173.0,437600594,-53155743,28,4.397,2024-03-18 16:38:11,,122.0,18.0,31.200000000000045,31.200000000000045,84.0,88.0,-2.09
80,795,28539.03,4.707,4,171.0,437600335,-53155198,101,4.707,2024-03-18 16:38:12,,122.0,18.0,31.0,31.0,84.0,88.0,-2.4
84,795,28544.27,5.209,4,174.0,437600064,-53154579,178,5.209,2024-03-18 16:38:13,,123.0,18.0,30.799999999999955,30.799999999999955,84.0,88.0,-2.77
87,795,28549.8,5.513,4,179.0,437599869,-53153886,170,5.513,2024-03-18 16:38:14,,124.0,18.0,30.600000000000023,30.600000000000023,84.0,89.0,-3.24
82,795,28555.46,5.448,4,175.0,437599684,-53153158,165,5.448,2024-03-18 16:38:15,,125.0,17.0,30.399999999999977,30.399999999999977,84.0,89.0,-3.7
85,795,28560.89,5.436,4,175.0,437599545,-53152458,159,5.436,2024-03-18 16:38:16,,126.0,17.0,30.399999999999977,30.399999999999977,84.0,89.0,-3.96
82,795,28566.37,5.353,4,171.0,437599448,-53151743,160,5.353,2024-03-18 16:38:17,,127.0,17.0,30.399999999999977,30.399999999999977,84.0,89.0,-3.83
87,796,28572.01,5.384,4,176.0,437599315,-53151005,166,5.384,2024-03-18 16:38:18,,127.0,17.0,30.200000000000045,30.200000000000045,84.0,89.0,-3.42
81,796,28577.67,5.432,4,172.0,437599176,-53150265,184,5.432,2024-03-18 16:38:19,,127.0,17.0,30.200000000000045,30.200000000000045,84.0,89.0,-2.83
83,796,28583.34,5.478,4,176.0,437599039,-53149530,190,5.478,2024-03-18 16:38:20,,128.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,-2.2
85,796,28589.01,5.524,4,167.0,437598903,-53148794,176,5.524,2024-03-18 16:38:21,,127.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,-1.62
84,796,28594.63,5.528,4,176.0,437598725,-53148077,166,5.528,2024-03-18 16:38:22,,125.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,-1.13
85,796,28600.14,5.528,4,176.0,437598585,-53147364,156,5.528,2024-03-18 16:38:23,,124.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,-0.11
84,797,28605.65,5.528,4,174.0,437598449,-53146653,145,5.528,2024-03-18 16:38:24,,123.0,17.0,30.399999999999977,30.399999999999977,84.0,90.0,0.0
85,797,28611.3,5.528,4,175.0,437598312,-53145914,143,5.528,2024-03-18 16:38:25,,122.0,17.0,30.399999999999977,30.399999999999977,84.0,90.0,0.0
84,797,28617.08,5.545,4,177.0,437598176,-53145161,163,5.545,2024-03-18 16:38:26,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
86,797,28622.93,5.547,4,178.0,437597998,-53144409,162,5.547,2024-03-18 16:38:27,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
86,797,28628.64,5.555,4,171.0,437597856,-53143665,164,5.555,2024-03-18 16:38:28,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
88,797,28634.52,5.588,4,175.0,437597679,-53142910,156,5.588,2024-03-18 16:38:29,,121.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
88,798,28640.23,5.602,4,175.0,437597538,-53142176,152,5.602,2024-03-18 16:38:30,,121.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
86,798,28645.72,5.661,4,181.0,437597402,-53141458,157,5.661,2024-03-18 16:38:31,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
84,798,28651.32,5.609,4,171.0,437597307,-53140727,178,5.609,2024-03-18 16:38:32,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
86,798,28656.88,5.603,4,176.0,437597132,-53140005,192,5.603,2024-03-18 16:38:33,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
84,798,28662.48,5.61,4,176.0,437597033,-53139274,194,5.61,2024-03-18 16:38:34,,122.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
88,798,28668.23,5.662,4,187.0,437596860,-53138535,186,5.662,2024-03-18 16:38:35,,123.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
82,799,28674.04,5.667,4,178.0,437596678,-53137801,170,5.667,2024-03-18 16:38:36,,123.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
86,799,28679.74,5.667,4,181.0,437596496,-53137068,189,5.667,2024-03-18 16:38:37,,123.0,17.0,30.200000000000045,30.200000000000045,84.0,90.0,0.0
